shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
10:47,16,PT10M47.00S,2022-12-15T03:17:38.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,8.590670170827863,39.4607843137255,1610612750,0,4,2022-12-15T03:17:45Z,160000,False,53.0,28.0,1,left,K. Anderson driving floating bank Jump Shot (4 PTS) (J. McDaniels 1 AST),"[203937, 1630183]",5,1610612750.0,MIN,driving floating bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,5.98,Made,4.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,,
10:21,18,PT10M21.00S,2022-12-15T03:18:03.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,86.64586070959264,64.70588235294117,1610612746,2,4,2022-12-15T03:18:07Z,180000,False,74.0,73.0,1,right,K. Leonard 10' pullup Jump Shot (2 PTS),[202695],2,1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Right,10.36,Made,2.0,,,,,,,,,,,,,,,,,
10:06,19,PT10M06.00S,2022-12-15T03:18:18.6Z,1,REGULAR,3pt,Jump Shot,[],1630162,32.11235216819975,46.32352941176471,1610612750,2,7,2022-12-15T03:18:23Z,190000,False,18.0,249.0,1,left,A. Edwards 25' 3PT step back (3 PTS),[1630162],1,1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.01,Made,3.0,,,,,,,,,,,,,,,,,
09:48,20,PT09M48.00S,2022-12-15T03:18:37.2Z,1,REGULAR,3pt,Jump Shot,[],202331,66.5407358738502,58.33333333333333,1610612746,2,7,2022-12-15T03:18:42Z,200000,False,42.0,262.0,1,right,MISS P. George 26' 3PT,[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,26.53,Missed,,,,,,,,,,,,,,,,,,
09:45,21,PT09M45.00S,2022-12-15T03:18:40.2Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,2,7,2022-12-15T03:18:42Z,210000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],3,1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,20.0,2.0,2.0,0.0,,,,,
09:42,22,PT09M42.00S,2022-12-15T03:18:46.1Z,1,REGULAR,turnover,traveling,[],1630162,,,1610612750,2,7,2022-12-15T03:18:51Z,220000,False,,,0,,A. Edwards traveling TURNOVER (1 TO),[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,,,,,,,202035.0,,,,
09:42,23,PT09M42.00S,2022-12-15T03:18:54.2Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,2,7,2022-12-15T03:19:00Z,230000,False,,,0,,TEAM delay-of-game VIOLATION,[],,1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.0,,,,
09:22,24,PT09M22.00S,2022-12-15T03:19:19.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202694,74.68791064388962,15.931372549019613,1610612746,2,7,2022-12-15T03:19:24Z,240000,False,-170.0,185.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
09:19,25,PT09M19.00S,2022-12-15T03:19:22.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,2,7,2022-12-15T03:19:24Z,250000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,
09:05,26,PT09M05.00S,2022-12-15T03:19:36.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,29.352825229960573,75.24509803921569,1610612750,2,7,2022-12-15T03:27:46Z,260000,False,-126.0,223.0,1,left,MISS A. Edwards 25' pullup 3PT,[1630162],1,1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
09:03,27,PT09M03.00S,2022-12-15T03:19:38.5Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,2,7,2022-12-15T03:19:40Z,270000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,
08:48,28,PT08M48.00S,2022-12-15T03:19:53.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202695,87.0400788436268,48.28431372549019,1610612746,4,7,2022-12-15T03:19:56Z,280000,False,-9.0,69.0,1,right,K. Leonard 6' driving Hook (4 PTS),[202695],2,1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,6.98,Made,4.0,,,,,,,,,,,,,,,,,
08:22,29,PT08M22.00S,2022-12-15T03:20:18.7Z,1,REGULAR,3pt,Jump Shot,[],1630183,29.61563731931669,73.77450980392157,1610612750,4,7,2022-12-15T03:20:23Z,290000,False,-119.0,226.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],3,1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
08:19,30,PT08M19.00S,2022-12-15T03:20:21.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,4,7,2022-12-15T03:20:23Z,300000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,
08:11,31,PT08M11.00S,2022-12-15T03:20:30.0Z,1,REGULAR,3pt,Jump Shot,[],202695,91.50788436268068,96.07843137254902,1610612746,4,7,2022-12-15T03:20:34Z,310000,False,230.0,27.0,1,right,MISS K. Leonard 3PT,[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,,
08:09,32,PT08M09.00S,2022-12-15T03:20:32.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,4,7,2022-12-15T03:20:34Z,320000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,31.0,2.0,2.0,0.0,,,,,
08:01,33,PT08M01.00S,2022-12-15T03:20:43.2Z,1,REGULAR,turnover,traveling,[],203497,,,1610612750,4,7,2022-12-15T03:20:51Z,330000,False,,,0,,R. Gobert traveling TURNOVER (1 TO),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,,,,,,,201639.0,,,,
07:43,34,PT07M43.00S,2022-12-15T03:21:13.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,88.87976346911958,52.94117647058824,1610612746,4,7,2022-12-15T03:21:18Z,340000,False,15.0,52.0,1,right,MISS I. Zubac Hook,[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,,,,,,,,,,,,,,,,,,
07:41,35,PT07M41.00S,2022-12-15T03:21:16.0Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,4,7,2022-12-15T03:21:16Z,350000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,34.0,2.0,1.0,1.0,,,,,
07:38,36,PT07M38.00S,2022-12-15T03:21:18.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202704,91.11366622864652,50.0,1610612746,4,7,2022-12-15T03:21:43Z,360000,False,0.0,31.0,1,right,MISS R. Jackson Layup,[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,,
07:37,37,PT07M37.00S,2022-12-15T03:21:21.2Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,4,7,2022-12-15T03:21:21Z,370000,False,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,36.0,3.0,1.0,2.0,,,,,
07:37,38,PT07M37.00S,2022-12-15T03:21:22.3Z,1,REGULAR,foul,personal,[],203937,,,1610612746,4,7,2022-12-15T03:21:39Z,380000,False,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 1627826]",5,1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Zubac,1627826.0
07:30,40,PT07M30.00S,2022-12-15T03:21:56.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202694,67.9862023653088,45.58823529411765,1610612746,4,7,2022-12-15T03:22:00Z,400000,False,-22.0,248.0,1,right,MISS M. Morris Sr. 24' 3PT,[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,24.94,Missed,,,,,,,,,,,,,,,,,,
07:28,41,PT07M28.00S,2022-12-15T03:21:58.4Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,4,7,2022-12-15T03:22:00Z,410000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,
07:25,42,PT07M25.00S,2022-12-15T03:22:03.5Z,1,REGULAR,foul,personal,['2freethrow'],202695,,,1610612750,4,7,2022-12-15T03:22:08Z,420000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (Gobert 2 FT),"[202695, 203497]",2,1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Gobert,203497.0
07:25,44,PT07M25.00S,2022-12-15T03:22:33.1Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,4,8,2022-12-15T03:23:10Z,440000,False,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
07:25,45,PT07M25.00S,2022-12-15T03:22:33.1Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,4,8,2022-12-15T03:23:10Z,450000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
07:23,46,PT07M23.00S,2022-12-15T03:22:35.1Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,4,8,2022-12-15T03:23:10Z,460000,False,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,45.0,4.0,2.0,2.0,,,,,
07:08,47,PT07M08.00S,2022-12-15T03:23:08.6Z,1,REGULAR,3pt,Jump Shot,[],202331,68.11760840998686,63.72549019607843,1610612746,4,8,2022-12-15T03:32:37Z,470000,False,69.0,247.0,1,right,MISS P. George 25' pullup 3PT,[202331],13,1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
07:05,48,PT07M05.00S,2022-12-15T03:23:11.6Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,4,8,2022-12-15T03:23:13Z,480000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,47.0,2.0,2.0,0.0,,,,,
06:55,49,PT06M55.00S,2022-12-15T03:23:21.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.408015768725363,47.549019607843135,1610612750,4,10,2022-12-15T03:34:00Z,490000,False,12.0,17.0,1,left,A. Edwards driving finger roll Layup (5 PTS),[1630162],1,1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.11,Made,5.0,,,,,,,,,,,,,,,,,
06:41,50,PT06M41.00S,2022-12-15T03:23:35.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,83.75492772667542,37.00980392156863,1610612746,4,10,2022-12-15T03:23:38Z,500000,False,-65.0,100.0,1,right,MISS M. Morris Sr. 11' pullup Shot,[202694],8,1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Left,11.94,Missed,,,,,,,,,,,,,,,,,,
06:39,51,PT06M39.00S,2022-12-15T03:23:37.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,4,10,2022-12-15T03:23:38Z,510000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,50.0,3.0,3.0,0.0,,,,,
06:32,53,PT06M32.00S,2022-12-15T03:23:44.7Z,1,REGULAR,2pt,Jump Shot,[],1630162,26.19908015768725,43.13725490196079,1610612750,4,10,2022-12-15T03:35:28Z,530000,False,34.0,194.0,1,left,MISS A. Edwards 19' pullup Shot,[1630162],1,1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,19.68,Missed,,,,,,,,,,,,,,,,,,
06:28,54,PT06M28.00S,2022-12-15T03:23:48.7Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,4,10,2022-12-15T03:23:50Z,540000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,
06:07,55,PT06M07.00S,2022-12-15T03:24:10.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202694,92.55913272010513,49.01960784313726,1610612746,4,10,2022-12-15T03:24:47Z,550000,False,-5.0,17.0,1,right,MISS M. Morris Sr. driving Layup,[202694],8,1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,,,,,,,,,,,,,,
06:07,56,PT06M07.00S,2022-12-15T03:24:10.0Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,4,10,2022-12-15T03:24:47Z,560000,False,,,0,,I. Zubac REBOUND (Off:3 Def:2),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,55.0,5.0,2.0,3.0,,,,,
06:07,57,PT06M07.00S,2022-12-15T03:24:13.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,90.8508541392904,50.98039215686275,1610612746,4,10,2022-12-15T03:37:27Z,570000,False,5.0,34.0,1,right,MISS I. Zubac putback Layup - blocked,"[1627826, 203497]",40,1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.39,Missed,,,,,,,,Gobert,203497.0,,,,,,,,,
06:07,58,PT06M07.00S,2022-12-15T03:24:13.8Z,1,REGULAR,block,,[],203497,,,1610612746,4,10,2022-12-15T03:24:15Z,580000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
06:07,59,PT06M07.00S,2022-12-15T03:24:13.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,4,10,2022-12-15T03:24:19Z,590000,False,,,0,,TEAM offensive REBOUND,[],,1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,57.0,,,,,,,,
06:07,60,PT06M07.00S,2022-12-15T03:24:18.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612746,4,10,2022-12-15T03:24:23Z,600000,False,,,0,,LAC shot clock Team TURNOVER,[],,1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201639.0,,,,
06:07,61,PT06M07.00S,2022-12-15T03:24:22.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,4,10,2022-12-15T03:24:22Z,610000,False,,,0,,LAC Timeout,[],,1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:07,63,PT06M07.00S,2022-12-15T03:27:14.8Z,1,REGULAR,substitution,out,[],203937,,,1610612750,4,10,2022-12-15T03:27:31Z,630000,False,,,0,,SUB out: K. Anderson,[203937],5,1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
06:07,64,PT06M07.00S,2022-12-15T03:27:14.8Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,4,10,2022-12-15T03:27:31Z,640000,False,,,0,,SUB in: N. Reid,[1629675],11,1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
05:52,65,PT05M52.00S,2022-12-15T03:28:01.9Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,4,10,2022-12-15T03:28:12Z,650000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (2 TO),[1630162],1,1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,,,,,,,202035.0,,,,
05:30,66,PT05M30.00S,2022-12-15T03:28:32.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202695,73.89947437582128,32.84313725490196,1610612746,4,10,2022-12-15T03:28:36Z,660000,False,-86.0,193.0,1,right,MISS K. Leonard 21' Jump Shot,[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,21.1,Missed,,,,,,,,,,,,,,,,,,
05:28,67,PT05M28.00S,2022-12-15T03:28:34.1Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,4,10,2022-12-15T03:28:36Z,670000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,66.0,3.0,3.0,0.0,,,,,
05:22,68,PT05M22.00S,2022-12-15T03:28:42.6Z,1,REGULAR,foul,personal,['2freethrow'],202695,,,1610612750,4,10,2022-12-15T03:28:49Z,680000,False,,,0,,K. Leonard shooting personal FOUL (2 PF) (Edwards 2 FT),"[202695, 1630162]",2,1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Edwards,1630162.0
05:22,70,PT05M22.00S,2022-12-15T03:29:04.0Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,4,11,2022-12-15T03:29:34Z,700000,False,,,0,,A. Edwards Free Throw 1 of 2 (6 PTS),[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
05:22,71,PT05M22.00S,2022-12-15T03:29:11.4Z,1,REGULAR,substitution,out,[],202695,,,1610612750,4,11,2022-12-15T03:29:17Z,710000,False,,,0,,SUB out: K. Leonard,[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
05:22,72,PT05M22.00S,2022-12-15T03:29:11.4Z,1,REGULAR,substitution,in,[],201587,,,1610612750,4,11,2022-12-15T03:29:17Z,720000,False,,,0,,SUB in: N. Batum,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
05:22,73,PT05M22.00S,2022-12-15T03:29:04.0Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,4,11,2022-12-15T03:29:34Z,730000,False,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
05:16,74,PT05M16.00S,2022-12-15T03:29:10.0Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,4,11,2022-12-15T03:29:34Z,740000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,73.0,2.0,2.0,0.0,,,,,
05:09,75,PT05M09.00S,2022-12-15T03:29:38.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,93.47897503285151,46.568627450980394,1610612746,4,11,2022-12-15T03:29:44Z,750000,False,-17.0,9.0,1,right,MISS R. Jackson driving reverse Layup,[202704],1,1610612746.0,LAC,driving reverse,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,
05:07,76,PT05M07.00S,2022-12-15T03:29:40.6Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,4,11,2022-12-15T03:29:44Z,760000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],11,1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,
