actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
18,PT10M19.00S,2023-03-09T03:12:19.8Z,1,REGULAR,steal,,[],1627832,,,1610612761,2,4,2023-03-09T03:13:46Z,180000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M11.00S,2023-03-09T03:12:28.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627783,17.920499342969777,27.941176470588232,1610612761,2,4,2023-03-09T03:17:04Z,190000,False,110.0,116.0,1,left,MISS P. Siakam 16' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,16.01,Missed,,,,,,,,,,,,,,,,,,
20,PT10M08.00S,2023-03-09T03:12:31.4Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,4,2023-03-09T03:12:33Z,200000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right Center,,,,,,,19.0,2.0,2.0,0.0,,,,,,,,,,
22,PT09M46.00S,2023-03-09T03:13:09.5Z,1,REGULAR,3pt,Jump Shot,[],201566,92.95335085413929,2.941176470588232,1610612746,2,4,2023-03-09T03:13:34Z,220000,False,-235.0,14.0,1,right,MISS R. Westbrook 3PT,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,23.57,Missed,,,,,,,,,,,,,,,,,,
23,PT09M44.00S,2023-03-09T03:13:11.5Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,2,4,2023-03-09T03:13:34Z,230000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M30.00S,2023-03-09T03:13:25.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,11.875821287779246,50.98039215686275,1610612761,2,6,2023-03-09T03:13:39Z,240000,False,-5.0,59.0,1,left,P. Siakam turnaround Jump Shot (4 PTS),[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.93,Made,4.0,,,,,,,,,,,,,,,,,
25,PT09M10.00S,2023-03-09T03:13:45.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202695,92.0335085413929,43.872549019607845,1610612746,2,6,2023-03-09T03:18:27Z,250000,False,-31.0,22.0,1,right,MISS K. Leonard driving Layup,[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,,,,,,,,,,,,,,
26,PT09M09.00S,2023-03-09T03:13:46.4Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,2,6,2023-03-09T03:13:51Z,260000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,
27,PT09M05.00S,2023-03-09T03:13:50.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,25.410643889618925,84.55882352941177,1610612761,2,6,2023-03-09T03:14:28Z,270000,False,-173.0,186.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
28,PT09M02.00S,2023-03-09T03:13:53.5Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612761,2,6,2023-03-09T03:14:28Z,280000,False,,,0,,P. Siakam REBOUND (Off:1 Def:0),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,
29,PT09M02.00S,2023-03-09T03:13:55.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627783,5.590000152587891,50.0,1610612761,2,6,2023-03-09T03:14:35Z,290000,False,0.0,0.0,1,left,MISS P. Siakam tip Layup - blocked,"[1627783, 1627826]",1610612761.0,TOR,tip,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,Zubac,1627826.0,,,,,
30,PT09M02.00S,2023-03-09T03:13:55.0Z,1,REGULAR,block,,[],1627826,,,1610612761,2,6,2023-03-09T03:13:56Z,300000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
31,PT09M02.00S,2023-03-09T03:13:55.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,2,6,2023-03-09T03:14:35Z,310000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,29.0,,,,,,,,,,,,,
33,PT08M43.00S,2023-03-09T03:14:23.7Z,1,REGULAR,3pt,Jump Shot,[],201566,91.63929040735874,4.656862745098039,1610612746,2,6,2023-03-09T03:14:31Z,330000,False,-227.0,26.0,1,right,MISS R. Westbrook 3PT,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
34,PT08M39.00S,2023-03-09T03:14:27.7Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,2,6,2023-03-09T03:14:31Z,340000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Left Corner 3,24+ Left,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,
35,PT08M28.00S,2023-03-09T03:14:37.8Z,1,REGULAR,3pt,Jump Shot,[],1630567,31.84954007884363,66.66666666666667,1610612761,2,6,2023-03-09T03:14:41Z,350000,False,-83.0,247.0,1,left,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
36,PT08M27.00S,2023-03-09T03:14:38.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,6,2023-03-09T03:14:41Z,360000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,35.0,3.0,3.0,0.0,,,,,,,,,,
37,PT08M06.00S,2023-03-09T03:15:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202694,92.69053876478318,55.14705882352941,1610612746,4,6,2023-03-09T03:15:04Z,370000,False,26.0,16.0,1,right,M. Morris Sr. driving Layup (2 PTS),[202694],1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,3.04,Made,2.0,,,,,,,,,,,,,,,,,
38,PT07M45.00S,2023-03-09T03:15:21.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,15.423784494086718,48.28431372549019,1610612761,4,6,2023-03-09T03:15:27Z,380000,False,9.0,92.0,1,left,MISS J. Poeltl 9' floating Shot,[1627751],1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,9.29,Missed,,,,,,,,,,,,,,,,,,
39,PT07M42.00S,2023-03-09T03:15:24.0Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,4,6,2023-03-09T03:15:27Z,390000,False,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,38.0,2.0,1.0,1.0,,,,,,,,,,
40,PT07M42.00S,2023-03-09T03:15:24.6Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630567,5.590000152587891,50.0,1610612761,4,6,2023-03-09T03:21:54Z,400000,False,0.0,0.0,1,left,MISS S. Barnes tip DUNK,[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
41,PT07M42.00S,2023-03-09T03:15:24.6Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,4,6,2023-03-09T03:21:54Z,410000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,40.0,2.0,1.0,1.0,,,,,,,,,,
42,PT07M39.00S,2023-03-09T03:15:27.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,11.744415243101187,49.50980392156863,1610612761,4,8,2023-03-09T03:15:31Z,420000,False,2.0,58.0,1,left,J. Poeltl putback Layup (2 PTS),[1627751],1610612761.0,TOR,putback,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,5.8,Made,2.0,,,,,,,,,,,,,,,,,
43,PT07M28.00S,2023-03-09T03:15:38.9Z,1,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,4,8,2023-03-09T03:15:48Z,430000,False,,,0,,P. George bad pass out-of-bounds TURNOVER (2 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,,,,,202027.0,,,,
44,PT07M10.00S,2023-03-09T03:16:05.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,8.984888304862025,96.07843137254902,1610612761,4,11,2023-03-09T03:16:09Z,440000,False,-230.0,32.0,1,left,F. VanVleet 3PT  (3 PTS) (J. Poeltl 1 AST),"[1627832, 1627751]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,23.26,Made,3.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
46,PT07M09.00S,2023-03-09T03:16:09.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,4,11,2023-03-09T03:16:09Z,460000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M04.00S,2023-03-09T03:19:50.8Z,1,REGULAR,turnover,lost ball,[],201566,,,1610612746,4,11,2023-03-09T03:19:54Z,470000,False,,,0,,R. Westbrook lost ball TURNOVER (2 TO),"[201566, 1627832]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,VanVleet,1627832.0,,,,,,,
48,PT07M04.00S,2023-03-09T03:19:50.8Z,1,REGULAR,steal,,[],1627832,,,1610612761,4,11,2023-03-09T03:19:52Z,480000,False,,,0,,F. VanVleet STEAL (3 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
49,PT06M48.00S,2023-03-09T03:20:07.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,18.183311432325894,42.15686274509803,1610612761,4,11,2023-03-09T03:20:10Z,490000,False,39.0,118.0,1,left,MISS P. Siakam 12' fadeaway Shot,[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,12.47,Missed,,,,,,,,,,,,,,,,,,
50,PT06M46.00S,2023-03-09T03:20:09.2Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,4,11,2023-03-09T03:20:10Z,500000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,
51,PT06M32.00S,2023-03-09T03:20:22.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,83.62352168199737,48.0392156862745,1610612746,6,11,2023-03-09T03:20:27Z,510000,False,-10.0,101.0,1,right,K. Leonard 10' pullup Jump Shot (4 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,10.19,Made,4.0,,,,,,,,,,,,,,,,,
52,PT06M15.00S,2023-03-09T03:20:42.2Z,1,REGULAR,foul,personal,[],201566,,,1610612761,6,11,2023-03-09T03:21:07Z,520000,False,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 1627832]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1204.0,1.0,0.0,VanVleet,1627832.0
54,PT06M15.00S,2023-03-09T03:20:48.9Z,1,REGULAR,substitution,out,[],201566,,,1610612761,6,11,2023-03-09T03:20:56Z,540000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M15.00S,2023-03-09T03:20:48.9Z,1,REGULAR,substitution,in,[],201569,,,1610612761,6,11,2023-03-09T03:20:56Z,550000,False,,,0,,SUB in: E. Gordon,[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M03.00S,2023-03-09T03:21:18.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,13.452693823915894,61.51960784313725,1610612761,6,11,2023-03-09T03:21:21Z,560000,False,-58.0,74.0,1,left,MISS J. Poeltl 9' Hook,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Left,9.38,Missed,,,,,,,,,,,,,,,,,,
57,PT06M01.00S,2023-03-09T03:21:20.2Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,6,11,2023-03-09T03:21:21Z,570000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,
58,PT05M56.00S,2023-03-09T03:21:25.8Z,1,REGULAR,turnover,bad pass,[],202695,,,1610612746,6,11,2023-03-09T03:21:29Z,580000,False,,,0,,K. Leonard bad pass TURNOVER (1 TO),"[202695, 1628384]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Anunoby,1628384.0,,,,,,,
59,PT05M56.00S,2023-03-09T03:21:25.8Z,1,REGULAR,steal,,[],1628384,,,1610612761,6,11,2023-03-09T03:21:27Z,590000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
60,PT05M46.00S,2023-03-09T03:21:36.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627832,8.853482260183966,65.68627450980392,1610612761,6,11,2023-03-09T03:24:12Z,600000,False,-78.0,31.0,1,left,MISS F. VanVleet 8' fadeaway Shot,[1627832],1610612761.0,TOR,fadeaway,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Left,8.42,Missed,,,,,,,,,,,,,,,,,,
61,PT05M44.00S,2023-03-09T03:21:38.4Z,1,REGULAR,rebound,defensive,[],201569,,,1610612746,6,11,2023-03-09T03:21:40Z,610000,False,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,
62,PT05M34.00S,2023-03-09T03:21:48.2Z,1,REGULAR,2pt,Jump Shot,[],202331,88.48554533508542,67.15686274509804,1610612746,6,11,2023-03-09T03:24:33Z,620000,False,86.0,56.0,1,right,MISS P. George 10' pullup bank Shot,[202331],1610612746.0,LAC,pullup bank,,,George,P. George,,,,,Mid-Range,8-16 Right,10.23,Missed,,,,,,,,,,,,,,,,,,
63,PT05M31.00S,2023-03-09T03:21:51.2Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,6,11,2023-03-09T03:21:52Z,630000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,
64,PT05M22.00S,2023-03-09T03:22:01.4Z,1,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,6,11,2023-03-09T03:22:07Z,640000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,202049.0,,,,
65,PT05M09.00S,2023-03-09T03:22:22.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627826,94.00459921156373,50.0,1610612746,8,11,2023-03-09T03:22:26Z,650000,False,0.0,4.0,1,right,I. Zubac DUNK (2 PTS) (K. Leonard 1 AST),"[1627826, 202695]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.39,Made,2.0,K. Leonard,202695.0,1.0,,,,,,,,,,,,,,
67,PT04M54.00S,2023-03-09T03:22:37.0Z,1,REGULAR,3pt,Jump Shot,[],1627832,29.747043363994734,77.45098039215686,1610612761,8,11,2023-03-09T03:25:12Z,670000,False,-137.0,227.0,1,left,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
68,PT04M51.00S,2023-03-09T03:22:40.0Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,8,11,2023-03-09T03:22:41Z,680000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,,,,67.0,2.0,2.0,0.0,,,,,,,,,,
69,PT04M44.00S,2023-03-09T03:22:47.1Z,1,REGULAR,turnover,bad pass,[],201569,,,1610612746,8,11,2023-03-09T03:22:50Z,690000,False,,,0,,E. Gordon bad pass TURNOVER (1 TO),"[201569, 1627783]",1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Siakam,1627783.0,,,,,,,
70,PT04M44.00S,2023-03-09T03:22:47.1Z,1,REGULAR,steal,,[],1627783,,,1610612761,8,11,2023-03-09T03:22:49Z,700000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
71,PT04M40.00S,2023-03-09T03:22:51.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630567,6.356767411300922,48.0392156862745,1610612761,8,13,2023-03-09T03:26:23Z,710000,False,10.0,7.0,1,left,S. Barnes running Layup (4 PTS) (P. Siakam 1 AST),"[1630567, 1627783]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.22,Made,4.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,,
73,PT04M39.00S,2023-03-09T03:22:56.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,8,13,2023-03-09T03:22:56Z,730000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M39.00S,2023-03-09T03:26:02.3Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,8,13,2023-03-09T03:26:20Z,740000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M39.00S,2023-03-09T03:26:02.3Z,1,REGULAR,substitution,out,[],1627751,,,1610612746,8,13,2023-03-09T03:26:20Z,750000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M39.00S,2023-03-09T03:26:02.3Z,1,REGULAR,substitution,out,[],1627783,,,1610612746,8,13,2023-03-09T03:26:20Z,760000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M39.00S,2023-03-09T03:26:02.3Z,1,REGULAR,substitution,in,[],203486,,,1610612746,8,13,2023-03-09T03:26:20Z,770000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M39.00S,2023-03-09T03:26:02.3Z,1,REGULAR,substitution,in,[],1630173,,,1610612746,8,13,2023-03-09T03:26:20Z,780000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M39.00S,2023-03-09T03:26:02.3Z,1,REGULAR,substitution,in,[],1629018,,,1610612746,8,13,2023-03-09T03:26:20Z,790000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M25.00S,2023-03-09T03:26:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202694,91.24507227332458,53.92156862745098,1610612746,8,13,2023-03-09T03:27:22Z,800000,False,20.0,30.0,1,right,MISS M. Morris Sr. driving Layup,[202694],1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
