actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-25T03:40:52.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-25T03:40:52Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-25T03:40:55.1Z,1,REGULAR,jumpball,recovered,[],202694,,,1610612746,0,0,2023-02-25T03:40:55Z,40000,False,,,0,,Jump Ball M. Plumlee vs. D. Sabonis: Tip to M. Morris Sr.,"[202694, 203486, 1627734]",1610612746.0,LAC,startperiod,M. Morris Sr.,202694.0,Morris Sr.,M. Morris Sr.,Plumlee,203486.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-02-25T03:41:10.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,83.22930354796321,41.17647058823529,1610612746,0,0,2023-02-25T03:41:15Z,70000,False,-44.0,105.0,1,right,MISS M. Morris Sr. 11' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,11.4,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-02-25T03:41:13.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,0,0,2023-02-25T03:41:15Z,80000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M17.00S,2023-02-25T03:41:51.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,11.48160315374507,55.3921568627451,1610612758,0,2,2023-02-25T03:41:57Z,100000,False,-27.0,55.0,1,left,D. Sabonis 6' driving Hook (2 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,6.16,Made,,,,,2.0,,,,,,,,,,,,,
11,PT11M05.00S,2023-02-25T03:42:04.0Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612746,0,2,2023-02-25T03:42:10Z,110000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1631099, 201566]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,1.0,0.0,Westbrook,201566.0,,,,,,,,
13,PT11M05.00S,2023-02-25T03:42:28.9Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612746,1,2,2023-02-25T03:42:29Z,130000,False,,,0,,R. Westbrook Free Throw 1 of 2 (1 PTS),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
14,PT11M05.00S,2023-02-25T03:42:42.2Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612746,2,2,2023-02-25T03:42:42Z,140000,False,,,0,,R. Westbrook Free Throw 2 of 2 (2 PTS),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
15,PT10M55.00S,2023-02-25T03:42:54.4Z,1,REGULAR,3pt,Jump Shot,[],1628989,10.561760840998687,97.54901960784314,1610612758,2,5,2023-02-25T03:43:00Z,150000,False,-238.0,47.0,1,left,K. Huerter 24' 3PT step back (3 PTS) (D. Fox 1 AST),"[1628989, 1628368]",1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,24.23,Made,,,,,3.0,,,,,,D. Fox,1628368.0,1.0,,,,,
17,PT10M37.00S,2023-02-25T03:43:12.5Z,1,REGULAR,3pt,Jump Shot,[],202694,93.87319316688567,3.67647058823529,1610612746,2,5,2023-02-25T03:43:18Z,170000,False,-232.0,5.0,1,right,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
