actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
15,PT10M26.00S,2022-11-20T03:42:22.4Z,1,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612746,2,0,2022-11-20T03:42:32Z,150000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Zubac 2 FT),"[1629640, 1627826]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,1.0,0.0,Zubac,1627826.0,,,,,,
17,PT10M26.00S,2022-11-20T03:42:47.7Z,1,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,3,0,2022-11-20T03:42:47Z,170000,False,,,0,,I. Zubac Free Throw 1 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
18,PT10M26.00S,2022-11-20T03:43:05.2Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,4,0,2022-11-20T03:43:05Z,180000,False,,,0,,I. Zubac Free Throw 2 of 2 (2 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M12.00S,2022-11-20T03:43:20.7Z,1,REGULAR,3pt,Jump Shot,[],1629640,25.54204993429697,16.42156862745098,1610612759,4,0,2022-11-20T03:43:25Z,190000,False,168.0,188.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.18,Missed,,,,,,,,,,,,,,,,,,
20,PT10M08.00S,2022-11-20T03:43:24.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,4,0,2022-11-20T03:43:25Z,200000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,
21,PT10M03.00S,2022-11-20T03:43:32.9Z,1,REGULAR,foul,personal,[],1630200,,,1610612746,4,0,2022-11-20T03:43:54Z,210000,False,,,0,,T. Jones personal FOUL (1 PF),"[1630200, 202704]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201245.0,1.0,0.0,Jackson,202704.0,,,,,,
23,PT09M57.00S,2022-11-20T03:43:56.2Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612746,4,0,2022-11-20T03:44:01Z,230000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Zubac 2 FT),"[1627751, 1627826]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626302.0,1.0,0.0,Zubac,1627826.0,,,,,,
25,PT09M57.00S,2022-11-20T03:44:25.3Z,1,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,4,0,2022-11-20T03:44:25Z,250000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
26,PT09M57.00S,2022-11-20T03:44:25.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,4,0,2022-11-20T03:44:25Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,
27,PT09M57.00S,2022-11-20T03:44:40.2Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,5,0,2022-11-20T03:44:40Z,270000,False,,,0,,I. Zubac Free Throw 2 of 2 (3 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
28,PT09M49.00S,2022-11-20T03:44:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,7.670827858081481,49.26470588235294,1610612759,5,2,2022-11-20T03:44:58Z,280000,False,4.0,20.0,1,left,J. Poeltl driving Layup (2 PTS) (T. Jones 1 AST),"[1627751, 1630200]",1610612759.0,SAS,driving,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,2.0,,,,,,,,T. Jones,1630200.0,1.0,,,
29,PT09M49.00S,2022-11-20T03:44:56.3Z,1,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612759,5,2,2022-11-20T03:45:02Z,290000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Poeltl 1 FT),"[1627826, 1627751]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626302.0,1.0,0.0,Poeltl,1627751.0,,,,,,
32,PT09M49.00S,2022-11-20T03:45:17.0Z,1,REGULAR,freethrow,1 of 1,[],1627751,,,1610612759,5,3,2022-11-20T03:45:17Z,310000,False,,,0,,J. Poeltl Free Throw 1 of 1 (3 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
33,PT09M35.00S,2022-11-20T03:45:32.4Z,1,REGULAR,3pt,Jump Shot,[],202694,70.22010512483574,30.392156862745097,1610612746,8,3,2022-11-20T03:45:37Z,320000,False,-98.0,227.0,1,right,M. Morris Sr. 24' 3PT  (3 PTS) (R. Jackson 1 AST),"[202694, 202704]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,24.76,Made,,,,,3.0,,,,,,,,R. Jackson,202704.0,1.0,,,
35,PT09M13.00S,2022-11-20T03:45:55.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,18.84034165571616,51.22549019607843,1610612759,8,5,2022-11-20T03:45:59Z,340000,False,-6.0,125.0,1,left,J. Sochan 12' pullup Jump Shot (2 PTS),[1631110],1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,12.47,Made,,,,,2.0,,,,,,,,,,,,,
36,PT08M49.00S,2022-11-20T03:46:18.9Z,1,REGULAR,3pt,Jump Shot,[],202331,68.11760840998686,33.33333333333334,1610612746,11,5,2022-11-20T03:46:23Z,350000,False,-83.0,247.0,1,right,P. George 26' 3PT  (5 PTS) (K. Leonard 1 AST),"[202331, 202695]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,26.09,Made,,,,,5.0,,,,,,,,K. Leonard,202695.0,1.0,,,
38,PT08M35.00S,2022-11-20T03:46:34.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.619579500657039,55.3921568627451,1610612759,11,7,2022-11-20T03:46:42Z,370000,False,-27.0,10.0,1,left,J. Poeltl cutting Layup (5 PTS) (T. Jones 2 AST),"[1627751, 1630200]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2.87,Made,,,,,5.0,,,,,,,,T. Jones,1630200.0,2.0,,,
40,PT08M35.00S,2022-11-20T03:46:37.2Z,1,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612759,11,7,2022-11-20T03:46:48Z,390000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Poeltl 1 FT),"[1627826, 1627751]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,2.0,0.0,Poeltl,1627751.0,,,,,,
42,PT08M35.00S,2022-11-20T03:47:03.5Z,1,REGULAR,freethrow,1 of 1,[],1627751,,,1610612759,11,8,2022-11-20T03:47:03Z,410000,False,,,0,,J. Poeltl Free Throw 1 of 1 (6 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
43,PT08M24.00S,2022-11-20T03:47:17.3Z,1,REGULAR,2pt,Jump Shot,[],202695,79.28712220762155,35.049019607843135,1610612746,11,8,2022-11-20T03:47:21Z,420000,False,-75.0,142.0,1,right,MISS K. Leonard 16' pullup Shot - blocked,"[202695, 1628966]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,16.07,Missed,,,,,,Bates-Diop,1628966.0,,,,,,,,,,,
44,PT08M24.00S,2022-11-20T03:47:17.3Z,1,REGULAR,block,,[],1628966,,,1610612746,11,8,2022-11-20T03:47:19Z,430000,False,,,0,,K. Bates-Diop BLOCK (1 BLK),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
45,PT08M21.00S,2022-11-20T03:47:20.3Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,11,8,2022-11-20T03:47:21Z,440000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Center,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT08M14.00S,2022-11-20T03:47:28.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,6.093955321944804,54.16666666666667,1610612759,11,10,2022-11-20T03:47:31Z,450000,False,-21.0,5.0,1,left,K. Bates-Diop driving Layup (2 PTS) (J. Poeltl 1 AST),"[1628966, 1627751]",1610612759.0,SAS,driving,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,2.13,Made,,,,,2.0,,,,,,,,J. Poeltl,1627751.0,1.0,,,
48,PT07M56.00S,2022-11-20T03:47:44.9Z,1,REGULAR,3pt,Jump Shot,[],202331,90.8508541392904,96.32352941176471,1610612746,14,10,2022-11-20T03:47:50Z,470000,False,232.0,34.0,1,right,P. George 3PT  (8 PTS) (I. Zubac 1 AST),"[202331, 1627826]",1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,23.4,Made,,,,,8.0,,,,,,,,I. Zubac,1627826.0,1.0,,,
50,PT07M40.00S,2022-11-20T03:48:00.9Z,1,REGULAR,2pt,Jump Shot,[],1630200,24.490801576872528,63.23529411764706,1610612759,14,10,2022-11-20T03:48:05Z,490000,False,-66.0,178.0,1,left,MISS T. Jones 18' pullup Shot,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,18.96,Missed,,,,,,,,,,,,,,,,,,
51,PT07M37.00S,2022-11-20T03:48:03.9Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,14,10,2022-11-20T03:48:05Z,500000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT07M26.00S,2022-11-20T03:48:15.4Z,1,REGULAR,3pt,Jump Shot,[],202694,93.08475689881735,3.67647058823529,1610612746,14,10,2022-11-20T03:48:20Z,510000,False,-232.0,13.0,1,right,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
53,PT07M23.00S,2022-11-20T03:48:18.4Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,14,10,2022-11-20T03:48:20Z,520000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Left Corner 3,24+ Left,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT07M15.00S,2022-11-20T03:48:26.8Z,1,REGULAR,2pt,Jump Shot,[],1629640,25.36136662286465,73.99662990196079,1610612759,14,10,2022-11-20T03:53:02Z,530000,False,-120.0,186.0,1,left,MISS K. Johnson 22' pullup Shot,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left Center,22.13,Missed,,,,,,,,,,,,,,,,,,
55,PT07M12.00S,2022-11-20T03:48:29.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,14,10,2022-11-20T03:48:32Z,540000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,54.0,,,,,,,,,,,,,,,,,
57,PT06M53.00S,2022-11-20T03:49:04.5Z,1,REGULAR,3pt,Jump Shot,[],202331,73.242444152431,16.666666666666657,1610612746,14,10,2022-11-20T03:49:09Z,560000,False,-167.0,199.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,
58,PT06M50.00S,2022-11-20T03:49:07.5Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,14,10,2022-11-20T03:49:09Z,570000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT06M35.00S,2022-11-20T03:49:22.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,14.241130091984232,41.666666666666664,1610612759,14,10,2022-11-20T03:49:57Z,580000,False,42.0,81.0,1,left,MISS J. Poeltl 9' driving floating Shot,[1627751],1610612759.0,SAS,driving floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,9.15,Missed,,,,,,,,,,,,,,,,,,
60,PT06M33.00S,2022-11-20T03:49:24.3Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,14,10,2022-11-20T03:49:28Z,590000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT06M25.00S,2022-11-20T03:49:32.2Z,1,REGULAR,turnover,lost ball,[],202704,,,1610612746,14,10,2022-11-20T03:49:37Z,600000,False,,,0,,R. Jackson lost ball TURNOVER (1 TO),"[202704, 1629640]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Johnson,1629640.0
62,PT06M25.00S,2022-11-20T03:49:32.2Z,1,REGULAR,steal,,[],1629640,,,1610612759,14,10,2022-11-20T03:49:35Z,610000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
63,PT06M21.00S,2022-11-20T03:49:36.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628966,6.225361366622863,46.81372549019608,1610612759,14,12,2022-11-20T03:49:46Z,620000,False,16.0,6.0,1,left,K. Bates-Diop running Layup (4 PTS) (K. Johnson 1 AST),"[1628966, 1629640]",1610612759.0,SAS,running,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,4.0,,,,,,,,K. Johnson,1629640.0,1.0,,,
66,PT05M58.00S,2022-11-20T03:50:09.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,14,12,2022-11-20T03:50:09Z,650000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M58.00S,2022-11-20T03:52:25.3Z,1,REGULAR,substitution,out,[],202695,,,1610612746,14,12,2022-11-20T03:53:21Z,660000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M58.00S,2022-11-20T03:52:25.3Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,14,12,2022-11-20T03:53:21Z,670000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M58.00S,2022-11-20T03:52:25.3Z,1,REGULAR,substitution,out,[],1628966,,,1610612746,14,12,2022-11-20T03:53:21Z,680000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M58.00S,2022-11-20T03:52:25.3Z,1,REGULAR,substitution,out,[],1630200,,,1610612746,14,12,2022-11-20T03:53:21Z,690000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M58.00S,2022-11-20T03:52:25.3Z,1,REGULAR,substitution,in,[],202322,,,1610612746,14,12,2022-11-20T03:53:21Z,700000,False,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M58.00S,2022-11-20T03:52:25.3Z,1,REGULAR,substitution,in,[],201587,,,1610612746,14,12,2022-11-20T03:53:21Z,710000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M58.00S,2022-11-20T03:52:25.3Z,1,REGULAR,substitution,in,[],1626196,,,1610612746,14,12,2022-11-20T03:53:21Z,720000,False,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M58.00S,2022-11-20T03:52:25.3Z,1,REGULAR,substitution,in,[],1629676,,,1610612746,14,12,2022-11-20T03:53:21Z,730000,False,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M51.00S,2022-11-20T03:53:23.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202694,92.0335085413929,52.69607843137255,1610612746,16,12,2022-11-20T03:53:38Z,740000,False,13.0,22.0,1,right,M. Morris Sr. driving reverse Layup (5 PTS) (J. Wall 1 AST),"[202694, 202322]",1610612746.0,LAC,driving reverse,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,5.0,,,,,,,,J. Wall,202322.0,1.0,,,
77,PT05M33.00S,2022-11-20T03:53:41.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,8.984888304862025,40.931372549019606,1610612759,16,12,2022-11-20T03:53:46Z,760000,False,45.0,32.0,1,left,MISS J. Poeltl turnaround bank Hook,[1627751],1610612759.0,SAS,turnaround bank,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,,,,,,,,
78,PT05M31.00S,2022-11-20T03:53:43.5Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,16,12,2022-11-20T03:53:46Z,770000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT05M20.00S,2022-11-20T03:53:54.0Z,1,REGULAR,3pt,Jump Shot,[],201587,71.7969776609724,75.73529411764706,1610612746,19,12,2022-11-20T03:54:00Z,780000,False,129.0,213.0,1,right,N. Batum 24' 3PT  (3 PTS) (J. Wall 2 AST),"[201587, 202322]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,24.85,Made,,,,,3.0,,,,,,,,J. Wall,202322.0,2.0,,,
81,PT05M10.00S,2022-11-20T03:54:04.7Z,1,REGULAR,turnover,lost ball,[],1631110,,,1610612759,19,12,2022-11-20T03:54:08Z,800000,False,,,0,,J. Sochan lost ball TURNOVER (1 TO),"[1631110, 202322]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Wall,202322.0
82,PT05M10.00S,2022-11-20T03:54:04.7Z,1,REGULAR,steal,,[],202322,,,1610612746,19,12,2022-11-20T03:55:47Z,810000,False,,,0,,J. Wall STEAL (1 STL),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
83,PT04M53.00S,2022-11-20T03:54:22.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202694,93.34756898817345,4.411764705882348,1610612746,19,12,2022-11-20T03:54:27Z,820000,False,-228.0,10.0,1,right,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
84,PT04M50.00S,2022-11-20T03:54:25.1Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,19,12,2022-11-20T03:54:27Z,830000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
85,PT04M40.00S,2022-11-20T03:54:34.7Z,1,REGULAR,2pt,Jump Shot,[],1631110,5.699737187910642,91.66666666666667,1610612759,19,12,2022-11-20T03:54:40Z,840000,False,-208.0,1.0,1,left,MISS J. Sochan 20' Jump Shot,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Left,20.83,Missed,,,,,,,,,,,,,,,,,,
86,PT04M37.00S,2022-11-20T03:54:37.7Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,19,12,2022-11-20T03:54:40Z,850000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Left,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,
87,PT04M32.00S,2022-11-20T03:54:42.4Z,1,REGULAR,3pt,Jump Shot,[],202704,93.61038107752957,96.07843137254902,1610612746,22,12,2022-11-20T03:54:49Z,860000,False,230.0,8.0,1,right,R. Jackson 3PT  (3 PTS) (J. Wall 3 AST),"[202704, 202322]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Right Corner 3,24+ Right,23.05,Made,,,,,3.0,,,,,,,,J. Wall,202322.0,3.0,,,
