actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-03-01T03:10:55.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-01T03:10:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-03-01T03:10:58.0Z,1,REGULAR,jumpball,recovered,[],202695,,,1610612746,0,0,2023-03-01T03:10:58Z,40000,False,,,0,,Jump Ball I. Zubac vs. R. Gobert: Tip to K. Leonard,"[202695, 1627826, 203497]",1610612746.0,LAC,startperiod,K. Leonard,202695.0,Leonard,K. Leonard,Zubac,1627826.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2023-03-01T03:11:20.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,88.61695137976346,54.411764705882355,1610612746,2,0,2023-03-01T03:11:25Z,70000,False,22.0,55.0,1,right,I. Zubac floating Jump Shot (2 PTS) (R. Westbrook 1 AST),"[1627826, 201566]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.88,Made,2.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,
9,PT11M15.00S,2023-03-01T03:11:39.0Z,1,REGULAR,2pt,Jump Shot,[],1630162,20.54862023653088,62.745098039215684,1610612750,2,0,2023-03-01T03:11:44Z,90000,False,-64.0,141.0,1,left,MISS A. Edwards 15' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Center,15.44,Missed,,,,,,,,,,,,,,,,,,
10,PT11M12.00S,2023-03-01T03:11:42.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,0,2023-03-01T03:11:44Z,100000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M02.00S,2023-03-01T03:11:53.3Z,1,REGULAR,2pt,Jump Shot,[],202331,80.86399474375821,73.0392156862745,1610612746,4,0,2023-03-01T03:11:58Z,110000,False,115.0,127.0,1,right,P. George 17' pullup Jump Shot (2 PTS) (K. Leonard 1 AST),"[202331, 202695]",1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Right Center,17.18,Made,2.0,K. Leonard,202695.0,1.0,,,,,,,,,,,,,,
13,PT10M47.00S,2023-03-01T03:12:07.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,12.532851511169525,55.14705882352941,1610612750,4,0,2023-03-01T03:12:38Z,130000,False,-26.0,65.0,1,left,MISS R. Gobert 7' turnaround Shot,[203497],1610612750.0,MIN,turnaround,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
14,PT10M45.00S,2023-03-01T03:12:09.0Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,4,0,2023-03-01T03:12:10Z,140000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M34.00S,2023-03-01T03:12:20.1Z,1,REGULAR,3pt,Jump Shot,[],202695,93.74178712220763,3.1862745098039227,1610612746,4,0,2023-03-01T03:12:23Z,150000,False,-234.0,6.0,1,right,MISS K. Leonard 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
16,PT10M32.00S,2023-03-01T03:12:22.1Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,4,0,2023-03-01T03:12:23Z,160000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Left Corner 3,24+ Left,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
