actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-27T03:42:10.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-27T03:42:10Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-27T03:42:12.6Z,1,REGULAR,jumpball,recovered,[],1628379,,,1610612746,0,0,2023-01-27T03:42:12Z,40000,False,,,0,,Jump Ball I. Zubac vs. J. Poeltl: Tip to L. Kennard,"[1628379, 1627826, 1627751]",1610612746.0,LAC,startperiod,L. Kennard,1628379.0,Kennard,L. Kennard,Zubac,1627826.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-01-27T03:42:26.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,85.98883048620237,58.088235294117645,1610612746,2,0,2023-01-27T03:42:32Z,70000,False,40.0,79.0,1,right,I. Zubac 8' Hook (2 PTS) (K. Leonard 1 AST),"[1627826, 202695]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,8.89,Made,2.0,K. Leonard,202695.0,1.0,,,,,,,,,,,,,,
9,PT11M19.00S,2023-01-27T03:42:50.6Z,1,REGULAR,3pt,Jump Shot,[],1629640,30.14126149802891,82.1078431372549,1610612759,2,0,2023-01-27T03:42:55Z,90000,False,-161.0,231.0,1,left,MISS K. Johnson 28' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,28.11,Missed,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2023-01-27T03:42:53.6Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,2,0,2023-01-27T03:42:55Z,100000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M04.00S,2023-01-27T03:43:06.5Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612746,2,0,2023-01-27T03:43:17Z,110000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Zubac 2 FT),"[1627751, 1627826]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,1.0,0.0,Zubac,1627826.0,,,,,
13,PT11M04.00S,2023-01-27T03:43:31.4Z,1,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,2,0,2023-01-27T03:43:31Z,130000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
14,PT11M04.00S,2023-01-27T03:43:31.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,2,0,2023-01-27T03:43:31Z,140000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,
15,PT11M04.00S,2023-01-27T03:43:48.0Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,3,0,2023-01-27T03:43:48Z,150000,False,,,0,,I. Zubac Free Throw 2 of 2 (3 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
16,PT10M45.00S,2023-01-27T03:44:08.3Z,1,REGULAR,3pt,Jump Shot,[],1631103,26.856110381077528,83.08823529411765,1610612759,3,0,2023-01-27T03:44:14Z,160000,False,-165.0,200.0,1,left,MISS M. Branham 25' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
