actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2022-12-17T21:11:28.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-17T21:11:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2022-12-17T21:11:30.6Z,1,REGULAR,jumpball,recovered,[],1628398,,,1610612764,0,0,2022-12-17T21:11:30Z,40000,False,,,0,,Jump Ball K. Porzingis vs. M. Diabate: Tip to K. Kuzma,"[1628398, 204001, 1631217]",1610612764.0,WAS,startperiod,K. Kuzma,1628398.0,Kuzma,K. Kuzma,Porzingis,204001.0,Diabate,1631217.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2022-12-17T21:12:13.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,91.77069645203679,41.42156862745098,1610612764,0,0,2022-12-17T21:12:36Z,80000,False,-43.0,25.0,1,right,MISS K. Porzingis turnaround Shot,[204001],1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
9,PT11M39.00S,2022-12-17T21:12:14.1Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,0,0,2022-12-17T21:12:18Z,90000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M22.00S,2022-12-17T21:12:32.5Z,1,REGULAR,2pt,Jump Shot,[],202695,25.54204993429697,36.274509803921575,1610612746,0,0,2022-12-17T21:12:38Z,100000,False,69.0,188.0,1,left,MISS K. Leonard 19' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,19.97,Missed,,,,,,,,,,,,,,,,,,
11,PT11M18.00S,2022-12-17T21:12:36.5Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,0,0,2022-12-17T21:12:38Z,110000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Right Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M10.00S,2022-12-17T21:12:43.6Z,1,REGULAR,3pt,Jump Shot,[],1628398,94.92444152431011,3.4313725490196134,1610612764,0,0,2022-12-17T21:12:48Z,120000,False,-233.0,-5.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
13,PT11M07.00S,2022-12-17T21:12:46.6Z,1,REGULAR,rebound,defensive,[],202322,,,1610612746,0,0,2022-12-17T21:12:48Z,130000,False,,,0,,J. Wall REBOUND (Off:0 Def:1),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Left Corner 3,24+ Left,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M57.00S,2022-12-17T21:12:57.6Z,1,REGULAR,3pt,Jump Shot,[],201587,6.093955321944804,4.656862745098039,1610612746,3,0,2022-12-17T21:13:01Z,140000,False,227.0,5.0,1,left,N. Batum 3PT  (3 PTS) (M. Morris Sr. 1 AST),"[201587, 202694]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,22.68,Made,,,,,3.0,M. Morris Sr.,202694.0,1.0,,,,,,,,,,
16,PT10M42.00S,2022-12-17T21:13:11.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,86.51445466491458,42.15686274509803,1610612764,3,2,2022-12-17T21:13:20Z,160000,False,-39.0,74.0,1,right,K. Porzingis 8' Jump Shot (2 PTS) (D. Avdija 1 AST),"[204001, 1630166]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,8.4,Made,,,,,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,
18,PT10M20.00S,2022-12-17T21:13:34.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,19.23455978975032,43.627450980392155,1610612746,3,2,2022-12-17T21:13:42Z,180000,False,32.0,128.0,1,left,MISS M. Morris Sr. 13' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,13.22,Missed,,,,,,,,,,,,,,,,,,
19,PT10M19.00S,2022-12-17T21:13:35.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,3,2,2022-12-17T21:13:42Z,190000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,18.0,,,,,,,,,,,,,,,,,
20,PT10M19.00S,2022-12-17T21:13:41.1Z,1,REGULAR,foul,personal,[],1631217,,,1610612764,3,2,2022-12-17T21:13:51Z,200000,False,,,0,,M. Diabate loose ball personal FOUL (1 PF),"[1631217, 204001]",1610612746.0,LAC,loose ball,,,Diabate,M. Diabate,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1179.0,1.0,0.0,Porzingis,204001.0,,,,,
22,PT10M06.00S,2022-12-17T21:14:05.1Z,1,REGULAR,3pt,Jump Shot,[],1630557,74.29369250985545,13.725490196078425,1610612764,3,5,2022-12-17T21:14:09Z,220000,False,-181.0,189.0,1,right,C. Kispert 26' 3PT  (3 PTS) (K. Porzingis 1 AST),"[1630557, 204001]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,26.2,Made,,,,,3.0,K. Porzingis,204001.0,1.0,,,,,,,,,,
24,PT09M51.00S,2022-12-17T21:14:19.3Z,1,REGULAR,2pt,Jump Shot,[],202695,18.7089356110381,28.67647058823529,1610612746,3,5,2022-12-17T21:14:24Z,240000,False,107.0,123.0,1,left,MISS K. Leonard 16' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,16.31,Missed,,,,,,,,,,,,,,,,,,
25,PT09M48.00S,2022-12-17T21:14:23.0Z,1,REGULAR,rebound,offensive,[],201587,,,1610612746,3,5,2022-12-17T21:14:23Z,250000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Right Center,,,24.0,2.0,1.0,1.0,,,,,,,,,,,,,,
26,PT09M45.00S,2022-12-17T21:14:25.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202322,23.96517739816032,13.235294117647058,1610612746,6,5,2022-12-17T21:14:30Z,260000,False,184.0,173.0,1,left,J. Wall 25' 3PT  (3 PTS) (K. Leonard 1 AST),"[202322, 202695]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Right Center,25.23,Made,,,,,3.0,K. Leonard,202695.0,1.0,,,,,,,,,,
28,PT09M24.00S,2022-12-17T21:14:47.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,88.61695137976346,50.49019607843137,1610612764,6,7,2022-12-17T21:14:52Z,280000,False,2.0,55.0,1,right,K. Porzingis turnaround Jump Shot (4 PTS) (D. Avdija 2 AST),"[204001, 1630166]",1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,5.46,Made,,,,,4.0,D. Avdija,1630166.0,2.0,,,,,,,,,,
30,PT09M10.00S,2022-12-17T21:15:00.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,17.263469119579497,54.411764705882355,1610612746,6,7,2022-12-17T21:16:04Z,300000,False,-22.0,110.0,1,left,MISS K. Leonard 11' step back Shot,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,11.2,Missed,,,,,,,,,,,,,,,,,,
31,PT09M06.00S,2022-12-17T21:15:04.8Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612764,6,7,2022-12-17T21:15:04Z,310000,False,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT08M56.00S,2022-12-17T21:15:14.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,87.69710906701708,58.33333333333333,1610612764,6,7,2022-12-17T21:15:23Z,320000,False,42.0,63.0,1,right,MISS C. Kispert 7' driving floating Shot,[1630557],1610612764.0,WAS,driving floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
33,PT08M54.00S,2022-12-17T21:15:16.5Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,6,7,2022-12-17T21:15:23Z,330000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT08M48.00S,2022-12-17T21:15:24.5Z,1,REGULAR,foul,personal,['2freethrow'],1628420,,,1610612746,6,7,2022-12-17T21:15:29Z,340000,False,,,0,,M. Morris shooting personal FOUL (1 PF) (Leonard 2 FT),"[1628420, 202695]",1610612764.0,WAS,shooting,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1179.0,1.0,0.0,Leonard,202695.0,,,,,
36,PT08M48.00S,2022-12-17T21:15:50.5Z,1,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,7,7,2022-12-17T21:15:50Z,360000,False,,,0,,K. Leonard Free Throw 1 of 2 (1 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
37,PT08M48.00S,2022-12-17T21:16:09.8Z,1,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,8,7,2022-12-17T21:16:09Z,370000,False,,,0,,K. Leonard Free Throw 2 of 2 (2 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
38,PT08M29.00S,2022-12-17T21:16:32.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,91.90210249671485,53.18627450980392,1610612764,8,9,2022-12-17T21:17:13Z,380000,False,16.0,24.0,1,right,K. Kuzma cutting Layup (2 PTS) (M. Morris 1 AST),"[1628398, 1628420]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.85,Made,,,,,2.0,M. Morris,1628420.0,1.0,,,,,,,,,,
40,PT08M13.00S,2022-12-17T21:16:48.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,6.093955321944804,49.50980392156863,1610612746,10,9,2022-12-17T21:18:07Z,400000,False,2.0,5.0,1,left,M. Diabate cutting DUNK (2 PTS) (J. Wall 1 AST),"[1631217, 202322]",1610612746.0,LAC,cutting,,,Diabate,M. Diabate,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,2.0,J. Wall,202322.0,1.0,,,,,,,,,,
