actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-04T02:10:30.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-04T02:10:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M52.00S,2024-01-04T02:10:54.4Z,1,REGULAR,jumpball,recovered,[],201935,,,0,0,0,2024-01-04T02:10:54Z,40000,False,,,0,,Jump Ball I. Zubac vs. J. Nurkic: Tip to J. Harden,"[201935, 1627826, 203994]",1610612746.0,LAC,doubleviolation,J. Harden,201935.0,Harden,J. Harden,Zubac,1627826.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2024-01-04T02:11:12.7Z,1,REGULAR,3pt,Jump Shot,[],1629611,94.03745072273325,96.07843137254902,1610612746,0,3,2024-01-04T02:11:17Z,70000,False,230.0,4.0,1,right,T. Mann 3PT  (3 PTS) (J. Harden 1 AST),"[1629611, 201935]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,23.04,Made,3.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
9,PT11M18.00S,2024-01-04T02:11:28.0Z,1,REGULAR,2pt,Jump Shot,[],1626164,21.107095926412615,46.81372549019608,1610612756,2,3,2024-01-04T02:12:07Z,90000,False,16.0,146.0,1,left,D. Booker 14' driving floating bank Jump Shot (2 PTS) (B. Beal 1 AST),"[1626164, 203078]",1610612756.0,PHX,driving floating bank,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,14.68,Made,2.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,,
11,PT11M00.00S,2024-01-04T02:11:46.6Z,1,REGULAR,turnover,lost ball,[],202331,,,1610612746,2,3,2024-01-04T02:14:05Z,110000,False,,,0,,P. George lost ball TURNOVER (1 TO),"[202331, 203994]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Nurkic,203994.0,,,,,,,,,,,
12,PT11M00.00S,2024-01-04T02:11:46.6Z,1,REGULAR,steal,,[],203994,,,1610612756,2,3,2024-01-04T02:12:41Z,120000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
13,PT10M54.00S,2024-01-04T02:11:51.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628960,21.107095926412615,9.068627450980392,1610612756,2,3,2024-01-04T02:12:07Z,130000,False,205.0,146.0,1,left,MISS G. Allen 25' running 3PT,[1628960],1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
14,PT10M51.00S,2024-01-04T02:11:54.9Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,2,3,2024-01-04T02:11:56Z,140000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT10M40.00S,2024-01-04T02:12:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,92.46057818659659,55.14705882352941,1610612746,2,3,2024-01-04T02:12:10Z,150000,False,26.0,18.0,1,right,MISS T. Mann driving Layup,[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,,
16,PT10M39.00S,2024-01-04T02:12:07.6Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,2,3,2024-01-04T02:12:10Z,160000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,
17,PT10M32.00S,2024-01-04T02:12:15.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.440867279894875,55.392156862745104,1610612756,2,3,2024-01-04T02:12:19Z,170000,False,-27.0,17.0,1,left,MISS B. Beal driving reverse Layup,[203078],1610612756.0,PHX,driving reverse,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
18,PT10M30.00S,2024-01-04T02:12:17.0Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,2,3,2024-01-04T02:12:19Z,180000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,
19,PT10M27.00S,2024-01-04T02:12:19.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629611,94.30026281208936,50.0,1610612746,2,5,2024-01-04T02:12:25Z,190000,False,0.0,1.0,1,right,T. Mann running DUNK (5 PTS) (J. Harden 2 AST),"[1629611, 201935]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.11,Made,5.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
21,PT10M05.00S,2024-01-04T02:12:41.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,9.411957950065702,34.068627450980394,1610612756,4,5,2024-01-04T02:15:33Z,210000,False,80.0,36.0,1,left,B. Beal 8' turnaround fadeaway Jump Shot (2 PTS),[203078],1610612756.0,PHX,turnaround fadeaway,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Right,8.75,Made,2.0,,,,,,,,,,,,,,,,,
22,PT09M51.00S,2024-01-04T02:12:55.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,85.3646517739816,58.333333333333336,1610612746,4,5,2024-01-04T02:13:02Z,220000,False,42.0,85.0,1,right,MISS K. Leonard 9' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,9.48,Missed,,,,,,,,,,,,,,,,,,
23,PT09M48.00S,2024-01-04T02:12:58.6Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,4,5,2024-01-04T02:12:58Z,230000,False,,,0,,I. Zubac REBOUND (Off:1 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,22.0,1.0,0.0,1.0,,,,,,,
