actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-11-03T02:11:19.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-03T02:11:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-11-03T02:11:21.0Z,1,REGULAR,jumpball,recovered,[],1629006,,,1610612756,0,0,2023-11-03T02:11:21Z,40000,False,,,0,,Jump Ball J. Nurkic vs. V. Wembanyama: Tip to J. Okogie,"[1629006, 203994, 1641705]",1610612756.0,PHX,startperiod,J. Okogie,1629006.0,Okogie,J. Okogie,Nurkic,203994.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-11-03T02:11:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,91.01511169513797,49.50980392156863,1610612756,0,0,2023-11-03T02:11:38Z,70000,False,-2.0,32.0,1,right,MISS D. Booker cutting Layup - blocked,"[1626164, 1641705]",1610612756.0,PHX,cutting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,3.21,Missed,Wembanyama,1641705.0,,,,,,,,,,,,,,,,
8,PT11M44.00S,2023-11-03T02:11:34.1Z,1,REGULAR,block,,[],1641705,,,1610612756,0,0,2023-11-03T02:11:36Z,80000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M41.00S,2023-11-03T02:11:37.1Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,0,0,2023-11-03T02:11:38Z,90000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,
10,PT11M35.00S,2023-11-03T02:11:42.5Z,1,REGULAR,3pt,Jump Shot,[],1630170,3.3672798948751645,95.09803921568627,1610612759,0,3,2023-11-03T02:11:46Z,100000,False,-225.0,-21.0,1,left,D. Vassell 3PT  (3 PTS) (J. Sochan 1 AST),"[1630170, 1631110]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,22.65,Made,,,,,,,3.0,J. Sochan,1631110.0,1.0,,,,,,,,
12,PT11M18.00S,2023-11-03T02:11:59.8Z,1,REGULAR,turnover,bad pass,[],203994,,,1610612756,0,3,2023-11-03T02:12:03Z,120000,False,,,0,,J. Nurkic bad pass TURNOVER (1 TO),"[203994, 1629640]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Johnson,1629640.0,,,,,
13,PT11M18.00S,2023-11-03T02:11:59.8Z,1,REGULAR,steal,,[],1629640,,,1610612759,0,3,2023-11-03T02:12:01Z,130000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT11M14.00S,2023-11-03T02:12:04.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630170,5.601182654402102,52.450980392156865,1610612759,0,5,2023-11-03T02:12:08Z,140000,False,-12.0,0.0,1,left,D. Vassell running Layup (5 PTS) (K. Johnson 1 AST),"[1630170, 1629640]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,5.0,K. Johnson,1629640.0,1.0,,,,,,,,
17,PT10M50.00S,2023-11-03T02:12:51.9Z,1,REGULAR,2pt,Jump Shot,[],1626164,74.32654402102497,33.57843137254902,1610612756,0,5,2023-11-03T02:12:57Z,170000,False,-82.0,189.0,1,right,MISS D. Booker 20' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,20.59,Missed,,,,,,,,,,,,,,,,,,
18,PT10M47.00S,2023-11-03T02:12:54.9Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,0,5,2023-11-03T02:12:57Z,180000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,
19,PT10M43.00S,2023-11-03T02:12:58.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630170,8.360709592641262,40.931372549019606,1610612759,0,5,2023-11-03T02:13:03Z,190000,False,45.0,26.0,1,left,MISS D. Vassell running Layup,[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,5.23,Missed,,,,,,,,,,,,,,,,,,
20,PT10M41.00S,2023-11-03T02:13:00.4Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612756,0,5,2023-11-03T02:13:03Z,200000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,
21,PT10M33.00S,2023-11-03T02:13:10.8Z,1,REGULAR,turnover,bad pass,[],1628960,,,1610612756,0,5,2023-11-03T02:16:46Z,210000,False,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1641705]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Wembanyama,1641705.0,,,,,
22,PT10M33.00S,2023-11-03T02:13:10.8Z,1,REGULAR,steal,,[],1641705,,,1610612759,0,5,2023-11-03T02:13:12Z,220000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M28.00S,2023-11-03T02:13:14.4Z,1,REGULAR,turnover,lost ball,[],1631110,,,1610612759,0,5,2023-11-03T02:16:29Z,230000,False,,,0,,J. Sochan lost ball TURNOVER (1 TO),"[1631110, 1629006]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Okogie,1629006.0,,,,,
24,PT10M28.00S,2023-11-03T02:13:14.4Z,1,REGULAR,steal,,[],1629006,,,1610612756,0,5,2023-11-03T02:13:17Z,240000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
25,PT10M14.00S,2023-11-03T02:13:28.3Z,1,REGULAR,foul,offensive,[],203994,,,1610612756,0,5,2023-11-03T02:15:41Z,250000,False,,,0,,J. Nurkic charge offensive FOUL (1 PF),"[203994, 1628380]",1610612756.0,PHX,charge,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1629178.0,1.0,0.0,Collins,1628380.0
27,PT10M14.00S,2023-11-03T02:13:28.3Z,1,REGULAR,turnover,offensive foul,[],203994,,,1610612756,0,5,2023-11-03T02:13:28Z,270000,False,,,0,,J. Nurkic offensive foul TURNOVER (2 TO),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,,,1629178.0,,,,
28,PT10M01.00S,2023-11-03T02:14:02.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631110,17.69053876478318,45.588235294117645,1610612759,0,7,2023-11-03T02:14:08Z,280000,False,22.0,114.0,1,left,J. Sochan 11' pullup Jump Shot (2 PTS),[1631110],1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,11.59,Made,,,,,,,2.0,,,,,,,,,,,
29,PT09M35.00S,2023-11-03T02:14:29.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,93.51182654402102,51.225490196078425,1610612756,0,7,2023-11-03T02:14:33Z,290000,False,6.0,8.0,1,right,MISS G. Allen driving Layup,[1628960],1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
30,PT09M33.00S,2023-11-03T02:14:31.1Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,0,7,2023-11-03T02:14:33Z,300000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,
31,PT09M25.00S,2023-11-03T02:14:38.6Z,1,REGULAR,3pt,Jump Shot,[],1629640,17.69053876478318,3.6764705882352944,1610612759,0,7,2023-11-03T02:14:43Z,310000,False,232.0,114.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
32,PT09M24.00S,2023-11-03T02:14:39.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,0,7,2023-11-03T02:14:43Z,320000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,31.0,,,,,,,,,,,,,,,
34,PT09M07.00S,2023-11-03T02:15:03.5Z,1,REGULAR,3pt,Jump Shot,[],1629006,93.11760840998686,3.1862745098039214,1610612756,0,7,2023-11-03T02:15:08Z,340000,False,-234.0,12.0,1,right,MISS J. Okogie 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
35,PT09M04.00S,2023-11-03T02:15:06.5Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,0,7,2023-11-03T02:15:08Z,350000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,
36,PT09M00.00S,2023-11-03T02:15:10.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641705,5.863994743758213,48.77450980392157,1610612759,0,9,2023-11-03T02:15:15Z,360000,False,6.0,3.0,1,left,V. Wembanyama running DUNK (2 PTS) (J. Sochan 2 AST),"[1641705, 1631110]",1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.66,Made,,,,,,,2.0,J. Sochan,1631110.0,2.0,,,,,,,,
38,PT08M59.00S,2023-11-03T02:15:15.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,0,9,2023-11-03T02:15:15Z,380000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M37.00S,2023-11-03T02:18:36.4Z,1,REGULAR,3pt,Jump Shot,[],1626164,92.85479632063075,3.1862745098039214,1610612756,0,9,2023-11-03T02:18:41Z,390000,False,-234.0,15.0,1,right,MISS D. Booker step back 3PT,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
40,PT08M34.00S,2023-11-03T02:18:39.4Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,0,9,2023-11-03T02:18:41Z,400000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,
41,PT08M26.00S,2023-11-03T02:18:52.6Z,1,REGULAR,foul,technical,['1freethrow'],203994,,,1610612759,0,9,2023-11-03T02:18:59Z,410000,False,,,0,,J. Nurkic defensive-3-second technical FOUL (1 Tech),[203994],1610612756.0,PHX,defensive-3-second,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,1146.0,1.0,1.0,,
42,PT08M26.00S,2023-11-03T02:19:12.5Z,1,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,0,10,2023-11-03T02:19:12Z,420000,False,,,0,,V. Wembanyama technical Free Throw 1 of 1 (3 PTS),[1641705],1610612759.0,SAS,technical,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
43,PT08M19.00S,2023-11-03T02:19:38.1Z,1,REGULAR,3pt,Jump Shot,[],1630170,31.225361366622867,33.33333333333333,1610612759,0,13,2023-11-03T02:19:42Z,430000,False,83.0,241.0,1,left,D. Vassell 25' 3PT  (8 PTS) (J. Sochan 3 AST),"[1630170, 1631110]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.5,Made,,,,,,,8.0,J. Sochan,1631110.0,3.0,,,,,,,,
