actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
22,PT09M57.00S,2024-03-22T02:42:26.1Z,1,REGULAR,2pt,Layup,"['fromturnover', 'fastbreak']",1630249,70.22010512483574,50.34466911764706,1610612737,5,8,2024-03-22T02:47:16Z,220000,False,2.0,227.0,1,right,V. Krejci 22' running Layup (5 PTS) (D. Murray 1 AST),"[1630249, 1627749]",1610612737.0,ATL,running,,,Krejci,V. Krejci,,,,,Mid-Range,16-24 Center,22.74,Made,5.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,
24,PT09M54.00S,2024-03-22T02:42:30.1Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612756,5,8,2024-03-22T02:43:46Z,240000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1629631]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Hunter,1629631.0,,,,,,,
25,PT09M54.00S,2024-03-22T02:42:30.1Z,1,REGULAR,steal,,[],1629631,,,1610612737,5,8,2024-03-22T02:42:32Z,250000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M39.00S,2024-03-22T02:42:44.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203992,85.46320630749014,37.99019607843137,1610612737,5,8,2024-03-22T02:49:10Z,260000,False,-60.0,84.0,1,right,MISS B. Bogdanovic 10' step back Shot,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Left,10.33,Missed,,,,,,,,,,,,,,,,,,
27,PT09M36.00S,2024-03-22T02:42:47.8Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,5,8,2024-03-22T02:50:42Z,270000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M30.00S,2024-03-22T02:42:54.1Z,1,REGULAR,3pt,Jump Shot,[],1626164,33.03219448094612,50.0,1610612756,8,8,2024-03-22T02:49:56Z,280000,False,0.0,258.0,1,left,D. Booker 25' 3PT pullup (3 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,25.8,Made,3.0,,,,,,,,,,,,,,,,,
29,PT09M10.00S,2024-03-22T02:43:13.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203991,86.12023653088042,49.754901960784316,1610612737,8,10,2024-03-22T02:50:15Z,290000,False,-1.0,78.0,1,right,C. Capela 7' floating Jump Shot (2 PTS) (D. Murray 2 AST),"[203991, 1627749]",1610612737.0,ATL,floating,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,7.8,Made,2.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,
31,PT08M54.00S,2024-03-22T02:43:29.1Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612756,8,10,2024-03-22T02:44:07Z,310000,False,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1627749]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,Murray,1627749.0,,,,,,,
32,PT08M54.00S,2024-03-22T02:43:29.1Z,1,REGULAR,steal,,[],1627749,,,1610612737,8,10,2024-03-22T02:43:31Z,320000,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
33,PT08M47.00S,2024-03-22T02:43:36.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627749,66.01511169513799,49.754901960784316,1610612737,8,10,2024-03-22T03:08:06Z,330000,False,-1.0,267.0,1,right,MISS D. Murray 26' running pullup 3PT,[1627749],1610612737.0,ATL,running pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,26.7,Missed,,,,,,,,,,,,,,,,,,
34,PT08M42.00S,2024-03-22T02:43:41.2Z,1,REGULAR,rebound,offensive,[],1627749,,,1610612737,8,10,2024-03-22T02:43:41Z,340000,False,,,0,,D. Murray REBOUND (Off:1 Def:0),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,33.0,1.0,0.0,1.0,,,,,,,,,,
35,PT08M41.00S,2024-03-22T02:43:42.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203991,92.16491458607096,54.16666666666667,1610612737,8,12,2024-03-22T02:51:15Z,350000,False,21.0,21.0,1,right,C. Capela Layup (4 PTS) (D. Murray 3 AST),"[203991, 1627749]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.96,Made,4.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,
37,PT08M22.00S,2024-03-22T02:44:01.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,12.927069645203687,51.22549019607843,1610612756,8,12,2024-03-22T02:51:50Z,370000,False,-6.0,69.0,1,left,MISS D. Booker 6' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,6.93,Missed,,,,,,,,,,,,,,,,,,
38,PT08M22.00S,2024-03-22T02:44:01.3Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,8,12,2024-03-22T02:52:36Z,380000,False,,,0,,D. Murray REBOUND (Off:1 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,37.0,2.0,1.0,1.0,,,,,,,,,,
39,PT08M15.00S,2024-03-22T02:44:08.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203991,90.45663600525624,46.32352941176471,1610612737,8,12,2024-03-22T02:52:58Z,390000,False,-18.0,37.0,1,right,MISS C. Capela running Layup - blocked,"[203991, 201142]",1610612737.0,ATL,running,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,4.15,Missed,,,,,,,,,,,,Durant,201142.0,,,,,
40,PT08M15.00S,2024-03-22T02:44:08.0Z,1,REGULAR,block,,[],201142,,,1610612737,8,12,2024-03-22T02:44:10Z,400000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M13.00S,2024-03-22T02:44:10.0Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,8,12,2024-03-22T02:44:53Z,410000,False,,,0,,K. Durant REBOUND (Off:1 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,39.0,2.0,1.0,1.0,,,,,,,,,,
43,PT08M01.00S,2024-03-22T02:44:46.7Z,1,REGULAR,3pt,Jump Shot,[],1628960,13.058475689881732,96.56862745098039,1610612756,11,12,2024-03-22T02:44:57Z,430000,False,-233.0,70.0,1,left,G. Allen 24' 3PT  (3 PTS) (K. Durant 1 AST),"[1628960, 201142]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,24.32,Made,3.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,,
45,PT07M49.00S,2024-03-22T02:44:58.8Z,1,REGULAR,3pt,Jump Shot,[],203992,71.40275952693824,81.12745098039215,1610612737,11,12,2024-03-22T02:45:03Z,450000,False,156.0,216.0,1,right,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
46,PT07M47.00S,2024-03-22T02:45:00.7Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,11,12,2024-03-22T02:45:00Z,460000,False,,,0,,C. Capela REBOUND (Off:2 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,45.0,2.0,0.0,2.0,,,,,,,,,,
47,PT07M46.00S,2024-03-22T02:45:01.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203992,71.66557161629436,17.40196078431373,1610612737,11,15,2024-03-22T02:45:14Z,470000,False,-163.0,214.0,1,right,B. Bogdanovic 26' 3PT  (3 PTS) (C. Capela 1 AST),"[203992, 203991]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,26.88,Made,3.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,
49,PT07M27.00S,2024-03-22T02:45:20.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,11.875821287779246,56.86274509803921,1610612756,11,15,2024-03-22T02:54:23Z,490000,False,-34.0,59.0,1,left,MISS J. Nurkic 6' driving Layup - blocked,"[203994, 203991]",1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,6.83,Missed,,,,,,,,,,,,Capela,203991.0,,,,,
50,PT07M27.00S,2024-03-22T02:45:20.3Z,1,REGULAR,block,,[],203991,,,1610612756,11,15,2024-03-22T02:45:22Z,500000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M25.00S,2024-03-22T02:45:22.3Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,11,15,2024-03-22T02:45:26Z,510000,False,,,0,,C. Capela REBOUND (Off:2 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,49.0,3.0,1.0,2.0,,,,,,,,,,
53,PT07M17.00S,2024-03-22T02:45:48.9Z,1,REGULAR,3pt,Jump Shot,[],1627749,69.82588699080158,26.470588235294116,1610612737,11,18,2024-03-22T02:54:45Z,530000,False,-118.0,231.0,1,right,D. Murray 25' 3PT pullup (3 PTS) (C. Capela 2 AST),"[1627749, 203991]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.93,Made,3.0,C. Capela,203991.0,2.0,,,,,,,,,,,,,,
55,PT07M15.00S,2024-03-22T02:45:55.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,11,18,2024-03-22T02:45:55Z,550000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M15.00S,2024-03-22T02:48:23.5Z,1,REGULAR,substitution,out,[],203992,,,1610612756,11,18,2024-03-22T02:48:53Z,560000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M15.00S,2024-03-22T02:48:23.5Z,1,REGULAR,substitution,in,[],1629726,,,1610612756,11,18,2024-03-22T02:48:53Z,570000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M53.00S,2024-03-22T02:49:22.1Z,1,REGULAR,turnover,lost ball,[],203078,,,1610612756,11,18,2024-03-22T02:49:26Z,580000,False,,,0,,B. Beal lost ball TURNOVER (1 TO),"[203078, 1630249]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Krejci,1630249.0,,,,,,,
61,PT06M53.00S,2024-03-22T02:49:22.1Z,1,REGULAR,steal,,[],1630249,,,1610612737,11,18,2024-03-22T02:49:23Z,590000,False,,,0,,V. Krejci STEAL (1 STL),[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
62,PT06M47.00S,2024-03-22T02:49:27.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,93.08475689881735,49.01960784313726,1610612737,11,20,2024-03-22T02:55:36Z,600000,False,-5.0,13.0,1,right,D. Murray running Layup (5 PTS) (V. Krejci 2 AST),"[1627749, 1630249]",1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.34,Made,5.0,V. Krejci,1630249.0,2.0,,,,,,,,,,,,,,
64,PT06M30.00S,2024-03-22T02:49:44.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,14.109724047306173,62.00980392156863,1610612756,11,20,2024-03-22T02:49:50Z,620000,False,-60.0,80.0,1,left,MISS K. Durant 10' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,10.01,Missed,,,,,,,,,,,,,,,,,,
65,PT06M26.00S,2024-03-22T02:49:48.2Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,11,20,2024-03-22T02:49:50Z,630000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,64.0,4.0,2.0,2.0,,,,,,,,,,
66,PT06M21.00S,2024-03-22T02:49:53.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627749,92.82194480946123,52.69607843137255,1610612737,11,22,2024-03-22T02:56:05Z,640000,False,13.0,15.0,1,right,D. Murray running finger roll Layup (7 PTS) (D. Hunter 1 AST),"[1627749, 1629631]",1610612737.0,ATL,running finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.02,Made,7.0,D. Hunter,1629631.0,1.0,,,,,,,,,,,,,,
68,PT06M05.00S,2024-03-22T02:50:10.3Z,1,REGULAR,2pt,Jump Shot,[],201142,20.54862023653088,67.8921568627451,1610612756,11,22,2024-03-22T02:50:15Z,660000,False,-89.0,141.0,1,left,MISS K. Durant 16' Jump Shot,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,16.68,Missed,,,,,,,,,,,,,,,,,,
69,PT06M01.00S,2024-03-22T02:50:14.3Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612737,11,22,2024-03-22T02:50:15Z,670000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Mid-Range,16-24 Left Center,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,,
70,PT05M55.00S,2024-03-22T02:50:20.5Z,1,REGULAR,3pt,Jump Shot,[],1627749,66.40932982917215,51.470588235294116,1610612737,11,25,2024-03-22T02:50:28Z,680000,False,7.0,263.0,1,right,D. Murray 26' 3PT  (10 PTS) (V. Krejci 3 AST),"[1627749, 1630249]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,26.34,Made,10.0,V. Krejci,1630249.0,3.0,,,,,,,,,,,,,,
72,PT05M53.00S,2024-03-22T02:50:27.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,11,25,2024-03-22T02:50:27Z,700000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M53.00S,2024-03-22T02:52:19.5Z,1,REGULAR,substitution,out,[],203078,,,1610612756,11,25,2024-03-22T02:53:02Z,710000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M53.00S,2024-03-22T02:52:19.5Z,1,REGULAR,substitution,out,[],203991,,,1610612756,11,25,2024-03-22T02:53:02Z,720000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M53.00S,2024-03-22T02:52:19.5Z,1,REGULAR,substitution,in,[],201569,,,1610612756,11,25,2024-03-22T02:53:02Z,730000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M53.00S,2024-03-22T02:52:19.5Z,1,REGULAR,substitution,in,[],1630168,,,1610612756,11,25,2024-03-22T02:53:02Z,740000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M38.00S,2024-03-22T02:53:38.9Z,1,REGULAR,3pt,Jump Shot,[],201569,27.250328515111704,15.931372549019613,1610612756,11,25,2024-03-22T02:53:43Z,750000,False,170.0,204.0,1,left,MISS E. Gordon 26' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
78,PT05M34.00S,2024-03-22T02:53:42.9Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,11,25,2024-03-22T02:53:43Z,760000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,
79,PT05M22.00S,2024-03-22T02:53:55.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,90.32522996057818,55.14705882352941,1610612737,11,25,2024-03-22T02:54:01Z,770000,False,26.0,38.0,1,right,MISS D. Murray driving Layup,[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
80,PT05M20.00S,2024-03-22T02:53:57.3Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,11,25,2024-03-22T02:54:01Z,780000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,
81,PT05M08.00S,2024-03-22T02:54:10.8Z,1,REGULAR,foul,personal,[],1630168,,,1610612756,11,25,2024-03-22T02:54:18Z,790000,False,,,0,,O. Okongwu personal FOUL (1 PF),"[1630168, 203994]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1629178.0,1.0,0.0,Nurkic,203994.0
83,PT05M03.00S,2024-03-22T02:54:35.9Z,1,REGULAR,3pt,Jump Shot,[],1626164,32.37516425755584,51.22549019607843,1610612756,14,25,2024-03-22T02:54:49Z,810000,False,-6.0,252.0,1,left,D. Booker 25' 3PT pullup (6 PTS) (J. Nurkic 1 AST),"[1626164, 203994]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,25.19,Made,6.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,,,,
85,PT04M42.00S,2024-03-22T02:54:56.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,80.86399474375821,58.57843137254902,1610612737,14,27,2024-03-22T02:55:02Z,830000,False,43.0,127.0,1,right,D. Hunter 13' pullup Jump Shot (5 PTS) (O. Okongwu 1 AST),"[1629631, 1630168]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,13.44,Made,5.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,,,
87,PT04M32.00S,2024-03-22T02:55:06.0Z,1,REGULAR,3pt,Jump Shot,[],1626164,24.885019710906704,90.44117647058823,1610612756,17,27,2024-03-22T02:55:13Z,850000,False,-202.0,181.0,1,left,D. Booker 27' 3PT pullup (9 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,27.16,Made,9.0,,,,,,,,,,,,,,,,,
88,PT04M20.00S,2024-03-22T02:55:18.5Z,1,REGULAR,2pt,Jump Shot,[],1627749,80.73258869908015,66.66666666666667,1610612737,17,29,2024-03-22T02:58:24Z,860000,False,83.0,129.0,1,right,D. Murray 15' step back Jump Shot (12 PTS),[1627749],1610612737.0,ATL,step back,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,15.32,Made,12.0,,,,,,,,,,,,,,,,,
