actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-30T02:10:35.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-30T02:10:35Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2023-12-30T02:10:39.5Z,1,REGULAR,jumpball,recovered,[],203078,,,1610612756,0,0,2023-12-30T02:10:39Z,40000,False,,,0,,Jump Ball J. Nurkic vs. N. Richards: Tip to B. Beal,"[203078, 203994, 1630208]",1610612756.0,PHX,startperiod,B. Beal,203078.0,Beal,B. Beal,Nurkic,203994.0,Richards,1630208.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-12-30T02:10:54.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,5.075558475689881,51.9607843137255,1610612756,2,0,2023-12-30T02:11:07Z,70000,False,-10.0,-5.0,1,left,J. Nurkic cutting Layup (2 PTS) (B. Beal 1 AST),"[203994, 203078]",1610612756.0,PHX,cutting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.09,Made,2.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2023-12-30T02:11:12.1Z,1,REGULAR,3pt,Jump Shot,[],1641706,69.20170827858082,26.96078431372549,1610612766,2,3,2023-12-30T02:11:17Z,90000,False,-115.0,237.0,1,right,B. Miller 26' 3PT  (3 PTS) (B. McGowens 1 AST),"[1641706, 1631121]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.35,Made,3.0,B. McGowens,1631121.0,1.0,,,,,,,,,,,,,,
11,PT11M10.00S,2023-12-30T02:11:24.0Z,1,REGULAR,2pt,Jump Shot,[],201142,21.23850197109067,48.77450980392157,1610612756,4,3,2023-12-30T02:12:10Z,110000,False,6.0,147.0,1,left,K. Durant 14' pullup Jump Shot (2 PTS) (B. Beal 2 AST),"[201142, 203078]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,14.72,Made,2.0,B. Beal,203078.0,2.0,,,,,,,,,,,,,,
13,PT10M54.00S,2023-12-30T02:11:40.4Z,1,REGULAR,2pt,Jump Shot,[],1641706,76.16622864651774,50.0,1610612766,4,3,2023-12-30T02:11:44Z,130000,False,0.0,172.0,1,right,MISS B. Miller 17' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Center,17.15,Missed,,,,,,,,,,,,,,,,,,
14,PT10M52.00S,2023-12-30T02:11:42.4Z,1,REGULAR,rebound,offensive,[],1641706,,,1610612766,4,3,2023-12-30T02:11:44Z,140000,False,,,0,,B. Miller REBOUND (Off:1 Def:0),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Center,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,
15,PT10M48.00S,2023-12-30T02:11:46.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626179,93.11760840998686,71.07843137254902,1610612766,4,3,2023-12-30T02:12:49Z,150000,False,105.0,12.0,1,right,MISS T. Rozier 10' driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,10.61,Missed,,,,,,,,,,,,,,,,,,
16,PT10M46.00S,2023-12-30T02:11:48.6Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,4,3,2023-12-30T02:14:58Z,160000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
32,PT10M45.00S,2023-12-30T02:11:49.6Z,1,REGULAR,turnover,bad pass,[],203994,,,1610612756,4,3,2023-12-30T02:15:05Z,165000,False,,,0,,J. Nurkic bad pass TURNOVER (1 TO),"[203994, 1626179]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Rozier,1626179.0,,,,,,,
