actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M55.00S,2024-01-08T01:11:48.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,92.85479632063075,49.50980392156863,1610612763,2,0,2024-01-08T01:13:25Z,170000,False,-2.0,15.0,1,right,MISS X. Tillman putback Layup - blocked,"[1630214, 1628960]",1610612763.0,MEM,putback,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,Allen,1628960.0,,,,,,,,
18,PT10M55.00S,2024-01-08T01:11:48.1Z,1,REGULAR,block,,[],1628960,,,1610612763,2,0,2024-01-08T01:11:50Z,180000,False,,,0,,G. Allen BLOCK (1 BLK),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M55.00S,2024-01-08T01:11:48.1Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,2,0,2024-01-08T01:11:52Z,190000,False,,,0,,X. Tillman REBOUND (Off:3 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,17.0,3.0,0.0,3.0,,,,,,,,,,,,,,
20,PT10M53.00S,2024-01-08T01:11:52.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,94.1688567674113,48.28431372549019,1610612763,2,0,2024-01-08T01:11:56Z,200000,False,-9.0,2.0,1,right,MISS X. Tillman putback Layup,[1630214],1610612763.0,MEM,putback,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,,
21,PT10M53.00S,2024-01-08T01:11:52.0Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,2,0,2024-01-08T01:11:56Z,210000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,20.0,2.0,2.0,0.0,,,,,,,,,,,,,,
22,PT10M53.00S,2024-01-08T01:11:55.8Z,1,REGULAR,foul,personal,[],1630214,,,1610612756,2,0,2024-01-08T01:12:00Z,220000,False,,,0,,X. Tillman personal FOUL (1 PF),"[1630214, 203994]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201246.0,1.0,0.0,Nurkic,203994.0,,,
24,PT10M46.00S,2024-01-08T01:12:15.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,16.376478318002626,53.431372549019606,1610612756,4,0,2024-01-08T01:14:38Z,240000,False,-17.0,101.0,1,left,D. Booker 10' driving floating Jump Shot (2 PTS) (J. Nurkic 1 AST),"[1626164, 203994]",1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,10.28,Made,,,,,2.0,J. Nurkic,203994.0,1.0,,,,,,,,,,
26,PT10M36.00S,2024-01-08T01:12:28.3Z,1,REGULAR,foul,technical,['1freethrow'],203994,,,1610612763,4,0,2024-01-08T01:12:40Z,260000,False,,,0,,J. Nurkic defensive-3-second technical FOUL (1 Tech),[203994],1610612756.0,PHX,defensive-3-second,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201246.0,0.0,1.0,,,,,
27,PT10M36.00S,2024-01-08T01:12:50.6Z,1,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,4,1,2024-01-08T01:12:50Z,270000,False,,,0,,D. Bane technical Free Throw 1 of 1 (1 PTS),[1630217],1610612763.0,MEM,technical,,,Bane,D. Bane,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
28,PT10M30.00S,2024-01-08T01:13:16.8Z,1,REGULAR,foul,personal,[],203078,,,1610612763,4,1,2024-01-08T01:13:26Z,280000,False,,,0,,B. Beal personal FOUL (1 PF),"[203078, 1630217]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200832.0,1.0,0.0,Bane,1630217.0,,,
30,PT10M23.00S,2024-01-08T01:13:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,94.95729303547962,50.0,1610612763,4,1,2024-01-08T01:16:03Z,300000,False,0.0,-5.0,1,right,MISS J. Jackson Jr. turnaround bank Shot,[1628991],1610612763.0,MEM,turnaround bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,,,,,,,,
31,PT10M23.00S,2024-01-08T01:13:44.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,4,1,2024-01-08T01:14:08Z,310000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,30.0,,,,,,,,,,,,,,,,,
33,PT10M12.00S,2024-01-08T01:14:11.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,65.65374507227332,71.56862745098039,1610612763,4,1,2024-01-08T01:14:20Z,330000,False,108.0,270.0,1,right,MISS D. Bane 29' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,29.11,Missed,,,,,,,,,,,,,,,,,,
34,PT10M10.00S,2024-01-08T01:14:13.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,4,1,2024-01-08T01:14:16Z,340000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,33.0,,,,,,,,,,,,,,,,,
36,PT10M01.00S,2024-01-08T01:14:27.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,5.995400788436268,49.50980392156863,1610612756,6,1,2024-01-08T01:14:32Z,360000,False,2.0,4.0,1,left,K. Durant driving DUNK (2 PTS),[201142],1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,2.0,,,,,,,,,,,,,
37,PT09M46.00S,2024-01-08T01:14:42.1Z,1,REGULAR,3pt,Jump Shot,[],1630214,93.9060446780552,2.696078431372549,1610612763,6,1,2024-01-08T01:14:46Z,370000,False,-237.0,5.0,1,right,MISS X. Tillman 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
38,PT09M43.00S,2024-01-08T01:14:45.1Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,6,1,2024-01-08T01:14:46Z,380000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT09M40.00S,2024-01-08T01:14:48.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,31.225361366622867,63.970588235294116,1610612756,6,1,2024-01-08T01:14:58Z,390000,False,-70.0,241.0,1,left,MISS D. Booker 25' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
40,PT09M38.00S,2024-01-08T01:14:50.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,6,1,2024-01-08T01:14:58Z,400000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,39.0,,,,,,,,,,,,,,,,,
43,PT09M23.00S,2024-01-08T01:15:14.9Z,1,REGULAR,foul,offensive,[],1628991,,,1610612763,6,1,2024-01-08T01:15:23Z,430000,False,,,0,,J. Jackson Jr. offensive FOUL (1 PF),"[1628991, 1626164]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,201246.0,1.0,0.0,Booker,1626164.0,,,
45,PT09M23.00S,2024-01-08T01:15:14.9Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,6,1,2024-01-08T01:15:14Z,450000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,201246.0,,,,,1.0,,
46,PT09M14.00S,2024-01-08T01:15:38.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201142,19.136005256241788,31.127450980392158,1610612756,6,1,2024-01-08T01:17:46Z,460000,False,94.0,127.0,1,left,MISS K. Durant 15' Jump Shot,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,15.86,Missed,,,,,,,,,,,,,,,,,,
47,PT09M11.00S,2024-01-08T01:15:41.7Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,6,1,2024-01-08T01:17:46Z,470000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,46.0,3.0,2.0,1.0,,,,,,,,,,,,,,
48,PT09M08.00S,2024-01-08T01:15:45.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203994,5.863994743758213,48.529411764705884,1610612756,8,1,2024-01-08T01:18:22Z,480000,False,7.0,3.0,1,left,J. Nurkic Layup (4 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,4.0,,,,,,,,,,,,,
49,PT09M06.00S,2024-01-08T01:15:51.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,8,1,2024-01-08T01:15:51Z,490000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT09M06.00S,2024-01-08T01:17:08.2Z,1,REGULAR,substitution,out,[],1630214,,,1610612763,8,1,2024-01-08T01:18:40Z,500000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT09M06.00S,2024-01-08T01:17:08.2Z,1,REGULAR,substitution,in,[],1631246,,,1610612763,8,1,2024-01-08T01:18:40Z,510000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M49.00S,2024-01-08T01:19:04.7Z,1,REGULAR,3pt,Jump Shot,[],203935,78.13731931668858,5.637254901960785,1610612763,8,4,2024-01-08T01:19:09Z,520000,False,-222.0,153.0,1,right,M. Smart 26' 3PT  (3 PTS) (D. Bane 1 AST),"[203935, 1630217]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,26.95,Made,,,,,3.0,D. Bane,1630217.0,1.0,,,,,,,,,,
54,PT08M32.00S,2024-01-08T01:19:21.1Z,1,REGULAR,3pt,Jump Shot,[],1628960,27.94021024967148,78.43137254901961,1610612756,11,4,2024-01-08T01:19:25Z,540000,False,-142.0,210.0,1,left,G. Allen 25' 3PT  (3 PTS) (B. Beal 1 AST),"[1628960, 203078]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,25.37,Made,,,,,3.0,B. Beal,203078.0,1.0,,,,,,,,,,
56,PT08M13.00S,2024-01-08T01:19:40.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,94.56307490144546,52.450980392156865,1610612763,11,4,2024-01-08T01:19:45Z,560000,False,12.0,-1.0,1,right,MISS J. Jackson Jr. driving reverse Layup,[1628991],1610612763.0,MEM,driving reverse,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,,,,,,,,
58,PT08M11.00S,2024-01-08T01:19:42.0Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,11,4,2024-01-08T01:19:45Z,580000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,56.0,4.0,3.0,1.0,,,,,,,,,,,,,,
59,PT08M01.00S,2024-01-08T01:19:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,5.469776609724048,48.28431372549019,1610612756,13,4,2024-01-08T01:19:58Z,590000,False,9.0,-1.0,1,left,J. Nurkic cutting Layup (6 PTS) (K. Durant 2 AST),"[203994, 201142]",1610612756.0,PHX,cutting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,6.0,K. Durant,201142.0,2.0,,,,,,,,,,
61,PT08M01.00S,2024-01-08T01:19:56.4Z,1,REGULAR,foul,personal,['1freethrow'],1628379,,,1610612756,13,4,2024-01-08T01:20:08Z,610000,False,,,0,,L. Kennard shooting personal FOUL (1 PF) (Nurkic 1 FT),"[1628379, 203994]",1610612763.0,MEM,shooting,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1201.0,1.0,0.0,Nurkic,203994.0,,,
63,PT08M01.00S,2024-01-08T01:20:19.4Z,1,REGULAR,freethrow,1 of 1,[],203994,,,1610612756,13,4,2024-01-08T01:20:19Z,630000,False,,,0,,MISS J. Nurkic Free Throw 1 of 1,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
64,PT07M59.00S,2024-01-08T01:20:21.3Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,13,4,2024-01-08T01:20:21Z,640000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,
65,PT07M51.00S,2024-01-08T01:20:28.7Z,1,REGULAR,3pt,Jump Shot,[],203935,65.25952693823915,49.754901960784316,1610612763,13,4,2024-01-08T01:20:34Z,650000,False,-1.0,274.0,1,right,MISS M. Smart 27' pullup 3PT,[203935],1610612763.0,MEM,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,27.41,Missed,,,,,,,,,,,,,,,,,,
66,PT07M48.00S,2024-01-08T01:20:31.8Z,1,REGULAR,rebound,offensive,[],1631246,,,1610612763,13,4,2024-01-08T01:20:31Z,660000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,,,65.0,2.0,1.0,1.0,,,,,,,,,,,,,,
67,PT07M44.00S,2024-01-08T01:20:35.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628991,84.97043363994744,51.225490196078425,1610612763,13,6,2024-01-08T01:20:40Z,670000,False,6.0,89.0,1,right,J. Jackson Jr. 8' driving floating Jump Shot (2 PTS) (V. Williams Jr. 1 AST),"[1628991, 1631246]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.9,Made,,,,,2.0,V. Williams Jr.,1631246.0,1.0,,,,,,,,,,
69,PT07M25.00S,2024-01-08T01:20:54.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,4.944152431011826,47.794117647058826,1610612756,13,6,2024-01-08T01:20:59Z,690000,False,11.0,-6.0,1,left,MISS J. Nurkic reverse Layup,[203994],1610612756.0,PHX,reverse,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
70,PT07M22.00S,2024-01-08T01:20:57.2Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,13,6,2024-01-08T01:20:59Z,700000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
71,PT07M16.00S,2024-01-08T01:21:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,92.85479632063075,49.26470588235294,1610612763,13,8,2024-01-08T01:21:07Z,710000,False,-4.0,15.0,1,right,M. Smart driving Layup (5 PTS),[203935],1610612763.0,MEM,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,5.0,,,,,,,,,,,,,
73,PT06M58.00S,2024-01-08T01:21:52.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,18.2161629434954,41.66666666666667,1610612756,13,8,2024-01-08T01:21:59Z,730000,False,42.0,119.0,1,left,MISS K. Durant 12' driving floating Shot,[201142],1610612756.0,PHX,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,12.58,Missed,,,,,,,,,,,,,,,,,,
74,PT06M56.00S,2024-01-08T01:21:54.8Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,13,8,2024-01-08T01:21:59Z,740000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,,,
75,PT06M49.00S,2024-01-08T01:22:02.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,90.75229960578186,47.549019607843135,1610612763,13,8,2024-01-08T01:22:08Z,750000,False,-12.0,34.0,1,right,MISS J. Jackson Jr. Hook,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
76,PT06M47.00S,2024-01-08T01:22:04.9Z,1,REGULAR,rebound,defensive,[],203078,,,1610612756,13,8,2024-01-08T01:22:08Z,760000,False,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT06M41.00S,2024-01-08T01:22:10.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628960,5.863994743758213,49.50980392156863,1610612756,13,8,2024-01-08T01:25:33Z,770000,False,2.0,3.0,1,left,MISS G. Allen running reverse Layup,[1628960],1610612756.0,PHX,running reverse,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,0.36,Missed,,,,,,,,,,,,,,,,,,
78,PT06M39.00S,2024-01-08T01:22:12.7Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612763,13,8,2024-01-08T01:22:16Z,780000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT06M36.00S,2024-01-08T01:22:15.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631246,94.30026281208936,51.470588235294116,1610612763,13,10,2024-01-08T01:22:34Z,790000,False,7.0,1.0,1,right,V. Williams Jr. running Layup (2 PTS) (D. Bane 2 AST),"[1631246, 1630217]",1610612763.0,MEM,running,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,2.0,D. Bane,1630217.0,2.0,,,,,,,,,,
81,PT06M24.00S,2024-01-08T01:22:27.5Z,1,REGULAR,2pt,Jump Shot,[],201142,0.8705650459921156,71.07843137254902,1610612756,13,10,2024-01-08T01:22:44Z,810000,False,-105.0,-44.0,1,left,MISS K. Durant 11' Jump Shot,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,11.43,Missed,,,,,,,,,,,,,,,,,,
82,PT06M24.00S,2024-01-08T01:22:27.5Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612763,13,10,2024-01-08T01:22:44Z,820000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Left,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,,,
83,PT06M17.00S,2024-01-08T01:22:34.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,94.03745072273325,48.77450980392157,1610612763,13,12,2024-01-08T01:26:57Z,830000,False,-6.0,4.0,1,right,D. Bane running Layup (3 PTS) (L. Kennard 1 AST),"[1630217, 1628379]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,3.0,L. Kennard,1628379.0,1.0,,,,,,,,,,
84,PT06M17.00S,2024-01-08T01:22:39.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,13,12,2024-01-08T01:22:39Z,840000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M17.00S,2024-01-08T01:25:06.2Z,1,REGULAR,substitution,out,[],1628379,,,1610612756,13,12,2024-01-08T01:25:30Z,850000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M17.00S,2024-01-08T01:25:06.2Z,1,REGULAR,substitution,out,[],1628991,,,1610612756,13,12,2024-01-08T01:25:30Z,860000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M17.00S,2024-01-08T01:25:06.2Z,1,REGULAR,substitution,in,[],1630533,,,1610612756,13,12,2024-01-08T01:25:30Z,870000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
