actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-13T03:11:34.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-13T03:11:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-12-13T03:11:37.0Z,1,REGULAR,jumpball,recovered,[],203078,,,1610612756,0,0,2023-12-13T03:11:37Z,40000,False,,,0,,Jump Ball J. Nurkic vs. K. Looney: Tip to B. Beal,"[203078, 203994, 1626172]",1610612756.0,PHX,startperiod,B. Beal,203078.0,Beal,B. Beal,Nurkic,203994.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-12-13T03:12:12.6Z,1,REGULAR,3pt,Jump Shot,[],203078,33.459264126149804,68.87254901960785,1610612756,3,0,2023-12-13T03:12:36Z,80000,False,-94.0,262.0,1,left,B. Beal 27' 3PT  (3 PTS) (D. Booker 1 AST),"[203078, 1626164]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,27.85,Made,3.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
10,PT11M21.00S,2023-12-13T03:12:29.9Z,1,REGULAR,turnover,bad pass,[],203952,,,1610612744,3,0,2023-12-13T03:12:34Z,100000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[203952, 203078]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Beal,203078.0,,,,,,,,,,,
11,PT11M21.00S,2023-12-13T03:12:29.9Z,1,REGULAR,steal,,[],203078,,,1610612756,3,0,2023-12-13T03:12:32Z,110000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
12,PT11M02.00S,2023-12-13T03:12:49.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629002,28.728646517739815,20.098039215686274,1610612756,3,0,2023-12-13T03:12:55Z,120000,False,150.0,218.0,1,left,MISS C. Metu 26' 3PT,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
13,PT10M59.00S,2023-12-13T03:12:52.8Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,3,0,2023-12-13T03:12:52Z,130000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,12.0,1.0,0.0,1.0,,,,,,,
14,PT10M59.00S,2023-12-13T03:12:54.4Z,1,REGULAR,foul,personal,['2freethrow'],202691,,,1610612756,3,0,2023-12-13T03:13:16Z,140000,False,,,0,,K. Thompson shooting personal FOUL (1 PF) (Okogie 2 FT),"[202691, 1629006]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627962.0,1.0,0.0,Okogie,1629006.0,,
16,PT10M59.00S,2023-12-13T03:13:18.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629006,,,1610612756,3,0,2023-12-13T03:13:18Z,160000,False,,,0,,MISS J. Okogie Free Throw 1 of 2,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
17,PT10M59.00S,2023-12-13T03:13:18.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,3,0,2023-12-13T03:13:18Z,170000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,
18,PT10M59.00S,2023-12-13T03:13:34.1Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629006,,,1610612756,4,0,2023-12-13T03:13:34Z,180000,False,,,0,,J. Okogie Free Throw 2 of 2 (1 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
19,PT10M48.00S,2023-12-13T03:13:49.5Z,1,REGULAR,foul,personal,[],1626164,,,1610612744,4,0,2023-12-13T03:13:59Z,190000,False,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 203110]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,101283.0,1.0,0.0,Green,203110.0,,
