actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M42.00S,2023-12-18T01:11:55.4Z,1,REGULAR,3pt,Jump Shot,[],1629642,8.492115637319317,94.85294117647058,1610612756,2,0,2023-12-18T01:11:59Z,180000,False,-224.0,27.0,1,left,MISS N. Little 3PT,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Left Corner 3,24+ Left,22.6,Missed,,,,,,,,,,,,,,,,,,
19,PT10M39.00S,2023-12-18T01:11:58.4Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,2,0,2023-12-18T01:11:59Z,190000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M24.00S,2023-12-18T01:12:13.0Z,1,REGULAR,3pt,Jump Shot,[],1629673,71.43561103810775,80.88235294117648,1610612764,2,3,2023-12-18T01:12:16Z,200000,False,154.0,216.0,1,right,J. Poole 26' 3PT  (3 PTS) (K. Kuzma 1 AST),"[1629673, 1628398]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,26.55,Made,3.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
22,PT10M12.00S,2023-12-18T01:12:25.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,5.863994743758213,50.73529411764706,1610612756,4,3,2023-12-18T01:12:30Z,220000,False,-4.0,3.0,1,left,K. Durant cutting DUNK (2 PTS) (J. Nurkic 2 AST),"[201142, 203994]",1610612756.0,PHX,cutting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,0.45,Made,2.0,J. Nurkic,203994.0,2.0,,,,,,,,,,,,,,
24,PT09M52.00S,2023-12-18T01:12:45.4Z,1,REGULAR,3pt,Jump Shot,[],1626145,68.41327201051249,27.205882352941174,1610612764,4,6,2023-12-18T01:12:50Z,240000,False,-114.0,244.0,1,right,T. Jones 26' 3PT  (3 PTS) (D. Gafford 1 AST),"[1626145, 1629655]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,26.97,Made,3.0,D. Gafford,1629655.0,1.0,,,,,,,,,,,,,,
26,PT09M37.00S,2023-12-18T01:13:04.5Z,1,REGULAR,foul,personal,[],1630166,,,1610612756,4,6,2023-12-18T01:13:10Z,260000,False,,,0,,D. Avdija personal FOUL (1 PF),"[1630166, 1626164]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,204059.0,,1.0,0.0,Booker,1626164.0,,,,
28,PT09M31.00S,2023-12-18T01:13:25.8Z,1,REGULAR,3pt,Jump Shot,[],1626164,23.99802890932983,12.009803921568627,1610612756,7,6,2023-12-18T01:13:30Z,280000,False,190.0,173.0,1,left,D. Booker 25' 3PT  (3 PTS) (K. Durant 1 AST),"[1626164, 201142]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,25.7,Made,3.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,,
30,PT09M27.00S,2023-12-18T01:13:36.3Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,7,6,2023-12-18T01:13:42Z,300000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,
31,PT09M07.00S,2023-12-18T01:13:59.7Z,1,REGULAR,2pt,Jump Shot,[],1628398,78.40013140604468,63.48039215686274,1610612764,7,6,2023-12-18T01:14:11Z,310000,False,67.0,151.0,1,right,MISS K. Kuzma 16' step back Shot - blocked,"[1628398, 1628960]",1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,16.49,Missed,,,,,,,,,,,,,,,Allen,1628960.0,,
49,PT09M07.00S,2023-12-18T01:13:59.7Z,1,REGULAR,block,,[],1628960,,,1610612764,7,6,2023-12-18T01:15:22Z,320000,False,,,0,,G. Allen BLOCK (1 BLK),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
33,PT08M59.00S,2023-12-18T01:14:07.7Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612756,7,6,2023-12-18T01:14:11Z,330000,False,,,0,,N. Little REBOUND (Off:0 Def:2),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Mid-Range,16-24 Right Center,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,,
34,PT08M58.00S,2023-12-18T01:14:08.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,12.565703022339028,55.392156862745104,1610612756,7,6,2023-12-18T01:14:15Z,340000,False,-27.0,66.0,1,left,MISS D. Booker 7' running Layup - blocked,"[1626164, 1626145]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,7.09,Missed,,,,,,,,,,,,,,,Jones,1626145.0,,
35,PT08M58.00S,2023-12-18T01:14:08.9Z,1,REGULAR,block,,[],1626145,,,1610612756,7,6,2023-12-18T01:16:13Z,350000,False,,,0,,T. Jones BLOCK (1 BLK),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT08M58.00S,2023-12-18T01:14:08.9Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,7,6,2023-12-18T01:14:15Z,360000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,
38,PT08M50.00S,2023-12-18T01:14:17.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,96.58344283837057,94.87591911764706,1610612764,7,9,2023-12-18T01:17:14Z,380000,False,224.0,-20.0,1,right,K. Kuzma 3PT running (3 PTS) (T. Jones 1 AST),"[1628398, 1626145]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,22.53,Made,3.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
40,PT08M36.00S,2023-12-18T01:14:30.2Z,1,REGULAR,2pt,Hook,[],203994,4.944152431011826,29.901960784313726,1610612756,7,9,2023-12-18T01:18:45Z,400000,False,100.0,-6.0,1,left,MISS J. Nurkic 10' turnaround Hook,[203994],1610612756.0,PHX,turnaround,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,10.07,Missed,,,,,,,,,,,,,,,,,,
41,PT08M35.00S,2023-12-18T01:14:31.2Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,7,9,2023-12-18T01:16:06Z,410000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,,,,40.0,3.0,3.0,0.0,,,,,,,,,,
42,PT08M31.00S,2023-12-18T01:14:35.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,90.48948751642575,54.41176470588235,1610612764,7,11,2023-12-18T01:14:40Z,420000,False,22.0,37.0,1,right,D. Avdija running Layup (2 PTS),[1630166],1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,4.3,Made,2.0,,,,,,,,,,,,,,,,,
43,PT08M16.00S,2023-12-18T01:14:50.2Z,1,REGULAR,3pt,Jump Shot,[],201142,31.61957950065703,64.4607843137255,1610612756,7,11,2023-12-18T01:19:09Z,430000,False,-72.0,245.0,1,left,MISS K. Durant 25' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,25.52,Missed,,,,,,,,,,,,,,,,,,
44,PT08M13.00S,2023-12-18T01:14:53.2Z,1,REGULAR,rebound,offensive,[],1629642,,,1610612756,7,11,2023-12-18T01:19:09Z,440000,False,,,0,,N. Little REBOUND (Off:1 Def:2),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Center,,,,,,,43.0,3.0,2.0,1.0,,,,,,,,,,
45,PT08M12.00S,2023-12-18T01:14:55.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201142,21.23850197109067,42.8921568627451,1610612756,9,11,2023-12-18T01:14:59Z,450000,False,36.0,147.0,1,left,K. Durant 15' Jump Shot (4 PTS) (N. Little 1 AST),"[201142, 1629642]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,15.13,Made,4.0,N. Little,1629642.0,1.0,,,,,,,,,,,,,,
47,PT07M59.00S,2023-12-18T01:15:08.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629655,86.81011826544021,49.26470588235294,1610612764,9,13,2023-12-18T01:20:25Z,470000,False,-4.0,71.0,1,right,D. Gafford 7' floating Jump Shot (2 PTS) (T. Jones 2 AST),"[1629655, 1626145]",1610612764.0,WAS,floating,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,2.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,
50,PT07M44.00S,2023-12-18T01:15:23.0Z,1,REGULAR,2pt,Jump Shot,[],201142,21.23850197109067,64.70588235294117,1610612756,9,13,2023-12-18T01:15:26Z,490000,False,-74.0,147.0,1,left,MISS K. Durant 16' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,16.44,Missed,,,,,,,,,,,,,,,,,,
51,PT07M41.00S,2023-12-18T01:15:26.0Z,1,REGULAR,rebound,offensive,[],201142,,,1610612756,9,13,2023-12-18T01:15:26Z,500000,False,,,0,,K. Durant REBOUND (Off:1 Def:0),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,
52,PT07M39.00S,2023-12-18T01:15:27.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,5.469776609724048,95.34313725490196,1610612756,9,13,2023-12-18T01:15:31Z,510000,False,-227.0,-1.0,1,left,MISS G. Allen 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
53,PT07M36.00S,2023-12-18T01:15:30.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,9,13,2023-12-18T01:15:31Z,520000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,
54,PT07M29.00S,2023-12-18T01:15:37.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,94.21813403416557,49.82000612745098,1610612764,9,15,2023-12-18T01:15:48Z,530000,False,-1.0,2.0,1,right,K. Kuzma driving Layup (5 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,0.2,Made,5.0,,,,,,,,,,,,,,,,,
55,PT07M29.00S,2023-12-18T01:15:49.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,9,15,2023-12-18T01:15:49Z,540000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M08.00S,2023-12-18T01:18:59.9Z,1,REGULAR,3pt,Jump Shot,[],1626164,34.510512483574246,58.57843137254902,1610612756,9,15,2023-12-18T01:19:04Z,550000,False,-43.0,272.0,1,left,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,27.53,Missed,,,,,,,,,,,,,,,,,,
57,PT07M04.00S,2023-12-18T01:19:03.9Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,9,15,2023-12-18T01:19:04Z,560000,False,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,56.0,4.0,4.0,0.0,,,,,,,,,,
59,PT06M55.00S,2023-12-18T01:19:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.64323258869908,49.50980392156863,1610612764,9,17,2023-12-18T01:19:28Z,580000,False,-2.0,7.0,1,right,J. Poole cutting Layup (5 PTS) (D. Gafford 2 AST),"[1629673, 1629655]",1610612764.0,WAS,cutting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,0.77,Made,5.0,D. Gafford,1629655.0,2.0,,,,,,,,,,,,,,
61,PT06M45.00S,2023-12-18T01:19:34.0Z,1,REGULAR,3pt,Jump Shot,[],1628960,33.85348226018397,30.392156862745097,1610612756,9,17,2023-12-18T01:19:40Z,600000,False,98.0,266.0,1,left,MISS G. Allen 28' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,28.32,Missed,,,,,,,,,,,,,,,,,,
62,PT06M40.00S,2023-12-18T01:19:39.0Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612764,9,17,2023-12-18T01:19:40Z,610000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,
63,PT06M34.00S,2023-12-18T01:19:45.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630166,89.70105124835742,53.18627450980392,1610612764,9,17,2023-12-18T01:22:09Z,620000,False,16.0,44.0,1,right,MISS D. Avdija running pullup Shot,[1630166],1610612764.0,WAS,running pullup,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,,,,,,,
64,PT06M32.00S,2023-12-18T01:19:47.4Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,9,17,2023-12-18T01:20:10Z,630000,False,,,0,,D. Gafford REBOUND (Off:1 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,63.0,1.0,0.0,1.0,,,,,,,,,,
65,PT06M32.00S,2023-12-18T01:19:50.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629655,94.40999984741211,50.0,1610612764,9,19,2023-12-18T01:19:59Z,640000,False,0.0,0.0,1,right,D. Gafford tip Layup (4 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
66,PT06M22.00S,2023-12-18T01:19:57.7Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,9,19,2023-12-18T01:20:01Z,650000,False,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 1626145]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,,,,,,,Jones,1626145.0
67,PT06M22.00S,2023-12-18T01:19:57.7Z,1,REGULAR,steal,,[],1626145,,,1610612764,9,19,2023-12-18T01:19:59Z,660000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
68,PT06M18.00S,2023-12-18T01:20:01.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626145,92.72339027595268,49.754901960784316,1610612764,9,21,2023-12-18T01:22:30Z,670000,False,-1.0,16.0,1,right,T. Jones running finger roll Layup (5 PTS),[1626145],1610612764.0,WAS,running finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.59,Made,5.0,,,,,,,,,,,,,,,,,
69,PT06M11.00S,2023-12-18T01:20:08.1Z,1,REGULAR,2pt,Jump Shot,[],201142,8.754927726675426,20.588235294117645,1610612756,9,21,2023-12-18T01:20:13Z,680000,False,147.0,30.0,1,left,MISS K. Durant 15' Jump Shot,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,15.01,Missed,,,,,,,,,,,,,,,,,,
70,PT06M09.00S,2023-12-18T01:20:10.1Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,9,21,2023-12-18T01:20:13Z,690000,False,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Right,,,,,,,69.0,2.0,1.0,1.0,,,,,,,,,,
71,PT06M05.00S,2023-12-18T01:20:15.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,90.3580814717477,2.2058823529411766,1610612764,9,21,2023-12-18T01:20:20Z,700000,False,-239.0,38.0,1,right,MISS J. Poole 24' running 3PT,[1629673],1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,24.2,Missed,,,,,,,,,,,,,,,,,,
72,PT06M00.00S,2023-12-18T01:20:20.2Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,9,21,2023-12-18T01:20:20Z,710000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Left Corner 3,24+ Left,,,,,,,71.0,2.0,2.0,0.0,,,,,,,,,,
73,PT05M56.00S,2023-12-18T01:20:23.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,26.231931668856767,83.33333333333334,1610612756,9,21,2023-12-18T01:20:27Z,720000,False,-167.0,194.0,1,left,MISS D. Booker 25' running 3PT,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
74,PT05M54.00S,2023-12-18T01:20:25.2Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,9,21,2023-12-18T01:20:27Z,730000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,,73.0,3.0,2.0,1.0,,,,,,,,,,
75,PT05M44.00S,2023-12-18T01:20:36.0Z,1,REGULAR,2pt,Jump Shot,[],1628398,80.6340341655716,26.47058823529412,1610612764,9,21,2023-12-18T01:20:39Z,740000,False,-118.0,130.0,1,right,MISS K. Kuzma 17' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left Center,17.49,Missed,,,,,,,,,,,,,,,,,,
76,PT05M41.00S,2023-12-18T01:20:39.0Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,9,21,2023-12-18T01:20:39Z,750000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,
77,PT05M36.00S,2023-12-18T01:20:43.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",201142,4.944152431011826,50.0,1610612756,11,21,2023-12-18T01:21:22Z,760000,False,0.0,-6.0,1,left,K. Durant running DUNK (6 PTS) (D. Booker 1 AST),"[201142, 1626164]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,0.6,Made,6.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
79,PT05M26.00S,2023-12-18T01:21:06.6Z,1,REGULAR,turnover,bad pass,[],1626145,,,1610612764,11,21,2023-12-18T01:21:11Z,780000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1628960]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Allen,1628960.0
80,PT05M26.00S,2023-12-18T01:21:06.6Z,1,REGULAR,steal,,[],1628960,,,1610612756,11,21,2023-12-18T01:21:08Z,790000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT05M24.00S,2023-12-18T01:21:12.7Z,1,REGULAR,turnover,out-of-bounds,[],201142,,,1610612756,11,21,2023-12-18T01:21:35Z,800000,False,,,0,,K. Durant lost ball out-of-bounds TURNOVER (1 TO),[201142],1610612756.0,PHX,lost ball,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2002.0,1.0,,,,,,,,
82,PT05M24.00S,2023-12-18T01:21:17.4Z,1,REGULAR,substitution,out,[],1629642,,,1610612764,11,21,2023-12-18T01:21:22Z,810000,False,,,0,,SUB out: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M24.00S,2023-12-18T01:21:17.4Z,1,REGULAR,substitution,out,[],1629673,,,1610612764,11,21,2023-12-18T01:21:22Z,820000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
