actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
27,PT10M16.00S,2024-01-02T02:12:45.1Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],203924,6.389618922470433,80.63725490196079,1610612757,4,4,2024-01-02T02:20:18Z,270000,False,-153.0,8.0,1,left,J. Grant 15' running Jump Shot (4 PTS) (M. Brogdon 1 AST),"[203924, 1627763]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,,,,,,Made,4.0,15.34,M. Brogdon,1627763.0,1.0,,,,,,,,,
29,PT10M03.00S,2024-01-02T02:12:57.1Z,1,REGULAR,2pt,Jump Shot,[],1626164,86.81011826544021,69.85294117647058,1610612756,6,4,2024-01-02T02:13:00Z,290000,False,99.0,71.0,1,right,D. Booker 12' pullup Jump Shot (2 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,Made,2.0,12.24,,,,,,,,,,,,
30,PT09M44.00S,2024-01-02T02:13:16.5Z,1,REGULAR,turnover,bad pass,[],1627763,,,1610612757,6,4,2024-01-02T02:13:20Z,300000,False,,,0,,M. Brogdon bad pass TURNOVER (1 TO),"[1627763, 1626164]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Booker,1626164.0
31,PT09M44.00S,2024-01-02T02:13:16.5Z,1,REGULAR,steal,,[],1626164,,,1610612756,6,4,2024-01-02T02:13:18Z,310000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
32,PT09M36.00S,2024-01-02T02:13:24.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203994,66.5735873850197,62.99019607843137,1610612756,6,4,2024-01-02T02:13:28Z,320000,False,65.0,262.0,1,right,MISS J. Nurkic 26' 3PT,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.97,,,,,,,,,,,,
33,PT09M33.00S,2024-01-02T02:13:27.5Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612757,6,4,2024-01-02T02:13:28Z,330000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,32.0,2.0,2.0,0.0,,,,,
34,PT09M25.00S,2024-01-02T02:13:35.7Z,1,REGULAR,3pt,Jump Shot,[],1627763,33.590670170827856,56.86274509803921,1610612757,6,4,2024-01-02T02:13:46Z,340000,False,-34.0,263.0,1,left,MISS M. Brogdon 26' pullup 3PT,[1627763],1610612757.0,POR,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.55,,,,,,,,,,,,
35,PT09M23.00S,2024-01-02T02:13:37.7Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,6,4,2024-01-02T02:13:46Z,350000,False,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,34.0,3.0,2.0,1.0,,,,,
36,PT09M12.00S,2024-01-02T02:13:49.1Z,1,REGULAR,2pt,Jump Shot,[],1626164,89.70105124835742,69.11764705882352,1610612756,6,4,2024-01-02T02:13:53Z,360000,False,96.0,44.0,1,right,MISS D. Booker 10' turnaround Shot,[1626164],1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,Missed,,10.54,,,,,,,,,,,,
37,PT09M08.00S,2024-01-02T02:13:53.1Z,1,REGULAR,rebound,defensive,[],1629650,,,1610612757,6,4,2024-01-02T02:13:53Z,370000,False,,,0,,M. Brown REBOUND (Off:0 Def:1),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,
38,PT09M02.00S,2024-01-02T02:13:58.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629650,5.732588699080158,48.77450980392157,1610612757,6,6,2024-01-02T02:14:02Z,380000,False,6.0,1.0,1,left,M. Brown running DUNK (2 PTS) (J. Grant 1 AST),"[1629650, 203924]",1610612757.0,POR,running,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.63,J. Grant,203924.0,1.0,,,,,,,,,
40,PT08M47.00S,2024-01-02T02:14:17.6Z,1,REGULAR,violation,kicked ball,[],1629650,,,1610612756,6,6,2024-01-02T02:14:26Z,400000,False,,,0,,M. Brown kicked ball VIOLATION,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,1198.0,,,,,,,,,,,,,,,,,,,
41,PT08M37.00S,2024-01-02T02:14:41.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,89.30683311432325,48.28431372549019,1610612756,6,6,2024-01-02T02:14:45Z,410000,False,-9.0,48.0,1,right,MISS J. Nurkic Hook,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.88,,,,,,,,,,,,
42,PT08M34.00S,2024-01-02T02:14:44.8Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,6,6,2024-01-02T02:14:45Z,420000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,
43,PT08M26.00S,2024-01-02T02:14:52.5Z,1,REGULAR,3pt,Jump Shot,[],1629680,29.25427069645204,71.81372549019608,1610612757,6,6,2024-01-02T02:14:56Z,430000,False,-109.0,222.0,1,left,MISS M. Thybulle 24' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.78,,,,,,,,,,,,
44,PT08M22.00S,2024-01-02T02:14:56.5Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,6,6,2024-01-02T02:14:56Z,440000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,
45,PT08M12.00S,2024-01-02T02:15:06.4Z,1,REGULAR,3pt,Jump Shot,[],203078,87.33574244415243,4.901960784313726,1610612756,6,6,2024-01-02T02:15:11Z,450000,False,-225.0,67.0,1,right,MISS B. Beal 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.51,,,,,,,,,,,,
46,PT08M09.00S,2024-01-02T02:15:09.4Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,6,6,2024-01-02T02:15:11Z,460000,False,,,0,,D. Booker REBOUND (Off:2 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,45.0,4.0,2.0,2.0,,,,,
47,PT08M06.00S,2024-01-02T02:15:12.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629002,88.91261498028909,94.85294117647058,1610612756,6,6,2024-01-02T02:15:16Z,470000,False,224.0,52.0,1,right,MISS C. Metu 3PT,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.02,,,,,,,,,,,,
48,PT08M02.00S,2024-01-02T02:15:16.7Z,1,REGULAR,rebound,defensive,[],1629650,,,1610612757,6,6,2024-01-02T02:15:16Z,480000,False,,,0,,M. Brown REBOUND (Off:0 Def:2),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,47.0,2.0,2.0,0.0,,,,,
49,PT07M47.00S,2024-01-02T02:15:34.2Z,1,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612757,6,6,2024-01-02T02:15:47Z,490000,False,,,0,,C. Metu shooting personal FOUL (1 PF) (Brogdon 2 FT),"[1629002, 1627763]",1610612756.0,PHX,shooting,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,1198.0,1.0,0.0,Brogdon,1627763.0,,,,,,,,,,,,,,,
51,PT07M47.00S,2024-01-02T02:16:00.5Z,1,REGULAR,freethrow,1 of 2,[],1627763,,,1610612757,6,7,2024-01-02T02:16:00Z,510000,False,,,0,,M. Brogdon Free Throw 1 of 2 (1 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
52,PT07M47.00S,2024-01-02T02:16:12.6Z,1,REGULAR,substitution,out,[],1629650,,,1610612757,6,7,2024-01-02T02:16:18Z,520000,False,,,0,,SUB out: M. Brown,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M47.00S,2024-01-02T02:16:12.6Z,1,REGULAR,substitution,in,[],1630641,,,1610612757,6,7,2024-01-02T02:16:18Z,530000,False,,,0,,SUB in: I. Badji,[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M47.00S,2024-01-02T02:16:27.6Z,1,REGULAR,freethrow,2 of 2,[],1627763,,,1610612757,6,8,2024-01-02T02:16:27Z,540000,False,,,0,,M. Brogdon Free Throw 2 of 2 (2 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
55,PT07M29.00S,2024-01-02T02:16:47.8Z,1,REGULAR,2pt,Jump Shot,[],1626164,78.0059132720105,67.15686274509804,1610612756,6,8,2024-01-02T02:16:51Z,550000,False,86.0,154.0,1,right,MISS D. Booker 17' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,17.65,,,,,,,,,,,,
56,PT07M26.00S,2024-01-02T02:16:50.8Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,6,8,2024-01-02T02:16:51Z,560000,False,,,0,,S. Henderson REBOUND (Off:0 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,55.0,2.0,2.0,0.0,,,,,
57,PT07M21.00S,2024-01-02T02:16:55.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203924,5.206964520367937,49.01960784313725,1610612757,6,10,2024-01-02T02:16:58Z,570000,False,5.0,-4.0,1,left,J. Grant running DUNK (6 PTS) (M. Brogdon 2 AST),"[203924, 1627763]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.61,M. Brogdon,1627763.0,2.0,,,,,,,,,
59,PT07M05.00S,2024-01-02T02:17:10.9Z,1,REGULAR,2pt,Jump Shot,[],1626164,92.72339027595268,22.058823529411764,1610612756,6,10,2024-01-02T02:18:24Z,590000,False,-140.0,16.0,1,right,MISS D. Booker 14' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,Missed,,14.06,,,,,,,,,,,,
60,PT07M03.00S,2024-01-02T02:17:12.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,6,10,2024-01-02T02:17:15Z,600000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,59.0,,,,,,,,
62,PT06M47.00S,2024-01-02T02:17:36.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,12.302890932982917,45.588235294117645,1610612757,6,10,2024-01-02T02:17:39Z,620000,False,22.0,63.0,1,left,MISS J. Grant 6' driving floating Shot,[203924],1610612757.0,POR,driving floating,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.69,,,,,,,,,,,,
63,PT06M45.00S,2024-01-02T02:17:38.9Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612756,6,10,2024-01-02T02:17:39Z,630000,False,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,62.0,1.0,1.0,0.0,,,,,
64,PT06M37.00S,2024-01-02T02:17:47.1Z,1,REGULAR,3pt,Jump Shot,[],203078,66.04796320630749,50.98039215686274,1610612756,6,10,2024-01-02T02:17:51Z,640000,False,5.0,267.0,1,right,MISS B. Beal 26' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.66,,,,,,,,,,,,
65,PT06M33.00S,2024-01-02T02:17:51.1Z,1,REGULAR,rebound,defensive,[],1630641,,,1610612757,6,10,2024-01-02T02:17:51Z,650000,False,,,0,,I. Badji REBOUND (Off:0 Def:1),[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,64.0,1.0,1.0,0.0,,,,,
66,PT06M21.00S,2024-01-02T02:18:02.6Z,1,REGULAR,3pt,Jump Shot,[],1630703,31.09395532194481,68.13725490196079,1610612757,6,13,2024-01-02T02:18:06Z,660000,False,-91.0,240.0,1,left,S. Henderson 25' 3PT pullup (3 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.64,,,,,,,,,,,,
67,PT06M19.00S,2024-01-02T02:18:09.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,6,13,2024-01-02T02:18:09Z,670000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M19.00S,2024-01-02T02:20:31.7Z,1,REGULAR,substitution,out,[],1629002,,,1610612756,6,13,2024-01-02T02:20:57Z,680000,False,,,0,,SUB out: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M19.00S,2024-01-02T02:20:31.7Z,1,REGULAR,substitution,out,[],1627763,,,1610612756,6,13,2024-01-02T02:20:57Z,690000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M19.00S,2024-01-02T02:20:31.7Z,1,REGULAR,substitution,in,[],1628966,,,1610612756,6,13,2024-01-02T02:20:57Z,700000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M19.00S,2024-01-02T02:20:31.7Z,1,REGULAR,substitution,in,[],1631101,,,1610612756,6,13,2024-01-02T02:20:57Z,710000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M02.00S,2024-01-02T02:21:26.7Z,1,REGULAR,3pt,Jump Shot,[],1628966,92.46057818659659,96.81372549019608,1610612756,9,13,2024-01-02T02:21:30Z,720000,False,234.0,18.0,1,right,K. Bates-Diop 3PT  (3 PTS) (B. Beal 1 AST),"[1628966, 203078]",1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,23.48,B. Beal,203078.0,1.0,,,,,,,,,
74,PT05M39.00S,2024-01-02T02:21:49.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,18.478975032851512,44.6078431372549,1610612757,9,15,2024-01-02T02:21:53Z,740000,False,27.0,121.0,1,left,S. Henderson 12' driving floating Jump Shot (5 PTS),[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,5.0,12.42,,,,,,,,,,,,
75,PT05M23.00S,2024-01-02T02:22:07.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203078,92.46057818659659,51.225490196078425,1610612756,11,15,2024-01-02T02:24:13Z,750000,False,6.0,18.0,1,right,B. Beal driving Layup (4 PTS),[203078],1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.94,,,,,,,,,,,,
88,PT05M23.00S,2024-01-02T02:22:21.4Z,1,REGULAR,violation,defensive goaltending,[],1630641,,,1610612756,11,15,2024-01-02T02:24:13Z,755000,False,,,0,,I. Badji defensive goaltending VIOLATION,[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M05.00S,2024-01-02T02:22:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,11.12023653088042,55.88235294117647,1610612757,11,15,2024-01-02T02:22:37Z,760000,False,-29.0,52.0,1,left,MISS J. Grant driving Layup - blocked,"[203924, 203078]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.97,,,,,,,,Beal,203078.0,,,
82,PT05M05.00S,2024-01-02T02:22:35.0Z,1,REGULAR,block,,[],203078,,,1610612757,11,15,2024-01-02T02:23:21Z,765000,False,,,0,,B. Beal BLOCK (1 BLK),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
77,PT05M03.00S,2024-01-02T02:22:37.0Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,11,15,2024-01-02T02:22:37Z,770000,False,,,0,,D. Booker REBOUND (Off:2 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,76.0,5.0,3.0,2.0,,,,,
