actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-02-09T02:10:35.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-09T02:10:35Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-02-09T02:10:38.7Z,1,REGULAR,jumpball,recovered,[],201142,,,1610612756,0,0,2024-02-09T02:10:38Z,40000,False,,,0,,Jump Ball J. Nurkic vs. W. Kessler: Tip to K. Durant,"[201142, 203994, 1631117]",1610612756.0,PHX,startperiod,K. Durant,201142.0,Durant,K. Durant,Nurkic,203994.0,Kessler,1631117.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-02-09T02:10:53.3Z,1,REGULAR,2pt,Jump Shot,[],201142,15.982260183968464,69.36274509803921,1610612756,2,0,2024-02-09T02:12:11Z,70000,False,-97.0,98.0,1,left,K. Durant 13' pullup Jump Shot (2 PTS) (B. Beal 1 AST),"[201142, 203078]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,13.75,Made,2.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2024-02-09T02:11:14.3Z,1,REGULAR,3pt,Jump Shot,[],1628374,67.09921156373193,44.6078431372549,1610612762,2,0,2024-02-09T02:11:18Z,90000,False,-27.0,257.0,1,right,MISS L. Markkanen 25' step back 3PT,[1628374],1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,25.82,Missed,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2024-02-09T02:11:19.3Z,1,REGULAR,rebound,offensive,[],1627739,,,1610612762,2,0,2024-02-09T02:11:18Z,100000,False,,,0,,K. Dunn REBOUND (Off:1 Def:0),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M12.00S,2024-02-09T02:11:22.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631117,94.1688567674113,47.794117647058826,1610612762,2,2,2024-02-09T02:11:27Z,110000,False,-11.0,2.0,1,right,W. Kessler cutting DUNK (2 PTS) (C. Sexton 1 AST),"[1631117, 1629012]",1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.12,Made,2.0,C. Sexton,1629012.0,1.0,,,,,,,,,,,,,,
13,PT10M57.00S,2024-02-09T02:11:37.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,11.908672798948752,48.28431372549019,1610612756,4,2,2024-02-09T02:11:45Z,130000,False,9.0,59.0,1,left,J. Nurkic 6' Hook (2 PTS) (B. Beal 2 AST),"[203994, 203078]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,2.0,B. Beal,203078.0,2.0,,,,,,,,,,,,,,
15,PT10M44.00S,2024-02-09T02:11:51.3Z,1,REGULAR,turnover,bad pass,[],1627739,,,1610612762,4,2,2024-02-09T02:12:01Z,150000,False,,,0,,K. Dunn bad pass TURNOVER (1 TO),"[1627739, 1628960]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Allen,1628960.0,,,,,,,
16,PT10M44.00S,2024-02-09T02:11:51.3Z,1,REGULAR,steal,,[],1628960,,,1610612756,4,2,2024-02-09T02:11:53Z,160000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
17,PT10M40.00S,2024-02-09T02:11:55.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201142,30.436925098554536,73.0392156862745,1610612756,7,2,2024-02-09T02:12:03Z,170000,False,-115.0,234.0,1,left,K. Durant 26' 3PT running (5 PTS) (G. Allen 1 AST),"[201142, 1628960]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,26.05,Made,5.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,
19,PT10M25.00S,2024-02-09T02:12:09.4Z,1,REGULAR,turnover,lost ball,[],1628374,,,1610612762,7,2,2024-02-09T02:12:12Z,190000,False,,,0,,L. Markkanen lost ball TURNOVER (1 TO),"[1628374, 201142]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Durant,201142.0,,,,,,,
20,PT10M25.00S,2024-02-09T02:12:09.4Z,1,REGULAR,steal,,[],201142,,,1610612756,7,2,2024-02-09T02:12:11Z,200000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
