actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-11T03:14:16.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-11T03:14:16Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-11T03:14:20.0Z,1,REGULAR,jumpball,recovered,[],1629629,,,1610612747,0,0,2023-11-11T03:14:20Z,40000,False,,,0,,Jump Ball A. Davis vs. J. Nurkic: Tip to C. Reddish,"[1629629, 203076, 203994]",1610612747.0,LAL,startperiod,C. Reddish,1629629.0,Reddish,C. Reddish,Davis,203076.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-11-11T03:14:36.1Z,1,REGULAR,2pt,Jump Shot,[],2544,23.866622864651774,59.31372549019608,1610612747,0,0,2023-11-11T03:14:41Z,70000,False,-47.0,172.0,1,left,MISS L. James 17' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Center,17.8,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2023-11-11T03:14:40.1Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,0,0,2023-11-11T03:14:41Z,80000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M19.00S,2023-11-11T03:14:57.3Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612756,0,0,2023-11-11T03:15:00Z,90000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1629629]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Reddish,1629629.0,,,,,,,,,,,
10,PT11M19.00S,2023-11-11T03:14:57.3Z,1,REGULAR,steal,,[],1629629,,,1610612747,0,0,2023-11-11T03:14:58Z,100000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
11,PT11M12.00S,2023-11-11T03:15:03.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,6.1268068331143235,49.50980392156863,1610612747,0,2,2023-11-11T03:15:20Z,110000,False,2.0,5.0,1,left,L. James running Layup (2 PTS) (A. Davis 1 AST),"[2544, 203076]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,,,,2.0,A. Davis,203076.0,1.0,,,,,,,
12,PT10M57.00S,2023-11-11T03:15:18.6Z,1,REGULAR,2pt,Jump Shot,[],203078,76.82325886990802,34.068627450980394,1610612756,0,2,2023-11-11T03:15:23Z,120000,False,-80.0,165.0,1,right,MISS B. Beal 18' pullup Shot,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left Center,18.36,Missed,,,,,,,,,,,,,,,,,,
14,PT10M53.00S,2023-11-11T03:15:22.6Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,0,2,2023-11-11T03:15:23Z,130000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:0),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,12.0,1.0,0.0,1.0,,,,,,,,,,,,,,
15,PT10M38.00S,2023-11-11T03:15:37.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201142,80.76544021024968,58.57843137254902,1610612756,0,2,2023-11-11T03:15:41Z,140000,False,43.0,128.0,1,right,MISS K. Durant 13' fadeaway Shot,[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,13.53,Missed,,,,,,,,,,,,,,,,,,
