actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-12-26T03:43:39.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-26T03:43:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2023-12-26T03:43:44.0Z,1,REGULAR,jumpball,recovered,[],1626164,,,1610612756,0,0,2023-12-26T03:43:44Z,40000,False,,,0,,Jump Ball D. Eubanks vs. D. Lively II: Tip to D. Booker,"[1626164, 1629234, 1641726]",1610612756.0,PHX,startperiod,D. Booker,1626164.0,Booker,D. Booker,Eubanks,1629234.0,Lively II,1641726.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2023-12-26T03:44:18.5Z,1,REGULAR,3pt,Jump Shot,[],1628960,94.69448094612353,3.431372549019608,1610612756,0,0,2023-12-26T03:44:25Z,80000,False,-233.0,-3.0,1,right,MISS G. Allen 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
9,PT11M31.00S,2023-12-26T03:44:22.5Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,0,0,2023-12-26T03:44:25Z,90000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M19.00S,2023-12-26T03:44:34.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,5.995400788436268,52.450980392156865,1610612742,0,2,2023-12-26T03:44:40Z,100000,False,-12.0,4.0,1,left,D. Lively II DUNK (2 PTS) (L. Doncic 1 AST),"[1641726, 1629029]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,1.29,Made,,,,,2.0,L. Doncic,1629029.0,1.0,,,,,,,,,,
12,PT10M59.00S,2023-12-26T03:44:53.4Z,1,REGULAR,3pt,Jump Shot,[],201569,72.88107752956637,19.362745098039216,1610612756,0,2,2023-12-26T03:44:58Z,120000,False,-153.0,202.0,1,right,MISS E. Gordon 25' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
13,PT10M57.00S,2023-12-26T03:44:55.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,0,2,2023-12-26T03:44:58Z,130000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,12.0,2.0,2.0,0.0,,,,,,,,,,,,,,
14,PT10M48.00S,2023-12-26T03:45:05.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,33.065045992115635,31.372549019607842,1610612742,0,2,2023-12-26T03:45:17Z,140000,False,93.0,258.0,1,left,MISS L. Doncic 27' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,27.46,Missed,,,,,,,,,,,,,,,,,,
15,PT10M44.00S,2023-12-26T03:45:09.0Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,0,2,2023-12-26T03:45:11Z,150000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M26.00S,2023-12-26T03:45:27.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,91.80354796320631,51.470588235294116,1610612756,0,2,2023-12-26T03:45:54Z,160000,False,7.0,25.0,1,right,MISS K. Durant driving reverse Layup,[201142],1610612756.0,PHX,driving reverse,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
