actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
15,PT11M19.00S,2024-02-15T02:11:32.5Z,1,REGULAR,3pt,Jump Shot,[],201569,32.276609724047304,37.254901960784316,1610612756,3,2,2024-02-15T02:11:37Z,150000,False,64.0,251.0,1,left,E. Gordon 25' 3PT  (3 PTS) (D. Booker 1 AST),"[201569, 1626164]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,,25.89,Made,,,,,,,3.0,D. Booker,1626164.0,1.0,,,,,
17,PT11M03.00S,2024-02-15T02:11:49.5Z,1,REGULAR,3pt,Jump Shot,[],1631093,75.3777923784494,14.215686274509803,1610612765,3,2,2024-02-15T02:11:53Z,170000,False,-179.0,179.0,1,right,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,25.3,Missed,,,,,,,,,,,,,,,
18,PT11M00.00S,2024-02-15T02:11:52.5Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,3,2,2024-02-15T02:11:53Z,180000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,,,,17.0,2.0,2.0,0.0,,,,,,,,,
19,PT10M51.00S,2024-02-15T02:12:01.5Z,1,REGULAR,3pt,Jump Shot,[],1626164,31.882391590013142,39.21568627450981,1610612756,3,2,2024-02-15T02:12:06Z,190000,False,54.0,247.0,1,left,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,25.3,Missed,,,,,,,,,,,,,,,
20,PT10M46.00S,2024-02-15T02:12:06.5Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,3,2,2024-02-15T02:12:06Z,200000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,
21,PT10M42.00S,2024-02-15T02:12:10.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1631105,91.01511169513797,50.245098039215684,1610612765,3,2,2024-02-15T02:12:15Z,210000,False,1.0,32.0,1,right,MISS J. Duren driving floating Shot,[1631105],1610612765.0,DET,driving floating,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,3.2,Missed,,,,,,,,,,,,,,,
22,PT10M40.00S,2024-02-15T02:12:12.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,3,2,2024-02-15T02:12:15Z,220000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,21.0,,,,,,,,,,,,
24,PT10M30.00S,2024-02-15T02:12:29.6Z,1,REGULAR,3pt,Jump Shot,[],1626164,28.33442838370565,75.49019607843137,1610612756,6,2,2024-02-15T02:12:33Z,240000,False,-127.0,214.0,1,left,D. Booker 24' 3PT  (3 PTS) (K. Durant 1 AST),"[1626164, 201142]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,24.89,Made,,,,,,,3.0,K. Durant,201142.0,1.0,,,,,
26,PT10M16.00S,2024-02-15T02:12:44.1Z,1,REGULAR,2pt,Jump Shot,[],1630595,78.26872536136662,66.17647058823529,1610612765,6,4,2024-02-15T02:12:54Z,260000,False,81.0,152.0,1,right,C. Cunningham 17' pullup Jump Shot (2 PTS) (J. Duren 1 AST),"[1630595, 1631105]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,17.2,Made,,,,,,,2.0,J. Duren,1631105.0,1.0,,,,,
27,PT10M04.00S,2024-02-15T02:12:58.0Z,1,REGULAR,foul,personal,['2freethrow'],1631323,,,1610612756,6,4,2024-02-15T02:13:20Z,270000,False,,,0,,S. Fontecchio shooting personal FOUL (1 PF) (Booker 2 FT),"[1631323, 1626164]",1610612765.0,DET,shooting,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Booker,1626164.0
30,PT10M04.00S,2024-02-15T02:13:23.7Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,7,4,2024-02-15T02:13:23Z,290000,False,,,0,,D. Booker Free Throw 1 of 2 (4 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
31,PT10M04.00S,2024-02-15T02:13:36.6Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,8,4,2024-02-15T02:13:36Z,300000,False,,,0,,D. Booker Free Throw 2 of 2 (5 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
32,PT09M56.00S,2024-02-15T02:13:46.6Z,1,REGULAR,3pt,Jump Shot,[],1631093,73.9323258869908,17.15686274509804,1610612765,8,4,2024-02-15T02:13:51Z,310000,False,-164.0,193.0,1,right,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,25.3,Missed,,,,,,,,,,,,,,,
33,PT09M53.00S,2024-02-15T02:13:49.6Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,8,4,2024-02-15T02:13:51Z,320000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,,,,32.0,3.0,3.0,0.0,,,,,,,,,
34,PT09M44.00S,2024-02-15T02:13:58.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,5.732588699080158,55.63725490196079,1610612756,8,4,2024-02-15T02:14:03Z,330000,False,-28.0,1.0,1,left,MISS G. Allen reverse Layup,[1628960],1610612756.0,PHX,reverse,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,2.82,Missed,,,,,,,,,,,,,,,
35,PT09M43.00S,2024-02-15T02:13:59.4Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,8,4,2024-02-15T02:15:05Z,340000,False,,,0,,D. Booker REBOUND (Off:1 Def:0),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,34.0,1.0,0.0,1.0,,,,,,,,,
43,PT09M41.00S,2024-02-15T02:14:02.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626164,6.57030223390276,46.10140931372549,1610612756,8,4,2024-02-15T02:14:56Z,345000,False,19.0,9.0,1,left,MISS D. Booker tip Layup,[1626164],1610612756.0,PHX,tip,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,2.16,Missed,,,,,,,,,,,,,,,
44,PT09M40.00S,2024-02-15T02:14:03.2Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,8,4,2024-02-15T02:14:56Z,347500,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,
36,PT09M37.00S,2024-02-15T02:14:06.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641709,93.77463863337714,51.71568627450981,1610612765,8,6,2024-02-15T02:16:00Z,350000,False,9.0,6.0,1,right,A. Thompson running alley-oop Layup (2 PTS) (C. Cunningham 1 AST),"[1641709, 1630595]",1610612765.0,DET,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,1.05,Made,,,,,,,2.0,C. Cunningham,1630595.0,1.0,,,,,
38,PT09M37.00S,2024-02-15T02:14:12.6Z,1,REGULAR,foul,personal,['1freethrow'],201569,,,1610612765,8,6,2024-02-15T02:14:22Z,370000,False,,,0,,E. Gordon shooting personal FOUL (1 PF) (Thompson 1 FT),"[201569, 1641709]",1610612756.0,PHX,shooting,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Thompson,1641709.0
40,PT09M37.00S,2024-02-15T02:14:29.0Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1641709,,,1610612765,8,6,2024-02-15T02:14:29Z,390000,False,,,0,,MISS A. Thompson Free Throw 1 of 1,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
41,PT09M35.00S,2024-02-15T02:14:30.0Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,8,6,2024-02-15T02:14:30Z,400000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:4),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,40.0,4.0,4.0,0.0,,,,,,,,,
42,PT09M29.00S,2024-02-15T02:14:39.2Z,1,REGULAR,foul,personal,[],1631093,,,1610612756,8,6,2024-02-15T02:14:43Z,410000,False,,,0,,J. Ivey personal FOUL (1 PF),"[1631093, 1628960]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Allen,1628960.0
46,PT09M27.00S,2024-02-15T02:14:55.2Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,8,6,2024-02-15T02:15:00Z,430000,False,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 1631105]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,1.0,Duren,1631105.0,,,,,,,,,,,,,,,,,
47,PT09M27.00S,2024-02-15T02:14:55.2Z,1,REGULAR,steal,,[],1631105,,,1610612765,8,6,2024-02-15T02:14:56Z,440000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
48,PT09M19.00S,2024-02-15T02:15:03.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631323,93.9060446780552,46.568627450980394,1610612765,8,8,2024-02-15T02:15:06Z,450000,False,-17.0,5.0,1,right,S. Fontecchio driving finger roll Layup (4 PTS) (C. Cunningham 2 AST),"[1631323, 1630595]",1610612765.0,DET,driving finger roll,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,1.79,Made,,,,,,,4.0,C. Cunningham,1630595.0,2.0,,,,,
50,PT09M12.00S,2024-02-15T02:15:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,5.863994743758213,45.09803921568628,1610612756,10,8,2024-02-15T02:15:13Z,470000,False,25.0,3.0,1,left,E. Gordon alley-oop Layup (5 PTS) (G. Allen 1 AST),"[201569, 1628960]",1610612756.0,PHX,alley-oop,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,2.46,Made,,,,,,,5.0,G. Allen,1628960.0,1.0,,,,,
52,PT08M54.00S,2024-02-15T02:15:28.8Z,1,REGULAR,3pt,Jump Shot,[],1631323,87.86136662286465,95.83333333333334,1610612765,10,8,2024-02-15T02:15:32Z,490000,False,229.0,62.0,1,right,MISS S. Fontecchio 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,23.73,Missed,,,,,,,,,,,,,,,
53,PT08M51.00S,2024-02-15T02:15:31.8Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,10,8,2024-02-15T02:15:32Z,500000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,
54,PT08M33.00S,2024-02-15T02:15:49.1Z,1,REGULAR,3pt,Jump Shot,[],201569,29.6484888304862,83.33333333333334,1610612756,10,8,2024-02-15T02:15:53Z,510000,False,-167.0,226.0,1,left,MISS E. Gordon 28' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,,28.1,Missed,,,,,,,,,,,,,,,
55,PT08M32.00S,2024-02-15T02:15:50.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,10,8,2024-02-15T02:15:53Z,520000,False,,,0,,J. Duren REBOUND (Off:0 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,,54.0,3.0,3.0,0.0,,,,,,,,,
56,PT08M16.00S,2024-02-15T02:16:07.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,88.64980289093299,49.26470588235294,1610612765,10,8,2024-02-15T02:18:51Z,530000,False,-4.0,54.0,1,right,MISS S. Fontecchio driving Layup - blocked,"[1631323, 1628960]",1610612765.0,DET,driving,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,5.43,Missed,Allen,1628960.0,,,,,,,,,,,,,
57,PT08M16.00S,2024-02-15T02:16:07.7Z,1,REGULAR,block,,[],1628960,,,1610612765,10,8,2024-02-15T02:16:11Z,540000,False,,,0,,G. Allen BLOCK (1 BLK),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT08M16.00S,2024-02-15T02:16:07.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,10,8,2024-02-15T02:16:12Z,550000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,56.0,,,,,,,,,,,,
60,PT08M02.00S,2024-02-15T02:16:30.4Z,1,REGULAR,2pt,Jump Shot,[],1626164,20.97568988173456,28.676470588235293,1610612756,10,8,2024-02-15T02:16:34Z,570000,False,107.0,145.0,1,left,MISS D. Booker 17' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,,,,17.97,Missed,,,,,,,,,,,,,,,
61,PT07M59.00S,2024-02-15T02:16:33.4Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,10,8,2024-02-15T02:16:34Z,580000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,
62,PT07M49.00S,2024-02-15T02:16:43.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,83.13074901445466,59.068627450980394,1610612765,10,8,2024-02-15T02:19:31Z,590000,False,45.0,106.0,1,right,MISS C. Cunningham 11' floating Shot,[1630595],1610612765.0,DET,floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,11.54,Missed,,,,,,,,,,,,,,,
63,PT07M47.00S,2024-02-15T02:16:45.4Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,10,8,2024-02-15T02:16:47Z,600000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:5),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,62.0,5.0,5.0,0.0,,,,,,,,,
64,PT07M42.00S,2024-02-15T02:16:51.4Z,1,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612756,10,8,2024-02-15T02:17:25Z,610000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Gordon 2 FT),"[1641709, 201569]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Gordon,201569.0
66,PT07M42.00S,2024-02-15T02:17:26.4Z,1,REGULAR,freethrow,1 of 2,[],201569,,,1610612756,11,8,2024-02-15T02:17:26Z,630000,False,,,0,,E. Gordon Free Throw 1 of 2 (6 PTS),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
67,PT07M42.00S,2024-02-15T02:17:42.8Z,1,REGULAR,freethrow,2 of 2,[],201569,,,1610612756,12,8,2024-02-15T02:17:42Z,640000,False,,,0,,E. Gordon Free Throw 2 of 2 (7 PTS),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
68,PT07M34.00S,2024-02-15T02:17:54.8Z,1,REGULAR,foul,personal,[],1626164,,,1610612765,12,8,2024-02-15T02:17:59Z,650000,False,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 1631093]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Ivey,1631093.0
70,PT07M27.00S,2024-02-15T02:18:18.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,90.88370565045992,53.92156862745098,1610612765,12,10,2024-02-15T02:20:08Z,670000,False,20.0,33.0,1,right,S. Fontecchio driving Layup (6 PTS) (J. Duren 2 AST),"[1631323, 1631105]",1610612765.0,DET,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,3.86,Made,,,,,,,6.0,J. Duren,1631105.0,2.0,,,,,
72,PT07M13.00S,2024-02-15T02:18:32.3Z,1,REGULAR,3pt,Jump Shot,[],201142,29.25427069645204,27.696078431372552,1610612756,12,10,2024-02-15T02:18:39Z,690000,False,112.0,222.0,1,left,MISS K. Durant 24' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,24.89,Missed,,,,,,,,,,,,,,,
73,PT07M12.00S,2024-02-15T02:18:33.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,12,10,2024-02-15T02:18:39Z,700000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,72.0,,,,,,,,,,,,
74,PT07M12.00S,2024-02-15T02:18:39.0Z,1,REGULAR,foul,personal,[],1631323,,,1610612756,12,10,2024-02-15T02:19:39Z,710000,False,,,0,,S. Fontecchio loose ball personal FOUL (2 PF),"[1631323, 203994]",1610612765.0,DET,loose ball,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Nurkic,203994.0
78,PT07M10.00S,2024-02-15T02:19:12.2Z,1,REGULAR,foul,offensive,[],201142,,,1610612756,12,10,2024-02-15T02:19:19Z,750000,False,,,0,,K. Durant offensive FOUL (1 PF),"[201142, 1641709]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Thompson,1641709.0
80,PT07M10.00S,2024-02-15T02:19:12.2Z,1,REGULAR,turnover,offensive foul,[],201142,,,1610612756,12,10,2024-02-15T02:19:12Z,770000,False,,,0,,K. Durant offensive foul TURNOVER (1 TO),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,,,,,,,202026.0,,,,
81,PT07M10.00S,2024-02-15T02:19:18.4Z,1,REGULAR,substitution,out,[],1631323,,,1610612765,12,10,2024-02-15T02:19:21Z,780000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT07M10.00S,2024-02-15T02:19:18.4Z,1,REGULAR,substitution,in,[],203095,,,1610612765,12,10,2024-02-15T02:19:21Z,790000,False,,,0,,SUB in: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT07M00.00S,2024-02-15T02:19:27.8Z,1,REGULAR,turnover,lost ball,[],1631093,,,1610612765,12,10,2024-02-15T02:19:31Z,800000,False,,,0,,J. Ivey lost ball TURNOVER (1 TO),"[1631093, 1626164]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,1.0,Booker,1626164.0,,,,,,,,,,,,,,,,,
84,PT07M00.00S,2024-02-15T02:19:27.8Z,1,REGULAR,steal,,[],1626164,,,1610612756,12,10,2024-02-15T02:19:29Z,810000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
85,PT06M57.00S,2024-02-15T02:19:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,5.601182654402102,48.77450980392157,1610612756,14,10,2024-02-15T02:19:36Z,820000,False,6.0,0.0,1,left,D. Booker running finger roll Layup (7 PTS),[1626164],1610612756.0,PHX,running finger roll,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,0.61,Made,,,,,,,7.0,,,,,,,,
86,PT06M36.00S,2024-02-15T02:19:56.2Z,1,REGULAR,foul,technical,['1freethrow'],203994,,,1610612765,14,10,2024-02-15T02:23:02Z,830000,False,,,0,,J. Nurkic defensive-3-second technical FOUL (1 Tech),[203994],1610612756.0,PHX,defensive-3-second,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,203593.0,0.0,1.0,,
87,PT06M36.00S,2024-02-15T02:20:06.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,14,10,2024-02-15T02:20:06Z,840000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M36.00S,2024-02-15T02:23:09.7Z,1,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,14,10,2024-02-15T02:23:19Z,850000,False,,,0,,MISS C. Cunningham technical Free Throw 1 of 1,[1630595],1610612765.0,DET,technical,,,Cunningham,C. Cunningham,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
89,PT06M36.00S,2024-02-15T02:23:09.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,14,10,2024-02-15T02:23:19Z,860000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,
