actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M25.00S,2023-12-09T02:12:41.7Z,1,REGULAR,3pt,Jump Shot,[],203084,8.623521681997373,95.34313725490196,1610612758,6,0,2023-12-09T02:12:46Z,190000,False,-227.0,29.0,1,left,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,,22.85,Missed,,,,,,,,,,,,
20,PT10M22.00S,2023-12-09T02:12:44.7Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612756,6,0,2023-12-09T02:12:46Z,200000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,
21,PT10M14.00S,2023-12-09T02:12:52.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.77463863337714,46.81372549019608,1610612756,8,0,2023-12-09T02:12:57Z,210000,False,-16.0,6.0,1,right,E. Gordon driving Layup (5 PTS) (K. Bates-Diop 1 AST),"[201569, 1628966]",1610612756.0,PHX,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,1.7,Made,5.0,K. Bates-Diop,1628966.0,1.0,,,,,,,,
22,PT10M05.00S,2023-12-09T02:13:01.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631099,5.206964520367937,48.77450980392157,1610612758,8,2,2023-12-09T02:13:47Z,220000,False,6.0,-4.0,1,left,K. Murray driving DUNK (2 PTS) (D. Fox 1 AST),"[1631099, 1628368]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,0.71,Made,2.0,D. Fox,1628368.0,1.0,,,,,,,,
24,PT09M46.00S,2023-12-09T02:13:19.6Z,1,REGULAR,turnover,bad pass,[],201569,,,1610612756,8,2,2023-12-09T02:13:23Z,240000,False,,,0,,E. Gordon bad pass TURNOVER (1 TO),"[201569, 1631099]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,,,,,,,,,,,Murray,1631099.0,,
25,PT09M46.00S,2023-12-09T02:13:19.6Z,1,REGULAR,steal,,[],1631099,,,1610612758,8,2,2023-12-09T02:13:21Z,250000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M42.00S,2023-12-09T02:13:24.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631099,23.603810775295663,12.5,1610612758,8,2,2023-12-09T02:13:31Z,260000,False,188.0,169.0,1,left,MISS K. Murray 25' running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,25.27,Missed,,,,,,,,,,,,
27,PT09M39.00S,2023-12-09T02:13:27.2Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,8,2,2023-12-09T02:13:27Z,270000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,26.0,1.0,0.0,1.0,,,,
28,PT09M35.00S,2023-12-09T02:13:31.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628989,8.492115637319317,95.34313725490196,1610612758,8,2,2023-12-09T02:13:37Z,280000,False,-227.0,27.0,1,left,MISS K. Huerter step back 3PT,[1628989],1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,,,,,,22.83,Missed,,,,,,,,,,,,
29,PT09M32.00S,2023-12-09T02:13:34.2Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,8,2,2023-12-09T02:13:37Z,290000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,28.0,2.0,2.0,0.0,,,,
30,PT09M26.00S,2023-12-09T02:13:40.1Z,1,REGULAR,3pt,Jump Shot,[],1626164,68.41327201051249,67.64705882352942,1610612756,11,2,2023-12-09T02:13:45Z,300000,False,88.0,244.0,1,right,D. Booker 25' 3PT pullup (3 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,25.98,Made,3.0,,,,,,,,,,,
31,PT09M15.00S,2023-12-09T02:13:50.9Z,1,REGULAR,3pt,Jump Shot,[],1628368,31.61957950065703,28.676470588235293,1610612758,11,2,2023-12-09T02:13:55Z,310000,False,107.0,245.0,1,left,MISS D. Fox 26' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,,26.69,Missed,,,,,,,,,,,,
32,PT09M13.00S,2023-12-09T02:13:52.9Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,11,2,2023-12-09T02:13:55Z,320000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,31.0,1.0,1.0,0.0,,,,
33,PT08M55.00S,2023-12-09T02:14:11.5Z,1,REGULAR,turnover,out-of-bounds,[],201569,,,1610612756,11,2,2023-12-09T02:14:17Z,330000,False,,,0,,E. Gordon bad pass out-of-bounds TURNOVER (2 TO),[201569],1610612756.0,PHX,bad pass,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Center,2002.0,,,,,2.0,,,,,,,,,,,,,,
34,PT08M50.00S,2023-12-09T02:14:20.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,6.652431011826544,4.166666666666666,1610612758,11,2,2023-12-09T02:15:26Z,340000,False,229.0,10.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,,,22.94,Missed,,,,,,,,,,,,
35,PT08M47.00S,2023-12-09T02:14:23.7Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612756,11,2,2023-12-09T02:14:28Z,350000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:2),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,34.0,2.0,2.0,0.0,,,,
36,PT08M35.00S,2023-12-09T02:14:35.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,85.89027595269383,46.07843137254902,1610612756,11,2,2023-12-09T02:21:11Z,360000,False,-20.0,80.0,1,right,MISS J. Okogie 8' driving Layup,[1629006],1610612756.0,PHX,driving,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.25,Missed,,,,,,,,,,,,
37,PT08M33.00S,2023-12-09T02:14:37.7Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,11,2,2023-12-09T02:14:45Z,370000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,36.0,1.0,0.0,1.0,,,,
38,PT08M32.00S,2023-12-09T02:14:38.2Z,1,REGULAR,turnover,bad pass,[],1629006,,,1610612756,11,2,2023-12-09T02:16:30Z,380000,False,,,0,,J. Okogie bad pass TURNOVER (1 TO),"[1629006, 1628368]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Left,,,,,,1.0,,,,,,,,,,,Fox,1628368.0,,
39,PT08M32.00S,2023-12-09T02:14:38.2Z,1,REGULAR,steal,,[],1628368,,,1610612758,11,2,2023-12-09T02:14:40Z,390000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
41,PT08M25.00S,2023-12-09T02:14:45.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203084,13.748357424441524,55.63725490196079,1610612758,11,2,2023-12-09T02:16:46Z,400000,False,-28.0,77.0,1,left,MISS H. Barnes 8' driving floating Shot,[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.17,Missed,,,,,,,,,,,,
42,PT08M22.00S,2023-12-09T02:14:48.4Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,11,2,2023-12-09T02:14:48Z,410000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,41.0,2.0,0.0,2.0,,,,
43,PT08M19.00S,2023-12-09T02:14:53.3Z,1,REGULAR,foul,personal,[],201569,,,1610612758,11,2,2023-12-09T02:15:06Z,420000,False,,,0,,E. Gordon personal FOUL (1 PF),"[201569, 1628368]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,1.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
45,PT08M12.00S,2023-12-09T02:15:16.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628368,15.325229960578188,3.9215686274509802,1610612758,11,2,2023-12-09T02:15:27Z,440000,False,230.0,92.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right,,,,,,,24.79,Missed,,,,,,,,,,,,
46,PT08M08.00S,2023-12-09T02:15:19.5Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,11,2,2023-12-09T02:15:19Z,450000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right,,,,,,,,,,,,,45.0,3.0,0.0,3.0,,,,
47,PT08M05.00S,2023-12-09T02:15:22.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,6.389618922470433,50.245098039215684,1610612758,11,4,2023-12-09T02:15:32Z,460000,False,-1.0,8.0,1,left,D. Sabonis putback Layup (2 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,0.77,Made,2.0,,,,,,,,,,,
49,PT07M49.00S,2023-12-09T02:15:38.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.19776609724047,44.6078431372549,1610612756,13,4,2023-12-09T02:15:43Z,470000,False,-27.0,21.0,1,right,D. Booker driving Layup (5 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,3.41,Made,5.0,,,,,,,,,,,
50,PT07M41.00S,2023-12-09T02:15:46.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,16.63929040735874,45.09803921568628,1610612758,13,6,2023-12-09T02:15:51Z,480000,False,25.0,104.0,1,left,D. Fox 10' driving floating Jump Shot (2 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.67,Made,2.0,,,,,,,,,,,
51,PT07M24.00S,2023-12-09T02:16:03.0Z,1,REGULAR,3pt,Jump Shot,[],203994,66.96780551905388,37.254901960784316,1610612756,13,6,2023-12-09T02:17:44Z,490000,False,-64.0,258.0,1,right,MISS J. Nurkic 26' 3PT,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,26.57,Missed,,,,,,,,,,,,
52,PT07M21.00S,2023-12-09T02:16:06.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,13,6,2023-12-09T02:16:09Z,500000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,51.0,4.0,1.0,3.0,,,,
53,PT07M14.00S,2023-12-09T02:16:13.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,9.411957950065702,45.34313725490196,1610612758,13,6,2023-12-09T02:16:18Z,510000,False,23.0,36.0,1,left,MISS D. Sabonis driving Layup,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,4.29,Missed,,,,,,,,,,,,
54,PT07M11.00S,2023-12-09T02:16:16.8Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,13,6,2023-12-09T02:16:18Z,520000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,53.0,2.0,2.0,0.0,,,,
55,PT06M58.00S,2023-12-09T02:16:29.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,91.67214191852825,46.81372549019608,1610612756,15,6,2023-12-09T02:16:34Z,530000,False,-16.0,26.0,1,right,D. Booker driving finger roll Layup (7 PTS),[1626164],1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,3.03,Made,7.0,,,,,,,,,,,
56,PT06M40.00S,2023-12-09T02:16:47.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.623521681997373,51.9607843137255,1610612758,15,8,2023-12-09T02:16:51Z,540000,False,-10.0,29.0,1,left,D. Sabonis driving Layup (4 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,3.02,Made,4.0,,,,,,,,,,,
57,PT06M26.00S,2023-12-09T02:17:01.4Z,1,REGULAR,3pt,Jump Shot,[],203994,67.62483574244416,59.80392156862745,1610612756,15,8,2023-12-09T02:18:23Z,550000,False,49.0,252.0,1,right,MISS J. Nurkic 25' 3PT,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,25.65,Missed,,,,,,,,,,,,
58,PT06M23.00S,2023-12-09T02:17:04.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,15,8,2023-12-09T02:17:10Z,560000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,57.0,5.0,2.0,3.0,,,,
59,PT06M10.00S,2023-12-09T02:17:18.2Z,1,REGULAR,3pt,Jump Shot,[],1631099,31.35676741130092,60.29411764705882,1610612758,15,8,2023-12-09T02:17:25Z,570000,False,-51.0,242.0,1,left,MISS K. Murray 24' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,24.77,Missed,,,,,,,,,,,,
60,PT06M07.00S,2023-12-09T02:17:21.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,15,8,2023-12-09T02:17:25Z,580000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,59.0,,,,,,,
62,PT06M07.00S,2023-12-09T02:17:28.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,15,8,2023-12-09T02:17:28Z,600000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M07.00S,2023-12-09T02:19:45.4Z,1,REGULAR,substitution,out,[],1628368,,,1610612756,15,8,2023-12-09T02:20:25Z,610000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M07.00S,2023-12-09T02:19:45.4Z,1,REGULAR,substitution,out,[],1628989,,,1610612756,15,8,2023-12-09T02:20:25Z,620000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M07.00S,2023-12-09T02:19:45.4Z,1,REGULAR,substitution,in,[],1628370,,,1610612756,15,8,2023-12-09T02:20:25Z,630000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M07.00S,2023-12-09T02:19:45.4Z,1,REGULAR,substitution,in,[],1631165,,,1610612756,15,8,2023-12-09T02:20:25Z,640000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M07.00S,2023-12-09T02:19:45.4Z,1,REGULAR,substitution,out,[],203084,,,1610612756,15,8,2023-12-09T02:21:17Z,645000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M07.00S,2023-12-09T02:19:45.4Z,1,REGULAR,substitution,in,[],1626168,,,1610612756,15,8,2023-12-09T02:21:17Z,647500,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M53.00S,2023-12-09T02:20:58.7Z,1,REGULAR,2pt,Jump Shot,[],1626164,88.25558475689881,17.892156862745097,1610612756,15,8,2023-12-09T02:21:08Z,660000,False,-161.0,58.0,1,right,MISS D. Booker 17' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left,,,,,,,17.06,Missed,,,,,,,,,,,,
69,PT05M45.00S,2023-12-09T02:21:06.7Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,15,8,2023-12-09T02:21:20Z,670000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,68.0,1.0,1.0,0.0,,,,
72,PT05M32.00S,2023-12-09T02:21:20.8Z,1,REGULAR,3pt,Jump Shot,[],1631099,31.09395532194481,32.1078431372549,1610612758,15,11,2023-12-09T02:21:26Z,680000,False,89.0,240.0,1,left,K. Murray 25' 3PT  (5 PTS) (T. Lyles 1 AST),"[1631099, 1626168]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,25.6,Made,5.0,T. Lyles,1626168.0,1.0,,,,,,,,
74,PT05M14.00S,2023-12-09T02:21:37.8Z,1,REGULAR,2pt,Jump Shot,[],1626164,95.22010512483574,79.90196078431373,1610612756,17,11,2023-12-09T02:21:42Z,700000,False,150.0,-8.0,1,right,D. Booker 14' pullup Jump Shot (9 PTS) (J. Nurkic 2 AST),"[1626164, 203994]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,,14.97,Made,9.0,J. Nurkic,203994.0,2.0,,,,,,,,
76,PT04M52.00S,2023-12-09T02:22:00.1Z,1,REGULAR,3pt,Jump Shot,[],1626168,7.046649145860711,3.6764705882352944,1610612758,17,14,2023-12-09T02:22:04Z,720000,False,232.0,14.0,1,left,T. Lyles 3PT  (3 PTS) (D. Sabonis 1 AST),"[1626168, 1627734]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,,,,,,,23.2,Made,3.0,D. Sabonis,1627734.0,1.0,,,,,,,,
78,PT04M33.00S,2023-12-09T02:22:18.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201569,84.83902759526939,46.568627450980394,1610612756,17,14,2023-12-09T02:22:45Z,740000,False,-17.0,90.0,1,right,MISS E. Gordon 9' driving Hook,[201569],1610612756.0,PHX,driving,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.16,Missed,,,,,,,,,,,,
79,PT04M30.00S,2023-12-09T02:22:21.8Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,17,14,2023-12-09T02:22:26Z,750000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,78.0,1.0,1.0,0.0,,,,
80,PT04M27.00S,2023-12-09T02:22:25.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631165,14.011169513797633,96.56862745098039,1610612758,17,14,2023-12-09T02:23:02Z,760000,False,-233.0,79.0,1,left,MISS K. Ellis 24' running 3PT,[1631165],1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,,,,,,,24.59,Missed,,,,,,,,,,,,
81,PT04M23.00S,2023-12-09T02:22:29.5Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,17,14,2023-12-09T02:22:33Z,770000,False,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,80.0,3.0,3.0,0.0,,,,
82,PT04M19.00S,2023-12-09T02:22:35.8Z,1,REGULAR,foul,personal,[],1631165,,,1610612756,17,14,2023-12-09T02:23:41Z,780000,False,,,0,,K. Ellis personal FOUL (1 PF),"[1631165, 1626164]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Right,202049.0,1.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
84,PT04M19.00S,2023-12-09T02:22:46.7Z,1,REGULAR,substitution,out,[],1628966,,,1610612756,17,14,2023-12-09T02:22:54Z,800000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
