actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT10M13.00S,2024-04-04T02:15:43.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.915243101182654,44.6078431372549,1610612739,5,7,2024-04-04T02:15:48Z,190000,False,27.0,13.0,1,left,J. Allen driving finger roll Layup (4 PTS) (D. Garland 2 AST),"[1628386, 1629636]",1610612739.0,CLE,driving finger roll,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.98,Made,,,,,4.0,D. Garland,1629636.0,2.0,,,,,,,,,,
21,PT09M50.00S,2024-04-04T02:16:06.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,86.28449408672799,46.81372549019608,1610612756,5,7,2024-04-04T02:16:11Z,210000,False,-16.0,76.0,1,right,MISS J. Nurkic 7' Hook,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
22,PT09M48.00S,2024-04-04T02:16:08.2Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,5,7,2024-04-04T02:16:11Z,220000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT09M41.00S,2024-04-04T02:16:16.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,9.674770039421814,47.794117647058826,1610612739,5,7,2024-04-04T02:16:20Z,230000,False,11.0,38.0,1,left,MISS J. Allen turnaround Hook,[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
24,PT09M38.00S,2024-04-04T02:16:19.5Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,5,7,2024-04-04T02:16:20Z,240000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M23.00S,2024-04-04T02:16:33.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,89.43823915900131,64.4607843137255,1610612756,7,7,2024-04-04T02:16:38Z,250000,False,72.0,47.0,1,right,D. Booker 8' turnaround Jump Shot (2 PTS),[1626164],1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,8.61,Made,,,,,2.0,,,,,,,,,,,,,
26,PT09M09.00S,2024-04-04T02:16:47.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.178055190538765,44.6078431372549,1610612739,7,9,2024-04-04T02:16:51Z,260000,False,27.0,15.0,1,left,D. Mitchell driving Layup (2 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.09,Made,,,,,2.0,,,,,,,,,,,,,
27,PT08M58.00S,2024-04-04T02:16:58.5Z,1,REGULAR,turnover,bad pass,[],203994,,,1610612756,7,9,2024-04-04T02:17:01Z,270000,False,,,0,,J. Nurkic bad pass TURNOVER (1 TO),"[203994, 1629622]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Strus,1629622.0,,,,,,,
28,PT08M58.00S,2024-04-04T02:16:58.5Z,1,REGULAR,steal,,[],1629622,,,1610612739,7,9,2024-04-04T02:16:59Z,280000,False,,,0,,M. Strus STEAL (1 STL),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
29,PT08M50.00S,2024-04-04T02:17:06.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,31.882391590013142,60.78431372549019,1610612739,7,12,2024-04-04T02:17:48Z,290000,False,-54.0,247.0,1,left,D. Mitchell 25' 3PT step back (5 PTS) (M. Strus 1 AST),"[1628378, 1629622]",1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.3,Made,,,,,5.0,M. Strus,1629622.0,1.0,,,,,,,,,,
31,PT08M34.00S,2024-04-04T02:17:21.6Z,1,REGULAR,3pt,Jump Shot,[],203078,92.32917214191852,4.166666666666666,1610612756,10,12,2024-04-04T02:17:26Z,310000,False,-229.0,20.0,1,right,B. Beal 3PT  (3 PTS) (R. O'Neale 1 AST),"[203078, 1626220]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,23.0,Made,,,,,3.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,
33,PT08M22.00S,2024-04-04T02:17:35.9Z,1,REGULAR,3pt,Jump Shot,[],1630596,29.6484888304862,24.509803921568626,1610612739,10,12,2024-04-04T02:23:16Z,330000,False,127.0,226.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
34,PT08M19.00S,2024-04-04T02:17:38.9Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,10,12,2024-04-04T02:23:16Z,340000,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,33.0,1.0,0.0,1.0,,,,,,,,,,,,,,
76,PT08M16.00S,2024-04-04T02:17:46.0Z,1,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,10,12,2024-04-04T02:26:47Z,355000,False,,,0,,E. Mobley lost ball out-of-bounds TURNOVER (1 TO),[1630596],1610612739.0,CLE,lost ball,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,2002.0,,,,,,
37,PT08M09.00S,2024-04-04T02:17:56.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626164,93.64323258869908,50.98039215686274,1610612756,10,12,2024-04-04T02:25:14Z,370000,False,5.0,7.0,1,right,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
38,PT08M06.00S,2024-04-04T02:17:59.1Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,10,12,2024-04-04T02:18:00Z,380000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M03.00S,2024-04-04T02:18:01.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,14.14257555847569,95.34313725490196,1610612739,10,12,2024-04-04T02:21:03Z,390000,False,-227.0,80.0,1,left,MISS D. Garland 24' running 3PT,[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,24.05,Missed,,,,,,,,,,,,,,,,,,
40,PT08M00.00S,2024-04-04T02:18:04.2Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,10,12,2024-04-04T02:18:07Z,400000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Left Corner 3,24+ Left,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT07M52.00S,2024-04-04T02:18:12.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,82.60512483574244,63.48039215686274,1610612756,12,12,2024-04-04T02:18:17Z,410000,False,67.0,111.0,1,right,K. Durant 12' step back Jump Shot (4 PTS) (B. Beal 1 AST),"[201142, 203078]",1610612756.0,PHX,step back,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,12.99,Made,,,,,4.0,B. Beal,203078.0,1.0,,,,,,,,,,
43,PT07M36.00S,2024-04-04T02:18:28.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,14.011169513797633,48.529411764705884,1610612739,12,14,2024-04-04T02:18:37Z,430000,False,7.0,79.0,1,left,J. Allen 7' Hook (6 PTS) (D. Garland 3 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.95,Made,,,,,6.0,D. Garland,1629636.0,3.0,,,,,,,,,,
45,PT07M17.00S,2024-04-04T02:18:46.9Z,1,REGULAR,3pt,Jump Shot,[],201142,65.91655716162943,42.64705882352941,1610612756,12,14,2024-04-04T02:18:55Z,450000,False,-37.0,268.0,1,right,MISS K. Durant 27' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,27.04,Missed,,,,,,,,,,,,,,,,,,
46,PT07M14.00S,2024-04-04T02:18:49.9Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,12,14,2024-04-04T02:18:55Z,460000,False,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,,
47,PT07M09.00S,2024-04-04T02:18:55.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,30.436925098554536,19.11764705882353,1610612739,12,14,2024-04-04T02:19:00Z,470000,False,154.0,234.0,1,left,MISS D. Mitchell 28' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,28.0,Missed,,,,,,,,,,,,,,,,,,
48,PT07M07.00S,2024-04-04T02:18:57.1Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,12,14,2024-04-04T02:19:00Z,480000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT06M53.00S,2024-04-04T02:19:10.7Z,1,REGULAR,3pt,Jump Shot,[],1626220,63.55124835742444,45.34313725490196,1610612756,15,14,2024-04-04T02:19:16Z,490000,False,-23.0,290.0,1,right,R. O'Neale 29' 3PT  (6 PTS) (D. Booker 1 AST),"[1626220, 1626164]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,29.1,Made,,,,,6.0,D. Booker,1626164.0,1.0,,,,,,,,,,
51,PT06M44.00S,2024-04-04T02:19:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,7.440867279894875,46.07843137254902,1610612739,15,16,2024-04-04T02:19:28Z,510000,False,20.0,17.0,1,left,D. Garland driving Layup (2 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,2.0,,,,,,,,,,,,,
52,PT06M44.00S,2024-04-04T02:19:25.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,15,16,2024-04-04T02:19:25Z,520000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M44.00S,2024-04-04T02:22:42.3Z,1,REGULAR,substitution,out,[],1628378,,,1610612756,15,16,2024-04-04T02:22:52Z,530000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M44.00S,2024-04-04T02:22:42.3Z,1,REGULAR,substitution,in,[],1627747,,,1610612756,15,16,2024-04-04T02:22:52Z,540000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M29.00S,2024-04-04T02:23:17.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,92.72339027595268,45.588235294117645,1610612756,15,16,2024-04-04T02:23:21Z,550000,False,-22.0,16.0,1,right,MISS K. Durant driving reverse Layup,[201142],1610612756.0,PHX,driving reverse,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
56,PT06M26.00S,2024-04-04T02:23:20.9Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,15,16,2024-04-04T02:23:21Z,560000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M14.00S,2024-04-04T02:23:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,8.886333771353483,44.6078431372549,1610612739,15,16,2024-04-04T02:23:36Z,570000,False,27.0,31.0,1,left,MISS J. Allen driving finger roll Layup,[1628386],1610612739.0,CLE,driving finger roll,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
58,PT06M13.00S,2024-04-04T02:23:33.0Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,15,16,2024-04-04T02:23:36Z,580000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT06M09.00S,2024-04-04T02:23:37.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,90.48948751642575,48.77450980392157,1610612756,15,16,2024-04-04T02:27:10Z,590000,False,-6.0,37.0,1,right,MISS B. Beal driving Layup - blocked,"[203078, 1629622]",1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,Strus,1629622.0,,,,
60,PT06M09.00S,2024-04-04T02:23:37.8Z,1,REGULAR,block,,[],1629622,,,1610612756,15,16,2024-04-04T02:23:40Z,600000,False,,,0,,M. Strus BLOCK (1 BLK),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT06M08.00S,2024-04-04T02:23:38.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,15,16,2024-04-04T02:23:44Z,610000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,59.0,,,,,,,,,,,,,,,,,
63,PT06M08.00S,2024-04-04T02:23:43.3Z,1,REGULAR,substitution,out,[],203078,,,1610612756,15,16,2024-04-04T02:24:05Z,630000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M08.00S,2024-04-04T02:23:43.3Z,1,REGULAR,substitution,out,[],1628386,,,1610612756,15,16,2024-04-04T02:24:05Z,640000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M08.00S,2024-04-04T02:23:43.3Z,1,REGULAR,substitution,in,[],201569,,,1610612756,15,16,2024-04-04T02:24:05Z,650000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M08.00S,2024-04-04T02:23:43.3Z,1,REGULAR,substitution,in,[],1627777,,,1610612756,15,16,2024-04-04T02:24:05Z,660000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M07.00S,2024-04-04T02:24:07.7Z,1,REGULAR,turnover,out-of-bounds,[],201142,,,1610612756,15,16,2024-04-04T02:27:59Z,670000,False,,,0,,K. Durant lost ball out-of-bounds TURNOVER (1 TO),[201142],1610612756.0,PHX,lost ball,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,2002.0,,,,,,
68,PT05M48.00S,2024-04-04T02:24:30.9Z,1,REGULAR,turnover,bad pass,[],1629622,,,1610612739,15,16,2024-04-04T02:24:35Z,680000,False,,,0,,M. Strus bad pass TURNOVER (1 TO),"[1629622, 1626164]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,Booker,1626164.0,,,,,,,
69,PT05M48.00S,2024-04-04T02:24:30.9Z,1,REGULAR,steal,,[],1626164,,,1610612756,15,16,2024-04-04T02:24:32Z,690000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
70,PT05M44.00S,2024-04-04T02:24:34.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,65.52233902759527,49.754901960784316,1610612756,15,16,2024-04-04T02:28:34Z,700000,False,-1.0,272.0,1,right,MISS D. Booker 27' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,27.16,Missed,,,,,,,,,,,,,,,,,,
71,PT05M40.00S,2024-04-04T02:24:38.9Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612739,15,16,2024-04-04T02:24:41Z,710000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT05M32.00S,2024-04-04T02:24:46.7Z,1,REGULAR,turnover,lost ball,[],1630596,,,1610612739,15,16,2024-04-04T02:24:51Z,720000,False,,,0,,E. Mobley lost ball TURNOVER (2 TO),"[1630596, 203994]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,Nurkic,203994.0,,,,,,,
73,PT05M32.00S,2024-04-04T02:24:46.7Z,1,REGULAR,steal,,[],203994,,,1610612756,15,16,2024-04-04T02:24:51Z,730000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
74,PT05M26.00S,2024-04-04T02:24:52.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,85.3646517739816,46.07843137254902,1610612756,17,16,2024-04-04T02:25:03Z,740000,False,-20.0,85.0,1,right,K. Durant 8' turnaround Jump Shot (6 PTS),[201142],1610612756.0,PHX,turnaround,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,8.73,Made,,,,,6.0,,,,,,,,,,,,,
75,PT05M15.00S,2024-04-04T02:25:06.3Z,1,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,17,16,2024-04-04T02:25:13Z,750000,False,,,0,,D. Garland lost ball out-of-bounds TURNOVER (1 TO),[1629636],1610612739.0,CLE,lost ball,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,1626300.0,,,,,,
77,PT04M51.00S,2024-04-04T02:25:36.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201142,90.3580814717477,95.58823529411765,1610612756,17,16,2024-04-04T02:25:40Z,760000,False,228.0,38.0,1,right,MISS K. Durant 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,23.11,Missed,,,,,,,,,,,,,,,,,,
78,PT04M48.00S,2024-04-04T02:25:39.3Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,17,16,2024-04-04T02:25:40Z,770000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Right Corner 3,24+ Right,,,77.0,3.0,2.0,1.0,,,,,,,,,,,,,,
79,PT04M45.00S,2024-04-04T02:25:42.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626164,68.28186596583443,35.294117647058826,1610612756,20,16,2024-04-04T02:25:54Z,780000,False,-74.0,246.0,1,right,D. Booker 25' 3PT pullup (5 PTS) (J. Nurkic 2 AST),"[1626164, 203994]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,25.65,Made,,,,,5.0,J. Nurkic,203994.0,2.0,,,,,,,,,,
81,PT04M25.00S,2024-04-04T02:26:01.5Z,1,REGULAR,2pt,Jump Shot,[],1627777,16.113666228646515,69.85294117647058,1610612739,20,16,2024-04-04T02:26:06Z,800000,False,-99.0,99.0,1,left,MISS G. Niang 14' driving floating Shot,[1627777],1610612739.0,CLE,driving floating,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,14.02,Missed,,,,,,,,,,,,,,,,,,
82,PT04M23.00S,2024-04-04T02:26:03.5Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,20,16,2024-04-04T02:26:06Z,810000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT04M20.00S,2024-04-04T02:26:07.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",201142,94.30026281208936,48.03921568627451,1610612756,22,16,2024-04-04T02:31:13Z,820000,False,-10.0,1.0,1,right,K. Durant running DUNK (8 PTS) (D. Booker 2 AST),"[201142, 1626164]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,8.0,D. Booker,1626164.0,2.0,,,,,,,,,,
85,PT04M20.00S,2024-04-04T02:26:10.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,22,16,2024-04-04T02:26:10Z,840000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
