actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
413,PT09M04.00S,2023-12-03T02:42:12.3Z,2,REGULAR,turnover,lost ball,[],1629642,,,1610612756,32,32,2023-12-03T03:30:22Z,1900000,False,,,0,,N. Little lost ball TURNOVER (1 TO),"[1629642, 1629669]",1610612756.0,PHX,,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,Nowell,1629669.0,,,,,,
414,PT09M04.00S,2023-12-03T02:42:12.3Z,2,REGULAR,steal,,[],1629669,,,1610612763,32,32,2023-12-03T03:27:54Z,1910000,False,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
200,PT08M47.00S,2023-12-03T02:42:29.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631223,89.17542706964521,47.549019607843135,1610612763,32,32,2023-12-03T03:27:54Z,1920000,False,-12.0,49.0,1,right,MISS D. Roddy driving Layup,[1631223],1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,5.08,Missed,,,,,,,,,,,,,,,,
201,PT08M45.00S,2023-12-03T02:42:31.3Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,32,32,2023-12-03T02:42:33Z,1930000,False,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,200.0,4.0,4.0,0.0,,,,,,,,,,,
202,PT08M43.00S,2023-12-03T02:42:33.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,31.35676741130092,69.85294117647058,1610612756,32,32,2023-12-03T02:52:36Z,1940000,False,-99.0,242.0,1,left,MISS D. Booker 26' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,26.19,Missed,,,,,,,,,,,,,,,,
203,PT08M39.00S,2023-12-03T02:42:37.7Z,2,REGULAR,rebound,offensive,[],1629139,,,1610612756,32,32,2023-12-03T02:42:37Z,1950000,False,,,0,,Y. Watanabe REBOUND (Off:1 Def:0),[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Left Center,,,,,,202.0,1.0,0.0,1.0,,,,,,,,,,,
204,PT08M37.00S,2023-12-03T02:42:40.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,6.915243101182654,50.49019607843137,1610612756,32,32,2023-12-03T02:42:44Z,1960000,False,-2.0,13.0,1,left,MISS D. Eubanks Layup - blocked,"[1629234, 1628991]",1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,1.27,Missed,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
205,PT08M37.00S,2023-12-03T02:42:40.4Z,2,REGULAR,block,,[],1628991,,,1610612756,32,32,2023-12-03T02:58:20Z,1970000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT08M32.00S,2023-12-03T02:42:45.4Z,2,REGULAR,rebound,defensive,[],1631246,,,1610612763,32,32,2023-12-03T02:42:44Z,1980000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:4),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,204.0,4.0,4.0,0.0,,,,,,,,,,,
207,PT08M26.00S,2023-12-03T02:42:49.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,93.11760840998686,49.26470588235294,1610612763,32,32,2023-12-03T02:42:55Z,1990000,False,-4.0,12.0,1,right,MISS X. Tillman Layup - blocked,"[1630214, 1629234]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,1.27,Missed,,,,,,,,,,,,,,,Eubanks,1629234.0
208,PT08M26.00S,2023-12-03T02:42:49.9Z,2,REGULAR,block,,[],1629234,,,1610612763,32,32,2023-12-03T02:42:52Z,2000000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT08M26.00S,2023-12-03T02:42:49.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,32,32,2023-12-03T02:42:55Z,2010000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,207.0,,,,,,,,,,,,,,
211,PT08M20.00S,2023-12-03T02:43:17.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631246,74.45795006570303,88.48039215686273,1610612763,32,32,2023-12-03T02:43:21Z,2030000,False,192.0,188.0,1,right,MISS V. Williams Jr. 26' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,26.87,Missed,,,,,,,,,,,,,,,,
212,PT08M17.00S,2023-12-03T02:43:20.0Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612756,32,32,2023-12-03T02:43:21Z,2040000,False,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,,,,211.0,1.0,1.0,0.0,,,,,,,,,,,
213,PT08M10.00S,2023-12-03T02:43:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,5.732588699080158,50.73529411764706,1610612756,34,32,2023-12-03T02:43:30Z,2050000,False,-4.0,1.0,1,left,N. Little driving Layup (2 PTS),[1629642],1610612756.0,PHX,driving,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,0.4,Made,2.0,,,,,,,,,,,,,,,
214,PT08M10.00S,2023-12-03T02:43:31.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,34,32,2023-12-03T02:43:31Z,2060000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M10.00S,2023-12-03T02:45:51.9Z,2,REGULAR,substitution,out,[],1630214,,,1610612763,34,32,2023-12-03T02:46:26Z,2070000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M10.00S,2023-12-03T02:45:51.9Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,34,32,2023-12-03T02:46:26Z,2080000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M50.00S,2023-12-03T02:46:57.9Z,2,REGULAR,3pt,Jump Shot,[],1628991,65.39093298291722,36.029411764705884,1610612763,34,35,2023-12-03T02:58:49Z,2090000,False,-70.0,273.0,1,right,J. Jackson Jr. 28' 3PT pullup (7 PTS),[1628991],1610612763.0,MEM,pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,28.16,Made,7.0,,,,,,,,,,,,,,,
218,PT07M31.00S,2023-12-03T02:47:16.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,5.338370565045992,50.245098039215684,1610612756,34,35,2023-12-03T02:47:21Z,2100000,False,-1.0,-2.0,1,left,MISS N. Little driving Layup,[1629642],1610612756.0,PHX,driving,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,0.26,Missed,,,,,,,,,,,,,,,,
220,PT07M29.00S,2023-12-03T02:47:18.7Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,34,35,2023-12-03T02:47:21Z,2120000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,218.0,5.0,5.0,0.0,,,,,,,,,,,
221,PT07M24.00S,2023-12-03T02:47:24.3Z,2,REGULAR,3pt,Jump Shot,[],1629669,75.77201051248358,12.009803921568627,1610612763,34,35,2023-12-03T03:00:37Z,2130000,False,-190.0,175.0,1,right,MISS J. Nowell 25' 3PT,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,25.84,Missed,,,,,,,,,,,,,,,,
222,PT07M20.00S,2023-12-03T02:47:28.3Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612756,34,35,2023-12-03T02:47:32Z,2140000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,221.0,1.0,1.0,0.0,,,,,,,,,,,
223,PT07M11.00S,2023-12-03T02:47:37.0Z,2,REGULAR,turnover,bad pass,[],1629139,,,1610612756,34,35,2023-12-03T02:47:43Z,2150000,False,,,0,,Y. Watanabe bad pass TURNOVER (1 TO),"[1629139, 1631223]",1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Right,,1.0,,,,,,,,,,,Roddy,1631223.0,,,,,,
224,PT07M11.00S,2023-12-03T02:47:37.0Z,2,REGULAR,steal,,[],1631223,,,1610612763,34,35,2023-12-03T03:02:04Z,2160000,False,,,0,,D. Roddy STEAL (1 STL),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
225,PT07M09.00S,2023-12-03T02:47:43.0Z,2,REGULAR,foul,personal,[],1629139,,,1610612763,34,35,2023-12-03T02:47:48Z,2170000,False,,,0,,Y. Watanabe personal FOUL (1 PF),"[1629139, 1631223]",1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Left,200832.0,,,,,,,,,,,,,,1.0,0.0,Roddy,1631223.0,,
227,PT07M09.00S,2023-12-03T02:47:48.7Z,2,REGULAR,substitution,out,[],1626164,,,1610612763,34,35,2023-12-03T02:48:03Z,2190000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M09.00S,2023-12-03T02:47:48.7Z,2,REGULAR,substitution,out,[],1628966,,,1610612763,34,35,2023-12-03T02:48:03Z,2200000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M09.00S,2023-12-03T02:47:48.7Z,2,REGULAR,substitution,out,[],1629642,,,1610612763,34,35,2023-12-03T02:48:03Z,2210000,False,,,0,,SUB out: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M09.00S,2023-12-03T02:47:48.7Z,2,REGULAR,substitution,in,[],1628960,,,1610612763,34,35,2023-12-03T02:48:03Z,2220000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M09.00S,2023-12-03T02:47:48.7Z,2,REGULAR,substitution,in,[],1630692,,,1610612763,34,35,2023-12-03T02:48:03Z,2230000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M09.00S,2023-12-03T02:47:48.7Z,2,REGULAR,substitution,in,[],201142,,,1610612763,34,35,2023-12-03T02:48:03Z,2240000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M57.00S,2023-12-03T02:48:24.3Z,2,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612763,34,35,2023-12-03T02:48:31Z,2250000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1629234, 1628991]",1610612756.0,PHX,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,,,,,1.0,0.0,Jackson Jr.,1628991.0,,
237,PT06M57.00S,2023-12-03T02:48:51.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628991,,,1610612763,34,36,2023-12-03T02:48:51Z,2270000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (8 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
238,PT06M57.00S,2023-12-03T02:48:53.0Z,2,REGULAR,substitution,out,[],1629139,,,1610612763,34,36,2023-12-03T02:49:05Z,2280000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M57.00S,2023-12-03T02:48:53.0Z,2,REGULAR,substitution,out,[],1631246,,,1610612763,34,36,2023-12-03T02:49:05Z,2290000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M57.00S,2023-12-03T02:48:53.0Z,2,REGULAR,substitution,out,[],1629669,,,1610612763,34,36,2023-12-03T02:49:05Z,2300000,False,,,0,,SUB out: J. Nowell,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M57.00S,2023-12-03T02:48:53.0Z,2,REGULAR,substitution,in,[],1629006,,,1610612763,34,36,2023-12-03T02:49:05Z,2310000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M57.00S,2023-12-03T02:48:53.0Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,34,36,2023-12-03T02:49:05Z,2330000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M57.00S,2023-12-03T02:48:53.0Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,34,36,2023-12-03T02:49:20Z,2335000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M57.00S,2023-12-03T02:49:11.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628991,,,1610612763,34,37,2023-12-03T02:49:11Z,2340000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (9 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
246,PT06M44.00S,2023-12-03T02:49:28.0Z,2,REGULAR,foul,personal,[],1630217,,,1610612756,34,37,2023-12-03T02:49:33Z,2350000,False,,,0,,D. Bane personal FOUL (2 PF),"[1630217, 201142]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,1628951.0,,,,,,,,,,,,,,2.0,0.0,Durant,201142.0,,
248,PT06M40.00S,2023-12-03T02:49:50.5Z,2,REGULAR,turnover,bad pass,[],1629234,,,1610612756,34,37,2023-12-03T02:49:55Z,2370000,False,,,0,,D. Eubanks bad pass TURNOVER (1 TO),"[1629234, 1630583]",1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,Aldama,1630583.0,,,,,,
249,PT06M40.00S,2023-12-03T02:49:50.5Z,2,REGULAR,steal,,[],1630583,,,1610612763,34,37,2023-12-03T02:49:52Z,2380000,False,,,0,,S. Aldama STEAL (2 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
250,PT06M30.00S,2023-12-03T02:50:01.4Z,2,REGULAR,foul,offensive,[],1630217,,,1610612763,34,37,2023-12-03T03:02:41Z,2390000,False,,,0,,D. Bane offensive FOUL (3 PF),"[1630217, 1629006]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,200832.0,,,,,,,,,,,,,,3.0,0.0,Okogie,1629006.0,,
252,PT06M30.00S,2023-12-03T02:50:01.4Z,2,REGULAR,turnover,offensive foul,[],1630217,,,1610612763,34,37,2023-12-03T02:50:01Z,2410000,False,,,0,,D. Bane offensive foul TURNOVER (2 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,200832.0,2.0,,,,,,,,,,,,,,,,,,
253,PT06M30.00S,2023-12-03T02:50:09.2Z,2,REGULAR,substitution,out,[],1629234,,,1610612756,34,37,2023-12-03T02:50:17Z,2420000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M30.00S,2023-12-03T02:50:09.2Z,2,REGULAR,substitution,out,[],1630217,,,1610612756,34,37,2023-12-03T02:50:17Z,2430000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M30.00S,2023-12-03T02:50:09.2Z,2,REGULAR,substitution,in,[],203994,,,1610612756,34,37,2023-12-03T02:50:17Z,2440000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M30.00S,2023-12-03T02:50:09.2Z,2,REGULAR,substitution,in,[],1631246,,,1610612756,34,37,2023-12-03T02:50:17Z,2450000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M19.00S,2023-12-03T02:50:31.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203994,9.017739816031538,50.0,1610612756,34,37,2023-12-03T02:50:37Z,2460000,False,0.0,32.0,1,left,MISS J. Nurkic Hook - blocked,"[203994, 1630583]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,3.23,Missed,,,,,,,,,,,,,,,Aldama,1630583.0
258,PT06M19.00S,2023-12-03T02:50:31.9Z,2,REGULAR,block,,[],1630583,,,1610612756,34,37,2023-12-03T02:50:33Z,2470000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
259,PT06M15.00S,2023-12-03T02:50:35.9Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,34,37,2023-12-03T03:34:31Z,2480000,False,,,0,,J. Konchar REBOUND (Off:2 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,257.0,3.0,1.0,2.0,,,,,,,,,,,
260,PT06M11.00S,2023-12-03T02:51:33.8Z,2,REGULAR,jumpball,recovered,[],201142,,,1610612763,34,37,2023-12-03T02:51:33Z,2490000,False,,,0,,Jump Ball J. Nurkic vs. J. Konchar: Tip to K. Durant,"[201142, 203994, 1629723]",1610612756.0,PHX,heldball,K. Durant,201142.0,Durant,K. Durant,Nurkic,203994.0,Konchar,1629723.0,,,,,,,,,,,,,,,,,,,,,,
263,PT06M11.00S,2023-12-03T02:51:33.8Z,2,REGULAR,turnover,lost ball,[],1629723,,,1610612763,34,37,2023-12-03T02:51:33Z,2520000,False,,,0,,J. Konchar lost ball TURNOVER (1 TO),"[1629723, 203994]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,1.0,,,,,,,,,,,Nurkic,203994.0,,,,,,
264,PT06M11.00S,2023-12-03T02:51:33.8Z,2,REGULAR,steal,,[],203994,,,1610612756,34,37,2023-12-03T02:51:33Z,2530000,False,,,0,,J. Nurkic STEAL (2 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M09.00S,2023-12-03T02:51:38.8Z,2,REGULAR,foul,offensive,[],1629006,,,1610612756,34,37,2023-12-03T02:51:43Z,2540000,False,,,0,,J. Okogie charge offensive FOUL (1 PF),"[1629006, 1629723]",1610612756.0,PHX,charge,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Right,1179.0,,,,,,,,,,,,,,1.0,0.0,Konchar,1629723.0,,
267,PT06M09.00S,2023-12-03T02:51:38.8Z,2,REGULAR,turnover,offensive foul,[],1629006,,,1610612756,34,37,2023-12-03T02:51:38Z,2560000,False,,,0,,J. Okogie offensive foul TURNOVER (1 TO),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Right,1179.0,1.0,,,,,,,,,,,,,,,,,,
268,PT05M54.00S,2023-12-03T02:52:09.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629723,94.56307490144546,49.754901960784316,1610612763,34,39,2023-12-03T02:52:14Z,2570000,False,-1.0,-1.0,1,right,J. Konchar driving Layup (4 PTS) (S. Aldama 1 AST),"[1629723, 1630583]",1610612763.0,MEM,driving,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,0.18,Made,4.0,,,,,S. Aldama,1630583.0,1.0,,,,,,,,
270,PT05M36.00S,2023-12-03T02:52:26.6Z,2,REGULAR,3pt,Jump Shot,[],1630692,25.837713534822605,10.294117647058822,1610612756,37,39,2023-12-03T02:52:31Z,2590000,False,199.0,190.0,1,left,J. Goodwin 27' 3PT  (5 PTS) (K. Durant 1 AST),"[1630692, 201142]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,27.51,Made,5.0,,,,,K. Durant,201142.0,1.0,,,,,,,,
272,PT05M20.00S,2023-12-03T02:52:43.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,93.77463863337714,49.50980392156863,1610612763,37,41,2023-12-03T03:07:56Z,2610000,False,-2.0,6.0,1,right,J. Jackson Jr. bank Hook (11 PTS),[1628991],1610612763.0,MEM,bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,0.65,Made,11.0,,,,,,,,,,,,,,,
273,PT05M16.00S,2023-12-03T02:52:49.1Z,2,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612756,37,41,2023-12-03T02:52:56Z,2620000,False,,,0,,S. Aldama shooting personal FOUL (2 PF) (Okogie 2 FT),"[1630583, 1629006]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,2.0,0.0,Okogie,1629006.0,,
275,PT05M16.00S,2023-12-03T02:53:25.6Z,2,REGULAR,freethrow,1 of 2,[],1629006,,,1610612756,38,41,2023-12-03T02:53:43Z,2640000,False,,,0,,J. Okogie Free Throw 1 of 2 (3 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
276,PT05M16.00S,2023-12-03T02:53:25.6Z,2,REGULAR,freethrow,2 of 2,[],1629006,,,1610612756,38,41,2023-12-03T02:53:43Z,2650000,False,,,0,,MISS J. Okogie Free Throw 2 of 2,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
277,PT05M14.00S,2023-12-03T02:53:27.6Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,38,41,2023-12-03T02:53:43Z,2660000,False,,,0,,J. Konchar REBOUND (Off:2 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,276.0,4.0,2.0,2.0,,,,,,,,,,,
278,PT05M11.00S,2023-12-03T02:53:45.3Z,2,REGULAR,turnover,lost ball,[],1629723,,,1610612763,38,41,2023-12-03T02:53:50Z,2670000,False,,,0,,J. Konchar lost ball TURNOVER (2 TO),"[1629723, 1629006]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,Okogie,1629006.0,,,,,,
279,PT05M11.00S,2023-12-03T02:53:45.3Z,2,REGULAR,steal,,[],1629006,,,1610612756,38,41,2023-12-03T02:53:47Z,2680000,False,,,0,,J. Okogie STEAL (2 STL),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
280,PT05M07.00S,2023-12-03T02:53:49.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,29.911300919842315,9.558823529411764,1610612756,41,41,2023-12-03T02:53:53Z,2690000,False,202.0,229.0,1,left,G. Allen 30' 3PT  (3 PTS) (K. Durant 2 AST),"[1628960, 201142]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,30.53,Made,3.0,,,,,K. Durant,201142.0,2.0,,,,,,,,
282,PT04M46.00S,2023-12-03T02:54:10.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630583,87.99277266754271,48.77450980392157,1610612763,41,41,2023-12-03T02:54:15Z,2710000,False,-6.0,60.0,1,right,MISS S. Aldama 6' driving Hook - blocked,"[1630583, 201142]",1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,6.07,Missed,,,,,,,,,,,,,,,Durant,201142.0
283,PT04M46.00S,2023-12-03T02:54:10.0Z,2,REGULAR,block,,[],201142,,,1610612763,41,41,2023-12-03T02:54:11Z,2720000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
284,PT04M46.00S,2023-12-03T02:54:10.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,41,41,2023-12-03T02:54:15Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,282.0,,,,,,,,,,,,,,
286,PT04M46.00S,2023-12-03T02:54:14.4Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,41,41,2023-12-03T02:54:22Z,2750000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
