actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-03-01T02:10:17.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-01T02:10:17Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-01T02:10:19.0Z,1,REGULAR,jumpball,recovered,[],1626164,,,1610612756,0,0,2024-03-01T02:10:19Z,40000,False,,,0,,Jump Ball J. Nurkic vs. A. Sengun: Tip to D. Booker,"[1626164, 203994, 1630578]",1610612756.0,PHX,startperiod,D. Booker,1626164.0,Booker,D. Booker,Nurkic,203994.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2024-03-01T02:10:29.8Z,1,REGULAR,2pt,Jump Shot,[],201142,25.443495400788436,47.30392156862745,1610612756,2,0,2024-03-01T02:10:57Z,70000,False,13.0,187.0,1,left,K. Durant 18' Jump Shot (2 PTS) (D. Booker 1 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,18.72,Made,2.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2024-03-01T02:10:55.3Z,1,REGULAR,2pt,Jump Shot,[],1627832,76.16622864651774,31.862745098039213,1610612745,2,0,2024-03-01T02:11:00Z,90000,False,-91.0,172.0,1,right,MISS F. VanVleet 19' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Left Center,19.4,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2024-03-01T02:10:57.3Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,2,0,2024-03-01T02:11:00Z,100000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M02.00S,2024-03-01T02:11:14.6Z,1,REGULAR,2pt,Jump Shot,[],201142,13.87976346911958,20.833333333333336,1610612756,2,0,2024-03-01T02:11:18Z,110000,False,146.0,78.0,1,left,MISS K. Durant 16' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,16.54,Missed,,,,,,,,,,,,,,,,,,
12,PT11M00.00S,2024-03-01T02:11:16.6Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,2,0,2024-03-01T02:11:18Z,120000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M43.00S,2024-03-01T02:11:33.6Z,1,REGULAR,2pt,Jump Shot,[],1631095,91.5407358738502,74.50980392156863,1610612745,2,0,2024-03-01T02:12:04Z,130000,False,123.0,27.0,1,right,MISS J. Smith Jr. 12' Jump Shot,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,12.54,Missed,,,,,,,,,,,,,,,,,,
14,PT10M41.00S,2024-03-01T02:11:35.6Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,2,0,2024-03-01T02:11:39Z,140000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M35.00S,2024-03-01T02:11:41.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,23.603810775295663,9.558823529411764,1610612756,2,0,2024-03-01T02:11:48Z,150000,False,202.0,169.0,1,left,MISS R. O'Neale 26' running 3PT,[1626220],1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,26.38,Missed,,,,,,,,,,,,,,,,,,
16,PT10M32.00S,2024-03-01T02:11:44.4Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,2,0,2024-03-01T02:11:48Z,160000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M28.00S,2024-03-01T02:11:48.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,94.43166885676742,1.715686274509804,1610612745,2,3,2024-03-01T02:12:02Z,170000,False,-241.0,0.0,1,right,J. Green 24' 3PT running (3 PTS) (F. VanVleet 1 AST),"[1630224, 1627832]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Left Corner 3,24+ Left,24.14,Made,3.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,,
19,PT10M07.00S,2024-03-01T02:12:09.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626164,13.222733245729303,41.66666666666667,1610612756,4,3,2024-03-01T02:12:13Z,190000,False,42.0,72.0,1,left,D. Booker 8' driving Hook (2 PTS) (J. Nurkic 1 AST),"[1626164, 203994]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,8.3,Made,2.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,,,,
21,PT09M55.00S,2024-03-01T02:12:20.9Z,1,REGULAR,3pt,Jump Shot,[],1630224,78.13731931668858,3.6764705882352944,1610612745,4,3,2024-03-01T02:12:25Z,210000,False,-232.0,153.0,1,right,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,27.76,Missed,,,,,,,,,,,,,,,,,,
22,PT09M52.00S,2024-03-01T02:12:23.9Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,4,3,2024-03-01T02:12:25Z,220000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,21.0,2.0,2.0,0.0,,,,,,,,,,
23,PT09M47.00S,2024-03-01T02:12:29.4Z,1,REGULAR,3pt,Jump Shot,[],1626164,29.38567674113009,19.607843137254903,1610612756,7,3,2024-03-01T02:12:36Z,230000,False,152.0,224.0,1,left,D. Booker 27' 3PT pullup (5 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,27.05,Made,5.0,,,,,,,,,,,,,,,,,
24,PT09M30.00S,2024-03-01T02:12:45.7Z,1,REGULAR,2pt,Jump Shot,[],1627832,78.26872536136662,70.34313725490196,1610612745,7,5,2024-03-01T02:12:50Z,240000,False,102.0,152.0,1,right,F. VanVleet 18' pullup Jump Shot (2 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,18.27,Made,2.0,,,,,,,,,,,,,,,,,
25,PT09M15.00S,2024-03-01T02:13:00.7Z,1,REGULAR,2pt,Jump Shot,[],1626164,5.206964520367937,21.568627450980394,1610612756,7,5,2024-03-01T02:14:03Z,250000,False,142.0,-4.0,1,left,MISS D. Booker 14' step back Shot - blocked,"[1626164, 1627832]",1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,14.22,Missed,,,,,,,,,VanVleet,1627832.0,,,,,,,,
26,PT09M15.00S,2024-03-01T02:13:00.7Z,1,REGULAR,block,,[],1627832,,,1610612756,7,5,2024-03-01T02:13:02Z,260000,False,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
27,PT09M15.00S,2024-03-01T02:13:00.7Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,7,5,2024-03-01T02:19:02Z,270000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,
57,PT09M15.00S,2024-03-01T02:13:04.5Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612745,7,5,2024-03-01T02:18:29Z,275000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1626220]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,O'Neale,1626220.0,,,,,
58,PT09M15.00S,2024-03-01T02:13:04.5Z,1,REGULAR,steal,,[],1626220,,,1610612756,7,5,2024-03-01T02:18:29Z,277500,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M08.00S,2024-03-01T02:13:08.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,26.363337713534822,13.480392156862745,1610612756,10,5,2024-03-01T02:18:29Z,280000,False,183.0,195.0,1,left,G. Allen 26' 3PT  (3 PTS) (K. Durant 1 AST),"[1628960, 201142]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,26.74,Made,3.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,,
30,PT08M53.00S,2024-03-01T02:13:23.1Z,1,REGULAR,3pt,Jump Shot,[],1630224,65.91655716162943,49.754901960784316,1610612745,10,8,2024-03-01T02:15:42Z,300000,False,-1.0,268.0,1,right,J. Green 26' 3PT pullup (6 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.79,Made,6.0,,,,,,,,,,,,,,,,,
