actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
17,PT10M46.00S,2023-11-23T03:15:23.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626164,7.966491458607096,60.78431372549019,1610612756,0,3,2023-11-23T03:16:41Z,170000,False,-54.0,22.0,1,left,MISS D. Booker running Shot,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
18,PT10M44.00S,2023-11-23T03:15:25.2Z,1,REGULAR,rebound,defensive,[],101108,,,1610612744,0,3,2023-11-23T03:15:31Z,180000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M34.00S,2023-11-23T03:15:35.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,86.15308804204993,34.068627450980394,1610612744,0,3,2023-11-23T03:15:40Z,190000,False,-80.0,78.0,1,right,MISS A. Wiggins 11' turnaround fadeaway Shot,[203952],1610612744.0,GSW,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Left,11.13,Missed,,,,,,,,,,,,,,,,,,
20,PT10M31.00S,2023-11-23T03:15:38.1Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,0,3,2023-11-23T03:15:40Z,200000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M24.00S,2023-11-23T03:15:45.7Z,1,REGULAR,3pt,Jump Shot,[],201142,29.122864651773984,25.49019607843137,1610612756,3,3,2023-11-23T03:15:50Z,210000,False,123.0,221.0,1,left,K. Durant 25' 3PT  (3 PTS) (D. Booker 1 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,25.29,Made,,,,,,,,,,3.0,D. Booker,1626164.0,1.0,,,,,
23,PT10M10.00S,2023-11-23T03:15:58.8Z,1,REGULAR,3pt,Jump Shot,[],202691,66.83639947437582,52.69607843137255,1610612744,3,3,2023-11-23T03:17:18Z,230000,False,13.0,259.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,25.96,Missed,,,,,,,,,,,,,,,,,,
24,PT10M08.00S,2023-11-23T03:16:00.8Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,3,3,2023-11-23T03:16:05Z,240000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M46.00S,2023-11-23T03:16:42.1Z,1,REGULAR,3pt,Jump Shot,[],1628960,5.650459921156373,95.12101715686273,1610612756,3,3,2023-11-23T03:16:47Z,260000,False,-226.0,1.0,1,left,MISS G. Allen 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
27,PT09M44.00S,2023-11-23T03:16:44.1Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,3,3,2023-11-23T03:16:47Z,270000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M33.00S,2023-11-23T03:16:54.6Z,1,REGULAR,3pt,Jump Shot,[],203952,82.21090670170827,94.6078431372549,1610612744,3,3,2023-11-23T03:16:59Z,280000,False,223.0,115.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
29,PT09M31.00S,2023-11-23T03:16:56.6Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,3,3,2023-11-23T03:16:59Z,290000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT09M23.00S,2023-11-23T03:17:05.6Z,1,REGULAR,2pt,Jump Shot,[],201142,17.69053876478318,73.0392156862745,1610612756,3,3,2023-11-23T03:17:10Z,300000,False,-115.0,114.0,1,left,MISS K. Durant 16' pullup bank Shot,[201142],1610612756.0,PHX,pullup bank,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,16.19,Missed,,,,,,,,,,,,,,,,,,
31,PT09M20.00S,2023-11-23T03:17:08.6Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,3,3,2023-11-23T03:17:10Z,310000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Left Center,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,
32,PT09M12.00S,2023-11-23T03:17:18.4Z,1,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,3,3,2023-11-23T03:17:25Z,320000,False,,,0,,S. Curry bad pass out-of-bounds TURNOVER (1 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,2002.0,,,,,,,,,1.0,,,,
33,PT08M57.00S,2023-11-23T03:17:37.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203994,5.732588699080158,50.245098039215684,1610612756,5,3,2023-11-23T03:17:40Z,330000,False,-1.0,1.0,1,left,J. Nurkic DUNK (2 PTS) (D. Booker 2 AST),"[203994, 1626164]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,,,,,,2.0,D. Booker,1626164.0,2.0,,,,,
35,PT08M35.00S,2023-11-23T03:17:59.7Z,1,REGULAR,3pt,Jump Shot,[],202691,78.13731931668858,89.70588235294117,1610612744,5,6,2023-11-23T03:18:04Z,350000,False,199.0,153.0,1,right,K. Thompson 25' 3PT  (6 PTS) (S. Curry 2 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.06,Made,,,,,,,,,,6.0,S. Curry,201939.0,2.0,,,,,
37,PT08M19.00S,2023-11-23T03:18:15.8Z,1,REGULAR,3pt,Jump Shot,[],203994,30.699737187910642,32.35294117647059,1610612756,5,6,2023-11-23T03:18:23Z,370000,False,88.0,236.0,1,left,MISS J. Nurkic 25' 3PT,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
38,PT08M17.00S,2023-11-23T03:18:17.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,5,6,2023-11-23T03:18:23Z,380000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,37.0,,,,,,,,,,,,,,,,,
39,PT08M17.00S,2023-11-23T03:18:21.3Z,1,REGULAR,foul,personal,[],1626164,,,1610612744,5,6,2023-11-23T03:19:04Z,390000,False,,,0,,D. Booker loose ball personal FOUL (1 PF),"[1626164, 203952]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,1.0,0.0,Wiggins,203952.0,,,,,,,,,
41,PT08M08.00S,2023-11-23T03:18:50.7Z,1,REGULAR,2pt,Jump Shot,[],101108,80.50262812089356,27.941176470588236,1610612744,5,8,2023-11-23T03:19:15Z,410000,False,-110.0,131.0,1,right,C. Paul 17' pullup Jump Shot (2 PTS),[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,17.11,Made,,,,,,,,,,2.0,,,,,,,,
42,PT07M55.00S,2023-11-23T03:19:03.0Z,1,REGULAR,2pt,Jump Shot,[],1626164,22.683968462549277,42.40196078431372,1610612756,5,8,2023-11-23T03:19:10Z,420000,False,38.0,161.0,1,left,MISS D. Booker 16' pullup Shot - blocked,"[1626164, 203952]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,16.51,Missed,,,,,,,,,,,,,,,Wiggins,203952.0,,
43,PT07M55.00S,2023-11-23T03:19:03.0Z,1,REGULAR,block,,[],203952,,,1610612756,5,8,2023-11-23T03:19:05Z,430000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
44,PT07M55.00S,2023-11-23T03:19:03.0Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,5,8,2023-11-23T03:19:10Z,440000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
45,PT07M44.00S,2023-11-23T03:19:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,92.59198423127464,52.450980392156865,1610612744,5,10,2023-11-23T03:19:21Z,450000,False,12.0,17.0,1,right,K. Thompson driving Layup (8 PTS) (C. Paul 1 AST),"[202691, 101108]",1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,,8.0,C. Paul,101108.0,1.0,,,,,
46,PT07M44.00S,2023-11-23T03:19:18.2Z,1,REGULAR,foul,personal,['1freethrow'],1628960,,,1610612744,5,10,2023-11-23T03:19:30Z,460000,False,,,0,,G. Allen shooting personal FOUL (2 PF) (Thompson 1 FT),"[1628960, 202691]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,2002.0,2.0,0.0,Thompson,202691.0,,,,,,,,,
49,PT07M44.00S,2023-11-23T03:19:31.2Z,1,REGULAR,substitution,out,[],1628960,,,1610612744,5,10,2023-11-23T03:21:02Z,480000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M44.00S,2023-11-23T03:19:31.2Z,1,REGULAR,substitution,in,[],1629006,,,1610612744,5,10,2023-11-23T03:21:02Z,490000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M44.00S,2023-11-23T03:19:57.8Z,1,REGULAR,freethrow,1 of 1,[],202691,,,1610612744,5,11,2023-11-23T03:19:57Z,500000,False,,,0,,K. Thompson Free Throw 1 of 1 (9 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
52,PT07M35.00S,2023-11-23T03:20:12.3Z,1,REGULAR,violation,kicked ball,[],201939,,,1610612756,5,11,2023-11-23T03:20:19Z,510000,False,,,0,,S. Curry kicked ball VIOLATION,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,201246.0,,,,,,,,,,,,,
53,PT07M28.00S,2023-11-23T03:20:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,8.754927726675426,46.81372549019608,1610612756,7,11,2023-11-23T03:20:43Z,520000,False,16.0,30.0,1,left,J. Nurkic driving Layup (4 PTS),[203994],1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,,,,,,4.0,,,,,,,,
54,PT07M28.00S,2023-11-23T03:20:39.1Z,1,REGULAR,foul,personal,['1freethrow'],1626172,,,1610612756,7,11,2023-11-23T03:20:45Z,530000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Nurkic 1 FT),"[1626172, 203994]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,2002.0,1.0,0.0,Nurkic,203994.0,,,,,,,,,
56,PT07M28.00S,2023-11-23T03:20:59.8Z,1,REGULAR,freethrow,1 of 1,[],203994,,,1610612756,7,11,2023-11-23T03:21:05Z,550000,False,,,0,,MISS J. Nurkic Free Throw 1 of 1,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
57,PT07M26.00S,2023-11-23T03:21:01.8Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,7,11,2023-11-23T03:29:33Z,560000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,56.0,1.0,0.0,1.0,,,,,,,,,,,,,,
58,PT07M25.00S,2023-11-23T03:21:05.9Z,1,REGULAR,foul,personal,['2freethrow'],202691,,,1610612756,7,11,2023-11-23T03:21:24Z,570000,False,,,0,,K. Thompson shooting personal FOUL (1 PF) (Durant 2 FT),"[202691, 201142]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201246.0,1.0,0.0,Durant,201142.0,,,,,,,,,
60,PT07M25.00S,2023-11-23T03:21:28.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],201142,,,1610612756,8,11,2023-11-23T03:21:28Z,590000,False,,,0,,K. Durant Free Throw 1 of 2 (4 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
61,PT07M25.00S,2023-11-23T03:21:48.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201142,,,1610612756,9,11,2023-11-23T03:21:48Z,600000,False,,,0,,K. Durant Free Throw 2 of 2 (5 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
62,PT07M14.00S,2023-11-23T03:22:01.8Z,1,REGULAR,2pt,Jump Shot,[],202691,93.38042049934296,24.754901960784316,1610612744,9,13,2023-11-23T03:23:09Z,610000,False,-126.0,10.0,1,right,K. Thompson 12' fadeaway Jump Shot (11 PTS) (C. Paul 2 AST),"[202691, 101108]",1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,12.66,Made,,,,,,,,,,11.0,C. Paul,101108.0,2.0,,,,,
64,PT07M03.00S,2023-11-23T03:22:12.3Z,1,REGULAR,2pt,Jump Shot,[],1626164,19.136005256241788,23.52941176470588,1610612756,11,13,2023-11-23T03:22:15Z,630000,False,132.0,127.0,1,left,D. Booker 18' pullup Jump Shot (2 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,18.37,Made,,,,,,,,,,2.0,,,,,,,,
66,PT06M50.00S,2023-11-23T03:22:37.5Z,1,REGULAR,3pt,Jump Shot,[],201939,67.62483574244416,32.1078431372549,1610612744,11,16,2023-11-23T03:22:45Z,650000,False,-89.0,252.0,1,right,S. Curry 26' 3PT  (3 PTS) (C. Paul 3 AST),"[201939, 101108]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.72,Made,,,,,,,,,,3.0,C. Paul,101108.0,3.0,,,,,
68,PT06M48.00S,2023-11-23T03:22:45.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,11,16,2023-11-23T03:22:45Z,670000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M48.00S,2023-11-23T03:25:40.2Z,1,REGULAR,substitution,out,[],1626164,,,1610612756,11,16,2023-11-23T03:26:05Z,680000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M48.00S,2023-11-23T03:25:40.2Z,1,REGULAR,substitution,out,[],101108,,,1610612756,11,16,2023-11-23T03:26:05Z,690000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M48.00S,2023-11-23T03:25:40.2Z,1,REGULAR,substitution,out,[],1626172,,,1610612756,11,16,2023-11-23T03:26:05Z,700000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M48.00S,2023-11-23T03:25:40.2Z,1,REGULAR,substitution,in,[],1629642,,,1610612756,11,16,2023-11-23T03:26:05Z,710000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M48.00S,2023-11-23T03:25:40.2Z,1,REGULAR,substitution,in,[],1630541,,,1610612756,11,16,2023-11-23T03:26:05Z,720000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M48.00S,2023-11-23T03:25:40.2Z,1,REGULAR,substitution,in,[],203967,,,1610612756,11,16,2023-11-23T03:26:05Z,730000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M39.00S,2023-11-23T03:26:30.6Z,1,REGULAR,foul,personal,['2freethrow'],203967,,,1610612756,11,16,2023-11-23T03:26:37Z,740000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Durant 2 FT),"[203967, 201142]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,1.0,0.0,Durant,201142.0,,,,,,,,,
77,PT06M39.00S,2023-11-23T03:26:56.4Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,12,16,2023-11-23T03:26:56Z,760000,False,,,0,,K. Durant Free Throw 1 of 2 (6 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
78,PT06M39.00S,2023-11-23T03:27:13.5Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,13,16,2023-11-23T03:27:13Z,770000,False,,,0,,K. Durant Free Throw 2 of 2 (7 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
79,PT06M26.00S,2023-11-23T03:27:32.4Z,1,REGULAR,3pt,Jump Shot,[],203952,73.14388961892247,17.401960784313726,1610612744,13,16,2023-11-23T03:27:39Z,780000,False,-163.0,200.0,1,right,MISS A. Wiggins 25' pullup 3PT,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
80,PT06M24.00S,2023-11-23T03:27:34.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,13,16,2023-11-23T03:27:39Z,790000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,79.0,,,,,,,,,,,,,,,,,
81,PT06M24.00S,2023-11-23T03:27:38.2Z,1,REGULAR,foul,personal,[],201569,,,1610612744,13,16,2023-11-23T03:27:49Z,800000,False,,,0,,E. Gordon loose ball personal FOUL (1 PF),"[201569, 1630541]",1610612756.0,PHX,loose ball,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,1.0,0.0,Moody,1630541.0,,,,,,,,,
83,PT06M14.00S,2023-11-23T03:28:04.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202691,80.1084099868594,20.833333333333336,1610612744,13,16,2023-11-23T03:30:02Z,820000,False,-146.0,134.0,1,right,MISS K. Thompson 19' fadeaway Shot,[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,19.84,Missed,,,,,,,,,,,,,,,,,,
84,PT06M11.00S,2023-11-23T03:28:07.4Z,1,REGULAR,rebound,offensive,[],202691,,,1610612744,13,16,2023-11-23T03:28:10Z,830000,False,,,0,,K. Thompson REBOUND (Off:1 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,,,83.0,3.0,2.0,1.0,,,,,,,,,,,,,,
85,PT06M08.00S,2023-11-23T03:28:10.1Z,1,REGULAR,turnover,lost ball,[],202691,,,1610612744,13,16,2023-11-23T03:28:13Z,840000,False,,,0,,K. Thompson lost ball TURNOVER (1 TO),"[202691, 201569]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,,,Gordon,201569.0
86,PT06M08.00S,2023-11-23T03:28:10.1Z,1,REGULAR,steal,,[],201569,,,1610612756,13,16,2023-11-23T03:28:11Z,850000,False,,,0,,E. Gordon STEAL (1 STL),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
87,PT06M00.00S,2023-11-23T03:28:18.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629642,6.258212877792378,50.245098039215684,1610612756,15,16,2023-11-23T03:28:21Z,860000,False,-1.0,6.0,1,left,N. Little DUNK (2 PTS) (E. Gordon 1 AST),"[1629642, 201569]",1610612756.0,PHX,,,,Little,N. Little,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,,,,,,2.0,E. Gordon,201569.0,1.0,,,,,
89,PT05M42.00S,2023-11-23T03:28:35.6Z,1,REGULAR,3pt,Jump Shot,[],203967,68.41327201051249,35.53921568627451,1610612744,15,19,2023-11-23T03:28:40Z,880000,False,-72.0,244.0,1,right,D. Saric 25' 3PT  (3 PTS) (A. Wiggins 1 AST),"[203967, 203952]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,25.49,Made,,,,,,,,,,3.0,A. Wiggins,203952.0,1.0,,,,,
