actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-17T02:10:28.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-17T02:10:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-01-17T02:10:32.2Z,1,REGULAR,jumpball,recovered,[],1626164,,,1610612756,0,0,2024-01-17T02:10:32Z,40000,False,,,0,,Jump Ball J. Nurkic vs. D. Sabonis: Tip to D. Booker,"[1626164, 203994, 1627734]",1610612756.0,PHX,startperiod,D. Booker,1626164.0,Booker,D. Booker,Nurkic,203994.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-01-17T02:10:47.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,88.78120893561103,50.49019607843137,1610612756,0,0,2024-01-17T02:11:43Z,70000,False,2.0,53.0,1,right,MISS J. Nurkic driving Layup,[203994],1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2024-01-17T02:10:49.9Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,0,0,2024-01-17T02:10:52Z,80000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M29.00S,2024-01-17T02:10:58.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,5.995400788436268,51.225490196078425,1610612758,0,2,2024-01-17T02:11:02Z,90000,False,-6.0,4.0,1,left,K. Huerter driving Layup (2 PTS) (D. Sabonis 1 AST),"[1628989, 1627734]",1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,0.72,Made,,,,,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,
10,PT11M09.00S,2024-01-17T02:11:18.5Z,1,REGULAR,3pt,Jump Shot,[],1628960,96.7969776609724,97.79411764705883,1610612756,3,2,2024-01-17T02:11:22Z,100000,False,239.0,-22.0,1,right,G. Allen 24' 3PT  (3 PTS) (D. Booker 1 AST),"[1628960, 1626164]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,24.0,Made,,,,,3.0,D. Booker,1626164.0,1.0,,,,,,,,,,
12,PT10M50.00S,2024-01-17T02:11:37.7Z,1,REGULAR,2pt,Jump Shot,[],1628368,22.946780551905388,50.98039215686274,1610612758,3,4,2024-01-17T02:11:45Z,120000,False,-5.0,163.0,1,left,D. Fox 16' driving floating Jump Shot (2 PTS) (D. Sabonis 2 AST),"[1628368, 1627734]",1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,16.33,Made,,,,,2.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,
14,PT10M31.00S,2024-01-17T02:11:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,94.30026281208936,49.26470588235294,1610612756,5,4,2024-01-17T02:12:09Z,140000,False,-4.0,1.0,1,right,B. Beal driving Layup (2 PTS) (D. Booker 2 AST),"[203078, 1626164]",1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,2.0,D. Booker,1626164.0,2.0,,,,,,,,,,
16,PT10M25.00S,2024-01-17T02:12:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,6.389618922470433,50.98039215686274,1610612758,5,6,2024-01-17T02:12:17Z,160000,False,-5.0,8.0,1,left,K. Murray cutting Layup (2 PTS) (K. Huerter 1 AST),"[1631099, 1628989]",1610612758.0,SAC,cutting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,2.0,K. Huerter,1628989.0,1.0,,,,,,,,,,
18,PT10M11.00S,2024-01-17T02:12:16.6Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612756,5,6,2024-01-17T02:12:19Z,180000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1628989]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Huerter,1628989.0,,,,,,,
