actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M33.00S,2024-02-25T20:42:17.6Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,2,3,2024-02-25T20:42:20Z,170000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,
18,PT10M23.00S,2024-02-25T20:42:28.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,86.90867279894876,50.0,1610612747,2,5,2024-02-25T20:42:34Z,180000,False,0.0,71.0,1,right,L. James 7' fadeaway Jump Shot (2 PTS),[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,2.0,,,,,,,,,,,,,,,,,
19,PT10M13.00S,2024-02-25T20:42:38.4Z,1,REGULAR,2pt,Jump Shot,[],1626164,20.942838370565042,45.58823529411765,1610612756,2,5,2024-02-25T20:43:24Z,190000,False,22.0,144.0,1,left,MISS D. Booker 14' pullup Shot - blocked,"[1626164, 2544]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,14.61,Missed,,,,,James,2544.0,,,,,,,,,,,,
20,PT10M13.00S,2024-02-25T20:42:38.4Z,1,REGULAR,block,,[],2544,,,1610612756,2,5,2024-02-25T20:42:40Z,200000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M10.00S,2024-02-25T20:42:41.4Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,2,5,2024-02-25T20:42:50Z,210000,False,,,0,,D. Booker REBOUND (Off:1 Def:0),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,,,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,
22,PT10M09.00S,2024-02-25T20:42:42.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626164,8.196452036793687,48.529411764705884,1610612756,4,5,2024-02-25T20:43:51Z,220000,False,7.0,25.0,1,left,D. Booker bank Jump Shot (2 PTS),[1626164],1610612756.0,PHX,bank,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.56,Made,2.0,,,,,,,,,,,,,,,,,
23,PT09M58.00S,2024-02-25T20:42:54.3Z,1,REGULAR,2pt,Jump Shot,[],1629060,75.21353482260184,59.55882352941176,1610612747,4,5,2024-02-25T20:43:01Z,230000,False,48.0,180.0,1,right,MISS R. Hachimura 18' pullup Shot,[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Center,18.67,Missed,,,,,,,,,,,,,,,,,,
24,PT09M54.00S,2024-02-25T20:42:58.3Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,4,5,2024-02-25T20:43:01Z,240000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Center,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,
25,PT09M48.00S,2024-02-25T20:43:06.3Z,1,REGULAR,foul,personal,['2freethrow'],1629060,,,1610612756,4,5,2024-02-25T20:43:19Z,250000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Durant 2 FT),"[1629060, 201142]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627541.0,1.0,0.0,Durant,201142.0,,,
27,PT09M48.00S,2024-02-25T20:43:42.6Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,5,5,2024-02-25T20:43:42Z,270000,False,,,0,,K. Durant Free Throw 1 of 2 (1 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
28,PT09M48.00S,2024-02-25T20:44:01.2Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,6,5,2024-02-25T20:44:01Z,280000,False,,,0,,K. Durant Free Throw 2 of 2 (2 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
29,PT09M33.00S,2024-02-25T20:44:17.8Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,6,5,2024-02-25T20:44:22Z,290000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1626164]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,1.0,Booker,1626164.0
30,PT09M33.00S,2024-02-25T20:44:17.8Z,1,REGULAR,steal,,[],1626164,,,1610612756,6,5,2024-02-25T20:44:19Z,300000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
31,PT09M28.00S,2024-02-25T20:44:22.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201142,8.327858081471746,47.30392156862745,1610612756,8,5,2024-02-25T20:45:19Z,310000,False,13.0,26.0,1,left,K. Durant running finger roll Layup (4 PTS) (D. Booker 2 AST),"[201142, 1626164]",1610612756.0,PHX,running finger roll,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2.91,Made,4.0,D. Booker,1626164.0,2.0,,,,,,,,,,,,,,
33,PT09M20.00S,2024-02-25T20:44:30.3Z,1,REGULAR,3pt,Jump Shot,[],1630559,68.24901445466492,68.13725490196079,1610612747,8,5,2024-02-25T20:44:38Z,330000,False,91.0,246.0,1,right,MISS A. Reaves 26' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
34,PT09M18.00S,2024-02-25T20:44:32.3Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,8,5,2024-02-25T20:44:38Z,340000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,
35,PT09M09.00S,2024-02-25T20:44:42.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,9.379106438896187,53.431372549019606,1610612756,10,5,2024-02-25T20:46:07Z,350000,False,-17.0,36.0,1,left,J. Nurkic driving Layup (2 PTS) (D. Booker 3 AST),"[203994, 1626164]",1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,3.96,Made,2.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,
37,PT09M02.00S,2024-02-25T20:44:50.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.29632063074901,49.26470588235294,1610612747,10,7,2024-02-25T20:46:46Z,370000,False,-4.0,20.0,1,right,D. Russell cutting finger roll Layup (2 PTS) (L. James 1 AST),"[1626156, 2544]",1610612747.0,LAL,cutting finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.02,Made,2.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
39,PT09M02.00S,2024-02-25T20:44:56.0Z,1,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612747,10,7,2024-02-25T20:45:02Z,390000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Russell 1 FT),"[1626220, 1626156]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627541.0,1.0,0.0,Russell,1626156.0,,,
41,PT09M02.00S,2024-02-25T20:45:15.7Z,1,REGULAR,freethrow,1 of 1,[],1626156,,,1610612747,10,7,2024-02-25T20:45:19Z,410000,False,,,0,,MISS D. Russell Free Throw 1 of 1,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
42,PT08M59.00S,2024-02-25T20:45:18.7Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,10,7,2024-02-25T20:45:19Z,420000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,41.0,3.0,3.0,0.0,,,,,,,,
43,PT08M46.00S,2024-02-25T20:45:30.0Z,1,REGULAR,3pt,Jump Shot,[],1626220,27.90735873850197,24.75490196078431,1610612756,13,7,2024-02-25T20:45:34Z,430000,False,126.0,210.0,1,left,R. O'Neale 24' 3PT  (3 PTS) (J. Nurkic 1 AST),"[1626220, 203994]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,24.48,Made,3.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,,,,
45,PT08M34.00S,2024-02-25T20:45:41.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,93.61038107752957,50.245098039215684,1610612747,13,9,2024-02-25T20:45:45Z,450000,False,1.0,8.0,1,right,L. James driving DUNK (4 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,0.77,Made,4.0,,,,,,,,,,,,,,,,,
46,PT08M22.00S,2024-02-25T20:45:53.2Z,1,REGULAR,3pt,Jump Shot,[],201142,28.301576872536145,82.1078431372549,1610612756,13,9,2024-02-25T20:45:58Z,460000,False,-161.0,214.0,1,left,MISS K. Durant 26' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
47,PT08M20.00S,2024-02-25T20:45:55.2Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,13,9,2024-02-25T20:45:58Z,470000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,
48,PT08M10.00S,2024-02-25T20:46:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.47897503285151,52.205882352941174,1610612747,13,11,2024-02-25T20:46:12Z,480000,False,11.0,9.0,1,right,L. James driving Layup (6 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,1.41,Made,6.0,,,,,,,,,,,,,,,,,
49,PT07M56.00S,2024-02-25T20:46:19.6Z,1,REGULAR,2pt,Jump Shot,[],1626164,21.20565045992116,50.245098039215684,1610612756,13,11,2024-02-25T20:47:38Z,490000,False,-1.0,147.0,1,left,MISS D. Booker 14' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,14.68,Missed,,,,,,,,,,,,,,,,,,
50,PT07M52.00S,2024-02-25T20:46:23.6Z,1,REGULAR,rebound,offensive,[],1628960,,,1610612756,13,11,2024-02-25T20:46:25Z,500000,False,,,0,,G. Allen REBOUND (Off:1 Def:0),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Center,,,,,,,,,49.0,1.0,0.0,1.0,,,,,,,,
51,PT07M46.00S,2024-02-25T20:46:30.2Z,1,REGULAR,turnover,out-of-bounds,[],201142,,,1610612756,13,11,2024-02-25T20:46:35Z,510000,False,,,0,,K. Durant bad pass out-of-bounds TURNOVER (1 TO),[201142],1610612756.0,PHX,bad pass,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,204059.0,,,,,1.0,,
52,PT07M32.00S,2024-02-25T20:46:49.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626156,78.36727989487517,45.58823529411765,1610612747,13,11,2024-02-25T20:46:55Z,520000,False,-22.0,151.0,1,right,MISS D. Russell 15' pullup Shot,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,15.24,Missed,,,,,,,,,,,,,,,,,,
53,PT07M29.00S,2024-02-25T20:46:52.3Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,13,11,2024-02-25T20:46:55Z,530000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Center,,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,
54,PT07M13.00S,2024-02-25T20:47:10.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,9.641918528252305,50.49019607843137,1610612756,15,11,2024-02-25T20:47:16Z,540000,False,-2.0,38.0,1,left,J. Nurkic driving Hook (4 PTS) (K. Durant 1 AST),"[203994, 201142]",1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,3.82,Made,4.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,,
57,PT07M13.00S,2024-02-25T20:47:15.9Z,1,REGULAR,foul,personal,['1freethrow'],203076,,,1610612756,15,11,2024-02-25T20:47:23Z,570000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Nurkic 1 FT),"[203076, 203994]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,1.0,0.0,Nurkic,203994.0,,,
59,PT07M13.00S,2024-02-25T20:47:38.3Z,1,REGULAR,freethrow,1 of 1,[],203994,,,1610612756,15,11,2024-02-25T20:47:41Z,590000,False,,,0,,MISS J. Nurkic Free Throw 1 of 1,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
60,PT07M10.00S,2024-02-25T20:47:41.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,15,11,2024-02-25T20:47:41Z,600000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,59.0,2.0,2.0,0.0,,,,,,,,
61,PT07M02.00S,2024-02-25T20:47:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,93.74178712220763,52.450980392156865,1610612747,15,13,2024-02-25T20:47:52Z,610000,False,12.0,6.0,1,right,A. Reaves driving finger roll Layup (2 PTS) (D. Russell 1 AST),"[1630559, 1626156]",1610612747.0,LAL,driving finger roll,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.38,Made,2.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,
62,PT06M52.00S,2024-02-25T20:47:59.1Z,1,REGULAR,3pt,Jump Shot,[],1626164,32.50657030223391,64.4607843137255,1610612756,18,13,2024-02-25T20:48:03Z,620000,False,-72.0,253.0,1,left,D. Booker 26' 3PT pullup (5 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,26.32,Made,5.0,,,,,,,,,,,,,,,,,
63,PT06M36.00S,2024-02-25T20:48:14.8Z,1,REGULAR,2pt,Jump Shot,[],203076,74.1622864651774,46.07843137254902,1610612747,18,15,2024-02-25T21:47:57Z,630000,False,-20.0,190.0,1,right,A. Davis 19' Jump Shot (2 PTS) (A. Reaves 2 AST),"[203076, 1630559]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,19.14,Made,2.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,,,,
65,PT06M28.00S,2024-02-25T20:48:22.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,7.013797634691201,55.88235294117647,1610612756,18,15,2024-02-25T20:49:38Z,650000,False,-29.0,13.0,1,left,MISS D. Booker driving Layup - blocked,"[1626164, 203076]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,Davis,203076.0,,,,,,,,,,,,
66,PT06M28.00S,2024-02-25T20:48:22.4Z,1,REGULAR,block,,[],203076,,,1610612756,18,15,2024-02-25T20:48:25Z,660000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M25.00S,2024-02-25T20:48:25.4Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,18,15,2024-02-25T20:48:29Z,670000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,
68,PT06M20.00S,2024-02-25T20:48:30.4Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612747,18,15,2024-02-25T20:48:35Z,680000,False,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 1628960]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Allen,1628960.0
69,PT06M20.00S,2024-02-25T20:48:30.4Z,1,REGULAR,steal,,[],1628960,,,1610612756,18,15,2024-02-25T20:48:32Z,690000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
70,PT06M07.00S,2024-02-25T20:48:44.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203994,7.670827858081481,48.28431372549019,1610612756,20,15,2024-02-25T20:48:49Z,700000,False,9.0,20.0,1,left,J. Nurkic cutting Layup (6 PTS) (K. Durant 2 AST),"[203994, 201142]",1610612756.0,PHX,cutting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.14,Made,6.0,K. Durant,201142.0,2.0,,,,,,,,,,,,,,
72,PT05M54.00S,2024-02-25T20:48:59.1Z,1,REGULAR,foul,personal,['2freethrow'],201142,,,1610612747,20,15,2024-02-25T20:49:26Z,720000,False,,,0,,K. Durant shooting personal FOUL (1 PF) (Reaves 2 FT),"[201142, 1630559]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627541.0,1.0,0.0,Reaves,1630559.0,,,
74,PT05M54.00S,2024-02-25T20:49:23.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,20,15,2024-02-25T20:49:23Z,740000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M54.00S,2024-02-25T20:52:07.3Z,1,REGULAR,substitution,out,[],1628960,,,1610612747,20,15,2024-02-25T20:52:31Z,750000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M54.00S,2024-02-25T20:52:07.3Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,20,15,2024-02-25T20:52:31Z,760000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M54.00S,2024-02-25T20:52:07.3Z,1,REGULAR,substitution,out,[],1626156,,,1610612747,20,15,2024-02-25T20:52:31Z,770000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M54.00S,2024-02-25T20:52:07.3Z,1,REGULAR,substitution,in,[],1629626,,,1610612747,20,15,2024-02-25T20:52:31Z,780000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M54.00S,2024-02-25T20:52:07.3Z,1,REGULAR,substitution,in,[],203915,,,1610612747,20,15,2024-02-25T20:52:31Z,790000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M54.00S,2024-02-25T20:52:07.3Z,1,REGULAR,substitution,in,[],1627752,,,1610612747,20,15,2024-02-25T20:52:31Z,800000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M54.00S,2024-02-25T20:52:51.7Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,20,16,2024-02-25T20:52:51Z,810000,False,,,0,,A. Reaves Free Throw 1 of 2 (3 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
83,PT05M54.00S,2024-02-25T20:53:04.6Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,20,17,2024-02-25T20:53:04Z,820000,False,,,0,,A. Reaves Free Throw 2 of 2 (4 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
84,PT05M38.00S,2024-02-25T20:53:26.4Z,1,REGULAR,2pt,Jump Shot,[],201142,11.613009198423129,20.09803921568627,1610612756,20,17,2024-02-25T20:54:46Z,830000,False,150.0,57.0,1,left,MISS K. Durant 15' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,15.99,Missed,,,,,,,,,,,,,,,,,,
85,PT05M36.00S,2024-02-25T20:53:28.4Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,20,17,2024-02-25T20:59:44Z,840000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Right,,,,,,,,,84.0,4.0,3.0,1.0,,,,,,,,
86,PT05M36.00S,2024-02-25T20:53:30.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203994,5.590000152587891,50.0,1610612756,20,17,2024-02-25T21:00:18Z,850000,False,0.0,0.0,1,left,MISS J. Nurkic tip Layup,[203994],1610612756.0,PHX,tip,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
