actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2026-03-07T01:11:11.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-07T01:11:11Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-03-07T01:11:15.6Z,1,REGULAR,jumpball,recovered,[],1630703,,,1610612757,0,0,2026-03-07T01:11:15Z,40000,False,,,0,,Jump Ball D. Clingan vs. A. Sengun: Tip to S. Henderson,"[1630703, 1642270, 1630578]",1610612757.0,POR,startperiod,S. Henderson,1630703.0,Henderson,S. Henderson,Clingan,1642270.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2026-03-07T01:11:29.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,4.02431011826544,64.2156862745098,1610612757,0,0,2026-03-07T01:12:07Z,70000,False,-71.0,-15.0,1,left,MISS S. Henderson 7' driving Layup - blocked,"[1630703, 1642263]",1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,7.26,Missed,Sheppard,1642263.0,,,,,,,,,,,,,,,,
8,PT11M41.00S,2026-03-07T01:11:29.6Z,1,REGULAR,block,,[],1642263,,,1610612757,0,0,2026-03-07T01:11:50Z,80000,False,,,0,,R. Sheppard BLOCK (1 BLK),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M40.00S,2026-03-07T01:11:30.6Z,1,REGULAR,rebound,defensive,[],1642263,,,1610612745,0,0,2026-03-07T01:11:41Z,90000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,
10,PT11M35.00S,2026-03-07T01:11:35.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642263,69.72733245729303,76.7156862745098,1610612745,0,0,2026-03-07T01:12:24Z,100000,False,134.0,232.0,1,right,MISS R. Sheppard 26' running pullup 3PT,[1642263],1610612745.0,HOU,running pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
11,PT11M32.00S,2026-03-07T01:11:38.6Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,0,0,2026-03-07T01:11:46Z,110000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,
12,PT11M19.00S,2026-03-07T01:11:52.5Z,1,REGULAR,3pt,Jump Shot,[],1630703,27.151773981603156,85.29411764705883,1610612757,0,0,2026-03-07T01:12:01Z,120000,False,-176.0,203.0,1,left,MISS S. Henderson 26' step back 3PT,[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,26.88,Missed,,,,,,,,,,,,,,,,,,
13,PT11M17.00S,2026-03-07T01:11:54.5Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,0,0,2026-03-07T01:12:01Z,130000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,
14,PT11M03.00S,2026-03-07T01:12:07.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,86.81011826544021,50.0,1610612745,2,0,2026-03-07T01:13:26Z,140000,False,0.0,71.0,1,right,A. Sengun 7' fadeaway Jump Shot (2 PTS),[1630578],1610612745.0,HOU,fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.15,Made,,,,,,,2.0,,,,,,,,,,,
