actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M36.00S,2025-12-04T01:12:48.8Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612758,4,0,2025-12-04T01:12:54Z,170000,False,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 1630578]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Sengun,1630578.0,,,,,,,,,,,
18,PT10M36.00S,2025-12-04T01:12:48.8Z,1,REGULAR,steal,,[],1630578,,,1610612745,4,0,2025-12-04T01:12:50Z,180000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
19,PT10M32.00S,2025-12-04T01:12:53.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,89.43823915900131,60.78431372549019,1610612745,4,0,2025-12-04T01:13:01Z,190000,False,54.0,47.0,1,right,MISS A. Thompson 7' running Layup - blocked,"[1641708, 1629234]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.14,Missed,,,,,,,,Eubanks,1629234.0,,,,,,,,,
20,PT10M32.00S,2025-12-04T01:12:53.5Z,1,REGULAR,block,,[],1629234,,,1610612745,4,0,2025-12-04T01:12:55Z,200000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M31.00S,2025-12-04T01:12:54.5Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,4,0,2025-12-04T01:13:09Z,210000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,
22,PT10M28.00S,2025-12-04T01:12:58.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631095,67.09921156373193,22.54901960784314,1610612745,4,0,2025-12-04T01:13:05Z,220000,False,-137.0,257.0,1,right,MISS J. Smith Jr. 29' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,29.12,Missed,,,,,,,,,,,,,,,,,,
23,PT10M26.00S,2025-12-04T01:13:00.5Z,1,REGULAR,rebound,defensive,[],201566,,,1610612758,4,0,2025-12-04T01:13:05Z,230000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,
24,PT10M13.00S,2025-12-04T01:13:12.4Z,1,REGULAR,3pt,Jump Shot,[],203897,32.802233902759525,79.16666666666666,1610612758,4,0,2025-12-04T01:13:17Z,240000,False,-146.0,256.0,1,left,MISS Z. LaVine 29' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,29.44,Missed,,,,,,,,,,,,,,,,,,
25,PT10M11.00S,2025-12-04T01:13:14.4Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,4,0,2025-12-04T01:13:17Z,250000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,24.0,1.0,0.0,1.0,,,,,
26,PT10M05.00S,2025-12-04T01:13:20.5Z,1,REGULAR,turnover,lost ball,[],1631099,,,1610612758,4,0,2025-12-04T01:13:23Z,260000,False,,,0,,K. Murray lost ball TURNOVER (1 TO),"[1631099, 1630578]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,Sengun,1630578.0,,,,,,,,,,,
27,PT10M05.00S,2025-12-04T01:13:20.5Z,1,REGULAR,steal,,[],1630578,,,1610612745,4,0,2025-12-04T01:13:22Z,270000,False,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
28,PT10M03.00S,2025-12-04T01:13:25.0Z,1,REGULAR,turnover,out-of-bounds,[],1629006,,,1610612745,4,0,2025-12-04T01:13:30Z,280000,False,,,0,,J. Okogie lost ball out-of-bounds TURNOVER (1 TO),[1629006],1610612745.0,HOU,lost ball,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,,,,,,,201246.0,,,,
29,PT09M57.00S,2025-12-04T01:13:39.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201566,33.722076215505915,58.82352941176471,1610612758,4,3,2025-12-04T01:13:45Z,290000,False,-44.0,264.0,1,left,R. Westbrook 26' 3PT pullup (3 PTS),[201566],1610612758.0,SAC,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,26.82,Made,3.0,,,,,,,,,,,,,,,,,
30,PT09M39.00S,2025-12-04T01:14:01.1Z,1,REGULAR,foul,personal,[],1631099,,,1610612745,4,3,2025-12-04T01:14:10Z,300000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631099, 201142]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Durant,201142.0
32,PT09M29.00S,2025-12-04T01:14:24.0Z,1,REGULAR,2pt,Jump Shot,[],1630578,85.10183968462549,28.676470588235293,1610612745,6,3,2025-12-04T01:14:30Z,320000,False,-107.0,88.0,1,right,A. Sengun 13' turnaround fadeaway Jump Shot (2 PTS) (K. Durant 2 AST),"[1630578, 201142]",1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,13.79,Made,2.0,K. Durant,201142.0,2.0,,,,,,,,,,,,,,
34,PT09M17.00S,2025-12-04T01:14:36.6Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612758,6,3,2025-12-04T01:14:39Z,340000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1641708]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Thompson,1641708.0,,,,,,,,,,,
35,PT09M17.00S,2025-12-04T01:14:36.6Z,1,REGULAR,steal,,[],1641708,,,1610612745,6,3,2025-12-04T01:14:38Z,350000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M12.00S,2025-12-04T01:14:41.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,91.80354796320631,55.63725490196079,1610612745,6,3,2025-12-04T01:14:48Z,360000,False,28.0,25.0,1,right,MISS A. Thompson running Layup,[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
37,PT09M10.00S,2025-12-04T01:14:43.8Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,6,3,2025-12-04T01:14:43Z,370000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:0),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,36.0,1.0,0.0,1.0,,,,,
38,PT09M06.00S,2025-12-04T01:14:47.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201142,66.96780551905388,68.62745098039215,1610612745,6,3,2025-12-04T01:14:53Z,380000,False,93.0,258.0,1,right,MISS K. Durant 27' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
39,PT09M04.00S,2025-12-04T01:14:49.3Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612745,6,3,2025-12-04T01:14:53Z,390000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,38.0,1.0,0.0,1.0,,,,,
40,PT09M00.00S,2025-12-04T01:14:52.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631095,71.43561103810775,16.666666666666664,1610612745,6,3,2025-12-04T01:15:00Z,400000,False,-167.0,216.0,1,right,MISS J. Smith Jr. 27' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,27.28,Missed,,,,,,,,,,,,,,,,,,
41,PT09M00.00S,2025-12-04T01:14:52.4Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,6,3,2025-12-04T01:15:00Z,410000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,40.0,2.0,1.0,1.0,,,,,
42,PT08M55.00S,2025-12-04T01:15:05.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,6,3,2025-12-04T01:15:05Z,420000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M55.00S,2025-12-04T01:16:51.0Z,1,REGULAR,substitution,out,[],1629234,,,1610612758,6,3,2025-12-04T01:17:52Z,430000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M55.00S,2025-12-04T01:16:51.0Z,1,REGULAR,substitution,in,[],1642875,,,1610612758,6,3,2025-12-04T01:17:52Z,440000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M49.00S,2025-12-04T01:18:15.5Z,1,REGULAR,2pt,Jump Shot,[],201942,23.078186596583443,54.90196078431373,1610612758,6,5,2025-12-04T01:18:19Z,450000,False,-25.0,164.0,1,left,D. DeRozan 16' pullup Jump Shot (2 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,16.62,Made,2.0,,,,,,,,,,,,,,,,,
46,PT08M19.00S,2025-12-04T01:18:47.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,92.06636005256242,51.470588235294116,1610612745,8,5,2025-12-04T01:20:50Z,460000,False,7.0,22.0,1,right,A. Thompson cutting Layup (4 PTS) (K. Durant 3 AST),"[1641708, 201142]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.33,Made,4.0,K. Durant,201142.0,3.0,,,,,,,,,,,,,,
48,PT08M07.00S,2025-12-04T01:18:56.6Z,1,REGULAR,3pt,Jump Shot,[],1642875,33.98488830486202,48.529411764705884,1610612758,8,8,2025-12-04T01:19:03Z,480000,False,7.0,267.0,1,left,M. Raynaud 26' 3PT bank (3 PTS) (R. Westbrook 1 AST),"[1642875, 201566]",1610612758.0,SAC,bank,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Center,26.71,Made,3.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,
50,PT07M55.00S,2025-12-04T01:19:09.2Z,1,REGULAR,turnover,bad pass,[],1630578,,,1610612745,8,8,2025-12-04T01:19:12Z,500000,False,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 201942]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,1.0,DeRozan,201942.0,,,,,,,,,,,
51,PT07M55.00S,2025-12-04T01:19:09.2Z,1,REGULAR,steal,,[],201942,,,1610612758,8,8,2025-12-04T01:19:11Z,510000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
52,PT07M51.00S,2025-12-04T01:19:13.3Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612758,8,8,2025-12-04T01:19:29Z,520000,False,,,0,,D. DeRozan bad pass TURNOVER (2 TO),"[201942, 1630578]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Sengun,1630578.0,,,,,,,,,,,
53,PT07M51.00S,2025-12-04T01:19:13.3Z,1,REGULAR,steal,,[],1630578,,,1610612745,8,8,2025-12-04T01:19:22Z,530000,False,,,0,,A. Sengun STEAL (3 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
54,PT07M50.00S,2025-12-04T01:19:23.5Z,1,REGULAR,turnover,out-of-bounds,[],1629006,,,1610612745,8,8,2025-12-04T01:19:33Z,540000,False,,,0,,J. Okogie lost ball out-of-bounds TURNOVER (2 TO),[1629006],1610612745.0,HOU,lost ball,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,,,,,,,,,,,,,
55,PT07M39.00S,2025-12-04T01:19:38.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201942,20.844283837056505,72.54901960784314,1610612758,8,8,2025-12-04T01:19:43Z,550000,False,-113.0,143.0,1,left,MISS D. DeRozan 18' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,18.24,Missed,,,,,,,,,,,,,,,,,,
56,PT07M38.00S,2025-12-04T01:19:39.0Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,8,8,2025-12-04T01:19:43Z,560000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,
57,PT07M32.00S,2025-12-04T01:19:45.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201142,66.04796320630749,52.94117647058824,1610612745,8,8,2025-12-04T01:23:12Z,570000,False,15.0,267.0,1,right,MISS K. Durant 26' running 3PT,[201142],1610612745.0,HOU,running,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,26.7,Missed,,,,,,,,,,,,,,,,,,
58,PT07M31.00S,2025-12-04T01:19:46.4Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,8,8,2025-12-04T01:19:50Z,580000,False,,,0,,A. Thompson REBOUND (Off:2 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,57.0,2.0,0.0,2.0,,,,,
59,PT07M28.00S,2025-12-04T01:19:51.2Z,1,REGULAR,foul,personal,['2freethrow'],203897,,,1610612745,8,8,2025-12-04T01:20:02Z,590000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[203897, 1631095]",1610612758.0,SAC,shooting,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Smith Jr.,1631095.0
61,PT07M28.00S,2025-12-04T01:20:15.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631095,,,1610612745,8,8,2025-12-04T01:20:15Z,610000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
62,PT07M28.00S,2025-12-04T01:20:15.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,8,8,2025-12-04T01:20:15Z,620000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,
63,PT07M28.00S,2025-12-04T01:20:35.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631095,,,1610612745,9,8,2025-12-04T01:20:35Z,630000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (1 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
64,PT07M17.00S,2025-12-04T01:20:48.1Z,1,REGULAR,3pt,Jump Shot,[],201566,32.14520367936925,33.088235294117645,1610612758,9,11,2025-12-04T01:20:52Z,640000,False,85.0,250.0,1,left,R. Westbrook 26' 3PT pullup (6 PTS),[201566],1610612758.0,SAC,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,26.36,Made,6.0,,,,,,,,,,,,,,,,,
65,PT07M03.00S,2025-12-04T01:21:02.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,91.27792378449409,50.73529411764706,1610612745,11,11,2025-12-04T01:21:05Z,650000,False,4.0,29.0,1,right,K. Durant cutting finger roll Layup (4 PTS) (A. Thompson 1 AST),"[201142, 1641708]",1610612745.0,HOU,cutting finger roll,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2.97,Made,4.0,A. Thompson,1641708.0,1.0,,,,,,,,,,,,,,
67,PT06M49.00S,2025-12-04T01:21:16.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642875,8.886333771353483,63.23529411764706,1610612758,11,11,2025-12-04T01:24:28Z,670000,False,-66.0,31.0,1,left,MISS M. Raynaud 7' driving Hook,[1642875],1610612758.0,SAC,driving,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,7.31,Missed,,,,,,,,,,,,,,,,,,
68,PT06M48.00S,2025-12-04T01:21:17.8Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,11,11,2025-12-04T01:21:21Z,680000,False,,,0,,A. Thompson REBOUND (Off:2 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,67.0,3.0,1.0,2.0,,,,,
69,PT06M40.00S,2025-12-04T01:21:25.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641708,91.67214191852825,42.8921568627451,1610612745,11,11,2025-12-04T01:25:40Z,690000,False,-36.0,26.0,1,right,MISS A. Thompson driving floating Shot,[1641708],1610612745.0,HOU,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,4.39,Missed,,,,,,,,,,,,,,,,,,
70,PT06M39.00S,2025-12-04T01:21:26.4Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,11,11,2025-12-04T01:21:33Z,700000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:1),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,69.0,1.0,1.0,0.0,,,,,
71,PT06M32.00S,2025-12-04T01:21:33.3Z,1,REGULAR,3pt,Jump Shot,[],1631099,33.327858081471746,39.46078431372549,1610612758,11,11,2025-12-04T01:21:39Z,710000,False,53.0,261.0,1,left,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,
72,PT06M31.00S,2025-12-04T01:21:34.3Z,1,REGULAR,rebound,offensive,[],203897,,,1610612758,11,11,2025-12-04T01:21:39Z,720000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:0),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,71.0,1.0,0.0,1.0,,,,,
73,PT06M27.00S,2025-12-04T01:21:38.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203897,18.528252299605782,48.920036764705884,1610612758,11,13,2025-12-04T01:21:48Z,730000,False,5.0,122.0,1,left,Z. LaVine 12' fadeaway Jump Shot (2 PTS),[203897],1610612758.0,SAC,fadeaway,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,12.18,Made,2.0,,,,,,,,,,,,,,,,,
74,PT06M08.00S,2025-12-04T01:21:57.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,87.07293035479631,52.20588235294118,1610612745,11,13,2025-12-04T01:22:07Z,740000,False,11.0,69.0,1,right,MISS A. Sengun 6' turnaround Shot,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.99,Missed,,,,,,,,,,,,,,,,,,
75,PT06M05.00S,2025-12-04T01:22:00.4Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,11,13,2025-12-04T01:22:11Z,750000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,74.0,3.0,2.0,1.0,,,,,
76,PT05M47.00S,2025-12-04T01:22:22.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,6.783837056504599,62.00980392156863,1610612758,11,13,2025-12-04T01:22:30Z,760000,False,-60.0,11.0,1,left,MISS M. Raynaud 6' turnaround Shot - blocked,"[1642875, 1641708]",1610612758.0,SAC,turnaround,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,6.11,Missed,,,,,,,,Thompson,1641708.0,,,,,,,,,
77,PT05M47.00S,2025-12-04T01:22:22.4Z,1,REGULAR,block,,[],1641708,,,1610612758,11,13,2025-12-04T01:22:25Z,770000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
