actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-22T00:11:31.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-22T00:11:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-03-22T00:11:33.2Z,1,REGULAR,jumpball,recovered,[],1630558,,,1610612748,0,0,2026-03-22T00:11:33Z,40000,False,,,0,,Jump Ball B. Adebayo vs. A. Sengun: Tip to D. Mitchell,"[1630558, 1628389, 1630578]",1610612748.0,MIA,startperiod,D. Mitchell,1630558.0,Mitchell,D. Mitchell,Adebayo,1628389.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2026-03-22T00:11:50.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.931011826544022,43.38235294117647,1610612748,0,0,2026-03-22T00:11:59Z,70000,False,33.0,88.0,1,left,MISS B. Adebayo 9' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.39,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2026-03-22T00:11:50.1Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,0,0,2026-03-22T00:11:59Z,80000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M31.00S,2026-03-22T00:12:02.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,91.67214191852825,55.63725490196079,1610612745,2,0,2026-03-22T00:12:07Z,90000,False,28.0,26.0,1,right,A. Thompson cutting Layup (2 PTS) (A. Sengun 1 AST),"[1641708, 1630578]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,2.0,A. Sengun,1630578.0,1.0,,,,,,,,,,
11,PT11M31.00S,2026-03-22T00:12:04.7Z,1,REGULAR,foul,personal,['1freethrow'],1630558,,,1610612745,2,0,2026-03-22T00:12:15Z,110000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Thompson 1 FT),"[1630558, 1641708]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203592.0,1.0,0.0,Thompson,1641708.0,,,,,
13,PT11M31.00S,2026-03-22T00:12:30.5Z,1,REGULAR,freethrow,1 of 1,[],1641708,,,1610612745,3,0,2026-03-22T00:12:30Z,130000,False,,,0,,A. Thompson Free Throw 1 of 1 (3 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
14,PT11M22.00S,2026-03-22T00:12:39.5Z,1,REGULAR,turnover,lost ball,[],1630558,,,1610612748,3,0,2026-03-22T00:12:43Z,140000,False,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1630558, 1642263]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Sheppard,1642263.0,,
15,PT11M22.00S,2026-03-22T00:12:39.5Z,1,REGULAR,steal,,[],1642263,,,1610612745,3,0,2026-03-22T00:12:41Z,150000,False,,,0,,R. Sheppard STEAL (1 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
16,PT11M05.00S,2026-03-22T00:12:57.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642263,70.38436268068331,77.94117647058823,1610612745,6,0,2026-03-22T00:13:01Z,160000,False,140.0,226.0,1,right,R. Sheppard 26' 3PT  (3 PTS) (A. Thompson 1 AST),"[1642263, 1641708]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,26.56,Made,,,,,3.0,A. Thompson,1641708.0,1.0,,,,,,,,,,
