actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M40.00S,2026-01-19T00:12:28.6Z,1,REGULAR,3pt,Jump Shot,[],1631095,90.62089356110381,98.52941176470588,1610612745,5,2,2026-01-19T00:12:35Z,170000,False,243.0,36.0,1,right,J. Smith Jr. 24' 3PT  (3 PTS) (A. Sengun 1 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,24.52,Made,,,,,,,,3.0,A. Sengun,1630578.0,1.0,,,,,,,
19,PT10M26.00S,2026-01-19T00:12:42.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,14.011169513797633,60.5392156862745,1610612740,5,2,2026-01-19T00:12:49Z,190000,False,-53.0,79.0,1,left,MISS D. Queen 9' Jump Shot,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Left,9.51,Missed,,,,,,,,,,,,,,,,,,
20,PT10M25.00S,2026-01-19T00:12:43.6Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,5,2,2026-01-19T00:12:49Z,200000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M17.00S,2026-01-19T00:12:54.2Z,1,REGULAR,foul,personal,[],1642847,,,1610612745,5,2,2026-01-19T00:13:08Z,210000,False,,,0,,J. Fears personal FOUL (1 PF),"[1642847, 1631095]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2002.0,1.0,0.0,Smith Jr.,1631095.0,,
23,PT10M11.00S,2026-01-19T00:13:15.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,85.23324572930355,52.450980392156865,1610612745,5,2,2026-01-19T00:13:36Z,230000,False,12.0,86.0,1,right,MISS J. Smith Jr. 8' driving floating Shot - blocked,"[1631095, 1642847]",1610612745.0,HOU,driving floating,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.72,Missed,,,,,,,,,,,,,,,,,Fears,1642847.0
116,PT10M11.00S,2026-01-19T00:13:15.4Z,1,REGULAR,block,,[],1642847,,,1610612745,5,2,2026-01-19T00:29:16Z,235000,False,,,0,,J. Fears BLOCK (1 BLK),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
24,PT10M10.00S,2026-01-19T00:13:16.4Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,5,2,2026-01-19T00:13:23Z,240000,False,,,0,,S. Adams REBOUND (Off:1 Def:0),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,23.0,1.0,0.0,1.0,,,,,,,,,,,,,,
25,PT10M08.00S,2026-01-19T00:13:18.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,91.80354796320631,55.63725490196079,1610612745,7,2,2026-01-19T00:13:27Z,250000,False,28.0,25.0,1,right,S. Adams putback Layup (2 PTS),[203500],1610612745.0,HOU,putback,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,3.74,Made,,,,,,,,2.0,,,,,,,,,,
26,PT10M01.00S,2026-01-19T00:13:26.1Z,1,REGULAR,3pt,Jump Shot,[],1630180,28.07161629434954,81.37254901960785,1610612740,7,2,2026-01-19T00:13:31Z,260000,False,-157.0,211.0,1,left,MISS S. Bey 26' pullup 3PT,[1630180],1610612740.0,NOP,pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,26.33,Missed,,,,,,,,,,,,,,,,,,
27,PT10M01.00S,2026-01-19T00:13:26.1Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,7,2,2026-01-19T00:13:31Z,270000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M53.00S,2026-01-19T00:13:36.8Z,1,REGULAR,foul,personal,[],1630530,,,1610612745,7,2,2026-01-19T00:13:41Z,280000,False,,,0,,T. Murphy III personal FOUL (1 PF),"[1630530, 201142]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2002.0,1.0,0.0,Durant,201142.0,,
30,PT09M37.00S,2026-01-19T00:14:06.6Z,1,REGULAR,2pt,Jump Shot,[],1630578,88.12417871222075,27.941176470588236,1610612745,9,2,2026-01-19T00:14:12Z,300000,False,-110.0,59.0,1,right,A. Sengun 12' turnaround fadeaway Jump Shot (2 PTS) (S. Adams 1 AST),"[1630578, 203500]",1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,12.51,Made,,,,,,,,2.0,S. Adams,203500.0,1.0,,,,,,,
32,PT09M23.00S,2026-01-19T00:14:20.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,13.091327201051248,62.00980392156863,1610612740,9,4,2026-01-19T00:14:27Z,320000,False,-60.0,71.0,1,left,T. Murphy III 9' fadeaway Jump Shot (2 PTS),[1630530],1610612740.0,NOP,fadeaway,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Left,9.27,Made,,,,,,,,2.0,,,,,,,,,,
33,PT09M04.00S,2026-01-19T00:14:40.6Z,1,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612745,9,4,2026-01-19T00:14:45Z,330000,False,,,0,,Z. Williamson shooting personal FOUL (1 PF) (Durant 2 FT),"[1629627, 201142]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1155.0,1.0,0.0,Durant,201142.0,,
35,PT09M04.00S,2026-01-19T00:15:09.8Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,10,4,2026-01-19T00:15:30Z,350000,False,,,0,,K. Durant Free Throw 1 of 2 (1 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
36,PT09M04.00S,2026-01-19T00:15:09.8Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,10,4,2026-01-19T00:15:30Z,360000,False,,,0,,MISS K. Durant Free Throw 2 of 2,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT09M04.00S,2026-01-19T00:15:09.8Z,1,REGULAR,rebound,defensive,[],1642847,,,1610612740,10,4,2026-01-19T00:15:30Z,370000,False,,,0,,J. Fears REBOUND (Off:1 Def:1),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,36.0,2.0,1.0,1.0,,,,,,,,,,,,,,
38,PT08M54.00S,2026-01-19T00:15:35.6Z,1,REGULAR,3pt,Jump Shot,[],1642847,34.641918528252305,51.225490196078425,1610612740,10,4,2026-01-19T00:15:41Z,380000,False,-6.0,273.0,1,left,MISS J. Fears 27' pullup 3PT,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,27.32,Missed,,,,,,,,,,,,,,,,,,
39,PT08M53.00S,2026-01-19T00:15:36.6Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,10,4,2026-01-19T00:15:41Z,390000,False,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,38.0,2.0,1.0,1.0,,,,,,,,,,,,,,
40,PT08M46.00S,2026-01-19T00:15:43.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631095,92.06636005256242,52.20588235294118,1610612745,12,4,2026-01-19T00:23:23Z,400000,False,11.0,22.0,1,right,J. Smith Jr. running Layup (5 PTS) (K. Durant 1 AST),"[1631095, 201142]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,,,5.0,K. Durant,201142.0,1.0,,,,,,,
42,PT08M34.00S,2026-01-19T00:15:55.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,18.2161629434954,56.127450980392155,1610612740,12,6,2026-01-19T00:16:00Z,420000,False,-31.0,119.0,1,left,Z. Williamson 12' pullup Jump Shot (2 PTS) (J. Fears 1 AST),"[1629627, 1642847]",1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,12.26,Made,,,,,,,,2.0,J. Fears,1642847.0,1.0,,,,,,,
44,PT08M11.00S,2026-01-19T00:16:18.6Z,1,REGULAR,3pt,Jump Shot,[],201142,73.14388961892247,13.480392156862745,1610612745,15,6,2026-01-19T00:16:23Z,440000,False,-183.0,200.0,1,right,K. Durant 27' 3PT pullup (4 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,27.07,Made,,,,,,,,4.0,,,,,,,,,,
46,PT07M55.00S,2026-01-19T00:16:44.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.601182654402102,57.59803921568627,1610612740,15,6,2026-01-19T00:16:49Z,460000,False,-38.0,0.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.8,Missed,,,,,,,,,,,,,,,,,,
47,PT07M54.00S,2026-01-19T00:16:45.2Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,15,6,2026-01-19T00:16:49Z,470000,False,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,46.0,3.0,2.0,1.0,,,,,,,,,,,,,,
48,PT07M42.00S,2026-01-19T00:16:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,84.97043363994744,41.42156862745098,1610612745,17,6,2026-01-19T00:17:02Z,480000,False,-43.0,89.0,1,right,K. Durant 9' pullup Jump Shot (6 PTS) (A. Sengun 2 AST),"[201142, 1630578]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,9.86,Made,,,,,,,,6.0,A. Sengun,1630578.0,2.0,,,,,,,
50,PT07M42.00S,2026-01-19T00:17:02.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,17,6,2026-01-19T00:17:02Z,500000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M42.00S,2026-01-19T00:19:22.4Z,1,REGULAR,substitution,out,[],1642847,,,1610612740,17,6,2026-01-19T00:19:51Z,510000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M42.00S,2026-01-19T00:19:22.4Z,1,REGULAR,substitution,in,[],1642274,,,1610612740,17,6,2026-01-19T00:19:51Z,520000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M21.00S,2026-01-19T00:20:23.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,11.777266754270697,45.34313725490196,1610612740,17,8,2026-01-19T00:20:28Z,530000,False,23.0,58.0,1,left,D. Queen 6' driving floating bank Jump Shot (4 PTS) (Y. Missi 1 AST),"[1642852, 1642274]",1610612740.0,NOP,driving floating bank,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,,,,,,,,4.0,Y. Missi,1642274.0,1.0,,,,,,,
54,PT07M07.00S,2026-01-19T00:20:37.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,91.67214191852825,45.09803921568628,1610612745,17,8,2026-01-19T00:37:55Z,540000,False,-25.0,26.0,1,right,MISS A. Sengun driving Hook,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.56,Missed,,,,,,,,,,,,,,,,,,
55,PT07M06.00S,2026-01-19T00:20:38.5Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,17,8,2026-01-19T00:20:44Z,550000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT06M58.00S,2026-01-19T00:20:46.0Z,1,REGULAR,2pt,Jump Shot,[],1642852,23.340998685939553,37.99019607843137,1610612740,17,8,2026-01-19T00:20:52Z,560000,False,60.0,167.0,1,left,MISS D. Queen 17' pullup Shot,[1642852],1610612740.0,NOP,pullup,,,Queen,D. Queen,,,,,Mid-Range,16-24 Right Center,17.74,Missed,,,,,,,,,,,,,,,,,,
57,PT06M57.00S,2026-01-19T00:20:47.0Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,17,8,2026-01-19T00:20:52Z,570000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,,,
58,PT06M50.00S,2026-01-19T00:20:56.6Z,1,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,17,8,2026-01-19T00:21:03Z,580000,False,,,0,,A. Thompson lost ball out-of-bounds TURNOVER (1 TO),[1641708],1610612745.0,HOU,lost ball,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,,,,2002.0,,,,,,
59,PT06M50.00S,2026-01-19T00:21:01.3Z,1,REGULAR,substitution,out,[],1630578,,,1610612740,17,8,2026-01-19T00:21:07Z,590000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M50.00S,2026-01-19T00:21:01.3Z,1,REGULAR,substitution,in,[],1629006,,,1610612740,17,8,2026-01-19T00:21:07Z,600000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M40.00S,2026-01-19T00:21:22.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629627,19.136005256241788,47.30392156862745,1610612740,17,8,2026-01-19T00:21:29Z,610000,False,13.0,127.0,1,left,MISS Z. Williamson 12' pullup Shot,[1629627],1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,12.81,Missed,,,,,,,,,,,,,,,,,,
63,PT06M39.00S,2026-01-19T00:21:23.0Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,17,8,2026-01-19T00:21:29Z,620000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,62.0,3.0,3.0,0.0,,,,,,,,,,,,,,
64,PT06M28.00S,2026-01-19T00:21:34.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,92.46057818659659,51.9607843137255,1610612745,19,8,2026-01-19T00:21:39Z,630000,False,10.0,18.0,1,right,A. Thompson cutting DUNK (4 PTS) (K. Durant 2 AST),"[1641708, 201142]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,4.0,K. Durant,201142.0,2.0,,,,,,,
66,PT06M09.00S,2026-01-19T00:21:53.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642274,9.017739816031538,59.31372549019608,1610612740,19,8,2026-01-19T00:21:59Z,650000,False,-47.0,32.0,1,left,MISS Y. Missi turnaround bank Hook,[1642274],1610612740.0,NOP,turnaround bank,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,,,,,,,,,,,,,,,,,
67,PT06M09.00S,2026-01-19T00:21:53.3Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,19,8,2026-01-19T00:21:59Z,660000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT06M02.00S,2026-01-19T00:22:00.4Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1631095,77.34888304862024,37.254901960784316,1610612745,19,8,2026-01-19T00:39:55Z,670000,False,-64.0,160.0,1,right,MISS J. Smith Jr. 17' running pullup Shot,[1631095],1610612745.0,HOU,running pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,17.26,Missed,,,,,,,,,,,,,,,,,,
69,PT06M00.00S,2026-01-19T00:22:02.4Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,19,8,2026-01-19T00:22:13Z,680000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Left Center,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,,,
70,PT05M39.00S,2026-01-19T00:22:23.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629627,10.85742444152431,58.08823529411765,1610612740,19,8,2026-01-19T00:22:32Z,690000,False,-40.0,50.0,1,left,MISS Z. Williamson 6' driving Hook,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,6.4,Missed,,,,,,,,,,,,,,,,,,
71,PT05M38.00S,2026-01-19T00:22:24.3Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,19,8,2026-01-19T00:22:32Z,700000,False,,,0,,Y. Missi REBOUND (Off:1 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,70.0,1.0,0.0,1.0,,,,,,,,,,,,,,
72,PT05M37.00S,2026-01-19T00:22:27.2Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642274,5.590000152587891,50.0,1610612740,19,10,2026-01-19T00:22:43Z,710000,False,0.0,0.0,1,left,Y. Missi tip DUNK (2 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,2.0,,,,,,,,,,
73,PT05M18.00S,2026-01-19T00:22:45.6Z,1,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612745,19,10,2026-01-19T00:22:53Z,720000,False,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[1630530, 1631095]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627524.0,2.0,0.0,Smith Jr.,1631095.0,,
75,PT05M18.00S,2026-01-19T00:23:17.1Z,1,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,19,10,2026-01-19T00:23:17Z,740000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
76,PT05M18.00S,2026-01-19T00:23:17.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,19,10,2026-01-19T00:23:17Z,750000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,
77,PT05M18.00S,2026-01-19T00:23:18.3Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,19,10,2026-01-19T00:23:43Z,760000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M18.00S,2026-01-19T00:23:18.3Z,1,REGULAR,substitution,out,[],1629627,,,1610612745,19,10,2026-01-19T00:23:43Z,770000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M18.00S,2026-01-19T00:23:18.3Z,1,REGULAR,substitution,out,[],1642852,,,1610612745,19,10,2026-01-19T00:23:43Z,780000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M18.00S,2026-01-19T00:23:18.3Z,1,REGULAR,substitution,in,[],1642263,,,1610612745,19,10,2026-01-19T00:23:43Z,790000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M18.00S,2026-01-19T00:23:18.3Z,1,REGULAR,substitution,in,[],1642877,,,1610612745,19,10,2026-01-19T00:23:43Z,800000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M18.00S,2026-01-19T00:23:18.3Z,1,REGULAR,substitution,in,[],1631255,,,1610612745,19,10,2026-01-19T00:23:43Z,810000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M18.00S,2026-01-19T00:23:46.1Z,1,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,20,10,2026-01-19T00:23:46Z,820000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (6 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
