actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-16T00:43:23.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-16T00:43:23Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-01-16T00:43:26.2Z,1,REGULAR,jumpball,recovered,[],1629006,,,1610612745,0,0,2026-01-16T00:43:26Z,40000,False,,,0,,Jump Ball A. Sengun vs. C. Holmgren: Tip to J. Okogie,"[1629006, 1630578, 1631096]",1610612745.0,HOU,startperiod,J. Okogie,1629006.0,Okogie,J. Okogie,Sengun,1630578.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M52.00S,2026-01-16T00:43:29.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629006,92.9862023653088,50.245098039215684,1610612745,0,0,2026-01-16T00:43:34Z,70000,False,1.0,13.0,1,right,MISS J. Okogie driving DUNK,[1629006],1610612745.0,HOU,driving,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
8,PT11M51.00S,2026-01-16T00:43:31.0Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,0,0,2026-01-16T00:43:31Z,80000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M37.00S,2026-01-16T00:43:46.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,17.821944809461236,40.19607843137255,1610612760,0,2,2026-01-16T00:43:54Z,90000,False,49.0,115.0,1,left,L. Dort 12' pullup Jump Shot (2 PTS) (J. Williams 1 AST),"[1629652, 1631114]",1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,12.5,Made,,,,,2.0,J. Williams,1631114.0,1.0,,,,,,,,,,
11,PT11M16.00S,2026-01-16T00:44:07.0Z,1,REGULAR,3pt,Jump Shot,[],1629006,90.75229960578186,97.54901960784314,1610612745,3,2,2026-01-16T00:44:12Z,110000,False,238.0,34.0,1,right,J. Okogie 24' 3PT  (3 PTS) (A. Thompson 1 AST),"[1629006, 1641708]",1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,24.02,Made,,,,,3.0,A. Thompson,1641708.0,1.0,,,,,,,,,,
13,PT11M05.00S,2026-01-16T00:44:17.4Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,3,2,2026-01-16T00:44:25Z,130000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1629006]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Okogie,1629006.0,,,,,,,
14,PT11M05.00S,2026-01-16T00:44:17.4Z,1,REGULAR,steal,,[],1629006,,,1610612745,3,2,2026-01-16T00:44:19Z,140000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
15,PT11M02.00S,2026-01-16T00:44:20.9Z,1,REGULAR,turnover,out-of-bounds,[],1629006,,,1610612745,3,2,2026-01-16T00:44:33Z,150000,False,,,0,,J. Okogie bad pass out-of-bounds TURNOVER (1 TO),[1629006],1610612745.0,HOU,bad pass,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,201246.0,,,,,,
16,PT10M52.00S,2026-01-16T00:44:41.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631096,28.728646517739815,24.509803921568626,1610612760,3,5,2026-01-16T00:46:47Z,160000,False,127.0,218.0,1,left,C. Holmgren 25' 3PT step back (3 PTS) (J. Williams 2 AST),"[1631096, 1631114]",1610612760.0,OKC,step back,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,25.21,Made,,,,,3.0,J. Williams,1631114.0,2.0,,,,,,,,,,
