actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
16,PT10M44.00S,2025-11-13T01:12:36.2Z,1,REGULAR,turnover,out-of-bounds,[],1642273,,,1610612764,2,0,2025-11-13T01:18:09Z,160000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (1 TO),[1642273],1610612764.0,WAS,bad pass,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2882.0,1.0,,,,,,
17,PT10M27.00S,2025-11-13T01:13:04.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,93.24901445466492,52.20588235294118,1610612745,2,0,2025-11-13T01:19:14Z,170000,False,11.0,11.0,1,right,MISS A. Sengun driving reverse Layup - blocked,"[1630578, 1642273]",1610612745.0,HOU,driving reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,George,1642273.0,,,,,,,,,,,,
18,PT10M27.00S,2025-11-13T01:13:04.1Z,1,REGULAR,block,,[],1642273,,,1610612745,2,0,2025-11-13T01:13:06Z,180000,False,,,0,,K. George BLOCK (1 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M21.00S,2025-11-13T01:13:10.1Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612745,2,0,2025-11-13T01:13:11Z,190000,False,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,17.0,2.0,1.0,1.0,,,,,,,,,,,,,,
20,PT10M21.00S,2025-11-13T01:13:08.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629006,94.40999984741211,50.0,1610612745,4,0,2025-11-13T01:13:08Z,200000,False,0.0,0.0,1,right,J. Okogie tip Layup (2 PTS),[1629006],1610612745.0,HOU,tip,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
21,PT10M11.00S,2025-11-13T01:13:19.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,17.296320630749015,58.57843137254902,1610612764,4,0,2025-11-13T01:13:28Z,210000,False,-43.0,110.0,1,left,MISS A. Sarr 11' turnaround fadeaway Shot,[1642259],1610612764.0,WAS,turnaround fadeaway,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,11.82,Missed,,,,,,,,,,,,,,,,,,
22,PT10M09.00S,2025-11-13T01:13:21.6Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,4,0,2025-11-13T01:13:28Z,220000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT10M01.00S,2025-11-13T01:13:31.7Z,1,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612745,4,0,2025-11-13T01:13:46Z,230000,False,,,0,,K. George shooting personal FOUL (1 PF) (Durant 2 FT),"[1642273, 201142]",1610612764.0,WAS,shooting,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2882.0,,1.0,0.0,Durant,201142.0,,
25,PT10M01.00S,2025-11-13T01:13:56.5Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,5,0,2025-11-13T01:13:56Z,250000,False,,,0,,K. Durant Free Throw 1 of 2 (1 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
26,PT10M01.00S,2025-11-13T01:14:13.8Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,6,0,2025-11-13T01:14:13Z,260000,False,,,0,,K. Durant Free Throw 2 of 2 (2 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
27,PT09M53.00S,2025-11-13T01:14:25.0Z,1,REGULAR,3pt,Jump Shot,[],203468,30.831143232588698,71.81372549019608,1610612764,6,3,2025-11-13T01:14:31Z,270000,False,-109.0,237.0,1,left,C. McCollum 26' 3PT pullup (3 PTS),[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.12,Made,,,,,,,3.0,,,,,,,,,,,
28,PT09M53.00S,2025-11-13T01:14:30.0Z,1,REGULAR,foul,personal,['1freethrow'],1631095,,,1610612764,6,3,2025-11-13T01:14:40Z,280000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (McCollum 1 FT),"[1631095, 203468]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1627963.0,,1.0,0.0,McCollum,203468.0,,
30,PT09M53.00S,2025-11-13T01:14:58.2Z,1,REGULAR,freethrow,1 of 1,[],203468,,,1610612764,6,4,2025-11-13T01:14:58Z,300000,False,,,0,,C. McCollum Free Throw 1 of 1 (4 PTS),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
31,PT09M40.00S,2025-11-13T01:15:12.4Z,1,REGULAR,2pt,Jump Shot,[],201142,77.34888304862024,40.44117647058824,1610612745,8,4,2025-11-13T01:15:17Z,310000,False,-48.0,160.0,1,right,K. Durant 16' Jump Shot (4 PTS) (A. Sengun 1 AST),"[201142, 1630578]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,16.74,Made,,,,,,,4.0,A. Sengun,1630578.0,1.0,,,,,,,,
33,PT09M22.00S,2025-11-13T01:15:30.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642848,7.966491458607096,42.64705882352941,1610612764,8,4,2025-11-13T01:15:37Z,330000,False,37.0,22.0,1,left,MISS T. Johnson driving Layup,[1642848],1610612764.0,WAS,driving,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,4.31,Missed,,,,,,,,,,,,,,,,,,
34,PT09M17.00S,2025-11-13T01:15:35.2Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,8,4,2025-11-13T01:15:37Z,340000,False,,,0,,A. Sarr REBOUND (Off:1 Def:0),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,33.0,1.0,0.0,1.0,,,,,,,,,,,,,,
35,PT09M17.00S,2025-11-13T01:15:35.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642259,5.590000152587891,50.0,1610612764,8,6,2025-11-13T01:15:35Z,350000,False,0.0,0.0,1,left,A. Sarr tip DUNK (2 PTS),[1642259],1610612764.0,WAS,tip,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
36,PT09M10.00S,2025-11-13T01:15:41.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,92.32917214191852,53.92156862745098,1610612745,10,6,2025-11-13T01:21:14Z,360000,False,20.0,20.0,1,right,A. Thompson driving finger roll Layup (2 PTS),[1641708],1610612745.0,HOU,driving finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,,,2.0,,,,,,,,,,,
37,PT08M58.00S,2025-11-13T01:15:54.3Z,1,REGULAR,turnover,bad pass,[],1642273,,,1610612764,10,6,2025-11-13T01:18:06Z,370000,False,,,0,,K. George bad pass TURNOVER (2 TO),"[1642273, 1629006]",1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,,,,,Okogie,1629006.0
38,PT08M58.00S,2025-11-13T01:15:54.3Z,1,REGULAR,steal,,[],1629006,,,1610612745,10,6,2025-11-13T01:15:56Z,380000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
39,PT08M52.00S,2025-11-13T01:16:00.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630578,92.46057818659659,53.92156862745098,1610612745,12,6,2025-11-13T01:22:19Z,390000,False,20.0,18.0,1,right,A. Sengun running DUNK (2 PTS) (K. Durant 1 AST),"[1630578, 201142]",1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,,2.0,K. Durant,201142.0,1.0,,,,,,,,
41,PT08M52.00S,2025-11-13T01:16:13.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,12,6,2025-11-13T01:16:13Z,410000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M32.00S,2025-11-13T01:19:28.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,6.652431011826544,48.529411764705884,1610612764,12,8,2025-11-13T01:19:33Z,420000,False,7.0,10.0,1,left,K. George driving Layup (2 PTS),[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,2.0,,,,,,,,,,,
43,PT08M13.00S,2025-11-13T01:19:50.3Z,1,REGULAR,foul,personal,['2freethrow'],203114,,,1610612745,12,8,2025-11-13T02:52:22Z,430000,False,,,0,,K. Middleton shooting personal FOUL (1 PF) (Thompson 2 FT),"[203114, 1641708]",1610612764.0,WAS,shooting,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2882.0,,1.0,0.0,Thompson,1641708.0,,
45,PT08M13.00S,2025-11-13T01:20:14.7Z,1,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,12,8,2025-11-13T01:21:17Z,450000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
50,PT08M13.00S,2025-11-13T01:20:14.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,12,8,2025-11-13T01:21:17Z,460000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,
51,PT08M13.00S,2025-11-13T01:20:14.7Z,1,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,13,8,2025-11-13T01:21:17Z,465000,False,,,0,,A. Thompson Free Throw 2 of 2 (3 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
47,PT07M57.00S,2025-11-13T01:20:44.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203114,6.521024967148489,47.549019607843135,1610612764,13,10,2025-11-13T01:31:48Z,470000,False,12.0,9.0,1,left,K. Middleton driving Layup (2 PTS) (A. Sarr 1 AST),"[203114, 1642259]",1610612764.0,WAS,driving,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,1.51,Made,,,,,,,2.0,A. Sarr,1642259.0,1.0,,,,,,,,
48,PT07M45.00S,2025-11-13T01:20:56.4Z,1,REGULAR,3pt,Jump Shot,[],1641708,67.7562417871222,32.84313725490196,1610612745,13,10,2025-11-13T01:21:06Z,480000,False,-86.0,251.0,1,right,MISS A. Thompson 26' 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,,
49,PT07M44.00S,2025-11-13T01:20:57.4Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,13,10,2025-11-13T01:52:16Z,490000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,48.0,3.0,2.0,1.0,,,,,,,,,,,,,,
265,PT07M44.00S,2025-11-13T01:21:09.6Z,1,REGULAR,2pt,Layup,['2ndchance'],1630578,96.58344283837057,20.998008578431374,1610612745,13,10,2025-11-13T03:33:45Z,495000,False,-145.0,-20.0,1,right,MISS A. Sengun 14' putback Layup - blocked,"[1630578, 203114]",1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,14.64,Missed,,,,,Middleton,203114.0,,,,,,,,,,,,
266,PT07M44.00S,2025-11-13T01:21:09.6Z,1,REGULAR,block,,[],203114,,,1610612745,13,10,2025-11-13T01:51:57Z,497500,False,,,0,,K. Middleton BLOCK (1 BLK),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
267,PT07M43.00S,2025-11-13T01:21:10.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,13,10,2025-11-13T01:52:10Z,498750,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Left,,,265.0,,,,,,,,,,,,,,,,,
52,PT07M26.00S,2025-11-13T01:21:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203468,11.12023653088042,47.549019607843135,1610612764,13,10,2025-11-13T01:21:33Z,500000,False,12.0,52.0,1,left,MISS C. McCollum driving finger roll Layup,[203468],1610612764.0,WAS,driving finger roll,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,,,,,,,,,,,,,,,,,,
53,PT07M23.00S,2025-11-13T01:21:25.9Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,13,10,2025-11-13T01:21:33Z,510000,False,,,0,,A. Sarr REBOUND (Off:2 Def:0),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,52.0,2.0,0.0,2.0,,,,,,,,,,,,,,
54,PT07M21.00S,2025-11-13T01:21:27.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642273,23.209592641261498,88.97058823529412,1610612764,13,13,2025-11-13T04:27:12Z,520000,False,-195.0,166.0,1,left,K. George 25' 3PT step back (5 PTS) (A. Sarr 2 AST),"[1642273, 1642259]",1610612764.0,WAS,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,25.58,Made,,,,,,,5.0,A. Sarr,1642259.0,2.0,,,,,,,,
56,PT07M08.00S,2025-11-13T01:21:42.5Z,1,REGULAR,foul,personal,['2freethrow'],1642259,,,1610612745,13,13,2025-11-13T01:21:52Z,540000,False,,,0,,A. Sarr shooting personal FOUL (1 PF) (Sengun 2 FT),"[1642259, 1630578]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1628485.0,,1.0,0.0,Sengun,1630578.0,,
58,PT07M08.00S,2025-11-13T01:22:08.9Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,14,13,2025-11-13T01:22:08Z,560000,False,,,0,,A. Sengun Free Throw 1 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
59,PT07M08.00S,2025-11-13T01:22:23.6Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,15,13,2025-11-13T01:22:23Z,570000,False,,,0,,A. Sengun Free Throw 2 of 2 (4 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
60,PT06M55.00S,2025-11-13T01:22:40.6Z,1,REGULAR,turnover,bad pass,[],203114,,,1610612764,15,13,2025-11-13T01:26:21Z,580000,False,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1631095]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Smith Jr.,1631095.0
61,PT06M55.00S,2025-11-13T01:22:40.6Z,1,REGULAR,steal,,[],1631095,,,1610612745,15,13,2025-11-13T01:22:42Z,590000,False,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT06M48.00S,2025-11-13T01:22:48.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201142,66.04796320630749,42.64705882352941,1610612745,15,13,2025-11-13T01:22:54Z,600000,False,-37.0,267.0,1,right,MISS K. Durant 26' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
63,PT06M42.00S,2025-11-13T01:22:54.4Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,15,13,2025-11-13T01:22:54Z,610000,False,,,0,,A. Sengun REBOUND (Off:2 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,62.0,4.0,2.0,2.0,,,,,,,,,,,,,,
64,PT06M42.00S,2025-11-13T01:22:53.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630578,94.40999984741211,50.0,1610612745,15,13,2025-11-13T01:22:53Z,620000,False,0.0,0.0,1,right,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
65,PT06M41.00S,2025-11-13T01:22:54.3Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,15,13,2025-11-13T01:22:54Z,630000,False,,,0,,A. Sengun REBOUND (Off:3 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,64.0,5.0,2.0,3.0,,,,,,,,,,,,,,
66,PT06M41.00S,2025-11-13T01:22:54.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630578,94.40999984741211,50.0,1610612745,15,13,2025-11-13T01:22:59Z,640000,False,0.0,0.0,1,right,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
67,PT06M41.00S,2025-11-13T01:22:54.3Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,15,13,2025-11-13T01:22:59Z,650000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:0),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,66.0,1.0,0.0,1.0,,,,,,,,,,,,,,
68,PT06M39.00S,2025-11-13T01:22:56.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631095,89.17542706964521,52.94117647058824,1610612745,15,13,2025-11-13T01:31:29Z,660000,False,15.0,49.0,1,right,MISS J. Smith Jr. putback Layup,[1631095],1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.14,Missed,,,,,,,,,,,,,,,,,,
69,PT06M38.00S,2025-11-13T01:22:57.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,15,13,2025-11-13T01:23:02Z,670000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,68.0,,,,,,,,,,,,,,,,,
71,PT06M26.00S,2025-11-13T01:23:17.6Z,1,REGULAR,3pt,Jump Shot,[],203114,26.49474375821288,87.74509803921569,1610612764,15,16,2025-11-13T01:23:23Z,690000,False,-189.0,197.0,1,left,K. Middleton 27' 3PT pullup (5 PTS),[203114],1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,27.25,Made,,,,,,,5.0,,,,,,,,,,,
72,PT06M11.00S,2025-11-13T01:23:33.1Z,1,REGULAR,3pt,Jump Shot,[],201142,72.7496714848883,87.99019607843137,1610612745,18,16,2025-11-13T01:23:36Z,700000,False,190.0,204.0,1,right,K. Durant 27' 3PT  (7 PTS) (A. Thompson 1 AST),"[201142, 1641708]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,27.86,Made,,,,,,,7.0,A. Thompson,1641708.0,1.0,,,,,,,,
74,PT06M03.00S,2025-11-13T01:23:41.3Z,1,REGULAR,3pt,Jump Shot,[],1642848,32.670827858081466,53.92156862745098,1610612764,18,19,2025-11-13T01:23:49Z,720000,False,-20.0,255.0,1,left,T. Johnson 25' 3PT pullup (3 PTS),[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,25.54,Made,,,,,,,3.0,,,,,,,,,,,
75,PT05M38.00S,2025-11-13T01:24:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,92.46057818659659,53.67647058823529,1610612745,20,19,2025-11-13T01:24:15Z,730000,False,18.0,18.0,1,right,A. Thompson alley-oop Layup (5 PTS) (A. Sengun 2 AST),"[1641708, 1630578]",1610612745.0,HOU,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,,,5.0,A. Sengun,1630578.0,2.0,,,,,,,,
77,PT05M31.00S,2025-11-13T01:24:13.3Z,1,REGULAR,3pt,Jump Shot,[],203468,27.020367936925098,17.401960784313726,1610612764,20,19,2025-11-13T01:33:21Z,750000,False,163.0,201.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
78,PT05M31.00S,2025-11-13T01:24:13.3Z,1,REGULAR,rebound,offensive,[],203114,,,1610612764,20,19,2025-11-13T01:24:17Z,760000,False,,,0,,K. Middleton REBOUND (Off:1 Def:0),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,77.0,1.0,0.0,1.0,,,,,,,,,,,,,,
