actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
48,PT08M41.00S,2026-01-27T01:18:58.0Z,1,REGULAR,rebound,defensive,[],1642907,,,1610612763,12,5,2026-01-27T01:19:02Z,480000,False,,,0,,C. Coward REBOUND (Off:0 Def:1),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,
49,PT08M30.00S,2026-01-27T01:19:08.5Z,1,REGULAR,3pt,Jump Shot,[],1642377,16.507884362680684,4.411764705882353,1610612763,12,5,2026-01-27T01:29:27Z,490000,False,228.0,103.0,1,left,MISS J. Wells 25' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,25.0,Missed,,,,,,,,,,,,,,,,
50,PT08M29.00S,2026-01-27T01:19:09.5Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,12,5,2026-01-27T01:29:27Z,500000,False,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,
51,PT08M26.00S,2026-01-27T01:19:13.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630583,10.33180026281209,63.725490196078425,1610612763,12,5,2026-01-27T01:30:36Z,510000,False,-69.0,45.0,1,left,MISS S. Aldama 8' floating Shot,[1630583],1610612763.0,MEM,floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Left,,,8.18,Missed,,,,,,,,,,,,,,,,
52,PT08M25.00S,2026-01-27T01:19:14.3Z,1,REGULAR,rebound,offensive,[],1642377,,,1610612763,12,5,2026-01-27T01:30:36Z,520000,False,,,0,,J. Wells REBOUND (Off:1 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Left,,,,,51.0,2.0,1.0,1.0,,,,,,,,,,,,
53,PT08M25.00S,2026-01-27T01:19:18.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642377,5.590000152587891,50.0,1610612763,12,5,2026-01-27T01:31:07Z,530000,False,0.0,0.0,1,left,MISS J. Wells tip Layup,[1642377],1610612763.0,MEM,tip,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
54,PT08M24.00S,2026-01-27T01:19:19.1Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,12,5,2026-01-27T01:31:07Z,540000,False,,,0,,S. Aldama REBOUND (Off:2 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,53.0,3.0,1.0,2.0,,,,,,,,,,,,
55,PT08M24.00S,2026-01-27T01:19:19.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630583,5.590000152587891,50.0,1610612763,12,5,2026-01-27T01:31:37Z,550000,False,0.0,0.0,1,left,MISS S. Aldama tip Layup,[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
56,PT08M21.00S,2026-01-27T01:19:22.8Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,12,5,2026-01-27T01:31:37Z,560000,False,,,0,,T. Eason REBOUND (Off:0 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,
57,PT08M12.00S,2026-01-27T01:19:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,92.72339027595268,55.63725490196079,1610612745,12,5,2026-01-27T01:25:37Z,570000,False,28.0,16.0,1,right,MISS T. Eason Layup,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,3.24,Missed,,,,,,,,,,,,,,,,
58,PT08M11.00S,2026-01-27T01:19:26.3Z,1,REGULAR,rebound,offensive,[],1631106,,,1610612745,12,5,2026-01-27T01:19:37Z,580000,False,,,0,,T. Eason REBOUND (Off:1 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,57.0,3.0,2.0,1.0,,,,,,,,,,,,
59,PT08M10.00S,2026-01-27T01:19:27.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,93.77463863337714,55.88235294117647,1610612745,12,5,2026-01-27T01:19:41Z,590000,False,29.0,6.0,1,right,MISS T. Eason Layup,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,3.0,Missed,,,,,,,,,,,,,,,,
60,PT08M08.00S,2026-01-27T01:19:29.2Z,1,REGULAR,rebound,defensive,[],1642907,,,1610612763,12,5,2026-01-27T01:19:41Z,600000,False,,,0,,C. Coward REBOUND (Off:0 Def:2),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,
61,PT08M07.00S,2026-01-27T01:19:31.5Z,1,REGULAR,turnover,lost ball,[],1642907,,,1610612763,12,5,2026-01-27T01:19:45Z,610000,False,,,0,,C. Coward lost ball TURNOVER (1 TO),"[1642907, 1630578]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,,,,,,,,,,,Sengun,1630578.0
62,PT08M07.00S,2026-01-27T01:19:31.5Z,1,REGULAR,steal,,[],1630578,,,1610612745,12,5,2026-01-27T01:19:34Z,620000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
63,PT08M01.00S,2026-01-27T01:19:37.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630578,80.23981603153744,63.970588235294116,1610612745,14,5,2026-01-27T01:19:51Z,630000,False,70.0,133.0,1,right,A. Sengun 15' fadeaway Jump Shot (6 PTS) (A. Thompson 4 AST),"[1630578, 1641708]",1610612745.0,HOU,fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,15.04,Made,,,,,6.0,A. Thompson,1641708.0,4.0,,,,,,,,
64,PT07M49.00S,2026-01-27T01:19:51.4Z,1,REGULAR,foul,personal,['2freethrow'],201142,,,1610612763,14,5,2026-01-27T01:19:58Z,640000,False,,,0,,K. Durant shooting personal FOUL (1 PF) (Wells 2 FT),"[201142, 1642377]",1610612745.0,HOU,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,1628480.0,,,,,,,,,,,,1.0,0.0,Wells,1642377.0,,,,
66,PT07M49.00S,2026-01-27T01:20:10.7Z,1,REGULAR,freethrow,1 of 2,[],1642377,,,1610612763,14,6,2026-01-27T01:20:10Z,660000,False,,,0,,J. Wells Free Throw 1 of 2 (1 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
67,PT07M49.00S,2026-01-27T01:20:11.5Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,14,6,2026-01-27T01:20:18Z,670000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M49.00S,2026-01-27T01:20:11.5Z,1,REGULAR,substitution,out,[],1642907,,,1610612763,14,6,2026-01-27T01:20:18Z,680000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M49.00S,2026-01-27T01:20:11.5Z,1,REGULAR,substitution,in,[],203484,,,1610612763,14,6,2026-01-27T01:20:18Z,690000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M49.00S,2026-01-27T01:20:11.5Z,1,REGULAR,substitution,in,[],1641713,,,1610612763,14,6,2026-01-27T01:20:18Z,700000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT07M49.00S,2026-01-27T01:20:29.8Z,1,REGULAR,freethrow,2 of 2,[],1642377,,,1610612763,14,7,2026-01-27T01:20:29Z,710000,False,,,0,,J. Wells Free Throw 2 of 2 (2 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
72,PT07M40.00S,2026-01-27T01:20:43.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,88.64980289093299,49.50980392156863,1610612745,16,7,2026-01-27T01:20:50Z,720000,False,-2.0,54.0,1,right,A. Sengun cutting DUNK (8 PTS) (A. Thompson 5 AST),"[1630578, 1641708]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,5.43,Made,,,,,8.0,A. Thompson,1641708.0,5.0,,,,,,,,
74,PT07M27.00S,2026-01-27T01:20:55.5Z,1,REGULAR,3pt,Jump Shot,[],1641713,7.703679369250986,96.81372549019608,1610612763,16,7,2026-01-27T01:21:03Z,740000,False,-234.0,20.0,1,left,MISS G. Jackson step back 3PT,[1641713],1610612763.0,MEM,step back,,,Jackson,G. Jackson,,,,,Left Corner 3,24+ Left,,,23.49,Missed,,,,,,,,,,,,,,,,
75,PT07M24.00S,2026-01-27T01:20:58.5Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,16,7,2026-01-27T01:21:03Z,750000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,,74.0,3.0,3.0,0.0,,,,,,,,,,,,
76,PT07M14.00S,2026-01-27T01:21:09.6Z,1,REGULAR,turnover,lost ball,[],1630578,,,1610612745,16,7,2026-01-27T01:21:13Z,760000,False,,,0,,A. Sengun lost ball TURNOVER (2 TO),"[1630578, 1641713]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,,,,,,,,,,,Jackson,1641713.0
77,PT07M14.00S,2026-01-27T01:21:09.6Z,1,REGULAR,steal,,[],1641713,,,1610612763,16,7,2026-01-27T01:41:49Z,770000,False,,,0,,G. Jackson STEAL (1 STL),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
78,PT07M11.00S,2026-01-27T01:21:12.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642377,7.178055190538765,53.431372549019606,1610612763,16,9,2026-01-27T01:21:19Z,780000,False,-17.0,15.0,1,left,J. Wells running DUNK (4 PTS) (K. Caldwell-Pope 1 AST),"[1642377, 203484]",1610612763.0,MEM,running,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,2.28,Made,,,,,4.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,
80,PT06M51.00S,2026-01-27T01:21:31.6Z,1,REGULAR,2pt,Jump Shot,[],201142,77.34888304862024,76.22549019607843,1610612745,16,9,2026-01-27T01:21:39Z,800000,False,131.0,160.0,1,right,MISS K. Durant 20' pullup Shot,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,20.72,Missed,,,,,,,,,,,,,,,,
81,PT06M48.00S,2026-01-27T01:21:34.6Z,1,REGULAR,rebound,defensive,[],1641713,,,1610612763,16,9,2026-01-27T01:21:39Z,810000,False,,,0,,G. Jackson REBOUND (Off:0 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Right Center,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,
