actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
41,PT08M45.00S,2026-04-10T00:17:50.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,7.835085413929041,4.6568627450980395,1610612755,8,10,2026-04-10T00:17:55Z,410000,False,227.0,21.0,1,left,K. Oubre Jr. 3PT  (5 PTS) (T. Maxey 1 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,22.77,Made,5.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,
43,PT08M31.00S,2026-04-10T00:18:04.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,83.13074901445466,51.9607843137255,1610612745,10,10,2026-04-10T00:18:08Z,430000,False,10.0,106.0,1,right,K. Durant 10' pullup Jump Shot (4 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,10.66,Made,4.0,,,,,,,,,,,,,,
44,PT08M11.00S,2026-04-10T00:18:24.3Z,1,REGULAR,3pt,Jump Shot,[],1630178,30.962549277266753,68.38235294117648,1610612755,10,10,2026-04-10T00:18:30Z,440000,False,-92.0,239.0,1,left,MISS T. Maxey 25' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,25.56,Missed,,,,,,,,,,,,,,,
45,PT08M10.00S,2026-04-10T00:18:25.3Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,10,10,2026-04-10T00:18:30Z,450000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,
46,PT08M02.00S,2026-04-10T00:18:33.6Z,1,REGULAR,3pt,Jump Shot,[],1631095,88.78120893561103,96.56862745098039,1610612745,10,10,2026-04-10T00:18:39Z,460000,False,233.0,53.0,1,right,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,23.88,Missed,,,,,,,,,,,,,,,
47,PT08M01.00S,2026-04-10T00:18:34.6Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,10,10,2026-04-10T00:18:39Z,470000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,46.0,1.0,1.0,0.0,,,,,,,
48,PT07M54.00S,2026-04-10T00:18:41.8Z,1,REGULAR,turnover,lost ball,[],1630178,,,1610612755,10,10,2026-04-10T00:18:45Z,480000,False,,,0,,T. Maxey lost ball TURNOVER (1 TO),"[1630178, 1630578]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,
49,PT07M54.00S,2026-04-10T00:18:41.8Z,1,REGULAR,steal,,[],1630578,,,1610612745,10,10,2026-04-10T00:18:43Z,490000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT07M45.00S,2026-04-10T00:18:51.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631095,91.40932982917214,71.56862745098039,1610612745,12,10,2026-04-10T00:18:55Z,500000,False,108.0,28.0,1,right,J. Smith Jr. 11' step back Jump Shot (4 PTS),[1631095],1610612745.0,HOU,step back,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,11.15,Made,4.0,,,,,,,,,,,,,,
51,PT07M31.00S,2026-04-10T00:19:04.7Z,1,REGULAR,3pt,Jump Shot,[],202331,30.305519053876477,30.88235294117647,1610612755,12,10,2026-04-10T00:19:12Z,510000,False,96.0,232.0,1,left,MISS P. George 25' pullup bank 3PT,[202331],1610612755.0,PHI,pullup bank,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,25.13,Missed,,,,,,,,,,,,,,,
52,PT07M30.00S,2026-04-10T00:19:05.7Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612745,12,10,2026-04-10T00:19:12Z,520000,False,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,51.0,2.0,1.0,1.0,,,,,,,
53,PT07M25.00S,2026-04-10T00:19:13.7Z,1,REGULAR,foul,personal,[],202331,,,1610612745,12,10,2026-04-10T00:19:29Z,530000,False,,,0,,P. George personal FOUL (1 PF),"[202331, 1630578]",1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2534.0,1.0,0.0,Sengun,1630578.0,,
55,PT07M17.00S,2026-04-10T00:19:40.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,91.67214191852825,50.98039215686274,1610612745,14,10,2026-04-10T00:19:45Z,550000,False,5.0,26.0,1,right,A. Sengun cutting DUNK (4 PTS) (K. Durant 1 AST),"[1630578, 201142]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,2.63,Made,4.0,K. Durant,201142.0,1.0,,,,,,,,,,,
58,PT07M05.00S,2026-04-10T00:20:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641737,5.601182654402102,54.41176470588235,1610612755,14,10,2026-04-10T00:20:12Z,580000,False,-22.0,0.0,1,left,MISS A. Bona driving Layup,[1641737],1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,2.21,Missed,,,,,,,,,,,,,,,
59,PT07M04.00S,2026-04-10T00:20:04.5Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,14,10,2026-04-10T00:20:12Z,590000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,58.0,3.0,2.0,1.0,,,,,,,
60,PT06M50.00S,2026-04-10T00:20:18.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.19776609724047,49.754901960784316,1610612745,14,10,2026-04-10T00:20:28Z,600000,False,-1.0,21.0,1,right,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,2.08,Missed,,,,,,,,,,,,,,,
61,PT06M50.00S,2026-04-10T00:20:18.6Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,14,10,2026-04-10T00:20:28Z,610000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:1),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,,60.0,1.0,1.0,0.0,,,,,,,
62,PT06M45.00S,2026-04-10T00:20:26.8Z,1,REGULAR,turnover,traveling,[],1641737,,,1610612755,14,10,2026-04-10T00:20:37Z,620000,False,,,0,,A. Bona traveling TURNOVER (1 TO),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,2534.0,,,,,,
63,PT06M45.00S,2026-04-10T00:20:33.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,14,10,2026-04-10T00:20:33Z,630000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M45.00S,2026-04-10T00:22:56.4Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,14,10,2026-04-10T00:23:28Z,640000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M45.00S,2026-04-10T00:22:56.4Z,1,REGULAR,substitution,out,[],1629006,,,1610612745,14,10,2026-04-10T00:23:28Z,650000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M45.00S,2026-04-10T00:22:56.4Z,1,REGULAR,substitution,out,[],202331,,,1610612745,14,10,2026-04-10T00:23:28Z,660000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M45.00S,2026-04-10T00:22:56.4Z,1,REGULAR,substitution,out,[],1642845,,,1610612745,14,10,2026-04-10T00:23:28Z,670000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M45.00S,2026-04-10T00:22:56.4Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,14,10,2026-04-10T00:23:28Z,680000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M45.00S,2026-04-10T00:22:56.4Z,1,REGULAR,substitution,in,[],203991,,,1610612745,14,10,2026-04-10T00:23:28Z,690000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M45.00S,2026-04-10T00:22:56.4Z,1,REGULAR,substitution,in,[],1629656,,,1610612745,14,10,2026-04-10T00:23:28Z,700000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M45.00S,2026-04-10T00:22:56.4Z,1,REGULAR,substitution,in,[],1631230,,,1610612745,14,10,2026-04-10T00:23:28Z,710000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M33.00S,2026-04-10T00:23:46.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203991,93.38042049934296,55.14705882352941,1610612745,14,10,2026-04-10T00:23:54Z,720000,False,26.0,10.0,1,right,MISS C. Capela driving finger roll Layup,[203991],1610612745.0,HOU,driving finger roll,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,2.75,Missed,,,,,,,,,,,,,,,
73,PT06M33.00S,2026-04-10T00:23:46.9Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,14,10,2026-04-10T00:23:54Z,730000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,72.0,2.0,2.0,0.0,,,,,,,
74,PT06M24.00S,2026-04-10T00:23:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,15.850854139290407,47.549019607843135,1610612755,14,10,2026-04-10T00:24:04Z,740000,False,12.0,96.0,1,left,MISS T. Maxey 9' driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,9.73,Missed,,,,,,,,,,,,,,,
75,PT06M23.00S,2026-04-10T00:23:57.3Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,14,10,2026-04-10T00:24:04Z,750000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,,
76,PT06M17.00S,2026-04-10T00:24:03.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641708,91.5407358738502,49.26470588235294,1610612745,14,10,2026-04-10T00:24:15Z,760000,False,-4.0,27.0,1,right,MISS A. Thompson running DUNK,[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,2.73,Missed,,,,,,,,,,,,,,,
77,PT06M15.00S,2026-04-10T00:24:05.5Z,1,REGULAR,rebound,offensive,[],1631106,,,1610612745,14,10,2026-04-10T00:24:05Z,770000,False,,,0,,T. Eason REBOUND (Off:1 Def:0),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,76.0,1.0,0.0,1.0,,,,,,,
78,PT06M06.00S,2026-04-10T00:24:16.7Z,1,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612745,14,10,2026-04-10T00:24:25Z,780000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Thompson 2 FT),"[1629656, 1641708]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1630886.0,1.0,0.0,Thompson,1641708.0,,
80,PT06M06.00S,2026-04-10T00:24:50.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641708,,,1610612745,14,10,2026-04-10T00:25:15Z,800000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
81,PT06M06.00S,2026-04-10T00:24:50.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,14,10,2026-04-10T00:25:15Z,810000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,
82,PT06M06.00S,2026-04-10T00:24:50.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641708,,,1610612745,14,10,2026-04-10T00:25:15Z,820000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
83,PT06M05.00S,2026-04-10T00:24:51.4Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612755,14,10,2026-04-10T00:25:15Z,830000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,
