actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
84,PT05M20.00S,2025-11-22T02:57:11.7Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,8,13,2025-11-22T02:57:22Z,840000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,,,202037.0,,,,,,,,,,,,,,,,
85,PT05M07.00S,2025-11-22T02:57:25.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202685,11.777266754270697,62.99019607843137,1610612743,8,13,2025-11-22T02:57:30Z,850000,False,-65.0,58.0,1,left,MISS J. Valančiūnas 8' turnaround fadeaway Shot,[202685],1610612743.0,DEN,turnaround fadeaway,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Left,8.72,Missed,,,,,,,,,,,,,,,,,,
86,PT05M06.00S,2025-11-22T02:57:26.0Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,8,13,2025-11-22T02:57:30Z,860000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,
87,PT04M55.00S,2025-11-22T02:57:37.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,89.83245729303549,61.51960784313726,1610612745,8,13,2025-11-22T03:20:42Z,870000,False,58.0,43.0,1,right,MISS C. Capela 7' driving Layup - blocked,"[203991, 202685]",1610612745.0,HOU,driving,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,7.19,Missed,,,,,,,,,,,,,,,,,Valančiūnas,202685.0
88,PT04M55.00S,2025-11-22T02:57:37.5Z,1,REGULAR,block,,[],202685,,,1610612745,8,13,2025-11-22T02:57:40Z,880000,False,,,0,,J. Valančiūnas BLOCK (1 BLK),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
89,PT04M52.00S,2025-11-22T02:57:40.5Z,1,REGULAR,rebound,defensive,[],202685,,,1610612743,8,13,2025-11-22T02:57:43Z,890000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,
90,PT04M51.00S,2025-11-22T02:57:44.3Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,8,13,2025-11-22T02:58:01Z,900000,False,,,0,,N. Jokić bad pass out-of-bounds TURNOVER (2 TO),[203999],1610612743.0,DEN,bad pass,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,203592.0,,,,,,,,,,,,2.0,,,,
91,PT04M51.00S,2025-11-22T02:57:47.6Z,1,REGULAR,substitution,out,[],1627750,,,1610612745,8,13,2025-11-22T02:58:06Z,910000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M51.00S,2025-11-22T02:57:47.6Z,1,REGULAR,substitution,in,[],1628971,,,1610612745,8,13,2025-11-22T02:58:06Z,920000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M34.00S,2025-11-22T02:58:23.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631095,80.76544021024968,62.99019607843137,1610612745,8,13,2025-11-22T02:58:30Z,930000,False,65.0,128.0,1,right,MISS J. Smith Jr. 14' turnaround fadeaway Shot,[1631095],1610612745.0,HOU,turnaround fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,14.38,Missed,,,,,,,,,,,,,,,,,,
94,PT04M33.00S,2025-11-22T02:58:24.9Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,8,13,2025-11-22T02:58:30Z,940000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,93.0,1.0,1.0,0.0,,,,,,,,
95,PT04M23.00S,2025-11-22T02:58:35.5Z,1,REGULAR,3pt,Jump Shot,[],203999,29.6484888304862,70.09803921568627,1610612743,8,16,2025-11-22T03:08:53Z,950000,False,-100.0,226.0,1,left,N. Jokić 24' 3PT pullup (3 PTS),[203999],1610612743.0,DEN,pullup,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,24.75,Made,3.0,,,,,,,,,,,,,,,,,
96,PT04M00.00S,2025-11-22T02:58:59.1Z,1,REGULAR,2pt,Jump Shot,[],1630578,76.16622864651774,51.470588235294116,1610612745,8,16,2025-11-22T02:59:06Z,960000,False,7.0,172.0,1,right,MISS A. Sengun 17' pullup Shot,[1630578],1610612745.0,HOU,pullup,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,17.17,Missed,,,,,,,,,,,,,,,,,,
97,PT04M00.00S,2025-11-22T02:58:59.1Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,8,16,2025-11-22T02:59:06Z,970000,False,,,0,,P. Watson REBOUND (Off:1 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Center,,,,,,,,,96.0,3.0,2.0,1.0,,,,,,,,
98,PT03M50.00S,2025-11-22T02:59:07.5Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,8,16,2025-11-22T02:59:13Z,980000,False,,,0,,N. Jokić bad pass TURNOVER (3 TO),"[203999, 203991]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,3.0,Capela,203991.0,,
99,PT03M50.00S,2025-11-22T02:59:07.5Z,1,REGULAR,steal,,[],203991,,,1610612745,8,16,2025-11-22T03:00:11Z,990000,False,,,0,,C. Capela STEAL (1 STL),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
100,PT03M38.00S,2025-11-22T02:59:19.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203991,92.06636005256242,48.529411764705884,1610612745,8,16,2025-11-22T03:09:11Z,1000000,False,-7.0,22.0,1,right,MISS C. Capela alley-oop DUNK,[203991],1610612745.0,HOU,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
101,PT03M36.00S,2025-11-22T02:59:21.8Z,1,REGULAR,rebound,defensive,[],203501,,,1610612743,8,16,2025-11-22T03:09:11Z,1010000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,100.0,2.0,2.0,0.0,,,,,,,,
102,PT03M32.00S,2025-11-22T02:59:25.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631212,7.046649145860711,50.49019607843137,1610612743,8,18,2025-11-22T02:59:36Z,1020000,False,-2.0,14.0,1,left,P. Watson running Layup (4 PTS) (T. Hardaway Jr. 1 AST),"[1631212, 203501]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.39,Made,4.0,,,,,,,,,,T. Hardaway Jr.,203501.0,1.0,,,,,
104,PT03M11.00S,2025-11-22T02:59:47.9Z,1,REGULAR,turnover,bad pass,[],1631095,,,1610612745,8,18,2025-11-22T02:59:52Z,1040000,False,,,0,,J. Smith Jr. bad pass TURNOVER (2 TO),"[1631095, 203999]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,Jokić,203999.0,,
105,PT03M11.00S,2025-11-22T02:59:47.9Z,1,REGULAR,steal,,[],203999,,,1610612743,8,18,2025-11-22T02:59:49Z,1050000,False,,,0,,N. Jokić STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
106,PT03M07.00S,2025-11-22T02:59:54.9Z,1,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612743,8,18,2025-11-22T03:00:13Z,1060000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Watson 2 FT),"[1641708, 1631212]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,203592.0,1.0,0.0,Watson,1631212.0,,,,,,,,,,,,
108,PT03M07.00S,2025-11-22T03:00:22.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631212,,,1610612743,8,18,2025-11-22T03:00:22Z,1080000,False,,,0,,MISS P. Watson Free Throw 1 of 2,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
109,PT03M07.00S,2025-11-22T03:00:22.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,8,18,2025-11-22T03:00:22Z,1090000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,108.0,,,,,,,,,,,
110,PT03M07.00S,2025-11-22T03:00:23.6Z,1,REGULAR,substitution,out,[],1641708,,,1610612743,8,18,2025-11-22T03:00:43Z,1100000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M07.00S,2025-11-22T03:00:23.6Z,1,REGULAR,substitution,out,[],1630578,,,1610612743,8,18,2025-11-22T03:00:43Z,1110000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M07.00S,2025-11-22T03:00:23.6Z,1,REGULAR,substitution,out,[],202685,,,1610612743,8,18,2025-11-22T03:00:43Z,1120000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M07.00S,2025-11-22T03:00:23.6Z,1,REGULAR,substitution,in,[],1642263,,,1610612743,8,18,2025-11-22T03:00:43Z,1130000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M07.00S,2025-11-22T03:00:23.6Z,1,REGULAR,substitution,in,[],1629006,,,1610612743,8,18,2025-11-22T03:00:43Z,1140000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M07.00S,2025-11-22T03:00:23.6Z,1,REGULAR,substitution,in,[],1642461,,,1610612743,8,18,2025-11-22T03:00:43Z,1150000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M07.00S,2025-11-22T03:01:00.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631212,,,1610612743,8,19,2025-11-22T03:01:00Z,1160000,False,,,0,,P. Watson Free Throw 2 of 2 (5 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
117,PT02M55.00S,2025-11-22T03:01:12.9Z,1,REGULAR,turnover,lost ball,[],1642263,,,1610612745,8,19,2025-11-22T03:01:19Z,1170000,False,,,0,,R. Sheppard lost ball TURNOVER (1 TO),"[1642263, 1628971]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Brown,1628971.0,,
118,PT02M55.00S,2025-11-22T03:01:12.9Z,1,REGULAR,steal,,[],1628971,,,1610612743,8,19,2025-11-22T03:01:19Z,1180000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
119,PT02M43.00S,2025-11-22T03:01:30.2Z,1,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612743,8,19,2025-11-22T03:05:12Z,1190000,False,,,0,,J. Okogie shooting personal FOUL (1 PF) (Jokić 2 FT),"[1629006, 203999]",1610612745.0,HOU,shooting,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Center,,,,2004.0,1.0,0.0,Jokić,203999.0,,,,,,,,,,,,
121,PT02M43.00S,2025-11-22T03:01:43.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,8,19,2025-11-22T03:01:43Z,1210000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M43.00S,2025-11-22T03:05:17.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203999,,,1610612743,8,19,2025-11-22T03:05:17Z,1220000,False,,,0,,MISS N. Jokić Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
123,PT02M43.00S,2025-11-22T03:05:17.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,8,19,2025-11-22T03:05:17Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,122.0,,,,,,,,,,,
124,PT02M43.00S,2025-11-22T03:05:36.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203999,,,1610612743,8,20,2025-11-22T03:05:36Z,1240000,False,,,0,,N. Jokić Free Throw 2 of 2 (4 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
125,PT02M23.00S,2025-11-22T03:05:59.2Z,1,REGULAR,2pt,Jump Shot,[],201142,77.08607095926413,71.07843137254902,1610612745,8,20,2025-11-22T03:06:04Z,1250000,False,105.0,163.0,1,right,MISS K. Durant 19' pullup Shot,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,19.4,Missed,,,,,,,,,,,,,,,,,,
126,PT02M22.00S,2025-11-22T03:06:00.2Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,8,20,2025-11-22T03:10:35Z,1260000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,125.0,3.0,2.0,1.0,,,,,,,,
168,PT02M22.00S,2025-11-22T03:06:02.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,93.9060446780552,49.26470588235294,1610612745,8,20,2025-11-22T03:11:09Z,1265000,False,-4.0,5.0,1,right,MISS J. Smith Jr. tip Layup,[1631095],1610612745.0,HOU,tip,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
169,PT02M22.00S,2025-11-22T03:06:02.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,8,20,2025-11-22T03:11:09Z,1267500,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,168.0,,,,,,,,,,,
128,PT02M04.00S,2025-11-22T03:06:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,12.171484888304862,64.95098039215686,1610612743,8,20,2025-11-22T03:06:34Z,1280000,False,-75.0,62.0,1,left,MISS N. Jokić 9' driving Layup,[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Left,9.71,Missed,,,,,,,,,,,,,,,,,,
129,PT02M02.00S,2025-11-22T03:06:26.7Z,1,REGULAR,rebound,offensive,[],1642461,,,1610612743,8,20,2025-11-22T03:06:34Z,1290000,False,,,0,,S. Jones REBOUND (Off:1 Def:0),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,128.0,1.0,0.0,1.0,,,,,,,,
130,PT01M52.00S,2025-11-22T03:06:37.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631212,14.011169513797633,48.77450980392157,1610612743,8,20,2025-11-22T03:41:37Z,1300000,False,6.0,79.0,1,left,MISS P. Watson 7' Layup - blocked,"[1631212, 1631095]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,7.94,Missed,,,,,,,,,,,,,,,,,Smith Jr.,1631095.0
131,PT01M52.00S,2025-11-22T03:06:37.1Z,1,REGULAR,block,,[],1631095,,,1610612743,8,20,2025-11-22T04:37:55Z,1310000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT01M48.00S,2025-11-22T03:06:41.1Z,1,REGULAR,rebound,offensive,[],1631212,,,1610612743,8,20,2025-11-22T03:06:41Z,1320000,False,,,0,,P. Watson REBOUND (Off:2 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,130.0,4.0,2.0,2.0,,,,,,,,
133,PT01M48.00S,2025-11-22T03:06:40.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631212,6.521024967148489,52.20588235294118,1610612743,8,20,2025-11-22T03:11:26Z,1330000,False,-11.0,9.0,1,left,MISS P. Watson putback Layup,[1631212],1610612743.0,DEN,putback,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.41,Missed,,,,,,,,,,,,,,,,,,
134,PT01M47.00S,2025-11-22T03:06:41.8Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,8,20,2025-11-22T03:06:45Z,1340000,False,,,0,,N. Jokić REBOUND (Off:3 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,133.0,6.0,3.0,3.0,,,,,,,,
135,PT01M47.00S,2025-11-22T03:06:44.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,8,20,2025-11-22T03:06:44Z,1350000,False,0.0,0.0,1,left,MISS N. Jokić tip Layup,[203999],1610612743.0,DEN,tip,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
136,PT01M47.00S,2025-11-22T03:06:44.7Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,8,20,2025-11-22T03:06:44Z,1360000,False,,,0,,N. Jokić REBOUND (Off:4 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,,,,,,,135.0,7.0,3.0,4.0,,,,,,,,
137,PT01M47.00S,2025-11-22T03:06:53.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612743,8,20,2025-11-22T03:07:02Z,1370000,False,,,0,,J. Smith Jr. personal FOUL (2 PF) (Jokić 2 FT),"[1631095, 203999]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,202037.0,2.0,0.0,Jokić,203999.0,,,,,,,,,,,,
139,PT01M47.00S,2025-11-22T03:07:14.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,8,20,2025-11-22T03:07:14Z,1390000,False,,,0,,MISS N. Jokić Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
140,PT01M47.00S,2025-11-22T03:07:14.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,8,20,2025-11-22T03:07:14Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,139.0,,,,,,,,,,,
141,PT01M47.00S,2025-11-22T03:07:15.8Z,1,REGULAR,substitution,out,[],1631095,,,1610612743,8,20,2025-11-22T03:07:27Z,1410000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M47.00S,2025-11-22T03:07:15.8Z,1,REGULAR,substitution,out,[],203991,,,1610612743,8,20,2025-11-22T03:07:27Z,1420000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M47.00S,2025-11-22T03:07:15.8Z,1,REGULAR,substitution,in,[],1630578,,,1610612743,8,20,2025-11-22T03:07:27Z,1430000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M47.00S,2025-11-22T03:07:15.8Z,1,REGULAR,substitution,in,[],1641708,,,1610612743,8,20,2025-11-22T03:07:27Z,1440000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M47.00S,2025-11-22T03:07:36.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,8,21,2025-11-22T03:07:36Z,1450000,False,,,0,,N. Jokić Free Throw 2 of 2 (5 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
146,PT01M30.00S,2025-11-22T03:07:54.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,81.68528252299606,61.274509803921575,1610612745,10,21,2025-11-22T03:08:00Z,1460000,False,56.0,120.0,1,right,K. Durant 13' pullup Jump Shot (6 PTS) (R. Sheppard 1 AST),"[201142, 1642263]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,13.23,Made,6.0,,,,,,,,,,R. Sheppard,1642263.0,1.0,,,,,
148,PT01M12.00S,2025-11-22T03:08:11.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.748357424441524,50.245098039215684,1610612743,10,23,2025-11-22T03:08:16Z,1480000,False,-1.0,77.0,1,left,N. Jokić 7' floating Jump Shot (7 PTS) (B. Brown 1 AST),"[203999, 1628971]",1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,7.67,Made,7.0,,,,,,,,,,B. Brown,1628971.0,1.0,,,,,
150,PT00M52.50S,2025-11-22T03:08:33.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642263,89.96386333771353,63.970588235294116,1610612745,12,23,2025-11-22T03:08:40Z,1500000,False,70.0,42.0,1,right,R. Sheppard 8' driving Layup (2 PTS) (A. Sengun 1 AST),"[1642263, 1630578]",1610612745.0,HOU,driving,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Right,8.14,Made,2.0,,,,,,,,,,A. Sengun,1630578.0,1.0,,,,,
152,PT00M43.90S,2025-11-22T03:08:44.1Z,1,REGULAR,3pt,Jump Shot,[],203501,17.296320630749015,94.36274509803921,1610612743,12,23,2025-11-22T03:08:49Z,1520000,False,-222.0,110.0,1,left,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
153,PT00M41.20S,2025-11-22T03:08:46.8Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,12,23,2025-11-22T03:08:49Z,1530000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,152.0,2.0,2.0,0.0,,,,,,,,
154,PT00M29.00S,2025-11-22T03:08:59.0Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612745,12,23,2025-11-22T03:09:02Z,1540000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 203999]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Jokić,203999.0,,
155,PT00M29.00S,2025-11-22T03:08:59.0Z,1,REGULAR,steal,,[],203999,,,1610612743,12,23,2025-11-22T03:09:00Z,1550000,False,,,0,,N. Jokić STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT00M25.80S,2025-11-22T03:09:02.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,6.915243101182654,47.794117647058826,1610612743,12,25,2025-11-22T03:09:09Z,1560000,False,11.0,13.0,1,left,B. Brown running Layup (2 PTS) (N. Jokić 2 AST),"[1628971, 203999]",1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.67,Made,2.0,,,,,,,,,,N. Jokić,203999.0,2.0,,,,,
158,PT00M06.10S,2025-11-22T03:09:25.5Z,1,REGULAR,3pt,Jump Shot,[],1629006,92.32917214191852,97.05882352941177,1610612745,12,25,2025-11-22T03:09:30Z,1580000,False,235.0,20.0,1,right,MISS J. Okogie 3PT,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
159,PT00M04.30S,2025-11-22T03:09:27.3Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,12,25,2025-11-22T03:12:04Z,1590000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,,,158.0,1.0,0.0,1.0,,,,,,,,
160,PT00M02.70S,2025-11-22T03:09:31.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,90.22667542706965,50.0,1610612745,12,25,2025-11-22T03:12:32Z,1592500,False,0.0,39.0,1,right,MISS A. Thompson Layup,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,,
