actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-14T00:11:33.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-14T00:11:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-14T00:11:36.2Z,1,REGULAR,jumpball,recovered,[],1630530,,,1610612740,0,0,2026-03-14T00:11:36Z,40000,False,,,0,,Jump Ball Z. Williamson vs. T. Eason: Tip to T. Murphy III,"[1630530, 1629627, 1631106]",1610612740.0,NOP,startperiod,T. Murphy III,1630530.0,Murphy III,T. Murphy III,Williamson,1629627.0,Eason,1631106.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-03-14T00:11:48.7Z,1,REGULAR,3pt,Jump Shot,[],1627749,25.837713534822605,10.784313725490197,1610612740,0,3,2026-03-14T00:11:52Z,70000,False,196.0,190.0,1,left,D. Murray 27' 3PT  (3 PTS) (T. Murphy III 1 AST),"[1627749, 1630530]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,27.33,Made,3.0,T. Murphy III,1630530.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2026-03-14T00:12:09.5Z,1,REGULAR,3pt,Jump Shot,[],201142,74.98357424441524,13.23529411764706,1610612745,3,3,2026-03-14T00:12:14Z,90000,False,-184.0,183.0,1,right,K. Durant 25' 3PT pullup (3 PTS) (J. Smith Jr. 1 AST),"[201142, 1631095]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,25.92,Made,3.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,,,,,
11,PT10M57.00S,2026-03-14T00:12:36.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,7.30946123521682,42.8921568627451,1610612740,3,3,2026-03-14T00:12:41Z,110000,False,36.0,16.0,1,left,MISS S. Bey driving finger roll Layup,[1630180],1610612740.0,NOP,driving finger roll,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,3.9,Missed,,,,,,,,,,,,,,,,,,
12,PT10M54.00S,2026-03-14T00:12:39.1Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,3,3,2026-03-14T00:12:41Z,120000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M49.00S,2026-03-14T00:12:42.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641708,92.9862023653088,49.26470588235294,1610612745,3,3,2026-03-14T00:13:35Z,130000,False,-4.0,13.0,1,right,MISS A. Thompson running DUNK,[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
15,PT10M47.00S,2026-03-14T00:12:44.5Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612745,3,3,2026-03-14T00:12:49Z,150000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,
16,PT10M43.00S,2026-03-14T00:12:48.9Z,1,REGULAR,turnover,bad pass,[],1631106,,,1610612745,3,3,2026-03-14T00:12:52Z,160000,False,,,0,,T. Eason bad pass TURNOVER (1 TO),"[1631106, 1630529]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Jones,1630529.0,,,,,,,
17,PT10M43.00S,2026-03-14T00:12:48.9Z,1,REGULAR,steal,,[],1630529,,,1610612740,3,3,2026-03-14T00:12:50Z,170000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
