actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-12T01:11:36.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-12T01:11:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-12-12T01:11:38.7Z,1,REGULAR,jumpball,recovered,[],201935,,,1610612746,0,0,2025-12-12T01:11:38Z,40000,False,,,0,,Jump Ball I. Zubac vs. A. Sengun: Tip to J. Harden,"[201935, 1627826, 1630578]",1610612746.0,LAC,startperiod,J. Harden,201935.0,Harden,J. Harden,Zubac,1627826.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2025-12-12T01:11:55.5Z,1,REGULAR,3pt,Jump Shot,[],1628381,92.59198423127464,95.58823529411765,1610612746,0,0,2025-12-12T01:12:00Z,70000,False,228.0,17.0,1,right,MISS J. Collins 3PT,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,22.85,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2025-12-12T01:11:56.5Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,0,0,2025-12-12T01:12:00Z,80000,False,,,0,,I. Zubac REBOUND (Off:1 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
10,PT11M29.00S,2025-12-12T01:12:25.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627739,71.43561103810775,81.12745098039215,1610612746,0,0,2025-12-12T01:12:30Z,100000,False,156.0,216.0,1,right,MISS K. Dunn 26' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
11,PT11M28.00S,2025-12-12T01:12:26.1Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,0,0,2025-12-12T01:13:10Z,110000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M07.00S,2025-12-12T01:12:47.1Z,1,REGULAR,2pt,Jump Shot,[],201142,23.603810775295663,74.26470588235294,1610612745,0,0,2025-12-12T01:12:53Z,120000,False,-121.0,169.0,1,left,MISS K. Durant 20' pullup Shot,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,20.84,Missed,,,,,,,,,,,,,,,,,,
13,PT11M06.00S,2025-12-12T01:12:48.1Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612745,0,0,2025-12-12T01:12:53Z,130000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Left Center,,,12.0,1.0,0.0,1.0,,,,,,,,,,,,,,
14,PT11M05.00S,2025-12-12T01:12:51.2Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612745,0,0,2025-12-12T01:13:10Z,140000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Okogie 2 FT),"[1627826, 1629006]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,1.0,0.0,Okogie,1629006.0,,,,,,,,,
16,PT11M05.00S,2025-12-12T01:13:20.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629006,,,1610612745,0,0,2025-12-12T01:13:20Z,160000,False,,,0,,MISS J. Okogie Free Throw 1 of 2,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
