actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-12-30T01:11:17.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-30T01:11:17Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-12-30T01:11:20.7Z,1,REGULAR,jumpball,recovered,[],1631097,,,1610612754,0,0,2025-12-30T01:11:20Z,40000,False,,,0,,Jump Ball J. Huff vs. S. Adams: Tip to B. Mathurin,"[1631097, 1630643, 203500]",1610612754.0,IND,startperiod,B. Mathurin,1631097.0,Mathurin,B. Mathurin,Huff,1630643.0,Adams,203500.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2025-12-30T01:11:34.8Z,1,REGULAR,2pt,Jump Shot,[],1631097,74.58935611038108,55.392156862745104,1610612754,0,0,2025-12-30T01:11:41Z,70000,False,27.0,186.0,1,right,MISS B. Mathurin 18' pullup Shot,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Center,18.83,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2025-12-30T01:11:34.8Z,1,REGULAR,rebound,offensive,[],1630643,,,1610612754,0,0,2025-12-30T01:11:41Z,80000,False,,,0,,J. Huff REBOUND (Off:1 Def:0),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Mid-Range,16-24 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M36.00S,2025-12-30T01:11:40.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630643,90.62089356110381,50.245098039215684,1610612754,0,2,2025-12-30T01:13:39Z,90000,False,1.0,36.0,1,right,J. Huff reverse DUNK (2 PTS) (B. Mathurin 1 AST),"[1630643, 1631097]",1610612754.0,IND,reverse,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,2.0,B. Mathurin,1631097.0,1.0,,,,,,,,,,
11,PT11M21.00S,2025-12-30T01:11:54.7Z,1,REGULAR,2pt,Jump Shot,[],201142,22.815374507227332,57.107843137254896,1610612745,0,2,2025-12-30T01:14:20Z,110000,False,-36.0,162.0,1,left,MISS K. Durant 16' fadeaway Shot,[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,16.58,Missed,,,,,,,,,,,,,,,,,,
12,PT11M21.00S,2025-12-30T01:11:54.7Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,0,2,2025-12-30T01:12:01Z,120000,False,,,0,,S. Adams REBOUND (Off:1 Def:0),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M17.00S,2025-12-30T01:11:58.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203500,5.206964520367937,55.392156862745104,1610612745,2,2,2025-12-30T01:14:44Z,130000,False,-27.0,-4.0,1,left,S. Adams driving DUNK (2 PTS),[203500],1610612745.0,HOU,driving,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,2.0,,,,,,,,,,,,,
14,PT11M10.00S,2025-12-30T01:12:07.2Z,1,REGULAR,foul,personal,[],1631095,,,1610612754,2,2,2025-12-30T01:12:24Z,140000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 1629614]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,203591.0,1.0,0.0,Nembhard,1629614.0,,,,,
16,PT10M58.00S,2025-12-30T01:12:37.9Z,1,REGULAR,2pt,Jump Shot,[],1627783,89.83245729303549,75.98039215686273,1610612754,2,2,2025-12-30T01:15:53Z,160000,False,130.0,43.0,1,right,MISS P. Siakam 13' fadeaway Shot,[1627783],1610612754.0,IND,fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,13.69,Missed,,,,,,,,,,,,,,,,,,
