actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT03M34.00S,2026-03-17T01:57:33.4Z,1,REGULAR,steal,,[],1629006,,,1610612745,19,22,2026-03-17T01:57:35Z,850000,False,,,0,,J. Okogie STEAL (2 STL),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
86,PT03M10.00S,2026-03-17T01:57:57.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641708,82.60512483574244,41.911764705882355,1610612745,19,22,2026-03-17T01:58:04Z,860000,False,-40.0,111.0,1,right,MISS A. Thompson 11' fadeaway Shot,[1641708],1610612745.0,HOU,fadeaway,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,11.81,,,,,,,,,,,
87,PT03M08.00S,2026-03-17T01:57:59.4Z,1,REGULAR,rebound,offensive,[],203991,,,1610612745,19,22,2026-03-17T01:58:04Z,870000,False,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,86.0,,,2.0,1.0,1.0,,,,,,,,
88,PT03M07.00S,2026-03-17T01:58:00.9Z,1,REGULAR,turnover,bad pass,[],203991,,,1610612745,19,22,2026-03-17T01:58:06Z,880000,False,,,0,,C. Capela bad pass TURNOVER (1 TO),"[203991, 1629060]",1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Hachimura,1629060.0,,
89,PT03M07.00S,2026-03-17T01:58:00.9Z,1,REGULAR,steal,,[],1629060,,,1610612747,19,22,2026-03-17T01:58:02Z,890000,False,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
90,PT02M56.00S,2026-03-17T01:58:12.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,32.013797634691194,61.274509803921575,1610612747,19,22,2026-03-17T01:58:16Z,900000,False,-56.0,248.0,1,left,MISS L. Kennard 25' 3PT,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.47,,,,,,,,,,,
91,PT02M53.00S,2026-03-17T01:58:15.3Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,19,22,2026-03-17T01:58:16Z,910000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,90.0,,,1.0,1.0,0.0,,,,,,,,
92,PT02M47.00S,2026-03-17T01:58:20.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641708,86.67871222076215,50.245098039215684,1610612745,19,22,2026-03-17T02:00:56Z,920000,False,1.0,73.0,1,right,MISS A. Thompson 7' running pullup Shot,[1641708],1610612745.0,HOU,running pullup,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.27,,,,,,,,,,,
93,PT02M45.00S,2026-03-17T01:58:22.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,19,22,2026-03-17T01:58:32Z,930000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,92.0,,,2.0,2.0,0.0,,,,,,,,
94,PT02M36.00S,2026-03-17T01:58:31.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,8.229303547963205,47.30392156862745,1610612747,19,24,2026-03-17T02:01:41Z,940000,False,13.0,25.0,1,left,R. Hachimura driving DUNK (4 PTS) (L. Dončić 2 AST),"[1629060, 1629029]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,2.83,,,,L. Dončić,1629029.0,2.0,,,,,
96,PT02M16.00S,2026-03-17T01:58:52.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,93.11760840998686,45.83333333333333,1610612745,21,24,2026-03-17T01:58:58Z,960000,False,-21.0,12.0,1,right,A. Thompson cutting DUNK (6 PTS) (J. Okogie 2 AST),"[1641708, 1629006]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,2.41,,,,J. Okogie,1629006.0,2.0,,,,,
98,PT02M16.00S,2026-03-17T01:58:57.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,21,24,2026-03-17T01:58:57Z,980000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M16.00S,2026-03-17T02:00:32.6Z,1,REGULAR,substitution,out,[],201142,,,1610612747,21,24,2026-03-17T02:02:12Z,990000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M16.00S,2026-03-17T02:00:32.6Z,1,REGULAR,substitution,out,[],1629006,,,1610612747,21,24,2026-03-17T02:02:12Z,1000000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M16.00S,2026-03-17T02:00:32.6Z,1,REGULAR,substitution,out,[],203991,,,1610612747,21,24,2026-03-17T02:02:12Z,1010000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M16.00S,2026-03-17T02:00:32.6Z,1,REGULAR,substitution,out,[],1629028,,,1610612747,21,24,2026-03-17T02:02:12Z,1020000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M16.00S,2026-03-17T02:00:32.6Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,21,24,2026-03-17T02:02:12Z,1030000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M16.00S,2026-03-17T02:00:32.6Z,1,REGULAR,substitution,in,[],1627827,,,1610612747,21,24,2026-03-17T02:02:12Z,1040000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M16.00S,2026-03-17T02:00:32.6Z,1,REGULAR,substitution,in,[],1631095,,,1610612747,21,24,2026-03-17T02:02:12Z,1050000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M16.00S,2026-03-17T02:00:32.6Z,1,REGULAR,substitution,in,[],1631106,,,1610612747,21,24,2026-03-17T02:02:12Z,1060000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M16.00S,2026-03-17T02:00:32.6Z,1,REGULAR,substitution,in,[],1629637,,,1610612747,21,24,2026-03-17T02:02:12Z,1070000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M16.00S,2026-03-17T02:00:32.6Z,1,REGULAR,substitution,in,[],203935,,,1610612747,21,24,2026-03-17T02:02:12Z,1080000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT01M54.00S,2026-03-17T02:02:51.2Z,1,REGULAR,3pt,Jump Shot,[],203935,6.652431011826544,95.83333333333334,1610612747,21,27,2026-03-17T02:02:57Z,1090000,False,-229.0,10.0,1,left,M. Smart 3PT  (3 PTS) (L. Kennard 1 AST),"[203935, 1628379]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,,,,Made,,3.0,22.94,,,,L. Kennard,1628379.0,1.0,,,,,
111,PT01M28.00S,2026-03-17T02:03:16.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,85.3646517739816,57.59803921568627,1610612745,23,27,2026-03-17T02:03:22Z,1110000,False,38.0,85.0,1,right,J. Smith Jr. 9' fadeaway Jump Shot (6 PTS) (R. Sheppard 1 AST),"[1631095, 1642263]",1610612745.0,HOU,fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,6.0,9.32,,,,R. Sheppard,1642263.0,1.0,,,,,
113,PT01M10.00S,2026-03-17T02:03:34.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,11.251642575558476,37.745098039215684,1610612747,23,29,2026-03-17T02:03:43Z,1130000,False,61.0,53.0,1,left,L. Dončić 8' driving finger roll Layup (16 PTS),[1629029],1610612747.0,LAL,driving finger roll,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,,16.0,8.12,,,,,,,,,,,
114,PT00M46.20S,2026-03-17T02:03:59.6Z,1,REGULAR,2pt,Jump Shot,[],1641708,90.62089356110381,8.088235294117647,1610612745,23,29,2026-03-17T02:04:04Z,1140000,False,-210.0,36.0,1,right,MISS A. Thompson 21' Jump Shot,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left,,,,,,Missed,,,21.26,,,,,,,,,,,
115,PT00M44.40S,2026-03-17T02:04:01.4Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,23,29,2026-03-17T02:04:01Z,1150000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left,,,,,,,114.0,,,2.0,1.0,1.0,,,,,,,,
116,PT00M42.70S,2026-03-17T02:04:03.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642263,69.72733245729303,68.62745098039215,1610612745,23,29,2026-03-17T02:04:07Z,1160000,False,93.0,232.0,1,right,MISS R. Sheppard 25' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.01,,,,,,,,,,,
117,PT00M40.40S,2026-03-17T02:04:05.3Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,23,29,2026-03-17T02:04:07Z,1170000,False,,,0,,A. Thompson REBOUND (Off:2 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,116.0,,,3.0,1.0,2.0,,,,,,,,
118,PT00M37.40S,2026-03-17T02:04:07.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642263,81.68528252299606,95.58823529411765,1610612745,26,29,2026-03-17T02:04:17Z,1180000,False,228.0,120.0,1,right,R. Sheppard 25' 3PT  (3 PTS) (A. Thompson 3 AST),"[1642263, 1641708]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,3.0,25.74,,,,A. Thompson,1641708.0,3.0,,,,,
120,PT00M29.10S,2026-03-17T02:04:19.7Z,1,REGULAR,3pt,Jump Shot,[],1629029,30.962549277266753,76.47058823529412,1610612747,26,29,2026-03-17T02:04:26Z,1200000,False,-132.0,239.0,1,left,MISS L. Dončić 27' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.28,,,,,,,,,,,
121,PT00M25.10S,2026-03-17T02:04:23.7Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,26,29,2026-03-17T02:04:26Z,1210000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,120.0,,,2.0,2.0,0.0,,,,,,,,
122,PT00M07.30S,2026-03-17T02:04:42.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642263,91.14651773981603,53.92156862745098,1610612745,28,29,2026-03-17T02:04:49Z,1220000,False,20.0,31.0,1,right,R. Sheppard driving DUNK (5 PTS),[1642263],1610612745.0,HOU,driving,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,3.64,,,,,,,,,,,
123,PT00M00.90S,2026-03-17T02:04:52.2Z,1,REGULAR,3pt,Jump Shot,[],1629060,7.835085413929041,4.166666666666666,1610612747,28,29,2026-03-17T02:05:19Z,1230000,False,229.0,21.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.02,,,,,,,,,,,
124,PT00M00.90S,2026-03-17T02:04:52.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,28,29,2026-03-17T02:05:19Z,1240000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,123.0,,,,,,,,,,,,,
125,PT00M00.00S,2026-03-17T02:05:14.9Z,1,REGULAR,period,end,[],0,,,1610612747,28,29,2026-03-17T02:05:14Z,1250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT12M00.00S,2026-03-17T02:06:21.1Z,2,REGULAR,substitution,out,['startperiod'],1631106,,,1610612747,28,29,2026-03-17T02:08:34Z,1260000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT12M00.00S,2026-03-17T02:06:21.1Z,2,REGULAR,substitution,out,['startperiod'],1629060,,,1610612747,28,29,2026-03-17T02:08:34Z,1270000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT12M00.00S,2026-03-17T02:06:21.1Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612747,28,29,2026-03-17T02:08:34Z,1280000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT12M00.00S,2026-03-17T02:06:21.1Z,2,REGULAR,substitution,in,['startperiod'],203991,,,1610612747,28,29,2026-03-17T02:08:34Z,1290000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT12M00.00S,2026-03-17T02:06:21.1Z,2,REGULAR,substitution,in,['startperiod'],1630559,,,1610612747,28,29,2026-03-17T02:08:34Z,1300000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT12M00.00S,2026-03-17T02:06:21.1Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,28,29,2026-03-17T02:08:34Z,1310000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2026-03-17T02:08:39.1Z,2,REGULAR,period,start,[],0,,,1610612747,28,29,2026-03-17T02:08:39Z,1320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT11M40.00S,2026-03-17T02:08:58.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,8.360709592641262,42.64705882352941,1610612747,28,29,2026-03-17T02:09:06Z,1330000,False,37.0,26.0,1,left,MISS L. James driving finger roll Layup,[2544],1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.51,,,,,,,,,,,
134,PT11M37.00S,2026-03-17T02:09:01.5Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,28,29,2026-03-17T02:09:06Z,1340000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,133.0,,,3.0,3.0,0.0,,,,,,,,
135,PT11M31.00S,2026-03-17T02:09:07.4Z,2,REGULAR,3pt,Jump Shot,[],1642263,63.15703022339028,47.549019607843135,1610612745,28,29,2026-03-17T02:09:12Z,1350000,False,-12.0,294.0,1,right,MISS R. Sheppard 29' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,29.41,,,,,,,,,,,
136,PT11M28.00S,2026-03-17T02:09:10.4Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,28,29,2026-03-17T02:09:12Z,1360000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,135.0,,,1.0,1.0,0.0,,,,,,,,
137,PT11M23.00S,2026-03-17T02:09:15.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630559,7.835085413929041,42.8921568627451,1610612747,28,31,2026-03-17T02:09:26Z,1370000,False,36.0,21.0,1,left,A. Reaves running Layup (4 PTS),[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,4.13,,,,,,,,,,,
138,PT11M00.00S,2026-03-17T02:09:37.4Z,2,REGULAR,3pt,Jump Shot,[],1641708,92.9862023653088,95.09803921568627,1610612745,28,31,2026-03-17T02:09:43Z,1380000,False,225.0,13.0,1,right,MISS A. Thompson 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,22.59,,,,,,,,,,,
139,PT11M00.00S,2026-03-17T02:09:37.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,28,31,2026-03-17T02:09:43Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,138.0,,,,,,,,,,,,,
140,PT11M00.00S,2026-03-17T02:09:42.5Z,2,REGULAR,foul,personal,[],1629637,,,1610612745,28,31,2026-03-17T02:09:55Z,1400000,False,,,0,,J. Hayes loose ball personal FOUL (1 PF),"[1629637, 203991]",1610612747.0,LAL,loose ball,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,202058.0,1.0,0.0,Capela,203991.0,,,,,,,,,,,,,,,
142,PT11M00.00S,2026-03-17T02:09:50.2Z,2,REGULAR,substitution,out,[],1628379,,,1610612745,28,31,2026-03-17T02:09:54Z,1420000,False,,,0,,SUB out: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT11M00.00S,2026-03-17T02:09:50.2Z,2,REGULAR,substitution,in,[],1631222,,,1610612745,28,31,2026-03-17T02:09:54Z,1430000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT10M48.00S,2026-03-17T02:10:21.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631095,71.30420499342969,15.686274509803921,1610612745,31,31,2026-03-17T02:10:25Z,1440000,False,-172.0,217.0,1,right,J. Smith Jr. 27' 3PT  (9 PTS) (D. Finney-Smith 1 AST),"[1631095, 1627827]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,9.0,27.68,,,,D. Finney-Smith,1627827.0,1.0,,,,,
146,PT10M36.00S,2026-03-17T02:10:36.3Z,2,REGULAR,foul,personal,[],1641708,,,1610612747,31,31,2026-03-17T02:10:59Z,1460000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641708, 1630559]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,202058.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
148,PT10M29.00S,2026-03-17T02:11:07.6Z,2,REGULAR,3pt,Jump Shot,[],1630559,29.77989487516426,69.36274509803921,1610612747,31,31,2026-03-17T02:11:13Z,1480000,False,-97.0,227.0,1,left,MISS A. Reaves 24' pullup 3PT - blocked,"[1630559, 1641708]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.71,,,,,,,,,,Thompson,1641708.0
149,PT10M29.00S,2026-03-17T02:11:07.6Z,2,REGULAR,block,,[],1641708,,,1610612747,31,31,2026-03-17T02:11:10Z,1490000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
150,PT10M27.00S,2026-03-17T02:11:09.6Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,31,31,2026-03-17T02:11:13Z,1500000,False,,,0,,A. Thompson REBOUND (Off:2 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,148.0,,,4.0,2.0,2.0,,,,,,,,
151,PT10M21.00S,2026-03-17T02:11:16.2Z,2,REGULAR,turnover,bad pass,[],1641708,,,1610612745,31,31,2026-03-17T02:11:20Z,1510000,False,,,0,,A. Thompson bad pass TURNOVER (2 TO),"[1641708, 2544]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,James,2544.0,,
152,PT10M21.00S,2026-03-17T02:11:16.2Z,2,REGULAR,steal,,[],2544,,,1610612747,31,31,2026-03-17T02:11:18Z,1520000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
154,PT10M16.00S,2026-03-17T02:11:30.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630559,7.30946123521682,45.83333333333333,1610612747,31,33,2026-03-17T02:11:37Z,1540000,False,21.0,16.0,1,left,A. Reaves cutting Layup (6 PTS) (L. James 2 AST),"[1630559, 2544]",1610612747.0,LAL,cutting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,2.64,,,,L. James,2544.0,2.0,,,,,
167,PT09M55.00S,2026-03-17T02:11:59.1Z,2,REGULAR,turnover,lost ball,[],1641708,,,1610612745,31,33,2026-03-17T02:16:33Z,1585000,False,,,0,,A. Thompson lost ball TURNOVER (3 TO),"[1641708, 1629637]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,Hayes,1629637.0,,
168,PT09M55.00S,2026-03-17T02:11:59.1Z,2,REGULAR,steal,,[],1629637,,,1610612747,31,33,2026-03-17T02:16:33Z,1587500,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
159,PT09M42.00S,2026-03-17T02:12:05.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203935,5.075558475689881,96.07843137254902,1610612747,31,33,2026-03-17T02:16:33Z,1590000,False,-230.0,-5.0,1,left,MISS M. Smart 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.04,,,,,,,,,,,
160,PT09M39.00S,2026-03-17T02:12:08.2Z,2,REGULAR,rebound,offensive,[],1631222,,,1610612747,31,33,2026-03-17T02:12:10Z,1600000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:0),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,,,,159.0,,,1.0,0.0,1.0,,,,,,,,
161,PT09M37.00S,2026-03-17T02:12:09.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",1631222,7.703679369250986,48.529411764705884,1610612747,31,35,2026-03-17T02:16:33Z,1610000,False,7.0,20.0,1,left,J. LaRavia putback Layup (2 PTS),[1631222],1610612747.0,LAL,putback,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,2.12,,,,,,,,,,,
162,PT09M37.00S,2026-03-17T02:12:13.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,31,35,2026-03-17T02:12:13Z,1620000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT09M22.00S,2026-03-17T02:14:07.6Z,2,REGULAR,turnover,bad pass,[],203991,,,1610612745,31,35,2026-03-17T02:37:55Z,1625000,False,,,0,,C. Capela bad pass TURNOVER (2 TO),"[203991, 1631222]",1610612745.0,HOU,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,LaRavia,1631222.0,,
282,PT09M22.00S,2026-03-17T02:14:07.6Z,2,REGULAR,steal,,[],1631222,,,1610612747,31,35,2026-03-17T02:37:41Z,1627500,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
289,PT09M20.00S,2026-03-17T02:15:04.7Z,2,REGULAR,turnover,lost ball,[],1631222,,,1610612747,31,35,2026-03-17T02:38:22Z,1628750,False,,,0,,J. LaRavia lost ball TURNOVER (1 TO),"[1631222, 203991]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Capela,203991.0,,
290,PT09M20.00S,2026-03-17T02:15:04.7Z,2,REGULAR,steal,,[],203991,,,1610612745,31,35,2026-03-17T02:38:22Z,1629375,False,,,0,,C. Capela STEAL (1 STL),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
163,PT09M16.00S,2026-03-17T02:16:01.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,76.42904073587385,89.70588235294117,1610612745,34,35,2026-03-17T02:38:22Z,1630000,False,199.0,169.0,1,right,D. Finney-Smith 26' 3PT  (3 PTS),[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,3.0,26.08,,,,,,,,,,,
