actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
25,PT10M02.00S,2025-11-04T01:13:54.6Z,1,REGULAR,rebound,offensive,[],202691,,,1610612742,4,4,2025-11-04T01:38:51Z,250000,False,,,0,,K. Thompson REBOUND (Off:1 Def:0),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,24.0,1.0,0.0,1.0,,,,,,,,,,,,,
26,PT10M00.00S,2025-11-04T01:13:57.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,32.013797634691194,46.81372549019608,1610612742,4,4,2025-11-04T01:14:02Z,260000,False,16.0,248.0,1,left,MISS P. Washington 24' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,24.89,Missed,,,,,,,,,,,,,,,,,,
27,PT09M58.00S,2025-11-04T01:13:59.1Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,4,4,2025-11-04T01:14:02Z,270000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,
28,PT09M51.00S,2025-11-04T01:14:06.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,81.15965834428384,39.21568627450981,1610612745,4,4,2025-11-04T01:14:13Z,280000,False,-54.0,125.0,1,right,MISS A. Sengun 13' pullup Shot - blocked,"[1630578, 1629655]",1610612745.0,HOU,pullup,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,13.58,Missed,,,,,,,,,Gafford,1629655.0,,,,,,,,
198,PT09M51.00S,2025-11-04T01:14:06.5Z,1,REGULAR,block,,[],1629655,,,1610612745,4,4,2025-11-04T01:37:08Z,285000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M48.00S,2025-11-04T01:14:09.5Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,4,4,2025-11-04T01:14:13Z,290000,False,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,,
30,PT09M40.00S,2025-11-04T01:14:17.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,13.61695137976347,48.77450980392157,1610612742,4,6,2025-11-04T01:14:22Z,300000,False,6.0,75.0,1,left,P. Washington 7' driving Hook (2 PTS) (K. Thompson 2 AST),"[1629023, 202691]",1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.57,Made,2.0,,,,,K. Thompson,202691.0,2.0,,,,,,,,,,
32,PT09M14.00S,2025-11-04T01:14:42.4Z,1,REGULAR,3pt,Jump Shot,[],1641708,91.80354796320631,97.30392156862744,1610612745,7,6,2025-11-04T01:14:48Z,320000,False,237.0,25.0,1,right,A. Thompson 3PT  (5 PTS) (T. Eason 1 AST),"[1641708, 1631106]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,23.78,Made,5.0,,,,,T. Eason,1631106.0,1.0,,,,,,,,,,
34,PT08M59.00S,2025-11-04T01:14:57.6Z,1,REGULAR,turnover,lost ball,[],1629023,,,1610612742,7,6,2025-11-04T01:15:02Z,340000,False,,,0,,P. Washington lost ball TURNOVER (1 TO),"[1629023, 201142]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Durant,201142.0
35,PT08M59.00S,2025-11-04T01:14:57.6Z,1,REGULAR,steal,,[],201142,,,1610612745,7,6,2025-11-04T01:15:00Z,350000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
36,PT08M52.00S,2025-11-04T01:15:04.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641708,92.19776609724047,53.431372549019606,1610612745,7,6,2025-11-04T01:25:56Z,360000,False,17.0,21.0,1,right,MISS A. Thompson running finger roll Layup - blocked,"[1641708, 1629655]",1610612745.0,HOU,running finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,Gafford,1629655.0,,,,,,,,
37,PT08M52.00S,2025-11-04T01:15:04.1Z,1,REGULAR,block,,[],1629655,,,1610612745,7,6,2025-11-04T01:15:06Z,370000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT08M52.00S,2025-11-04T01:15:04.1Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,7,6,2025-11-04T01:15:42Z,380000,False,,,0,,C. Flagg REBOUND (Off:1 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,,,,36.0,2.0,1.0,1.0,,,,,,,,,,,,,
39,PT08M48.00S,2025-11-04T01:15:08.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,26.49474375821288,79.41176470588235,1610612742,7,9,2025-11-04T01:26:57Z,390000,False,-147.0,197.0,1,left,K. Thompson 24' 3PT running pullup (3 PTS) (C. Flagg 1 AST),"[202691, 1642843]",1610612742.0,DAL,running pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,24.55,Made,3.0,,,,,C. Flagg,1642843.0,1.0,,,,,,,,,,
41,PT08M22.00S,2025-11-04T01:15:37.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,81.42247043363994,41.66666666666667,1610612745,7,9,2025-11-04T01:28:07Z,410000,False,-42.0,122.0,1,right,MISS A. Sengun 12' floating Shot,[1630578],1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,12.9,Missed,,,,,,,,,,,,,,,,,,
42,PT08M20.00S,2025-11-04T01:15:39.8Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,7,9,2025-11-04T01:28:07Z,420000,False,,,0,,K. Thompson REBOUND (Off:1 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,41.0,3.0,2.0,1.0,,,,,,,,,,,,,
43,PT08M09.00S,2025-11-04T01:15:48.0Z,1,REGULAR,2pt,Jump Shot,[],202691,22.026938239159,23.774509803921568,1610612742,7,11,2025-11-04T01:28:35Z,430000,False,131.0,155.0,1,left,K. Thompson 20' pullup Jump Shot (5 PTS) (D. Gafford 1 AST),"[202691, 1629655]",1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,20.27,Made,5.0,,,,,D. Gafford,1629655.0,1.0,,,,,,,,,,
45,PT07M50.00S,2025-11-04T01:16:06.3Z,1,REGULAR,3pt,Jump Shot,[],201142,75.64060446780552,14.950980392156863,1610612745,7,11,2025-11-04T01:16:10Z,450000,False,-175.0,176.0,1,right,MISS K. Durant 24' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
46,PT07M50.00S,2025-11-04T01:16:06.3Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,7,11,2025-11-04T01:16:10Z,460000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,
47,PT07M45.00S,2025-11-04T01:16:14.0Z,1,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612742,7,11,2025-11-04T01:16:33Z,470000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Christie 2 FT),"[1641708, 1631108]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1629183.0,1.0,0.0,Christie,1631108.0,,,
49,PT07M45.00S,2025-11-04T01:16:43.6Z,1,REGULAR,freethrow,1 of 2,[],1631108,,,1610612742,7,12,2025-11-04T01:16:43Z,490000,False,,,0,,M. Christie Free Throw 1 of 2 (3 PTS),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
50,PT07M45.00S,2025-11-04T01:16:44.9Z,1,REGULAR,substitution,out,[],1629655,,,1610612742,7,12,2025-11-04T01:16:50Z,500000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M45.00S,2025-11-04T01:16:44.9Z,1,REGULAR,substitution,in,[],203939,,,1610612742,7,12,2025-11-04T01:16:50Z,510000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M45.00S,2025-11-04T01:17:03.6Z,1,REGULAR,freethrow,2 of 2,[],1631108,,,1610612742,7,13,2025-11-04T01:17:03Z,520000,False,,,0,,M. Christie Free Throw 2 of 2 (4 PTS),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
53,PT07M31.00S,2025-11-04T01:17:21.6Z,1,REGULAR,3pt,Jump Shot,[],201142,72.61826544021025,19.11764705882353,1610612745,7,13,2025-11-04T01:17:28Z,530000,False,-154.0,205.0,1,right,MISS K. Durant 25' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
54,PT07M30.00S,2025-11-04T01:17:22.6Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,7,13,2025-11-04T01:42:42Z,540000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,
55,PT07M21.00S,2025-11-04T01:17:32.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,28.33442838370565,18.872549019607842,1610612742,7,13,2025-11-04T01:31:58Z,550000,False,156.0,214.0,1,left,MISS K. Thompson 26' running 3PT,[202691],1610612742.0,DAL,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
56,PT07M21.00S,2025-11-04T01:17:32.2Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,7,13,2025-11-04T01:17:37Z,560000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,
57,PT07M15.00S,2025-11-04T01:17:40.9Z,1,REGULAR,foul,personal,['2freethrow'],1642843,,,1610612745,7,13,2025-11-04T01:17:54Z,570000,False,,,0,,C. Flagg shooting personal FOUL (1 PF) (Thompson 2 FT),"[1642843, 1641708]",1610612742.0,DAL,shooting,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1629183.0,1.0,0.0,Thompson,1641708.0,,,
59,PT07M15.00S,2025-11-04T01:18:03.9Z,1,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,7,13,2025-11-04T01:18:03Z,590000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
60,PT07M15.00S,2025-11-04T01:18:03.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,7,13,2025-11-04T01:18:03Z,600000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,
61,PT07M15.00S,2025-11-04T01:18:23.1Z,1,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,8,13,2025-11-04T01:18:23Z,610000,False,,,0,,A. Thompson Free Throw 2 of 2 (6 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
62,PT07M04.00S,2025-11-04T01:18:35.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,8.623521681997373,51.71568627450981,1610612742,8,13,2025-11-04T01:47:37Z,620000,False,-9.0,29.0,1,left,MISS D. Powell cutting Layup - blocked,"[203939, 1631106]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,Eason,1631106.0,,,,,,,,
63,PT07M04.00S,2025-11-04T01:18:35.4Z,1,REGULAR,block,,[],1631106,,,1610612742,8,13,2025-11-04T01:18:37Z,630000,False,,,0,,T. Eason BLOCK (1 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT07M01.00S,2025-11-04T01:18:38.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,8,13,2025-11-04T01:18:39Z,640000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,
65,PT07M00.00S,2025-11-04T01:18:40.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201142,93.38042049934296,50.245098039215684,1610612745,10,13,2025-11-04T01:18:47Z,650000,False,1.0,10.0,1,right,K. Durant running DUNK (2 PTS) (A. Thompson 2 AST),"[201142, 1641708]",1610612745.0,HOU,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,0.98,Made,2.0,,,,,A. Thompson,1641708.0,2.0,,,,,,,,,,
67,PT06M59.00S,2025-11-04T01:18:47.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,10,13,2025-11-04T01:18:47Z,670000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M59.00S,2025-11-04T01:21:18.8Z,1,REGULAR,substitution,out,[],1629023,,,1610612742,10,13,2025-11-04T01:21:34Z,680000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M59.00S,2025-11-04T01:21:18.8Z,1,REGULAR,substitution,out,[],202691,,,1610612742,10,13,2025-11-04T01:21:34Z,690000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M59.00S,2025-11-04T01:21:18.8Z,1,REGULAR,substitution,in,[],1630230,,,1610612742,10,13,2025-11-04T01:21:34Z,700000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M59.00S,2025-11-04T01:21:18.8Z,1,REGULAR,substitution,in,[],1626156,,,1610612742,10,13,2025-11-04T01:21:34Z,710000,False,,,0,,SUB in: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M39.00S,2025-11-04T01:21:59.5Z,1,REGULAR,turnover,bad pass,[],1642843,,,1610612742,10,13,2025-11-04T01:22:05Z,720000,False,,,0,,C. Flagg bad pass TURNOVER (1 TO),"[1642843, 1631106]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Eason,1631106.0
73,PT06M39.00S,2025-11-04T01:21:59.5Z,1,REGULAR,steal,,[],1631106,,,1610612745,10,13,2025-11-04T01:22:02Z,730000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
74,PT06M34.00S,2025-11-04T01:22:03.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,91.14651773981603,50.49019607843137,1610612745,12,13,2025-11-04T01:22:13Z,740000,False,2.0,31.0,1,right,A. Thompson running DUNK (8 PTS) (T. Eason 2 AST),"[1641708, 1631106]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.08,Made,8.0,,,,,T. Eason,1631106.0,2.0,,,,,,,,,,
76,PT06M24.00S,2025-11-04T01:22:17.4Z,1,REGULAR,violation,kicked ball,[],1630578,,,1610612742,12,13,2025-11-04T01:22:24Z,760000,False,,,0,,A. Sengun kicked ball VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,1629183.0,,,,,,,
77,PT06M11.00S,2025-11-04T01:22:43.1Z,1,REGULAR,3pt,Jump Shot,[],1642843,25.443495400788436,17.401960784313726,1610612742,12,16,2025-11-04T01:22:47Z,770000,False,163.0,187.0,1,left,C. Flagg 24' 3PT  (5 PTS) (D. Russell 1 AST),"[1642843, 1626156]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Right Center,24.78,Made,5.0,,,,,D. Russell,1626156.0,1.0,,,,,,,,,,
79,PT06M01.00S,2025-11-04T01:23:01.4Z,1,REGULAR,foul,personal,[],1630230,,,1610612745,12,16,2025-11-04T01:23:08Z,790000,False,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 201142]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1629183.0,1.0,0.0,Durant,201142.0,,,
81,PT06M01.00S,2025-11-04T01:23:06.7Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,12,16,2025-11-04T01:23:13Z,810000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M01.00S,2025-11-04T01:23:06.7Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,12,16,2025-11-04T01:23:13Z,820000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M01.00S,2025-11-04T01:23:06.7Z,1,REGULAR,substitution,in,[],203500,,,1610612745,12,16,2025-11-04T01:23:13Z,830000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M01.00S,2025-11-04T01:23:06.7Z,1,REGULAR,substitution,in,[],1642263,,,1610612745,12,16,2025-11-04T01:23:13Z,840000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M55.00S,2025-11-04T01:23:23.7Z,1,REGULAR,2pt,Jump Shot,[],201142,79.45137976346912,22.794117647058822,1610612745,14,16,2025-11-04T01:23:28Z,850000,False,-136.0,141.0,1,right,K. Durant 19' fadeaway Jump Shot (4 PTS),[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,19.57,Made,4.0,,,,,,,,,,,,,,,,,
