actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
23,PT10M01.00S,2026-04-13T00:43:36.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1643253,9.674770039421814,84.06862745098039,1610612763,4,2,2026-04-13T00:47:40Z,230000,False,-170.0,38.0,1,left,T. Okani 17' step back Jump Shot (2 PTS) (T. Gibson 1 AST),"[1643253, 201959]",1610612763.0,MEM,step back,,,Okani,T. Okani,,,,,Mid-Range,16-24 Left,,,,17.46,Made,,,,,2.0,,,,,,,,T. Gibson,201959.0,1.0
25,PT09M48.00S,2026-04-13T00:43:51.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642263,93.38042049934296,54.65686274509803,1610612745,4,2,2026-04-13T00:48:31Z,250000,False,23.0,10.0,1,right,MISS R. Sheppard driving Layup,[1642263],1610612745.0,HOU,driving,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,2.52,Missed,,,,,,,,,,,,,,,
26,PT09M46.00S,2026-04-13T00:43:53.9Z,1,REGULAR,rebound,defensive,[],1641712,,,1610612763,4,2,2026-04-13T00:48:31Z,260000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,
27,PT09M40.00S,2026-04-13T00:43:57.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641727,12.697109067017081,3.6764705882352944,1610612763,4,5,2026-04-13T00:44:04Z,270000,False,232.0,67.0,1,left,D. Whitehead 24' 3PT running (3 PTS) (R. Rupert 1 AST),"[1641727, 1641712]",1610612763.0,MEM,running,,,Whitehead,D. Whitehead,,,,,Right Corner 3,24+ Right,,,,24.11,Made,,,,,3.0,,,,,,,,R. Rupert,1641712.0,1.0
29,PT09M24.00S,2026-04-13T00:44:14.0Z,1,REGULAR,3pt,Jump Shot,[],1630256,87.72996057818659,2.696078431372549,1610612745,7,5,2026-04-13T00:44:18Z,290000,False,-237.0,63.0,1,right,J. Tate 24' 3PT  (5 PTS) (R. Sheppard 1 AST),"[1630256, 1642263]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,,,,24.47,Made,,,,,5.0,,,,,,,,R. Sheppard,1642263.0,1.0
31,PT09M10.00S,2026-04-13T00:44:27.7Z,1,REGULAR,3pt,Jump Shot,[],1641712,25.04927726675427,15.686274509803921,1610612763,7,5,2026-04-13T00:44:34Z,310000,False,172.0,183.0,1,left,MISS R. Rupert 25' pullup 3PT,[1641712],1610612763.0,MEM,pullup,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,,,,25.09,Missed,,,,,,,,,,,,,,,
32,PT09M08.00S,2026-04-13T00:44:29.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,7,5,2026-04-13T00:50:22Z,320000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,31.0,,,,,,,,,,,,,,
34,PT08M56.00S,2026-04-13T00:44:51.1Z,1,REGULAR,3pt,Jump Shot,[],1642263,74.32654402102497,88.72549019607843,1610612745,7,5,2026-04-13T00:51:13Z,340000,False,194.0,189.0,1,right,MISS R. Sheppard 27' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,27.04,Missed,,,,,,,,,,,,,,,
35,PT08M54.00S,2026-04-13T00:44:53.1Z,1,REGULAR,rebound,defensive,[],1643253,,,1610612763,7,5,2026-04-13T00:51:13Z,350000,False,,,0,,T. Okani REBOUND (Off:0 Def:2),[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,Above the Break 3,24+ Right Center,,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,
36,PT08M48.00S,2026-04-13T00:44:59.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641727,29.517082785808146,25.98039215686275,1610612763,7,8,2026-04-13T00:51:18Z,360000,False,120.0,225.0,1,left,D. Whitehead 25' 3PT running pullup (6 PTS),[1641727],1610612763.0,MEM,running pullup,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Right Center,,,,25.5,Made,,,,,6.0,,,,,,,,,,
37,PT08M35.00S,2026-04-13T00:45:10.7Z,1,REGULAR,turnover,lost ball,[],1631106,,,1610612745,7,8,2026-04-13T00:45:13Z,370000,False,,,0,,T. Eason lost ball TURNOVER (1 TO),"[1631106, 1643253]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right Center,1.0,Okani,1643253.0,,,,,,,,,,,,,,,,,
38,PT08M35.00S,2026-04-13T00:45:10.7Z,1,REGULAR,steal,,[],1643253,,,1610612763,7,8,2026-04-13T00:45:12Z,380000,False,,,0,,T. Okani STEAL (1 STL),[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
39,PT08M30.00S,2026-04-13T00:45:16.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641712,6.652431011826544,47.549019607843135,1610612763,7,8,2026-04-13T00:52:24Z,390000,False,12.0,10.0,1,left,MISS R. Rupert running finger roll Layup,[1641712],1610612763.0,MEM,running finger roll,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,1.59,Missed,,,,,,,,,,,,,,,
40,PT08M28.00S,2026-04-13T00:45:18.7Z,1,REGULAR,rebound,defensive,[],203991,,,1610612745,7,8,2026-04-13T00:52:24Z,400000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,
41,PT08M18.00S,2026-04-13T00:45:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630256,84.1819973718791,35.78431372549019,1610612745,7,8,2026-04-13T00:45:33Z,410000,False,-71.0,96.0,1,right,MISS J. Tate 11' turnaround fadeaway Shot,[1630256],1610612745.0,HOU,turnaround fadeaway,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Left,,,,11.96,Missed,,,,,,,,,,,,,,,
42,PT08M17.00S,2026-04-13T00:45:28.0Z,1,REGULAR,rebound,defensive,[],1641712,,,1610612763,7,8,2026-04-13T00:45:33Z,420000,False,,,0,,R. Rupert REBOUND (Off:0 Def:2),[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Left,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,
43,PT08M08.00S,2026-04-13T00:45:36.9Z,1,REGULAR,3pt,Jump Shot,[],1641727,30.962549277266753,73.52941176470588,1610612763,7,11,2026-04-13T00:45:41Z,430000,False,-118.0,239.0,1,left,D. Whitehead 26' 3PT  (9 PTS) (R. Rupert 2 AST),"[1641727, 1641712]",1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Left Center,,,,26.59,Made,,,,,9.0,,,,,,,,R. Rupert,1641712.0,2.0
45,PT07M51.00S,2026-04-13T00:45:53.2Z,1,REGULAR,3pt,Jump Shot,[],1631106,67.23061760840999,73.2843137254902,1610612745,7,11,2026-04-13T00:46:00Z,450000,False,116.0,256.0,1,right,MISS T. Eason 28' pullup 3PT,[1631106],1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,28.08,Missed,,,,,,,,,,,,,,,
46,PT07M51.00S,2026-04-13T00:45:53.2Z,1,REGULAR,rebound,defensive,[],1641727,,,1610612763,7,11,2026-04-13T00:46:00Z,460000,False,,,0,,D. Whitehead REBOUND (Off:0 Def:1),[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Right Center,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,,
47,PT07M45.00S,2026-04-13T00:46:02.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641712,12.565703022339028,39.705882352941174,1610612763,7,11,2026-04-13T00:54:07Z,470000,False,51.0,66.0,1,left,MISS R. Rupert 8' running pullup Shot,[1641712],1610612763.0,MEM,running pullup,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Right,,,,8.34,Missed,,,,,,,,,,,,,,,
48,PT07M43.00S,2026-04-13T00:46:04.1Z,1,REGULAR,rebound,offensive,[],201959,,,1610612763,7,11,2026-04-13T00:54:07Z,480000,False,,,0,,T. Gibson REBOUND (Off:2 Def:0),[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,47.0,2.0,0.0,2.0,,,,,,,,,,,
49,PT07M43.00S,2026-04-13T00:46:05.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201959,5.590000152587891,50.0,1610612763,7,11,2026-04-13T00:55:15Z,490000,False,0.0,0.0,1,left,MISS T. Gibson tip Layup,[201959],1610612763.0,MEM,tip,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
50,PT07M41.00S,2026-04-13T00:46:07.2Z,1,REGULAR,rebound,defensive,[],203991,,,1610612745,7,11,2026-04-13T00:55:15Z,500000,False,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,49.0,3.0,3.0,0.0,,,,,,,,,,,
51,PT07M36.00S,2026-04-13T00:46:11.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642263,92.85479632063075,54.166666666666664,1610612745,7,11,2026-04-13T00:55:48Z,510000,False,21.0,15.0,1,right,MISS R. Sheppard running Layup - blocked,"[1642263, 1642942]",1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,2.55,Missed,,,,,,,,,,,Mashack,1642942.0,,,
52,PT07M36.00S,2026-04-13T00:46:11.2Z,1,REGULAR,block,,[],1642942,,,1610612745,7,11,2026-04-13T00:46:13Z,520000,False,,,0,,J. Mashack BLOCK (1 BLK),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M34.00S,2026-04-13T00:46:13.2Z,1,REGULAR,rebound,offensive,[],203991,,,1610612745,7,11,2026-04-13T00:55:48Z,530000,False,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,51.0,4.0,3.0,1.0,,,,,,,,,,,
54,PT07M34.00S,2026-04-13T00:46:16.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,93.9060446780552,51.71568627450981,1610612745,9,11,2026-04-13T00:55:57Z,540000,False,9.0,5.0,1,right,C. Capela putback Layup (2 PTS),[203991],1610612745.0,HOU,putback,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,0.98,Made,,,,,2.0,,,,,,,,,,
55,PT07M19.00S,2026-04-13T00:46:29.3Z,1,REGULAR,foul,personal,['2freethrow'],203991,,,1610612763,9,11,2026-04-13T00:46:40Z,550000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (Gibson 2 FT),"[203991, 201959]",1610612745.0,HOU,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,1.0,0.0,Gibson,201959.0,,,,,
57,PT07M19.00S,2026-04-13T00:46:53.0Z,1,REGULAR,freethrow,1 of 2,[],201959,,,1610612763,9,12,2026-04-13T00:46:53Z,570000,False,,,0,,T. Gibson Free Throw 1 of 2 (1 PTS),[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
58,PT07M19.00S,2026-04-13T00:47:07.3Z,1,REGULAR,freethrow,2 of 2,[],201959,,,1610612763,9,13,2026-04-13T00:47:07Z,580000,False,,,0,,T. Gibson Free Throw 2 of 2 (2 PTS),[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
59,PT07M06.00S,2026-04-13T00:47:24.5Z,1,REGULAR,foul,personal,['2freethrow'],201959,,,1610612745,9,13,2026-04-13T00:47:30Z,590000,False,,,0,,T. Gibson shooting personal FOUL (1 PF) (Capela 2 FT),"[201959, 203991]",1610612763.0,MEM,shooting,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,1.0,0.0,Capela,203991.0,,,,,
61,PT07M06.00S,2026-04-13T00:47:46.8Z,1,REGULAR,freethrow,1 of 2,[],203991,,,1610612745,10,13,2026-04-13T00:48:12Z,610000,False,,,0,,C. Capela Free Throw 1 of 2 (3 PTS),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
62,PT07M06.00S,2026-04-13T00:47:47.9Z,1,REGULAR,substitution,out,[],201959,,,1610612745,10,13,2026-04-13T00:47:57Z,620000,False,,,0,,SUB out: T. Gibson,[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M06.00S,2026-04-13T00:47:47.9Z,1,REGULAR,substitution,in,[],1631351,,,1610612745,10,13,2026-04-13T00:47:57Z,630000,False,,,0,,SUB in: L. Williamson,[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M06.00S,2026-04-13T00:47:46.8Z,1,REGULAR,freethrow,2 of 2,[],203991,,,1610612745,10,13,2026-04-13T00:48:12Z,640000,False,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
65,PT07M06.00S,2026-04-13T00:47:46.8Z,1,REGULAR,rebound,offensive,[],203991,,,1610612745,10,13,2026-04-13T00:48:12Z,650000,False,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,64.0,5.0,3.0,2.0,,,,,,,,,,,
66,PT07M03.00S,2026-04-13T00:48:09.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203991,92.59198423127464,52.94117647058824,1610612745,12,13,2026-04-13T00:48:15Z,660000,False,15.0,17.0,1,right,C. Capela Hook (5 PTS),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,2.25,Made,,,,,5.0,,,,,,,,,,
67,PT06M51.00S,2026-04-13T00:48:23.9Z,1,REGULAR,foul,personal,[],203991,,,1610612763,12,13,2026-04-13T00:48:49Z,670000,False,,,0,,C. Capela personal FOUL (2 PF),"[203991, 1642942]",1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1179.0,2.0,0.0,Mashack,1642942.0,,,,,
69,PT06M51.00S,2026-04-13T00:48:53.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,12,13,2026-04-13T00:48:53Z,690000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M51.00S,2026-04-13T00:51:13.8Z,1,REGULAR,substitution,out,[],203991,,,1610612763,12,13,2026-04-13T00:51:35Z,700000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M51.00S,2026-04-13T00:51:13.8Z,1,REGULAR,substitution,in,[],201145,,,1610612763,12,13,2026-04-13T00:51:35Z,710000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M38.00S,2026-04-13T00:51:49.4Z,1,REGULAR,3pt,Jump Shot,[],1642942,30.17411300919842,65.68627450980392,1610612763,12,13,2026-04-13T00:51:54Z,720000,False,-78.0,231.0,1,left,MISS J. Mashack 24' pullup 3PT,[1642942],1610612763.0,MEM,pullup,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Left Center,,,,24.4,Missed,,,,,,,,,,,,,,,
74,PT06M35.00S,2026-04-13T00:51:52.4Z,1,REGULAR,rebound,defensive,[],1642263,,,1610612745,12,13,2026-04-13T00:51:54Z,730000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,,
75,PT06M22.00S,2026-04-13T00:52:05.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,92.59198423127464,46.32352941176471,1610612745,14,13,2026-04-13T00:52:09Z,740000,False,-18.0,17.0,1,right,T. Eason driving finger roll Layup (4 PTS),[1631106],1610612745.0,HOU,driving finger roll,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,2.51,Made,,,,,4.0,,,,,,,,,,
76,PT06M05.00S,2026-04-13T00:52:22.2Z,1,REGULAR,3pt,Jump Shot,[],1641727,24.26084099868594,88.72549019607843,1610612763,14,13,2026-04-13T00:57:56Z,750000,False,-194.0,176.0,1,left,MISS D. Whitehead 26' 3PT - blocked,"[1641727, 1629006]",1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Left Center,,,,26.14,Missed,,,,,,,,,,,Okogie,1629006.0,,,
77,PT06M05.00S,2026-04-13T00:52:22.2Z,1,REGULAR,block,,[],1629006,,,1610612763,14,13,2026-04-13T00:52:25Z,760000,False,,,0,,J. Okogie BLOCK (1 BLK),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
78,PT06M04.00S,2026-04-13T00:52:23.2Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,14,13,2026-04-13T00:57:56Z,770000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,,
79,PT06M02.00S,2026-04-13T00:52:27.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630256,92.85479632063075,50.73529411764706,1610612745,16,13,2026-04-13T00:58:05Z,780000,False,4.0,15.0,1,right,J. Tate running DUNK (7 PTS) (T. Eason 1 AST),"[1630256, 1631106]",1610612745.0,HOU,running,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,1.52,Made,,,,,7.0,,,,,,,,T. Eason,1631106.0,1.0
