actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-04-01T00:12:59.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-01T00:12:59Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-04-01T00:13:02.2Z,1,REGULAR,jumpball,recovered,[],1631095,,,1610612745,0,0,2026-04-01T00:13:02Z,40000,False,,,0,,Jump Ball A. Sengun vs. K. Towns: Tip to J. Smith Jr.,"[1631095, 1630578, 1626157]",1610612745.0,HOU,startperiod,J. Smith Jr.,1631095.0,Smith Jr.,J. Smith Jr.,Sengun,1630578.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2026-04-01T00:13:13.5Z,1,REGULAR,3pt,Jump Shot,[],1630578,66.96780551905388,33.088235294117645,1610612745,0,0,2026-04-01T00:13:21Z,70000,False,-85.0,258.0,1,right,MISS A. Sengun 27' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,27.15,Missed,,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2026-04-01T00:13:14.5Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,0,0,2026-04-01T00:13:21Z,80000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2026-04-01T00:13:38.7Z,1,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612752,0,0,2026-04-01T00:13:54Z,90000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Brunson 2 FT),"[1630578, 1628973]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101283.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
11,PT11M21.00S,2026-04-01T00:14:17.3Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,0,0,2026-04-01T00:14:17Z,110000,False,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
12,PT11M21.00S,2026-04-01T00:14:17.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,0,0,2026-04-01T00:14:17Z,120000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,
13,PT11M21.00S,2026-04-01T00:14:39.1Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,0,1,2026-04-01T00:14:39Z,130000,False,,,0,,J. Brunson Free Throw 2 of 2 (1 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
14,PT11M11.00S,2026-04-01T00:14:51.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,92.32917214191852,53.92156862745098,1610612745,2,1,2026-04-01T00:14:55Z,140000,False,20.0,20.0,1,right,A. Thompson driving DUNK (2 PTS) (A. Sengun 1 AST),"[1641708, 1630578]",1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,,,,,,2.0,A. Sengun,1630578.0,1.0,,,,,
16,PT10M57.00S,2026-04-01T00:15:06.9Z,1,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612752,2,1,2026-04-01T00:15:15Z,160000,False,,,0,,M. Bridges step out-of-bounds TURNOVER (1 TO),[1628969],1610612752.0,NYK,step,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,101283.0,,,,,,,,,1.0,,,,
17,PT10M45.00S,2026-04-01T00:15:31.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201142,72.22404730617609,54.166666666666664,1610612745,4,1,2026-04-01T00:15:37Z,170000,False,21.0,209.0,1,right,K. Durant 20' pullup Jump Shot (2 PTS) (A. Sengun 2 AST),"[201142, 1630578]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,20.96,Made,,,,,,,,,,2.0,A. Sengun,1630578.0,2.0,,,,,
19,PT10M31.00S,2026-04-01T00:15:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,6.1268068331143235,55.14705882352941,1610612752,4,1,2026-04-01T00:16:09Z,190000,False,-26.0,5.0,1,left,MISS J. Hart driving floating bank Shot,[1628404],1610612752.0,NYK,driving floating bank,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
20,PT10M30.00S,2026-04-01T00:15:47.5Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,4,1,2026-04-01T00:16:09Z,200000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M20.00S,2026-04-01T00:15:56.0Z,1,REGULAR,turnover,lost ball,[],1630578,,,1610612745,4,1,2026-04-01T00:16:00Z,210000,False,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1628973]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Brunson,1628973.0,,
22,PT10M20.00S,2026-04-01T00:15:56.0Z,1,REGULAR,steal,,[],1628973,,,1610612752,4,1,2026-04-01T00:15:57Z,220000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M15.00S,2026-04-01T00:16:02.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628973,26.888961892247043,19.607843137254903,1610612752,4,1,2026-04-01T00:16:16Z,230000,False,152.0,200.0,1,left,MISS J. Brunson 25' running 3PT,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
24,PT10M14.00S,2026-04-01T00:16:03.0Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,4,1,2026-04-01T00:16:16Z,240000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT10M00.00S,2026-04-01T00:16:16.7Z,1,REGULAR,3pt,Jump Shot,[],201142,66.70499342969777,68.38235294117648,1610612745,7,1,2026-04-01T00:16:22Z,250000,False,92.0,260.0,1,right,K. Durant 27' 3PT pullup (5 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,27.62,Made,,,,,,,,,,5.0,,,,,,,,
