actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M52.00S,2022-11-26T01:12:27.3Z,1,REGULAR,2pt,Jump Shot,[],1628386,94.1688567674113,23.52941176470588,1610612739,0,3,2022-11-26T01:12:39Z,180000,False,-132.0,2.0,1,right,MISS J. Allen 13' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,13.24,Missed,,,,,,,,,,,,,,,,,,
19,PT10M50.00S,2022-11-26T01:12:29.7Z,1,REGULAR,rebound,offensive,[],1629731,,,1610612739,0,3,2022-11-26T01:12:29Z,190000,False,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Left,,,,18.0,2.0,1.0,1.0,,,,,,,,,,,,,
20,PT10M47.00S,2022-11-26T01:12:32.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630596,82.21090670170827,36.51960784313725,1610612739,0,3,2022-11-26T01:12:43Z,200000,False,-67.0,115.0,1,right,MISS E. Mobley 13' driving floating Shot,[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,13.3,Missed,,,,,,,,,,,,,,,,,,
21,PT10M46.00S,2022-11-26T01:12:37.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,0,3,2022-11-26T01:12:37Z,210000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,20.0,,,,,,,,,,,,,,,,
23,PT10M38.00S,2022-11-26T01:12:58.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629636,82.60512483574244,35.049019607843135,1610612739,0,5,2022-11-26T01:13:03Z,230000,False,-75.0,111.0,1,right,D. Garland 13' floating Jump Shot (2 PTS),[1629636],1610612739.0,CLE,floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,13.39,Made,2.0,,,,,,,,,,,,,,,,,
24,PT10M23.00S,2022-11-26T01:13:15.3Z,1,REGULAR,foul,personal,[],1629636,,,1610612749,0,5,2022-11-26T01:13:25Z,240000,False,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1628975]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,1628480.0,1.0,0.0,Carter,1628975.0,,,,,,,,
26,PT10M16.00S,2022-11-26T01:13:49.1Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612749,0,5,2022-11-26T01:14:48Z,260000,False,,,0,,J. Allen shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1628386, 203507]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,202007.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,
28,PT10M16.00S,2022-11-26T01:15:07.8Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,1,5,2022-11-26T01:15:07Z,280000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
29,PT10M16.00S,2022-11-26T01:15:09.3Z,1,REGULAR,substitution,out,[],1628386,,,1610612749,1,5,2022-11-26T01:15:15Z,290000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT10M16.00S,2022-11-26T01:15:09.3Z,1,REGULAR,substitution,in,[],1630171,,,1610612749,1,5,2022-11-26T01:15:15Z,300000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT10M16.00S,2022-11-26T01:15:30.6Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,2,5,2022-11-26T01:15:30Z,310000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (2 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
32,PT10M02.00S,2022-11-26T01:15:49.8Z,1,REGULAR,2pt,Jump Shot,[],1628378,76.69185282522996,55.63725490196079,1610612739,2,5,2022-11-26T01:15:56Z,320000,False,28.0,167.0,1,right,MISS D. Mitchell 16' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,16.9,Missed,,,,,,,,,,,,,,,,,,
33,PT09M59.00S,2022-11-26T01:15:52.8Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612749,2,5,2022-11-26T01:15:56Z,330000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Center,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,
34,PT09M59.00S,2022-11-26T01:15:55.9Z,1,REGULAR,turnover,out-of-bounds,[],1628975,,,1610612749,2,5,2022-11-26T01:16:02Z,340000,False,,,0,,J. Carter bad pass out-of-bounds TURNOVER (1 TO),[1628975],1610612749.0,MIL,bad pass,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,,,,1148.0,,,,,1.0,,,,,,,
36,PT09M39.00S,2022-11-26T01:16:37.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630596,93.9060446780552,49.01960784313725,1610612739,2,7,2022-11-26T01:16:42Z,360000,False,-5.0,5.0,1,right,E. Mobley driving Layup (2 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.69,Made,2.0,,,,,,,,,,,D. Mitchell,1628378.0,1.0,,,,
38,PT09M26.00S,2022-11-26T01:16:51.8Z,1,REGULAR,3pt,Jump Shot,[],1628960,33.85348226018397,56.127450980392155,1610612749,5,7,2022-11-26T01:16:57Z,380000,False,-31.0,266.0,1,left,G. Allen 26' 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,26.75,Made,3.0,,,,,,,,,,,G. Antetokounmpo,203507.0,1.0,,,,
40,PT09M03.00S,2022-11-26T01:17:13.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,91.01511169513797,50.73529411764706,1610612739,5,7,2022-11-26T01:17:22Z,400000,False,4.0,32.0,1,right,MISS E. Mobley Layup - blocked,"[1630596, 201572]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.22,Missed,,,,,,,,,,,,,,,Lopez,201572.0,,
41,PT09M03.00S,2022-11-26T01:17:13.9Z,1,REGULAR,block,,[],201572,,,1610612739,5,7,2022-11-26T01:17:18Z,410000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M58.00S,2022-11-26T01:17:18.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,5,7,2022-11-26T01:17:22Z,420000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,40.0,2.0,1.0,1.0,,,,,,,,,,,,,
43,PT08M56.00S,2022-11-26T01:17:20.8Z,1,REGULAR,turnover,lost ball,[],203507,,,1610612749,5,7,2022-11-26T01:17:25Z,430000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (1 TO),"[203507, 1630596]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,,,Mobley,1630596.0
44,PT08M56.00S,2022-11-26T01:17:20.8Z,1,REGULAR,steal,,[],1630596,,,1610612739,5,7,2022-11-26T01:17:23Z,440000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
45,PT08M51.00S,2022-11-26T01:17:26.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628378,68.9388961892247,22.794117647058822,1610612739,5,10,2022-11-26T01:17:37Z,450000,False,-136.0,239.0,1,right,D. Mitchell 27' 3PT running pullup (6 PTS),[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.54,Made,6.0,,,,,,,,,,,,,,,,,
46,PT08M26.00S,2022-11-26T01:17:50.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,9.543363994743759,52.94117647058824,1610612749,5,10,2022-11-26T01:17:55Z,460000,False,-15.0,37.0,1,left,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,,,,,,,,,,
47,PT08M23.00S,2022-11-26T01:17:53.6Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,5,10,2022-11-26T01:17:55Z,470000,False,,,0,,D. Wade REBOUND (Off:1 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,46.0,3.0,2.0,1.0,,,,,,,,,,,,,
48,PT08M17.00S,2022-11-26T01:17:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.27792378449409,55.14705882352941,1610612739,5,10,2022-11-26T01:18:06Z,480000,False,26.0,29.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1628378, 201572]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,Lopez,201572.0,,
49,PT08M17.00S,2022-11-26T01:17:59.6Z,1,REGULAR,block,,[],201572,,,1610612739,5,10,2022-11-26T01:18:04Z,490000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT08M11.00S,2022-11-26T01:18:05.6Z,1,REGULAR,rebound,offensive,[],1628378,,,1610612739,5,10,2022-11-26T01:18:06Z,500000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,48.0,1.0,0.0,1.0,,,,,,,,,,,,,
51,PT08M10.00S,2022-11-26T01:18:06.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,92.85479632063075,52.94117647058824,1610612739,5,12,2022-11-26T01:18:48Z,510000,False,15.0,15.0,1,right,D. Mitchell tip Layup (8 PTS),[1628378],1610612739.0,CLE,tip,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.08,Made,8.0,,,,,,,,,,,,,,,,,
52,PT08M01.00S,2022-11-26T01:18:15.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,7.5722733245729295,49.26470588235294,1610612749,7,12,2022-11-26T01:18:20Z,520000,False,4.0,19.0,1,left,G. Antetokounmpo cutting DUNK (4 PTS) (J. Holiday 1 AST),"[203507, 201950]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.91,Made,4.0,,,,,,,,,,,J. Holiday,201950.0,1.0,,,,
54,PT07M48.00S,2022-11-26T01:18:31.7Z,1,REGULAR,foul,personal,[],1628975,,,1610612739,7,12,2022-11-26T01:18:42Z,540000,False,,,0,,J. Carter personal FOUL (1 PF),"[1628975, 1629636]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,,,,202007.0,1.0,0.0,Garland,1629636.0,,,,,,,,
56,PT07M48.00S,2022-11-26T01:18:41.8Z,1,REGULAR,substitution,out,[],1628975,,,1610612739,7,12,2022-11-26T01:18:47Z,560000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M48.00S,2022-11-26T01:18:41.8Z,1,REGULAR,substitution,in,[],1626171,,,1610612739,7,12,2022-11-26T01:18:47Z,570000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M36.00S,2022-11-26T01:19:01.0Z,1,REGULAR,2pt,Jump Shot,[],1629636,81.42247043363994,33.088235294117645,1610612739,7,14,2022-11-26T01:19:06Z,580000,False,-85.0,122.0,1,right,D. Garland 14' fadeaway Jump Shot (4 PTS),[1629636],1610612739.0,CLE,fadeaway,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,14.85,Made,4.0,,,,,,,,,,,,,,,,,
60,PT07M23.00S,2022-11-26T01:19:24.2Z,1,REGULAR,substitution,out,[],203507,,,1610612749,7,14,2022-11-26T01:19:31Z,600000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M23.00S,2022-11-26T01:19:24.2Z,1,REGULAR,substitution,in,[],1629670,,,1610612749,7,14,2022-11-26T01:19:31Z,610000,False,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M15.00S,2022-11-26T01:19:46.8Z,1,REGULAR,3pt,Jump Shot,[],201950,30.436925098554536,73.52941176470588,1610612749,7,14,2022-11-26T01:20:54Z,620000,False,-118.0,234.0,1,left,MISS J. Holiday 26' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
63,PT07M11.00S,2022-11-26T01:19:50.8Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,7,14,2022-11-26T01:19:51Z,630000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,
64,PT07M08.00S,2022-11-26T01:19:54.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630596,92.72339027595268,47.549019607843135,1610612739,7,14,2022-11-26T01:20:02Z,640000,False,-12.0,16.0,1,right,MISS E. Mobley running Layup,[1630596],1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
65,PT07M04.00S,2022-11-26T01:19:58.2Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,7,14,2022-11-26T01:20:02Z,650000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,
66,PT06M58.00S,2022-11-26T01:20:04.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626171,29.122864651773984,19.607843137254903,1610612749,10,14,2022-11-26T01:20:11Z,660000,False,152.0,221.0,1,left,B. Portis 26' 3PT running (3 PTS) (G. Allen 1 AST),"[1626171, 1628960]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,26.85,Made,3.0,,,,,,,,,,,G. Allen,1628960.0,1.0,,,,
68,PT06M47.00S,2022-11-26T01:20:16.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630596,93.11760840998686,52.69607843137255,1610612739,10,14,2022-11-26T01:23:47Z,680000,False,13.0,12.0,1,right,MISS E. Mobley running Layup - blocked,"[1630596, 201572]",1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,Lopez,201572.0,,
75,PT06M47.00S,2022-11-26T01:20:16.6Z,1,REGULAR,block,,[],201572,,,1610612739,10,14,2022-11-26T01:21:18Z,685000,False,,,0,,B. Lopez BLOCK (3 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT06M45.00S,2022-11-26T01:20:18.6Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,10,14,2022-11-26T01:22:22Z,690000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,,
70,PT06M42.00S,2022-11-26T01:20:25.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629670,31.488173455978973,21.323529411764707,1610612749,10,14,2022-11-26T01:22:53Z,700000,False,143.0,243.0,1,left,MISS J. Nwora 28' running 3PT,[1629670],1610612749.0,MIL,running,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,28.26,Missed,,,,,,,,,,,,,,,,,,
71,PT06M40.00S,2022-11-26T01:20:27.1Z,1,REGULAR,rebound,offensive,[],201950,,,1610612749,10,14,2022-11-26T01:22:53Z,710000,False,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,70.0,1.0,0.0,1.0,,,,,,,,,,,,,
72,PT06M33.00S,2022-11-26T01:20:32.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201950,13.485545335085414,36.029411764705884,1610612749,10,14,2022-11-26T01:23:33Z,720000,False,70.0,74.0,1,left,MISS J. Holiday 10' driving floating Shot,[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Right,10.2,Missed,,,,,,,,,,,,,,,,,,
73,PT06M31.00S,2022-11-26T01:20:34.2Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,10,14,2022-11-26T01:23:33Z,730000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,,,,72.0,2.0,1.0,1.0,,,,,,,,,,,,,
74,PT06M25.00S,2022-11-26T01:20:48.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,10,14,2022-11-26T01:20:48Z,740000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M25.00S,2022-11-26T01:22:45.1Z,1,REGULAR,substitution,out,[],201572,,,1610612739,10,14,2022-11-26T01:23:43Z,750000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M25.00S,2022-11-26T01:22:45.1Z,1,REGULAR,substitution,out,[],201950,,,1610612739,10,14,2022-11-26T01:23:43Z,760000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M25.00S,2022-11-26T01:22:45.1Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,10,14,2022-11-26T01:23:43Z,770000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M25.00S,2022-11-26T01:22:45.1Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,10,14,2022-11-26T01:23:43Z,780000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M25.00S,2022-11-26T01:22:45.1Z,1,REGULAR,substitution,in,[],201588,,,1610612739,10,14,2022-11-26T01:23:43Z,790000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M25.00S,2022-11-26T01:22:45.1Z,1,REGULAR,substitution,in,[],203507,,,1610612739,10,14,2022-11-26T01:23:43Z,800000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M25.00S,2022-11-26T01:22:45.1Z,1,REGULAR,substitution,in,[],201577,,,1610612739,10,14,2022-11-26T01:23:43Z,810000,False,,,0,,SUB in: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M25.00S,2022-11-26T01:22:45.1Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,10,14,2022-11-26T01:23:43Z,820000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M15.00S,2022-11-26T01:23:46.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201577,91.72141918528253,48.44898897058824,1610612739,10,16,2022-11-26T01:24:00Z,830000,False,-8.0,25.0,1,right,R. Lopez Hook (2 PTS),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,2.65,Made,2.0,,,,,,,,,,,,,,,,,
85,PT06M15.00S,2022-11-26T01:23:51.7Z,1,REGULAR,foul,personal,['1freethrow'],203507,,,1610612739,10,16,2022-11-26T01:24:02Z,840000,False,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Lopez 1 FT),"[203507, 201577]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,1.0,0.0,Lopez,201577.0,,,,,,,,
87,PT06M15.00S,2022-11-26T01:24:09.7Z,1,REGULAR,freethrow,1 of 1,[],201577,,,1610612739,10,17,2022-11-26T01:24:09Z,860000,False,,,0,,R. Lopez Free Throw 1 of 1 (3 PTS),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
