actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT10M36.00S,2022-11-06T00:11:57.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201572,30.305519053876477,75.24509803921569,1610612749,6,2,2022-11-06T00:12:03Z,180000,-126.0,232.0,1,left,B. Lopez 26' 3PT  (6 PTS) (J. Holiday 2 AST),"[201572, 201950]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.45,Made,6.0,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,
20,PT10M26.00S,2022-11-06T00:12:07.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,91.5407358738502,48.03921568627451,1610612760,6,2,2022-11-06T00:12:15Z,200000,-10.0,27.0,1,right,MISS J. Giddey driving Layup - blocked,"[1630581, 201572]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,Lopez,201572.0,,,,,,,,
21,PT10M26.00S,2022-11-06T00:12:07.1Z,1,REGULAR,block,,[],201572,,,1610612760,6,2,2022-11-06T00:12:11Z,210000,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M26.00S,2022-11-06T00:12:07.1Z,1,REGULAR,rebound,defensive,[],1630699,,,1610612749,6,2,2022-11-06T00:12:59Z,220000,,,0,,M. Beauchamp REBOUND (Off:1 Def:1),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,,,,,20.0,2.0,1.0,1.0,,,,,,,,,,
23,PT10M19.00S,2022-11-06T00:12:14.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630699,8.229303547963205,45.34313725490196,1610612749,6,2,2022-11-06T00:12:28Z,230000,23.0,25.0,1,left,MISS M. Beauchamp driving Layup - blocked,"[1630699, 1628983]",1610612749.0,MIL,driving,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,Gilgeous-Alexander,1628983.0,,,,,,,,
24,PT10M19.00S,2022-11-06T00:12:14.2Z,1,REGULAR,block,,[],1628983,,,1610612749,6,2,2022-11-06T00:12:16Z,240000,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT10M19.00S,2022-11-06T00:12:14.2Z,1,REGULAR,rebound,defensive,[],203488,,,1610612760,6,2,2022-11-06T00:14:40Z,250000,,,0,,M. Muscala REBOUND (Off:0 Def:2),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,,,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,
26,PT10M17.00S,2022-11-06T00:12:19.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.11760840998686,52.94117647058824,1610612760,6,4,2022-11-06T00:22:35Z,260000,15.0,12.0,1,right,J. Giddey running Layup (2 PTS),[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.91,Made,2.0,,,,,,,,,,,,,,,,,
27,PT10M17.00S,2022-11-06T00:12:23.2Z,1,REGULAR,foul,personal,['1freethrow'],201572,,,1610612760,6,4,2022-11-06T00:12:35Z,270000,,,0,,B. Lopez shooting personal FOUL (1 PF) (Giddey 1 FT),"[201572, 1630581]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627964.0,1.0,0.0,Giddey,1630581.0,,,
29,PT10M17.00S,2022-11-06T00:12:45.1Z,1,REGULAR,freethrow,1 of 1,[],1630581,,,1610612760,6,5,2022-11-06T00:12:45Z,290000,,,0,,J. Giddey Free Throw 1 of 1 (3 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
30,PT10M06.00S,2022-11-06T00:12:58.1Z,1,REGULAR,3pt,Jump Shot,[],1628975,31.61957950065703,70.34313725490196,1610612749,9,5,2022-11-06T00:13:15Z,300000,-102.0,245.0,1,left,J. Carter 26' 3PT  (3 PTS) (B. Lopez 1 AST),"[1628975, 201572]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,26.5,Made,3.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,,
32,PT09M56.00S,2022-11-06T00:13:07.8Z,1,REGULAR,3pt,Jump Shot,[],1630526,73.66951379763469,13.725490196078432,1610612760,9,8,2022-11-06T00:13:18Z,320000,-181.0,195.0,1,right,J. Robinson-Earl 26' 3PT  (5 PTS) (L. Dort 2 AST),"[1630526, 1629652]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,26.63,Made,5.0,L. Dort,1629652.0,2.0,,,,,,,,,,,,,,
34,PT09M39.00S,2022-11-06T00:13:24.9Z,1,REGULAR,3pt,Jump Shot,[],1628975,32.670827858081466,62.99019607843137,1610612749,9,8,2022-11-06T00:13:32Z,340000,-65.0,255.0,1,left,MISS J. Carter 26' 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,26.28,Missed,,,,,,,,,,,,,,,,,,
35,PT09M36.00S,2022-11-06T00:13:27.7Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,9,8,2022-11-06T00:13:27Z,350000,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,34.0,1.0,0.0,1.0,,,,,,,,,,
36,PT09M33.00S,2022-11-06T00:13:29.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201572,28.07161629434954,13.480392156862745,1610612749,12,8,2022-11-06T00:13:36Z,360000,183.0,211.0,1,left,B. Lopez 27' 3PT  (9 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,27.93,Made,9.0,,,,,,,,,,,,,,,,,
37,PT09M28.00S,2022-11-06T00:13:40.0Z,1,REGULAR,foul,personal,['2freethrow'],1630699,,,1610612760,12,8,2022-11-06T00:13:50Z,370000,,,0,,M. Beauchamp shooting personal FOUL (1 PF) (Dort 2 FT),"[1630699, 1629652]",1610612749.0,MIL,shooting,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Dort,1629652.0,,,
40,PT09M28.00S,2022-11-06T00:14:01.1Z,1,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,12,8,2022-11-06T00:14:01Z,390000,,,0,,MISS L. Dort Free Throw 1 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
41,PT09M28.00S,2022-11-06T00:14:01.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,12,8,2022-11-06T00:14:01Z,400000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,
42,PT09M28.00S,2022-11-06T00:14:14.4Z,1,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,12,9,2022-11-06T00:14:14Z,410000,,,0,,L. Dort Free Throw 2 of 2 (1 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
43,PT09M21.00S,2022-11-06T00:14:28.3Z,1,REGULAR,foul,offensive,[],201572,,,1610612749,12,9,2022-11-06T00:14:48Z,420000,,,0,,B. Lopez offensive FOUL (2 PF),"[201572, 1629652]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627964.0,2.0,0.0,Dort,1629652.0,,,
45,PT09M21.00S,2022-11-06T00:14:28.3Z,1,REGULAR,turnover,offensive foul,[],201572,,,1610612749,12,9,2022-11-06T00:14:28Z,440000,,,0,,B. Lopez offensive foul TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627964.0,,,,,1.0,,
46,PT09M10.00S,2022-11-06T00:14:50.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630526,76.69185282522996,10.53921568627451,1610612760,12,9,2022-11-06T00:14:57Z,450000,-197.0,167.0,1,right,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
47,PT09M06.00S,2022-11-06T00:14:54.3Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,12,9,2022-11-06T00:14:57Z,460000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,
48,PT08M54.00S,2022-11-06T00:15:06.3Z,1,REGULAR,3pt,Jump Shot,[],1628975,34.90473061760841,46.81372549019608,1610612749,12,9,2022-11-06T00:15:14Z,470000,16.0,276.0,1,left,MISS J. Carter 27' 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,27.61,Missed,,,,,,,,,,,,,,,,,,
49,PT08M52.00S,2022-11-06T00:15:08.5Z,1,REGULAR,rebound,offensive,[],201950,,,1610612749,12,9,2022-11-06T00:15:08Z,480000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,48.0,2.0,1.0,1.0,,,,,,,,,,
50,PT08M49.00S,2022-11-06T00:15:11.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,33.459264126149804,63.970588235294116,1610612749,12,9,2022-11-06T00:15:16Z,490000,-70.0,262.0,1,left,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,27.12,Missed,,,,,,,,,,,,,,,,,,
51,PT08M49.00S,2022-11-06T00:15:11.6Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,12,9,2022-11-06T00:15:16Z,500000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,
52,PT08M37.00S,2022-11-06T00:15:23.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,94.1688567674113,40.19607843137255,1610612760,12,9,2022-11-06T00:15:27Z,510000,-49.0,2.0,1,right,MISS S. Gilgeous-Alexander driving floating bank Shot,[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,4.91,Missed,,,,,,,,,,,,,,,,,,
53,PT08M35.00S,2022-11-06T00:15:25.2Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,12,9,2022-11-06T00:15:27Z,520000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,
54,PT08M21.00S,2022-11-06T00:15:38.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,10.33180026281209,57.35294117647059,1610612749,14,9,2022-11-06T00:18:39Z,530000,-37.0,45.0,1,left,J. Holiday driving Layup (2 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.78,Made,2.0,,,,,,,,,,,,,,,,,
55,PT08M06.00S,2022-11-06T00:15:53.4Z,1,REGULAR,2pt,Jump Shot,[],1628983,80.23981603153744,66.17647058823529,1610612760,14,11,2022-11-06T00:19:20Z,540000,81.0,133.0,1,right,S. Gilgeous-Alexander 15' driving floating Jump Shot (2 PTS),[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,15.58,Made,2.0,,,,,,,,,,,,,,,,,
56,PT07M50.00S,2022-11-06T00:16:09.8Z,1,REGULAR,2pt,Jump Shot,[],1626171,9.280551905387648,33.57843137254902,1610612749,14,11,2022-11-06T00:16:14Z,550000,82.0,35.0,1,left,MISS B. Portis 8' turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,8.91,Missed,,,,,,,,,,,,,,,,,,
57,PT07M47.00S,2022-11-06T00:16:12.8Z,1,REGULAR,rebound,defensive,[],203488,,,1610612760,14,11,2022-11-06T00:16:14Z,560000,,,0,,M. Muscala REBOUND (Off:0 Def:3),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Mid-Range,8-16 Right,,,,,,,56.0,3.0,3.0,0.0,,,,,,,,,,
58,PT07M42.00S,2022-11-06T00:16:18.4Z,1,REGULAR,3pt,Jump Shot,[],1628983,95.0886990801577,3.6764705882352944,1610612760,14,11,2022-11-06T00:16:30Z,570000,-232.0,-6.0,1,right,MISS S. Gilgeous-Alexander 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
59,PT07M39.00S,2022-11-06T00:16:21.4Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612760,14,11,2022-11-06T00:18:27Z,580000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,,,,,,58.0,2.0,1.0,1.0,,,,,,,,,,
60,PT07M36.00S,2022-11-06T00:16:23.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,68.28186596583443,32.35294117647059,1610612760,14,14,2022-11-06T00:16:33Z,590000,-88.0,246.0,1,right,J. Giddey 26' 3PT  (6 PTS) (L. Dort 3 AST),"[1630581, 1629652]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,26.11,Made,6.0,L. Dort,1629652.0,3.0,,,,,,,,,,,,,,
62,PT07M29.00S,2022-11-06T00:16:35.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,14,14,2022-11-06T00:16:35Z,610000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M29.00S,2022-11-06T00:18:50.9Z,1,REGULAR,substitution,out,[],201572,,,1610612749,14,14,2022-11-06T00:19:31Z,620000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M29.00S,2022-11-06T00:18:50.9Z,1,REGULAR,substitution,in,[],201586,,,1610612749,14,14,2022-11-06T00:19:31Z,630000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M18.00S,2022-11-06T00:20:02.5Z,1,REGULAR,3pt,Jump Shot,[],1626171,6.652431011826544,96.56862745098039,1610612749,17,14,2022-11-06T00:20:07Z,640000,-233.0,10.0,1,left,B. Portis 3PT  (3 PTS) (J. Holiday 3 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.3,Made,3.0,J. Holiday,201950.0,3.0,,,,,,,,,,,,,,
67,PT07M06.00S,2022-11-06T00:20:22.0Z,1,REGULAR,foul,technical,['1freethrow'],201586,,,1610612760,17,14,2022-11-06T00:20:34Z,660000,,,0,,S. Ibaka defensive-3-second technical FOUL (1 Tech),[201586],1610612749.0,MIL,defensive-3-second,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,200833.0,0.0,1.0,,,,,
68,PT07M06.00S,2022-11-06T00:20:35.6Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,17,15,2022-11-06T00:20:35Z,670000,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (3 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
69,PT07M02.00S,2022-11-06T00:20:46.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,93.9060446780552,49.754901960784316,1610612760,17,17,2022-11-06T00:21:24Z,680000,-1.0,5.0,1,right,J. Robinson-Earl cutting finger roll Layup (7 PTS) (L. Dort 4 AST),"[1630526, 1629652]",1610612760.0,OKC,cutting finger roll,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,0.49,Made,7.0,L. Dort,1629652.0,4.0,,,,,,,,,,,,,,
71,PT06M37.00S,2022-11-06T00:21:12.6Z,1,REGULAR,3pt,Jump Shot,[],1626171,8.754927726675426,96.32352941176471,1610612749,20,17,2022-11-06T00:21:17Z,700000,-232.0,30.0,1,left,B. Portis 3PT  (6 PTS) (J. Holiday 4 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.35,Made,6.0,J. Holiday,201950.0,4.0,,,,,,,,,,,,,,
73,PT06M16.00S,2022-11-06T00:21:32.3Z,1,REGULAR,3pt,Jump Shot,[],1630526,94.82588699080158,95.58823529411765,1610612760,20,20,2022-11-06T00:21:37Z,720000,228.0,-4.0,1,right,J. Robinson-Earl 3PT  (10 PTS) (J. Giddey 1 AST),"[1630526, 1630581]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,22.79,Made,10.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
75,PT06M06.00S,2022-11-06T00:21:47.5Z,1,REGULAR,turnover,traveling,[],1626171,,,1610612749,20,20,2022-11-06T00:21:55Z,740000,,,0,,B. Portis traveling TURNOVER (1 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1627964.0,,,,,1.0,,
76,PT06M06.00S,2022-11-06T00:21:52.7Z,1,REGULAR,substitution,out,[],1630699,,,1610612760,20,20,2022-11-06T00:21:57Z,750000,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M06.00S,2022-11-06T00:21:52.7Z,1,REGULAR,substitution,in,[],1628960,,,1610612760,20,20,2022-11-06T00:21:57Z,760000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M44.00S,2022-11-06T00:22:24.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203488,93.64323258869908,51.470588235294116,1610612760,20,22,2022-11-06T00:22:29Z,770000,7.0,7.0,1,right,M. Muscala cutting Layup (2 PTS) (J. Robinson-Earl 1 AST),"[203488, 1630526]",1610612760.0,OKC,cutting,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,,,,,,
80,PT05M30.00S,2022-11-06T00:22:41.0Z,1,REGULAR,turnover,out-of-bounds,[],201950,,,1610612749,20,22,2022-11-06T00:22:51Z,790000,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (1 TO),[201950],1610612749.0,MIL,bad pass,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1627962.0,,,,,1.0,,
81,PT05M30.00S,2022-11-06T00:22:50.2Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,20,22,2022-11-06T00:23:06Z,800000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M30.00S,2022-11-06T00:22:50.2Z,1,REGULAR,substitution,out,[],203488,,,1610612760,20,22,2022-11-06T00:23:06Z,810000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M30.00S,2022-11-06T00:22:50.2Z,1,REGULAR,substitution,out,[],1630526,,,1610612760,20,22,2022-11-06T00:23:06Z,820000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M30.00S,2022-11-06T00:22:50.2Z,1,REGULAR,substitution,in,[],1631114,,,1610612760,20,22,2022-11-06T00:23:06Z,830000,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M30.00S,2022-11-06T00:22:50.2Z,1,REGULAR,substitution,in,[],1631172,,,1610612760,20,22,2022-11-06T00:23:06Z,840000,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M30.00S,2022-11-06T00:22:50.2Z,1,REGULAR,substitution,in,[],1629647,,,1610612760,20,22,2022-11-06T00:23:06Z,850000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
