actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
24,PT10M05.00S,2022-11-15T01:13:19.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,91.40932982917214,60.049019607843135,1610612737,3,6,2022-11-15T01:13:25Z,240000,False,50.0,28.0,1,right,C. Capela turnaround Hook (2 PTS) (T. Young 2 AST),"[203991, 1629027]",1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,5.76,Made,,,,,2.0,T. Young,1629027.0,2.0,,,,,,,,,,
26,PT09M54.00S,2022-11-15T01:13:30.3Z,1,REGULAR,3pt,Jump Shot,[],201572,33.065045992115635,62.99019607843137,1610612749,3,6,2022-11-15T01:13:36Z,260000,False,-65.0,258.0,1,left,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,26.64,Missed,,,,,,,,,,,,,,,,,,
27,PT09M51.00S,2022-11-15T01:13:33.3Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,3,6,2022-11-15T01:13:36Z,270000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M45.00S,2022-11-15T01:13:38.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629631,94.56307490144546,94.6078431372549,1610612737,3,9,2022-11-15T01:13:45Z,280000,False,223.0,-1.0,1,right,D. Hunter 3PT running (3 PTS) (D. Murray 1 AST),"[1629631, 1627749]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,22.3,Made,,,,,3.0,D. Murray,1627749.0,1.0,,,,,,,,,,
30,PT09M33.00S,2022-11-15T01:13:51.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,8.360709592641262,49.26470588235294,1610612749,5,9,2022-11-15T01:14:01Z,300000,False,4.0,26.0,1,left,G. Antetokounmpo driving DUNK (3 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,3.0,,,,,,,,,,,,,
31,PT09M09.00S,2022-11-15T01:14:15.0Z,1,REGULAR,2pt,Jump Shot,[],1627749,91.19579500657031,31.789981617647058,1610612737,5,11,2022-11-15T01:14:23Z,310000,False,-91.0,30.0,1,right,D. Murray 9' driving floating Jump Shot (2 PTS) (C. Capela 1 AST),"[1627749, 203991]",1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,9.6,Made,,,,,2.0,C. Capela,203991.0,1.0,,,,,,,,,,
33,PT08M52.00S,2022-11-15T01:14:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,8.754927726675426,49.50980392156863,1610612749,7,11,2022-11-15T01:14:36Z,330000,False,2.0,30.0,1,left,G. Antetokounmpo driving Layup (5 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,5.0,,,,,,,,,,,,,
34,PT08M43.00S,2022-11-15T01:14:45.3Z,1,REGULAR,foul,personal,[],1628975,,,1610612737,7,11,2022-11-15T01:15:00Z,340000,False,,,0,,J. Carter personal FOUL (1 PF),"[1628975, 1629027]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,201245.0,,1.0,0.0,Young,1629027.0,,,,
36,PT08M35.00S,2022-11-15T01:15:12.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,94.95729303547962,52.20588235294118,1610612737,7,13,2022-11-15T01:15:16Z,360000,False,11.0,-5.0,1,right,J. Collins driving Layup (4 PTS),[1628381],1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,4.0,,,,,,,,,,,,,
37,PT08M26.00S,2022-11-15T01:15:22.1Z,1,REGULAR,3pt,Jump Shot,[],203507,33.459264126149804,38.48039215686275,1610612749,7,13,2022-11-15T01:15:34Z,370000,False,58.0,262.0,1,left,MISS G. Antetokounmpo 26' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,26.83,Missed,,,,,,,,,,,,,,,,,,
38,PT08M23.00S,2022-11-15T01:15:24.7Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,7,13,2022-11-15T01:15:24Z,380000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,,,
39,PT08M18.00S,2022-11-15T01:15:29.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,81.8166885676741,3.6764705882352944,1610612737,7,13,2022-11-15T01:15:43Z,390000,False,-232.0,118.0,1,right,MISS D. Murray 26' running 3PT,[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
40,PT08M14.00S,2022-11-15T01:15:33.5Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612737,7,13,2022-11-15T01:15:33Z,400000,False,,,0,,J. Collins REBOUND (Off:1 Def:0),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,39.0,1.0,0.0,1.0,,,,,,,,,,,,,,
41,PT08M09.00S,2022-11-15T01:15:39.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.1688567674113,45.83333333333333,1610612737,7,15,2022-11-15T01:15:47Z,410000,False,-21.0,2.0,1,right,C. Capela Layup (4 PTS) (D. Hunter 1 AST),"[203991, 1629631]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,4.0,D. Hunter,1629631.0,1.0,,,,,,,,,,
43,PT08M00.00S,2022-11-15T01:15:53.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,7,15,2022-11-15T01:15:53Z,430000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M45.00S,2022-11-15T01:19:03.0Z,1,REGULAR,2pt,Jump Shot,[],203507,4.5499342969776615,70.34313725490196,1610612749,7,15,2022-11-15T01:19:10Z,440000,False,-102.0,-10.0,1,left,MISS G. Antetokounmpo 10' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,10.22,Missed,,,,,,,,,,,,,,,,,,
45,PT07M43.00S,2022-11-15T01:19:05.2Z,1,REGULAR,rebound,offensive,[],1630699,,,1610612749,7,15,2022-11-15T01:19:05Z,450000,False,,,0,,M. Beauchamp REBOUND (Off:1 Def:1),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,8-16 Left,,,44.0,2.0,1.0,1.0,,,,,,,,,,,,,,
46,PT07M39.00S,2022-11-15T01:19:08.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203507,4.07358738501971,95.12101715686273,1610612749,7,15,2022-11-15T01:19:32Z,460000,False,-226.0,-14.0,1,left,MISS G. Antetokounmpo 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,22.6,Missed,,,,,,,,,,,,,,,,,,
47,PT07M37.00S,2022-11-15T01:19:10.5Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,7,15,2022-11-15T01:19:32Z,470000,False,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,,,
48,PT07M36.00S,2022-11-15T01:19:15.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630699,8.360709592641262,49.26470588235294,1610612749,9,15,2022-11-15T01:19:26Z,480000,False,4.0,26.0,1,left,M. Beauchamp Layup (2 PTS) (J. Carter 1 AST),"[1630699, 1628975]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,2.0,J. Carter,1628975.0,1.0,,,,,,,,,,
50,PT07M36.00S,2022-11-15T01:19:20.6Z,1,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612749,9,15,2022-11-15T01:19:46Z,500000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Beauchamp 1 FT),"[1628381, 1630699]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,1.0,0.0,Beauchamp,1630699.0,,,,
52,PT07M36.00S,2022-11-15T01:19:38.1Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,9,15,2022-11-15T01:19:45Z,520000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M36.00S,2022-11-15T01:19:38.1Z,1,REGULAR,substitution,in,[],201588,,,1610612749,9,15,2022-11-15T01:19:45Z,530000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M36.00S,2022-11-15T01:19:47.6Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630699,,,1610612749,10,15,2022-11-15T01:19:47Z,540000,False,,,0,,M. Beauchamp Free Throw 1 of 1 (3 PTS),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
55,PT07M23.00S,2022-11-15T01:20:00.0Z,1,REGULAR,3pt,Jump Shot,[],1628381,68.80749014454665,70.83333333333334,1610612737,10,15,2022-11-15T01:20:04Z,550000,False,104.0,241.0,1,right,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,26.23,Missed,,,,,,,,,,,,,,,,,,
56,PT07M19.00S,2022-11-15T01:20:02.5Z,1,REGULAR,rebound,defensive,[],1630699,,,1610612749,10,15,2022-11-15T01:20:02Z,560000,False,,,0,,M. Beauchamp REBOUND (Off:1 Def:2),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,,,55.0,3.0,2.0,1.0,,,,,,,,,,,,,,
57,PT07M12.00S,2022-11-15T01:20:10.6Z,1,REGULAR,turnover,bad pass,[],1630699,,,1610612749,10,15,2022-11-15T01:20:17Z,570000,False,,,0,,M. Beauchamp bad pass TURNOVER (1 TO),"[1630699, 1628381]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Collins,1628381.0,,
58,PT07M12.00S,2022-11-15T01:20:10.6Z,1,REGULAR,steal,,[],1628381,,,1610612737,10,15,2022-11-15T01:20:13Z,580000,False,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
59,PT07M07.00S,2022-11-15T01:20:19.9Z,1,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,10,15,2022-11-15T01:20:39Z,590000,False,,,0,,D. Hunter step out-of-bounds TURNOVER (1 TO),[1629631],1610612737.0,ATL,step,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1627526.0,1.0,,,,,,,,
60,PT06M55.00S,2022-11-15T01:20:41.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628975,21.23850197109067,28.431372549019606,1610612749,10,15,2022-11-15T01:23:48Z,600000,False,108.0,147.0,1,left,MISS J. Carter 18' pullup Shot,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right Center,18.24,Missed,,,,,,,,,,,,,,,,,,
61,PT06M51.00S,2022-11-15T01:20:45.8Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612737,10,15,2022-11-15T01:20:49Z,610000,False,,,0,,J. Collins REBOUND (Off:1 Def:1),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right Center,,,60.0,2.0,1.0,1.0,,,,,,,,,,,,,,
62,PT06M46.00S,2022-11-15T01:20:53.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1629631,93.64323258869908,48.77450980392157,1610612737,10,17,2022-11-15T01:21:12Z,620000,False,-6.0,7.0,1,right,D. Hunter running Layup (5 PTS),[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,5.0,,,,,,,,,,,,,
63,PT06M46.00S,2022-11-15T01:20:57.6Z,1,REGULAR,violation,defensive goaltending,[],201572,,,1610612737,10,17,2022-11-15T01:21:03Z,630000,False,,,0,,B. Lopez defensive goaltending VIOLATION,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,201245.0,,,,,,,,,
64,PT06M28.00S,2022-11-15T01:21:17.0Z,1,REGULAR,3pt,Jump Shot,[],1630699,23.603810775295663,7.598039215686274,1610612749,13,17,2022-11-15T01:21:22Z,640000,False,212.0,169.0,1,left,M. Beauchamp 27' 3PT step back (6 PTS),[1630699],1610612749.0,MIL,step back,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,27.14,Made,,,,,6.0,,,,,,,,,,,,,
65,PT06M28.00S,2022-11-15T01:21:28.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,94.95729303547962,63.970588235294116,1610612737,13,17,2022-11-15T01:23:02Z,650000,False,70.0,-5.0,1,right,MISS D. Murray 7' driving Layup,[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
66,PT06M28.00S,2022-11-15T01:21:28.7Z,1,REGULAR,rebound,defensive,[],1630699,,,1610612749,13,17,2022-11-15T01:23:02Z,660000,False,,,0,,M. Beauchamp REBOUND (Off:1 Def:3),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),0-8 Center,,,65.0,4.0,3.0,1.0,,,,,,,,,,,,,,
68,PT06M17.00S,2022-11-15T01:21:38.1Z,1,REGULAR,substitution,out,[],1630699,,,1610612749,13,17,2022-11-15T01:21:54Z,680000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M17.00S,2022-11-15T01:21:38.1Z,1,REGULAR,substitution,in,[],1629670,,,1610612749,13,17,2022-11-15T01:21:54Z,690000,False,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M05.00S,2022-11-15T01:22:09.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,19.793035479632064,58.82352941176471,1610612749,15,17,2022-11-15T01:22:16Z,700000,False,-44.0,134.0,1,left,J. Carter 14' driving floating Jump Shot (4 PTS),[1628975],1610612749.0,MIL,driving floating,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,14.07,Made,,,,,4.0,,,,,,,,,,,,,
71,PT05M54.00S,2022-11-15T01:22:21.5Z,1,REGULAR,3pt,Jump Shot,[],1628381,69.72733245729303,24.264705882352942,1610612737,15,17,2022-11-15T01:22:29Z,710000,False,-129.0,232.0,1,right,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
72,PT05M49.00S,2022-11-15T01:22:26.5Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,15,17,2022-11-15T01:22:29Z,720000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT05M35.00S,2022-11-15T01:22:39.1Z,1,REGULAR,2pt,Jump Shot,[],1628975,23.078186596583443,51.9607843137255,1610612749,17,17,2022-11-15T01:22:46Z,730000,False,-10.0,164.0,1,left,J. Carter 16' driving floating Jump Shot (6 PTS),[1628975],1610612749.0,MIL,driving floating,,,Carter,J. Carter,,,,,Mid-Range,16-24 Center,16.47,Made,,,,,6.0,,,,,,,,,,,,,
74,PT05M23.00S,2022-11-15T01:22:52.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,86.02168199737189,43.872549019607845,1610612737,17,17,2022-11-15T01:23:04Z,740000,False,-31.0,79.0,1,right,MISS T. Young 8' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,8.46,Missed,,,,,,,,,,,,,,,,,,
75,PT05M19.00S,2022-11-15T01:22:55.0Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,17,17,2022-11-15T01:22:55Z,750000,False,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT05M07.00S,2022-11-15T01:23:14.1Z,1,REGULAR,foul,technical,['1freethrow'],203991,,,1610612749,17,17,2022-11-15T01:23:25Z,760000,False,,,0,,C. Capela defensive-3-second technical FOUL (1 Tech),[203991],1610612737.0,ATL,defensive-3-second,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201245.0,,1.0,1.0,,,,,,
77,PT05M07.00S,2022-11-15T01:23:32.9Z,1,REGULAR,freethrow,1 of 1,[],1628975,,,1610612749,18,17,2022-11-15T01:23:32Z,770000,False,,,0,,J. Carter technical Free Throw 1 of 1 (7 PTS),[1628975],1610612749.0,MIL,technical,,,Carter,J. Carter,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
78,PT05M07.00S,2022-11-15T01:23:34.1Z,1,REGULAR,substitution,out,[],201572,,,1610612749,18,17,2022-11-15T01:24:01Z,780000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M07.00S,2022-11-15T01:23:34.1Z,1,REGULAR,substitution,out,[],203507,,,1610612749,18,17,2022-11-15T01:24:01Z,790000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M07.00S,2022-11-15T01:23:34.1Z,1,REGULAR,substitution,out,[],1629027,,,1610612749,18,17,2022-11-15T01:24:01Z,800000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M07.00S,2022-11-15T01:23:34.1Z,1,REGULAR,substitution,out,[],203991,,,1610612749,18,17,2022-11-15T01:24:01Z,810000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M07.00S,2022-11-15T01:23:34.1Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,18,17,2022-11-15T01:24:01Z,820000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M07.00S,2022-11-15T01:23:34.1Z,1,REGULAR,substitution,in,[],201586,,,1610612749,18,17,2022-11-15T01:24:01Z,830000,False,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M07.00S,2022-11-15T01:23:34.1Z,1,REGULAR,substitution,in,[],1628988,,,1610612749,18,17,2022-11-15T01:24:01Z,840000,False,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
