actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-01-30T01:10:13.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-30T01:10:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-01-30T01:10:16.4Z,1,REGULAR,jumpball,recovered,[],1630230,,,1610612740,0,0,2023-01-30T01:10:16Z,40000,False,,,0,,Jump Ball J. Valanciunas vs. B. Lopez: Tip to N. Marshall,"[1630230, 202685, 201572]",1610612740.0,NOP,startperiod,N. Marshall,1630230.0,Marshall,N. Marshall,Valanciunas,202685.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2023-01-30T01:10:34.2Z,1,REGULAR,2pt,Jump Shot,[],202685,23.340998685939553,50.98039215686274,1610612740,0,0,2023-01-30T01:10:39Z,70000,False,-5.0,167.0,1,left,MISS J. Valanciunas 16' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Center,16.7,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2023-01-30T01:10:37.2Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,0,0,2023-01-30T01:10:39Z,80000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M31.00S,2023-01-30T01:10:44.1Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612749,0,0,2023-01-30T01:11:17Z,90000,False,,,0,,J. Valanciunas shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[202685, 203507]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
11,PT11M31.00S,2023-01-30T01:11:18.8Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,1,0,2023-01-30T01:11:41Z,110000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
12,PT11M31.00S,2023-01-30T01:11:18.8Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,1,0,2023-01-30T01:11:41Z,120000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
13,PT11M26.00S,2023-01-30T01:11:23.8Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,1,0,2023-01-30T01:11:41Z,130000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M22.00S,2023-01-30T01:11:46.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630529,10.726018396846255,39.46078431372549,1610612740,1,0,2023-01-30T01:21:20Z,140000,False,53.0,48.0,1,left,MISS H. Jones 7' running pullup Shot - blocked,"[1630529, 201572]",1610612740.0,NOP,running pullup,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,Lopez,201572.0,,,,,,
63,PT11M22.00S,2023-01-30T01:11:46.8Z,1,REGULAR,block,,[],201572,,,1610612740,1,0,2023-01-30T01:20:52Z,145000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT11M21.00S,2023-01-30T01:11:47.8Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,1,0,2023-01-30T01:21:20Z,150000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT11M07.00S,2023-01-30T01:12:01.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,94.03745072273325,51.470588235294116,1610612749,3,0,2023-01-30T01:21:53Z,160000,False,7.0,4.0,1,right,B. Lopez alley-oop DUNK (2 PTS) (G. Antetokounmpo 1 AST),"[201572, 203507]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,,,,,,2.0,,,G. Antetokounmpo,203507.0,1.0,,,
