actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M35.00S,2022-11-17T01:13:28.0Z,1,REGULAR,turnover,lost ball,[],1626171,,,1610612749,2,5,2022-11-17T01:13:33Z,170000,False,,,0,,B. Portis lost ball TURNOVER (1 TO),"[1626171, 1629636]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Garland,1629636.0,,
18,PT10M35.00S,2022-11-17T01:13:28.0Z,1,REGULAR,steal,,[],1629636,,,1610612739,2,5,2022-11-17T01:13:31Z,180000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M25.00S,2022-11-17T01:13:37.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,67.88764783180025,18.38235294117647,1610612739,2,5,2022-11-17T01:13:43Z,190000,False,-158.0,249.0,1,right,MISS D. Mitchell 29' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,29.53,Missed,,,,,,,,,,,,,,,,,,
20,PT10M21.00S,2022-11-17T01:13:41.2Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,2,5,2022-11-17T01:13:43Z,200000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M18.00S,2022-11-17T01:13:48.7Z,1,REGULAR,turnover,traveling,[],1630699,,,1610612749,2,5,2022-11-17T01:13:59Z,210000,False,,,0,,M. Beauchamp traveling TURNOVER (1 TO),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Right,,,,,,,,1830.0,,,,,,,,1.0,,,,
22,PT09M55.00S,2022-11-17T01:14:19.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630596,92.9862023653088,50.98039215686274,1610612739,2,7,2022-11-17T01:14:23Z,220000,False,5.0,13.0,1,right,E. Mobley cutting DUNK (2 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,2.0,,,,,,D. Mitchell,1628378.0,1.0,,,,,
24,PT09M35.00S,2022-11-17T01:15:10.4Z,1,REGULAR,jumpball,recovered,[],1628975,,,1610612749,2,7,2022-11-17T01:15:10Z,240000,False,,,0,,Jump Ball G. Antetokounmpo vs. E. Mobley: Tip to J. Carter,"[1628975, 203507, 1630596]",1610612749.0,MIL,heldball,J. Carter,1628975.0,Carter,J. Carter,Antetokounmpo,203507.0,Mobley,1630596.0,,,,,,,,,,,,,,,,,,,,,,
27,PT09M30.00S,2022-11-17T01:15:16.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,9.806176084099869,50.73529411764706,1610612749,2,7,2022-11-17T01:15:21Z,270000,False,-4.0,40.0,1,left,MISS B. Portis turnaround Hook,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
28,PT09M25.00S,2022-11-17T01:15:20.8Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,2,7,2022-11-17T01:15:20Z,280000,False,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,27.0,1.0,0.0,1.0,,,,,,,,,,,,,,
29,PT09M25.00S,2022-11-17T01:15:20.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,5.590000152587891,50.0,1610612749,4,7,2022-11-17T01:15:20Z,290000,False,0.0,0.0,1,left,B. Lopez tip Layup (2 PTS),[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
30,PT09M20.00S,2022-11-17T01:15:27.5Z,1,REGULAR,2pt,Jump Shot,[],1629636,73.53810775295663,44.36274509803921,1610612739,4,7,2022-11-17T01:15:33Z,300000,False,-28.0,196.0,1,right,MISS D. Garland 19' driving floating Shot - blocked,"[1629636, 1628975]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,19.82,Missed,,,,,,,,,,,,,,,,,Carter,1628975.0
31,PT09M20.00S,2022-11-17T01:15:27.5Z,1,REGULAR,block,,[],1628975,,,1610612739,4,7,2022-11-17T01:15:31Z,310000,False,,,0,,J. Carter BLOCK (1 BLK),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
32,PT09M20.00S,2022-11-17T01:15:27.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,4,7,2022-11-17T01:15:33Z,320000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,16-24 Center,,,30.0,,,,,,,,,,,,,,,,,
33,PT09M12.00S,2022-11-17T01:15:47.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630596,83.52496714848883,44.85294117647059,1610612739,4,9,2022-11-17T01:15:53Z,330000,False,-26.0,102.0,1,right,E. Mobley 10' pullup Jump Shot (4 PTS),[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,10.56,Made,,,,,4.0,,,,,,,,,,,,,
35,PT08M57.00S,2022-11-17T01:16:02.9Z,1,REGULAR,3pt,Jump Shot,[],201572,32.59691195795006,50.674019607843135,1610612749,7,9,2022-11-17T01:16:12Z,350000,False,-3.0,254.0,1,left,B. Lopez 25' 3PT  (5 PTS) (G. Antetokounmpo 1 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,25.39,Made,,,,,5.0,,,,,,G. Antetokounmpo,203507.0,1.0,,,,,
37,PT08M35.00S,2022-11-17T01:16:24.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,95.0886990801577,50.0,1610612739,7,11,2022-11-17T01:16:29Z,370000,False,0.0,-6.0,1,right,E. Mobley alley-oop DUNK (6 PTS) (D. Garland 2 AST),"[1630596, 1629636]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,6.0,,,,,,D. Garland,1629636.0,2.0,,,,,
39,PT08M26.00S,2022-11-17T01:16:34.3Z,1,REGULAR,turnover,bad pass,[],1628975,,,1610612749,7,11,2022-11-17T01:16:42Z,390000,False,,,0,,J. Carter bad pass TURNOVER (1 TO),"[1628975, 1630596]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Mobley,1630596.0,,
40,PT08M26.00S,2022-11-17T01:16:34.3Z,1,REGULAR,steal,,[],1630596,,,1610612739,7,11,2022-11-17T01:17:47Z,400000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M21.00S,2022-11-17T01:16:39.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629636,70.38436268068331,25.49019607843137,1610612739,7,11,2022-11-17T01:19:00Z,410000,False,-123.0,226.0,1,right,MISS D. Garland 25' running pullup 3PT,[1629636],1610612739.0,CLE,running pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
42,PT08M17.00S,2022-11-17T01:16:43.3Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612749,7,11,2022-11-17T01:19:00Z,420000,False,,,0,,J. Carter REBOUND (Off:1 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,,,
43,PT08M03.00S,2022-11-17T01:16:59.3Z,1,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612749,7,11,2022-11-17T01:17:37Z,430000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630596, 203507]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,1830.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,
45,PT08M03.00S,2022-11-17T01:17:38.4Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,8,11,2022-11-17T01:17:38Z,450000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
46,PT08M03.00S,2022-11-17T01:18:00.8Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,9,11,2022-11-17T01:18:00Z,460000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (2 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
47,PT07M49.00S,2022-11-17T01:18:16.1Z,1,REGULAR,3pt,Jump Shot,[],1629636,69.20170827858082,27.696078431372552,1610612739,9,14,2022-11-17T01:18:20Z,470000,False,-112.0,237.0,1,right,D. Garland 26' 3PT  (3 PTS) (D. Mitchell 2 AST),"[1629636, 1628378]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.19,Made,,,,,3.0,,,,,,D. Mitchell,1628378.0,2.0,,,,,
49,PT07M35.00S,2022-11-17T01:18:30.7Z,1,REGULAR,3pt,Jump Shot,[],1630699,25.837713534822605,84.55882352941177,1610612749,9,14,2022-11-17T01:20:18Z,490000,False,-173.0,190.0,1,left,MISS M. Beauchamp 25' step back 3PT,[1630699],1610612749.0,MIL,step back,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
50,PT07M33.00S,2022-11-17T01:18:32.7Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,9,14,2022-11-17T01:19:36Z,500000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M30.00S,2022-11-17T01:18:40.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627747,95.0886990801577,48.28431372549019,1610612739,9,16,2022-11-17T01:19:10Z,510000,False,-9.0,-6.0,1,right,C. LeVert running DUNK (2 PTS) (D. Garland 3 AST),"[1627747, 1629636]",1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,2.0,,,,,,D. Garland,1629636.0,3.0,,,,,
53,PT07M29.00S,2022-11-17T01:18:47.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,9,16,2022-11-17T01:18:47Z,530000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M29.00S,2022-11-17T01:20:50.7Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,9,16,2022-11-17T01:21:33Z,540000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M29.00S,2022-11-17T01:20:50.7Z,1,REGULAR,substitution,in,[],1629670,,,1610612749,9,16,2022-11-17T01:21:33Z,550000,False,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M10.00S,2022-11-17T01:21:57.5Z,1,REGULAR,3pt,Jump Shot,[],1629670,10.463206307490145,96.81372549019608,1610612749,12,16,2022-11-17T01:22:02Z,560000,False,-234.0,46.0,1,left,J. Nwora 3PT  (3 PTS) (J. Carter 1 AST),"[1629670, 1628975]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Left Corner 3,24+ Left,23.86,Made,,,,,3.0,,,,,,J. Carter,1628975.0,1.0,,,,,
58,PT06M52.00S,2022-11-17T01:22:16.1Z,1,REGULAR,3pt,Jump Shot,[],1627747,73.66951379763469,16.666666666666664,1610612739,12,16,2022-11-17T01:22:21Z,580000,False,-167.0,195.0,1,right,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
59,PT06M48.00S,2022-11-17T01:22:20.1Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,12,16,2022-11-17T01:22:21Z,590000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT06M35.00S,2022-11-17T01:22:43.8Z,1,REGULAR,3pt,Jump Shot,[],203507,33.327858081471746,32.1078431372549,1610612749,12,16,2022-11-17T01:23:24Z,610000,False,89.0,261.0,1,left,MISS G. Antetokounmpo 27' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,27.57,Missed,,,,,,,,,,,,,,,,,,
62,PT06M35.00S,2022-11-17T01:22:43.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,12,16,2022-11-17T01:22:51Z,620000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,61.0,,,,,,,,,,,,,,,,,
64,PT06M14.00S,2022-11-17T01:23:18.4Z,1,REGULAR,2pt,Jump Shot,[],1628378,91.40932982917214,66.91176470588235,1610612739,12,18,2022-11-17T01:23:23Z,640000,False,85.0,28.0,1,right,D. Mitchell 8' driving floating bank Jump Shot (7 PTS),[1628378],1610612739.0,CLE,driving floating bank,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,8.92,Made,,,,,7.0,,,,,,,,,,,,,
65,PT06M02.00S,2022-11-17T01:23:32.1Z,1,REGULAR,3pt,Jump Shot,[],1629670,34.641918528252305,34.068627450980394,1610612749,15,18,2022-11-17T01:23:36Z,650000,False,80.0,273.0,1,left,J. Nwora 28' 3PT  (6 PTS) (G. Antetokounmpo 2 AST),"[1629670, 203507]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,28.45,Made,,,,,6.0,,,,,,G. Antetokounmpo,203507.0,2.0,,,,,
67,PT05M48.00S,2022-11-17T01:23:44.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,81.2910643889619,49.50980392156863,1610612739,15,20,2022-11-17T01:23:49Z,670000,False,-2.0,123.0,1,right,E. Mobley 12' floating Jump Shot (8 PTS) (C. LeVert 1 AST),"[1630596, 1627747]",1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,12.34,Made,,,,,8.0,,,,,,C. LeVert,1627747.0,1.0,,,,,
69,PT05M39.00S,2022-11-17T01:23:54.3Z,1,REGULAR,turnover,bad pass,[],203507,,,1610612749,15,20,2022-11-17T01:24:01Z,690000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 1628378]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,
70,PT05M39.00S,2022-11-17T01:23:54.3Z,1,REGULAR,steal,,[],1628378,,,1610612739,15,20,2022-11-17T01:23:56Z,700000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
71,PT05M30.00S,2022-11-17T01:24:03.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,81.15965834428384,92.64705882352942,1610612739,15,23,2022-11-17T01:24:08Z,710000,False,213.0,125.0,1,right,D. Mitchell 24' 3PT  (10 PTS) (E. Mobley 1 AST),"[1628378, 1630596]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,24.69,Made,,,,,10.0,,,,,,E. Mobley,1630596.0,1.0,,,,,
73,PT05M14.00S,2022-11-17T01:24:18.7Z,1,REGULAR,3pt,Jump Shot,[],201572,9.280551905387648,3.1862745098039214,1610612749,18,23,2022-11-17T01:24:23Z,730000,False,234.0,35.0,1,left,B. Lopez 3PT  (8 PTS) (J. Carter 2 AST),"[201572, 1628975]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,23.67,Made,,,,,8.0,,,,,,J. Carter,1628975.0,2.0,,,,,
75,PT04M48.00S,2022-11-17T01:24:44.2Z,1,REGULAR,2pt,Jump Shot,[],1630205,95.3515111695138,72.54901960784314,1610612739,18,25,2022-11-17T01:24:49Z,750000,False,113.0,-9.0,1,right,L. Stevens 11' turnaround Jump Shot (2 PTS) (D. Garland 4 AST),"[1630205, 1629636]",1610612739.0,CLE,turnaround,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Right,11.3,Made,,,,,2.0,,,,,,D. Garland,1629636.0,4.0,,,,,
77,PT04M29.00S,2022-11-17T01:25:03.7Z,1,REGULAR,3pt,Jump Shot,[],201572,38.84691195795006,31.372549019607842,1610612749,21,25,2022-11-17T01:25:08Z,770000,False,93.0,313.0,1,left,B. Lopez 32' 3PT  (11 PTS) (J. Carter 3 AST),"[201572, 1628975]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,32.63,Made,,,,,11.0,,,,,,J. Carter,1628975.0,3.0,,,,,
79,PT04M12.00S,2022-11-17T01:25:20.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,85.49605781865965,40.931372549019606,1610612739,21,27,2022-11-17T01:25:24Z,790000,False,-45.0,84.0,1,right,D. Mitchell 9' driving floating Jump Shot (12 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,9.53,Made,,,,,12.0,,,,,,,,,,,,,
80,PT03M59.00S,2022-11-17T01:25:35.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,11.514454664914586,46.568627450980394,1610612749,21,27,2022-11-17T01:26:37Z,800000,False,17.0,56.0,1,left,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
81,PT03M58.00S,2022-11-17T01:25:36.7Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,21,27,2022-11-17T01:26:37Z,810000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,80.0,2.0,1.0,1.0,,,,,,,,,,,,,,
82,PT03M58.00S,2022-11-17T01:25:40.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203507,5.590000152587891,50.0,1610612749,23,27,2022-11-17T01:26:49Z,820000,False,0.0,0.0,1,left,G. Antetokounmpo tip Layup (4 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,,
83,PT03M57.00S,2022-11-17T01:26:15.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,23,27,2022-11-17T01:26:15Z,830000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M57.00S,2022-11-17T01:28:10.0Z,1,REGULAR,substitution,out,[],1630699,,,1610612739,23,27,2022-11-17T01:28:48Z,840000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M57.00S,2022-11-17T01:28:10.0Z,1,REGULAR,substitution,out,[],203507,,,1610612739,23,27,2022-11-17T01:28:48Z,850000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M57.00S,2022-11-17T01:28:10.0Z,1,REGULAR,substitution,out,[],1627747,,,1610612739,23,27,2022-11-17T01:28:48Z,860000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M57.00S,2022-11-17T01:28:10.0Z,1,REGULAR,substitution,out,[],1630205,,,1610612739,23,27,2022-11-17T01:28:48Z,870000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M57.00S,2022-11-17T01:28:10.0Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,23,27,2022-11-17T01:28:48Z,880000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M57.00S,2022-11-17T01:28:10.0Z,1,REGULAR,substitution,in,[],201588,,,1610612739,23,27,2022-11-17T01:28:48Z,890000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
