actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M23.00S,2023-03-10T01:13:04.7Z,1,REGULAR,steal,,[],1628969,,,1610612751,5,5,2023-03-10T01:13:09Z,170000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
18,PT10M22.00S,2023-03-10T01:13:10.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628969,93.51182654402102,53.18627450980392,1610612751,5,5,2023-03-10T01:16:41Z,180000,False,16.0,8.0,1,right,MISS M. Bridges driving floating Shot,[1628969],1610612751.0,BKN,driving floating,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.8,Missed,,,,,,,,,,,,,,,,,,
19,PT10M21.00S,2023-03-10T01:13:11.2Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,5,5,2023-03-10T01:16:41Z,190000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,
20,PT10M18.00S,2023-03-10T01:13:14.4Z,1,REGULAR,turnover,lost ball,[],1626171,,,1610612749,5,5,2023-03-10T01:14:40Z,200000,False,,,0,,B. Portis lost ball TURNOVER (1 TO),"[1626171, 203552]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,Curry,203552.0,,,,,,
21,PT10M18.00S,2023-03-10T01:13:14.4Z,1,REGULAR,steal,,[],203552,,,1610612751,5,5,2023-03-10T01:13:17Z,210000,False,,,0,,S. Curry STEAL (1 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
22,PT10M07.00S,2023-03-10T01:13:22.3Z,1,REGULAR,foul,personal,['3freethrow'],1628960,,,1610612751,5,5,2023-03-10T01:13:33Z,220000,False,,,0,,G. Allen shooting personal FOUL (1 PF) (Curry 3 FT),"[1628960, 203552]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,,,,,1201.0,,,,,,,,1.0,0.0,Curry,203552.0,,
24,PT10M07.00S,2023-03-10T01:13:54.9Z,1,REGULAR,freethrow,1 of 3,['fromturnover'],203552,,,1610612751,5,6,2023-03-10T01:13:54Z,240000,False,,,0,,S. Curry Free Throw 1 of 3 (1 PTS),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
25,PT10M07.00S,2023-03-10T01:14:06.9Z,1,REGULAR,freethrow,2 of 3,['fromturnover'],203552,,,1610612751,5,7,2023-03-10T01:14:07Z,250000,False,,,0,,S. Curry Free Throw 2 of 3 (2 PTS),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
26,PT10M07.00S,2023-03-10T01:14:21.2Z,1,REGULAR,freethrow,3 of 3,['fromturnover'],203552,,,1610612751,5,8,2023-03-10T01:14:21Z,260000,False,,,0,,S. Curry Free Throw 3 of 3 (3 PTS),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
27,PT09M51.00S,2023-03-10T01:14:37.9Z,1,REGULAR,3pt,Jump Shot,[],1628960,32.276609724047304,66.42156862745098,1610612749,5,8,2023-03-10T01:14:43Z,270000,False,-82.0,251.0,1,left,MISS G. Allen 26' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
28,PT09M48.00S,2023-03-10T01:14:40.9Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,5,8,2023-03-10T01:14:43Z,280000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,
29,PT09M38.00S,2023-03-10T01:14:50.4Z,1,REGULAR,2pt,Jump Shot,[],203552,83.52496714848883,80.63725490196079,1610612751,5,10,2023-03-10T01:14:55Z,290000,False,153.0,102.0,1,right,S. Curry 18' pullup Jump Shot (5 PTS),[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,18.43,Made,5.0,,,,,,,,,,,,,,,,,
30,PT09M26.00S,2023-03-10T01:15:02.6Z,1,REGULAR,2pt,Jump Shot,[],1626171,13.091327201051248,23.03921568627451,1610612749,5,10,2023-03-10T01:18:37Z,300000,False,135.0,71.0,1,left,MISS B. Portis 15' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,15.22,Missed,,,,,,,,,,,,,,,,,,
31,PT09M25.00S,2023-03-10T01:15:03.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,5,10,2023-03-10T01:18:37Z,310000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,30.0,,,,,,,,,,,
33,PT09M22.00S,2023-03-10T01:15:22.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203114,5.469776609724048,25.245098039215684,1610612749,5,10,2023-03-10T01:15:26Z,330000,False,124.0,-1.0,1,left,MISS K. Middleton 12' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,12.38,Missed,,,,,,,,,,,,,,,,,,
34,PT09M19.00S,2023-03-10T01:15:25.1Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,5,10,2023-03-10T01:15:26Z,340000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Right,,,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,
35,PT09M08.00S,2023-03-10T01:15:39.6Z,1,REGULAR,foul,personal,[],1626171,,,1610612751,5,10,2023-03-10T01:19:27Z,350000,False,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 203457]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Center,,,,,,,1201.0,,,,,,,,1.0,0.0,Noel,203457.0,,
37,PT08M59.00S,2023-03-10T01:16:02.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203552,91.27792378449409,60.5392156862745,1610612751,5,10,2023-03-10T01:16:26Z,370000,False,53.0,29.0,1,right,MISS S. Curry 6' driving finger roll Layup - blocked,"[203552, 201572]",1610612751.0,BKN,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
40,PT08M59.00S,2023-03-10T01:16:02.9Z,1,REGULAR,block,,[],201572,,,1610612751,5,10,2023-03-10T01:16:26Z,375000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT08M58.00S,2023-03-10T01:16:03.9Z,1,REGULAR,rebound,offensive,[],203457,,,1610612751,5,10,2023-03-10T01:16:26Z,380000,False,,,0,,N. Noel REBOUND (Off:1 Def:1),[203457],1610612751.0,BKN,,,,Noel,N. Noel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,37.0,2.0,1.0,1.0,,,,,,,,
41,PT08M53.00S,2023-03-10T01:16:28.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,84.70762155059133,4.411764705882353,1610612751,5,13,2023-03-10T01:16:39Z,400000,False,-228.0,91.0,1,right,M. Bridges 24' 3PT  (8 PTS) (J. Harris 1 AST),"[1628969, 203925]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left,24.55,Made,8.0,J. Harris,203925.0,1.0,,,,,,,,,,,,,,
43,PT08M42.00S,2023-03-10T01:16:39.4Z,1,REGULAR,3pt,Jump Shot,[],201572,30.436925098554536,70.58823529411765,1610612749,8,13,2023-03-10T01:16:43Z,420000,False,-103.0,234.0,1,left,B. Lopez 25' 3PT  (3 PTS) (K. Middleton 1 AST),"[201572, 203114]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,25.53,Made,3.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,
45,PT08M26.00S,2023-03-10T01:16:55.5Z,1,REGULAR,3pt,Jump Shot,[],203925,67.62483574244416,21.323529411764707,1610612751,8,13,2023-03-10T01:17:00Z,440000,False,-143.0,252.0,1,right,MISS J. Harris 28' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,28.98,Missed,,,,,,,,,,,,,,,,,,
46,PT08M23.00S,2023-03-10T01:16:58.5Z,1,REGULAR,rebound,offensive,[],203552,,,1610612751,8,13,2023-03-10T01:17:00Z,450000,False,,,0,,S. Curry REBOUND (Off:1 Def:0),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,45.0,1.0,0.0,1.0,,,,,,,,
47,PT08M18.00S,2023-03-10T01:17:03.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203552,80.1084099868594,72.05882352941177,1610612751,8,13,2023-03-10T01:17:11Z,460000,False,110.0,134.0,1,right,MISS S. Curry 17' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,17.39,Missed,,,,,,,,,,,,,,,,,,
48,PT08M14.00S,2023-03-10T01:17:07.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,8,13,2023-03-10T01:17:11Z,470000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,
49,PT08M06.00S,2023-03-10T01:17:15.5Z,1,REGULAR,3pt,Jump Shot,[],201572,28.728646517739815,81.86274509803921,1610612749,8,13,2023-03-10T01:17:23Z,480000,False,-159.0,218.0,1,left,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
50,PT08M03.00S,2023-03-10T01:17:17.8Z,1,REGULAR,rebound,offensive,[],1628960,,,1610612749,8,13,2023-03-10T01:17:17Z,490000,False,,,0,,G. Allen REBOUND (Off:1 Def:0),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,49.0,1.0,0.0,1.0,,,,,,,,
51,PT07M59.00S,2023-03-10T01:17:23.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,12.302890932982917,4.6568627450980395,1610612749,11,13,2023-03-10T01:17:28Z,500000,False,227.0,63.0,1,left,G. Allen 3PT  (3 PTS) (B. Lopez 1 AST),"[1628960, 201572]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,23.53,Made,3.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,,
53,PT07M45.00S,2023-03-10T01:17:36.8Z,1,REGULAR,2pt,Jump Shot,[],1628969,76.82325886990802,62.745098039215684,1610612751,11,13,2023-03-10T01:17:44Z,520000,False,64.0,165.0,1,right,MISS M. Bridges 17' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,17.72,Missed,,,,,,,,,,,,,,,,,,
54,PT07M42.00S,2023-03-10T01:17:39.8Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,11,13,2023-03-10T01:17:44Z,530000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,53.0,3.0,3.0,0.0,,,,,,,,
55,PT07M39.00S,2023-03-10T01:17:43.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203114,33.065045992115635,27.450980392156865,1610612749,11,13,2023-03-10T01:17:50Z,540000,False,113.0,258.0,1,left,MISS K. Middleton 28' running pullup 3PT,[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,28.18,Missed,,,,,,,,,,,,,,,,,,
56,PT07M35.00S,2023-03-10T01:17:45.7Z,1,REGULAR,rebound,defensive,[],203457,,,1610612751,11,13,2023-03-10T01:17:45Z,550000,False,,,0,,N. Noel REBOUND (Off:1 Def:2),[203457],1610612751.0,BKN,,,,Noel,N. Noel,,,,,Above the Break 3,24+ Right Center,,,,,,,,,55.0,3.0,2.0,1.0,,,,,,,,
57,PT07M26.00S,2023-03-10T01:17:55.4Z,1,REGULAR,2pt,Jump Shot,[],203457,78.66294349540078,50.49019607843137,1610612751,11,13,2023-03-10T01:18:00Z,560000,False,2.0,148.0,1,right,MISS N. Noel 14' pullup Shot,[203457],1610612751.0,BKN,pullup,,,Noel,N. Noel,,,,,Mid-Range,8-16 Center,14.81,Missed,,,,,,,,,,,,,,,,,,
58,PT07M23.00S,2023-03-10T01:17:58.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,11,13,2023-03-10T01:18:00Z,570000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Center,,,,,,,,,57.0,4.0,4.0,0.0,,,,,,,,
59,PT07M15.00S,2023-03-10T01:18:07.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,14.799605781865965,48.529411764705884,1610612749,13,13,2023-03-10T01:18:14Z,580000,False,7.0,87.0,1,left,B. Portis 8' turnaround Jump Shot (4 PTS) (G. Allen 2 AST),"[1626171, 1628960]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,8.69,Made,4.0,G. Allen,1628960.0,2.0,,,,,,,,,,,,,,
61,PT06M57.00S,2023-03-10T01:18:24.4Z,1,REGULAR,2pt,Jump Shot,[],203925,75.50919842312747,54.166666666666664,1610612751,13,13,2023-03-10T01:18:29Z,600000,False,21.0,178.0,1,right,MISS J. Harris 17' pullup Shot,[203925],1610612751.0,BKN,pullup,,,Harris,J. Harris,,,,,Mid-Range,16-24 Center,17.89,Missed,,,,,,,,,,,,,,,,,,
62,PT06M54.00S,2023-03-10T01:18:27.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,13,13,2023-03-10T01:18:29Z,610000,False,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,,,,,,,,,61.0,5.0,5.0,0.0,,,,,,,,
63,PT06M46.00S,2023-03-10T01:18:35.0Z,1,REGULAR,3pt,Jump Shot,[],201572,25.41475032851511,8.60140931372549,1610612749,13,13,2023-03-10T01:18:42Z,620000,False,207.0,186.0,1,left,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,27.86,Missed,,,,,,,,,,,,,,,,,,
64,PT06M44.00S,2023-03-10T01:18:37.0Z,1,REGULAR,rebound,defensive,[],203552,,,1610612751,13,13,2023-03-10T01:18:42Z,630000,False,,,0,,S. Curry REBOUND (Off:1 Def:1),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,63.0,2.0,1.0,1.0,,,,,,,,
65,PT06M34.00S,2023-03-10T01:18:47.4Z,1,REGULAR,3pt,Jump Shot,[],1627827,69.33311432325887,78.18627450980392,1610612751,13,13,2023-03-10T01:18:54Z,640000,False,141.0,236.0,1,right,MISS D. Finney-Smith 27' 3PT - blocked,"[1627827, 201950]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,27.47,Missed,,,,,,,,,,,,,,,,,Holiday,201950.0
66,PT06M34.00S,2023-03-10T01:18:47.4Z,1,REGULAR,block,,[],201950,,,1610612751,13,13,2023-03-10T01:18:51Z,650000,False,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
67,PT06M29.00S,2023-03-10T01:18:52.4Z,1,REGULAR,rebound,offensive,[],203925,,,1610612751,13,13,2023-03-10T01:18:54Z,660000,False,,,0,,J. Harris REBOUND (Off:1 Def:0),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,65.0,1.0,0.0,1.0,,,,,,,,
68,PT06M27.00S,2023-03-10T01:18:54.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,95.0886990801577,95.58823529411765,1610612751,13,13,2023-03-10T01:18:59Z,670000,False,228.0,-6.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
69,PT06M24.00S,2023-03-10T01:18:57.3Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,13,13,2023-03-10T01:18:59Z,680000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,
70,PT06M21.00S,2023-03-10T01:19:00.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201950,30.699737187910642,14.460784313725492,1610612749,13,13,2023-03-10T01:19:12Z,690000,False,178.0,236.0,1,left,MISS J. Holiday 29' running pullup 3PT,[201950],1610612749.0,MIL,running pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,29.55,Missed,,,,,,,,,,,,,,,,,,
71,PT06M18.00S,2023-03-10T01:19:03.3Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,13,13,2023-03-10T01:19:12Z,700000,False,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,,,70.0,1.0,0.0,1.0,,,,,,,,
72,PT06M16.00S,2023-03-10T01:19:04.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,35.03613666228647,46.81372549019608,1610612749,16,13,2023-03-10T01:19:15Z,710000,False,16.0,277.0,1,left,G. Allen 27' 3PT  (6 PTS) (B. Lopez 2 AST),"[1628960, 201572]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,27.73,Made,6.0,B. Lopez,201572.0,2.0,,,,,,,,,,,,,,
74,PT06M03.00S,2023-03-10T01:19:18.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,81.2910643889619,43.872549019607845,1610612751,16,13,2023-03-10T01:19:23Z,730000,False,-31.0,123.0,1,right,MISS M. Bridges 12' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,12.71,Missed,,,,,,,,,,,,,,,,,,
75,PT06M03.00S,2023-03-10T01:19:18.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,16,13,2023-03-10T01:19:42Z,740000,False,,,0,,B. Portis REBOUND (Off:0 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,74.0,6.0,6.0,0.0,,,,,,,,
76,PT05M50.00S,2023-03-10T01:19:31.9Z,1,REGULAR,3pt,Jump Shot,[],203114,7.703679369250986,97.30392156862744,1610612749,19,13,2023-03-10T01:19:37Z,750000,False,-237.0,20.0,1,left,K. Middleton 3PT  (3 PTS) (B. Portis 1 AST),"[203114, 1626171]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,23.73,Made,3.0,B. Portis,1626171.0,1.0,,,,,,,,,,,,,,
78,PT05M50.00S,2023-03-10T01:19:38.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,19,13,2023-03-10T01:19:38Z,770000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M50.00S,2023-03-10T01:22:10.0Z,1,REGULAR,substitution,out,[],1626171,,,1610612751,19,13,2023-03-10T01:22:39Z,780000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M50.00S,2023-03-10T01:22:10.0Z,1,REGULAR,substitution,out,[],1628960,,,1610612751,19,13,2023-03-10T01:22:39Z,790000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M50.00S,2023-03-10T01:22:10.0Z,1,REGULAR,substitution,out,[],203457,,,1610612751,19,13,2023-03-10T01:22:39Z,800000,False,,,0,,SUB out: N. Noel,[203457],1610612751.0,BKN,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M50.00S,2023-03-10T01:22:10.0Z,1,REGULAR,substitution,out,[],203925,,,1610612751,19,13,2023-03-10T01:22:39Z,810000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M50.00S,2023-03-10T01:22:10.0Z,1,REGULAR,substitution,in,[],204060,,,1610612751,19,13,2023-03-10T01:22:39Z,820000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
