actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-02T01:10:43.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-02T01:10:43Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-01-02T01:10:47.7Z,1,REGULAR,jumpball,recovered,[],1628398,,,1610612764,0,0,2023-01-02T01:10:47Z,40000,False,,,0,,Jump Ball K. Porzingis vs. B. Lopez: Tip to K. Kuzma,"[1628398, 204001, 201572]",1610612764.0,WAS,startperiod,K. Kuzma,1628398.0,Kuzma,K. Kuzma,Porzingis,204001.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-01-02T01:11:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,7.835085413929041,50.245098039215684,1610612764,0,2,2023-01-02T01:11:07Z,70000,False,-1.0,21.0,1,left,D. Gafford alley-oop Layup (2 PTS) (K. Kuzma 1 AST),"[1629655, 1628398]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.11,Made,2.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2023-01-02T01:11:18.3Z,1,REGULAR,foul,offensive,[],201572,,,1610612749,0,2,2023-01-02T01:11:31Z,90000,False,,,0,,B. Lopez offensive FOUL (1 PF),"[201572, 1630557]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,203593.0,1.0,0.0,Kispert,1630557.0,,,,,,,,,
11,PT11M28.00S,2023-01-02T01:11:18.3Z,1,REGULAR,turnover,offensive foul,[],201572,,,1610612749,0,2,2023-01-02T01:11:18Z,110000,False,,,0,,B. Lopez offensive foul TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,203593.0,,,,,1.0,,,,,,,,
12,PT11M17.00S,2023-01-02T01:11:42.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204001,26.49474375821288,83.82352941176471,1610612764,0,2,2023-01-02T01:11:48Z,120000,False,-169.0,197.0,1,left,MISS K. Porzingis 25' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
13,PT11M13.00S,2023-01-02T01:11:46.2Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,0,2,2023-01-02T01:11:48Z,130000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,12.0,1.0,1.0,0.0,,,,
14,PT11M00.00S,2023-01-02T01:11:58.6Z,1,REGULAR,2pt,Jump Shot,[],1626171,81.68528252299606,23.03921568627451,1610612749,2,2,2023-01-02T01:12:05Z,140000,False,-135.0,120.0,1,right,B. Portis 18' turnaround Jump Shot (2 PTS) (G. Allen 1 AST),"[1626171, 1628960]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,18.03,Made,2.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,
16,PT10M47.00S,2023-01-02T01:12:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629655,17.69053876478318,46.32352941176471,1610612764,2,4,2023-01-02T01:12:30Z,160000,False,18.0,114.0,1,left,D. Gafford 11' floating Jump Shot (4 PTS) (M. Morris 1 AST),"[1629655, 1628420]",1610612764.0,WAS,floating,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,11.53,Made,4.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,
18,PT10M27.00S,2023-01-02T01:12:31.5Z,1,REGULAR,turnover,lost ball,[],1628975,,,1610612749,2,4,2023-01-02T01:12:39Z,180000,False,,,0,,J. Carter lost ball TURNOVER (1 TO),"[1628975, 1629655]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,,,Gafford,1629655.0,,
19,PT10M27.00S,2023-01-02T01:12:31.5Z,1,REGULAR,steal,,[],1629655,,,1610612764,2,4,2023-01-02T01:20:16Z,190000,False,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
20,PT10M23.00S,2023-01-02T01:12:36.6Z,1,REGULAR,turnover,lost ball,[],1628398,,,1610612764,2,4,2023-01-02T01:20:24Z,200000,False,,,0,,K. Kuzma lost ball TURNOVER (1 TO),"[1628398, 1628960]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1.0,,,,,Allen,1628960.0,,
21,PT10M23.00S,2023-01-02T01:12:36.6Z,1,REGULAR,steal,,[],1628960,,,1610612749,2,4,2023-01-02T01:12:39Z,210000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
22,PT10M17.00S,2023-01-02T01:12:42.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628975,75.90341655716163,9.068627450980392,1610612749,5,4,2023-01-02T01:12:53Z,220000,False,-205.0,174.0,1,right,J. Carter 26' 3PT running (3 PTS) (G. Allen 2 AST),"[1628975, 1628960]",1610612749.0,MIL,running,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,26.87,Made,3.0,G. Allen,1628960.0,2.0,,,,,,,,,,,,,,
24,PT09M58.00S,2023-01-02T01:13:00.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,7.966491458607096,50.49019607843137,1610612764,5,6,2023-01-02T01:13:06Z,240000,False,-2.0,22.0,1,left,D. Gafford cutting DUNK (6 PTS) (K. Kuzma 2 AST),"[1629655, 1628398]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.25,Made,6.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,,,,
26,PT09M41.00S,2023-01-02T01:13:18.3Z,1,REGULAR,3pt,Jump Shot,[],1628960,67.09921156373193,37.00980392156863,1610612749,5,6,2023-01-02T01:16:39Z,260000,False,-65.0,257.0,1,right,MISS G. Allen 26' pullup 3PT,[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,26.49,Missed,,,,,,,,,,,,,,,,,,
27,PT09M38.00S,2023-01-02T01:13:20.6Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,5,6,2023-01-02T01:13:20Z,270000,False,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,26.0,1.0,0.0,1.0,,,,
28,PT09M33.00S,2023-01-02T01:13:25.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201572,92.19776609724047,31.862745098039213,1610612749,5,6,2023-01-02T01:16:59Z,280000,False,-91.0,21.0,1,right,MISS B. Lopez 9' turnaround fadeaway Shot,[201572],1610612749.0,MIL,turnaround fadeaway,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,9.31,Missed,,,,,,,,,,,,,,,,,,
