shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
09:05,33,PT09M05.00S,2022-12-08T01:13:55.5Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,7,10,2022-12-08T01:14:25Z,330000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
09:03,34,PT09M03.00S,2022-12-08T01:13:57.5Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,7,10,2022-12-08T01:19:53Z,340000,False,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,33.0,1.0,0.0,1.0,,,,,,,,,,
09:03,35,PT09M03.00S,2022-12-08T01:14:24.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201572,5.590000152587891,50.0,1610612749,7,10,2022-12-08T01:20:04Z,350000,False,0.0,0.0,1,left,MISS B. Lopez tip Layup - blocked,"[201572, 1631099]",11,1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,Murray,1631099.0,,,
09:03,101,PT09M03.00S,2022-12-08T01:14:24.3Z,1,REGULAR,block,,[],1631099,,,1610612749,7,10,2022-12-08T01:27:28Z,355000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
09:02,36,PT09M02.00S,2022-12-08T01:14:25.3Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,7,10,2022-12-08T01:20:04Z,360000,False,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,35.0,2.0,1.0,1.0,,,,,,,,,,
08:48,37,PT08M48.00S,2022-12-08T01:14:33.8Z,1,REGULAR,3pt,Jump Shot,[],1631099,96.13994743758212,4.6568627450980395,1610612758,7,13,2022-12-08T01:14:38Z,370000,False,-227.0,-16.0,1,right,K. Murray 3PT  (5 PTS) (H. Barnes 1 AST),"[1631099, 203084]",13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,22.73,Made,5.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,
08:33,39,PT08M33.00S,2022-12-08T01:14:48.9Z,1,REGULAR,3pt,Jump Shot,[],201572,31.882391590013142,71.56862745098039,1610612749,10,13,2022-12-08T01:14:53Z,390000,False,-108.0,247.0,1,left,B. Lopez 26' 3PT  (3 PTS) (K. Middleton 2 AST),"[201572, 203114]",11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.97,Made,3.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,
08:20,41,PT08M20.00S,2022-12-08T01:15:02.2Z,1,REGULAR,3pt,Jump Shot,[],203084,94.95729303547962,2.941176470588235,1610612758,10,16,2022-12-08T01:15:06Z,410000,False,-235.0,-5.0,1,right,H. Barnes 3PT  (6 PTS) (K. Murray 1 AST),"[203084, 1631099]",40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.54,Made,6.0,K. Murray,1631099.0,1.0,,,,,,,,,,,,,,
08:00,43,PT08M00.00S,2022-12-08T01:15:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.046649145860711,50.49019607843137,1610612749,12,16,2022-12-08T01:15:27Z,430000,False,-2.0,14.0,1,left,G. Antetokounmpo driving finger roll Layup (5 PTS) (K. Middleton 3 AST),"[203507, 203114]",34,1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.39,Made,5.0,K. Middleton,203114.0,3.0,,,,,,,,,,,,,,
07:52,45,PT07M52.00S,2022-12-08T01:15:30.1Z,1,REGULAR,3pt,Jump Shot,[],203084,69.20170827858082,69.85294117647058,1610612758,12,16,2022-12-08T01:15:41Z,450000,False,99.0,237.0,1,right,MISS H. Barnes 25' step back 3PT,[203084],40,1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
07:51,46,PT07M51.00S,2022-12-08T01:15:31.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,12,16,2022-12-08T01:15:35Z,460000,False,,,0,,TEAM defensive REBOUND,[],,1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,45.0,,,,,,,,,,,,,
07:38,48,PT07M38.00S,2022-12-08T01:15:51.3Z,1,REGULAR,3pt,Jump Shot,[],203507,34.37910643889619,35.53921568627451,1610612749,15,16,2022-12-08T01:15:57Z,480000,False,72.0,271.0,1,left,G. Antetokounmpo 28' 3PT  (8 PTS) (J. Holiday 1 AST),"[203507, 201950]",34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,28.02,Made,8.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
07:18,50,PT07M18.00S,2022-12-08T01:16:10.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,86.41590013140605,48.77450980392157,1610612758,15,16,2022-12-08T01:16:18Z,500000,False,-6.0,75.0,1,right,MISS D. Fox 7' driving floating Shot,[1628368],5,1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,7.54,Missed,,,,,,,,,,,,,,,,,,
07:16,51,PT07M16.00S,2022-12-08T01:16:12.7Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,15,16,2022-12-08T01:16:18Z,510000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,
07:09,52,PT07M09.00S,2022-12-08T01:16:18.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201950,27.06964520367937,20.61121323529412,1610612749,18,16,2022-12-08T01:19:08Z,520000,False,147.0,202.0,1,left,J. Holiday 24' 3PT pullup (5 PTS),[201950],21,1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,24.98,Made,5.0,,,,,,,,,,,,,,,,,
06:55,53,PT06M55.00S,2022-12-08T01:16:36.5Z,1,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,18,16,2022-12-08T01:17:28Z,530000,False,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (1 TO),[1627734],10,1610612758.0,SAC,bad pass,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1628172.0,,,,,,,1.0,,
06:55,54,PT06M55.00S,2022-12-08T01:16:46.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,18,16,2022-12-08T01:16:46Z,540000,False,,,0,,MIL Timeout,[],,1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:55,57,PT06M55.00S,2022-12-08T01:18:55.9Z,1,REGULAR,substitution,out,[],201572,,,1610612749,18,16,2022-12-08T01:19:30Z,570000,False,,,0,,SUB out: B. Lopez,[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
06:55,58,PT06M55.00S,2022-12-08T01:18:55.9Z,1,REGULAR,substitution,out,[],203114,,,1610612749,18,16,2022-12-08T01:19:30Z,580000,False,,,0,,SUB out: K. Middleton,[203114],22,1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
06:55,59,PT06M55.00S,2022-12-08T01:18:55.9Z,1,REGULAR,substitution,out,[],1628368,,,1610612749,18,16,2022-12-08T01:19:30Z,590000,False,,,0,,SUB out: D. Fox,[1628368],5,1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
06:55,60,PT06M55.00S,2022-12-08T01:18:55.9Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,18,16,2022-12-08T01:19:30Z,600000,False,,,0,,SUB in: B. Portis,[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
06:55,61,PT06M55.00S,2022-12-08T01:18:55.9Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,18,16,2022-12-08T01:19:30Z,610000,False,,,0,,SUB in: P. Connaughton,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
06:55,62,PT06M55.00S,2022-12-08T01:18:55.9Z,1,REGULAR,substitution,in,[],1630558,,,1610612749,18,16,2022-12-08T01:19:30Z,620000,False,,,0,,SUB in: D. Mitchell,[1630558],15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
06:33,63,PT06M33.00S,2022-12-08T01:20:02.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201950,8.623521681997373,48.77450980392157,1610612749,18,16,2022-12-08T01:20:07Z,630000,False,6.0,29.0,1,left,MISS J. Holiday Layup,[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
06:30,64,PT06M30.00S,2022-12-08T01:20:05.9Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,18,16,2022-12-08T01:20:07Z,640000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,,
06:14,65,PT06M14.00S,2022-12-08T01:20:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,96.40275952693824,55.14705882352941,1610612758,18,16,2022-12-08T01:20:31Z,650000,False,26.0,-19.0,1,right,MISS H. Barnes driving Layup,[203084],40,1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,3.18,Missed,,,,,,,,,,,,,,,,,,
06:12,66,PT06M12.00S,2022-12-08T01:20:24.2Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,18,16,2022-12-08T01:20:31Z,660000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,65.0,1.0,0.0,1.0,,,,,,,,,,
06:12,67,PT06M12.00S,2022-12-08T01:20:29.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612758,18,18,2022-12-08T01:20:29Z,670000,False,0.0,0.0,1,right,D. Sabonis putback Layup (2 PTS),[1627734],10,1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
06:12,68,PT06M12.00S,2022-12-08T01:20:30.8Z,1,REGULAR,foul,personal,['1freethrow'],1626192,,,1610612758,18,18,2022-12-08T01:20:39Z,680000,False,,,0,,P. Connaughton shooting personal FOUL (1 PF) (Sabonis 1 FT),"[1626192, 1627734]",24,1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,1.0,0.0,Sabonis,1627734.0,,,,,
06:12,70,PT06M12.00S,2022-12-08T01:20:53.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1627734,,,1610612758,18,19,2022-12-08T01:20:53Z,700000,False,,,0,,D. Sabonis Free Throw 1 of 1 (3 PTS),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
05:55,71,PT05M55.00S,2022-12-08T01:21:15.7Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612749,18,19,2022-12-08T01:21:27Z,710000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Portis 2 FT),"[1631099, 1626171]",13,1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,1.0,0.0,Portis,1626171.0,,,,,
05:55,73,PT05M55.00S,2022-12-08T01:21:39.6Z,1,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,19,19,2022-12-08T01:22:04Z,730000,False,,,0,,B. Portis Free Throw 1 of 2 (1 PTS),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
05:55,74,PT05M55.00S,2022-12-08T01:21:41.6Z,1,REGULAR,substitution,out,[],203507,,,1610612749,19,19,2022-12-08T01:21:46Z,740000,False,,,0,,SUB out: G. Antetokounmpo,[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
05:55,75,PT05M55.00S,2022-12-08T01:21:41.6Z,1,REGULAR,substitution,in,[],201572,,,1610612749,19,19,2022-12-08T01:21:46Z,750000,False,,,0,,SUB in: B. Lopez,[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
05:55,76,PT05M55.00S,2022-12-08T01:21:39.6Z,1,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,19,19,2022-12-08T01:22:04Z,760000,False,,,0,,MISS B. Portis Free Throw 2 of 2,[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
05:51,77,PT05M51.00S,2022-12-08T01:21:43.6Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,19,19,2022-12-08T01:22:04Z,770000,False,,,0,,K. Huerter REBOUND (Off:1 Def:2),[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,76.0,3.0,2.0,1.0,,,,,,,,,,
05:31,78,PT05M31.00S,2022-12-08T01:22:23.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,83.26215505913272,44.6078431372549,1610612758,19,21,2022-12-08T01:22:28Z,780000,False,-27.0,105.0,1,right,H. Barnes 10' driving floating Jump Shot (8 PTS) (D. Sabonis 2 AST),"[203084, 1627734]",40,1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,10.82,Made,8.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
05:09,80,PT05M09.00S,2022-12-08T01:22:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,7.046649145860711,50.245098039215684,1610612749,21,21,2022-12-08T01:22:50Z,800000,False,-1.0,14.0,1,left,B. Portis cutting Layup (3 PTS) (G. Allen 1 AST),"[1626171, 1628960]",9,1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.38,Made,3.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,
04:54,82,PT04M54.00S,2022-12-08T01:23:00.1Z,1,REGULAR,2pt,Jump Shot,[],1627734,78.40013140604468,43.627450980392155,1610612758,21,23,2022-12-08T01:23:05Z,820000,False,-32.0,151.0,1,right,D. Sabonis 15' pullup Jump Shot (5 PTS),[1627734],10,1610612758.0,SAC,pullup,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,15.38,Made,5.0,,,,,,,,,,,,,,,,,
04:39,83,PT04M39.00S,2022-12-08T01:23:15.7Z,1,REGULAR,2pt,Jump Shot,[],1626171,4.418528252299605,71.32352941176471,1610612749,23,23,2022-12-08T01:23:21Z,830000,False,-107.0,-11.0,1,left,B. Portis 10' turnaround Jump Shot (5 PTS) (G. Allen 2 AST),"[1626171, 1628960]",9,1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,10.72,Made,5.0,G. Allen,1628960.0,2.0,,,,,,,,,,,,,,
