actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-03-02T01:10:35.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-02T01:10:35Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2023-03-02T01:10:41.1Z,1,REGULAR,jumpball,recovered,[],1626192,,,1610612749,0,0,2023-03-02T01:10:41Z,40000,False,,,0,,Jump Ball B. Lopez vs. W. Carter Jr.: Tip to P. Connaughton,"[1626192, 201572, 1628976]",1610612749.0,MIL,startperiod,P. Connaughton,1626192.0,Connaughton,P. Connaughton,Lopez,201572.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-03-02T01:10:52.2Z,1,REGULAR,3pt,Jump Shot,[],1628960,27.414586070959263,13.725490196078432,1610612749,3,0,2023-03-02T01:10:58Z,70000,False,181.0,205.0,1,left,G. Allen 27' 3PT  (3 PTS) (J. Holiday 1 AST),"[1628960, 201950]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,27.39,Made,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2023-03-02T01:11:07.5Z,1,REGULAR,2pt,Jump Shot,[],1628976,79.31997371879106,66.66666666666666,1610612753,3,0,2023-03-02T01:11:12Z,90000,False,83.0,142.0,1,right,MISS W. Carter Jr. 16' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,16.45,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2023-03-02T01:11:09.5Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,3,0,2023-03-02T01:11:12Z,100000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M18.00S,2023-03-02T01:11:15.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,6.783837056504599,50.73529411764706,1610612749,5,0,2023-03-02T01:11:24Z,110000,False,-4.0,11.0,1,left,G. Antetokounmpo running finger roll Layup (2 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.19,Made,2.0,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2023-03-02T01:11:25.5Z,1,REGULAR,2pt,Jump Shot,[],203914,74.72076215505913,57.107843137254896,1610612753,5,0,2023-03-02T01:11:32Z,120000,False,36.0,185.0,1,right,MISS G. Harris 18' pullup Shot,[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,Mid-Range,16-24 Center,18.85,Missed,,,,,,,,,,,,,,,,,,
13,PT11M06.00S,2023-03-02T01:11:28.5Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,5,0,2023-03-02T01:11:32Z,130000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,12.0,2.0,2.0,0.0,,,,,,,,,,
14,PT10M56.00S,2023-03-02T01:11:38.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203507,7.30946123521682,49.50980392156863,1610612749,7,0,2023-03-02T01:11:46Z,140000,False,2.0,16.0,1,left,G. Antetokounmpo turnaround bank Hook (4 PTS),[203507],1610612749.0,MIL,turnaround bank,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.64,Made,4.0,,,,,,,,,,,,,,,,,
15,PT10M41.00S,2023-03-02T01:11:53.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,81.42247043363994,60.5392156862745,1610612753,7,0,2023-03-02T01:11:59Z,150000,False,53.0,122.0,1,right,MISS P. Banchero 13' driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,13.3,Missed,,,,,,,,,,,,,,,,,,
16,PT10M39.00S,2023-03-02T01:11:55.3Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,7,0,2023-03-02T01:11:59Z,160000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M29.00S,2023-03-02T01:12:05.1Z,1,REGULAR,3pt,Jump Shot,[],1626192,33.065045992115635,65.93137254901961,1610612749,7,0,2023-03-02T01:12:16Z,170000,False,-80.0,258.0,1,left,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,27.03,Missed,,,,,,,,,,,,,,,,,,
18,PT10M26.00S,2023-03-02T01:12:08.1Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,7,0,2023-03-02T01:12:16Z,180000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M20.00S,2023-03-02T01:12:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,93.9060446780552,51.9607843137255,1610612753,7,2,2023-03-02T01:12:21Z,190000,False,10.0,5.0,1,right,W. Carter Jr. cutting Layup (2 PTS) (M. Fultz 1 AST),"[1628976, 1628365]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.09,Made,2.0,M. Fultz,1628365.0,1.0,,,,,,,,,,,,,,
21,PT10M00.00S,2023-03-02T01:12:34.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,10.200394218134035,60.5392156862745,1610612749,7,2,2023-03-02T01:12:40Z,210000,False,-53.0,43.0,1,left,MISS G. Antetokounmpo 6' driving Layup - blocked,"[203507, 1631094]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,6.83,Missed,,,,,,,,,Banchero,1631094.0,,,,,,,,
22,PT10M00.00S,2023-03-02T01:12:34.3Z,1,REGULAR,block,,[],1631094,,,1610612749,7,2,2023-03-02T01:12:37Z,220000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT09M57.00S,2023-03-02T01:12:37.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,7,2,2023-03-02T01:12:40Z,230000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M52.00S,2023-03-02T01:12:42.5Z,1,REGULAR,3pt,Jump Shot,[],1628365,93.9060446780552,3.6764705882352944,1610612753,7,5,2023-03-02T01:12:49Z,240000,False,-232.0,5.0,1,right,M. Fultz 3PT  (3 PTS) (G. Harris 1 AST),"[1628365, 203914]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Left Corner 3,24+ Left,23.16,Made,3.0,G. Harris,203914.0,1.0,,,,,,,,,,,,,,
26,PT09M43.00S,2023-03-02T01:12:51.6Z,1,REGULAR,3pt,Jump Shot,[],1628960,30.831143232588698,76.22549019607843,1610612749,7,5,2023-03-02T01:13:07Z,260000,False,-131.0,237.0,1,left,MISS G. Allen 27' step back 3PT,[1628960],1610612749.0,MIL,step back,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,27.11,Missed,,,,,,,,,,,,,,,,,,
27,PT09M41.00S,2023-03-02T01:12:53.7Z,1,REGULAR,rebound,offensive,[],1628960,,,1610612749,7,5,2023-03-02T01:12:53Z,270000,False,,,0,,G. Allen REBOUND (Off:1 Def:0),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,26.0,1.0,0.0,1.0,,,,,,,,,,
28,PT09M38.00S,2023-03-02T01:12:56.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,5.469776609724048,96.32352941176471,1610612749,10,5,2023-03-02T01:13:02Z,280000,False,-232.0,-1.0,1,left,G. Allen 3PT  (6 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,23.16,Made,6.0,,,,,,,,,,,,,,,,,
29,PT09M21.00S,2023-03-02T01:13:13.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,92.32917214191852,39.46078431372549,1610612753,10,5,2023-03-02T01:13:26Z,290000,False,-53.0,20.0,1,right,MISS F. Wagner driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.62,Missed,,,,,,,,,,,,,,,,,,
30,PT09M19.00S,2023-03-02T01:13:15.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,10,5,2023-03-02T01:13:26Z,300000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,29.0,3.0,3.0,0.0,,,,,,,,,,
31,PT09M17.00S,2023-03-02T01:13:22.5Z,1,REGULAR,foul,personal,[],203914,,,1610612749,10,5,2023-03-02T01:13:29Z,310000,False,,,0,,G. Harris personal FOUL (1 PF),"[203914, 203507]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,2882.0,1.0,0.0,Antetokounmpo,203507.0,,,
33,PT09M14.00S,2023-03-02T01:13:40.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.30946123521682,50.245098039215684,1610612749,12,5,2023-03-02T01:13:45Z,330000,False,-1.0,16.0,1,left,J. Holiday cutting Layup (2 PTS) (G. Allen 1 AST),"[201950, 1628960]",1610612749.0,MIL,cutting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.62,Made,2.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,
35,PT09M14.00S,2023-03-02T01:13:47.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,12,5,2023-03-02T01:13:47Z,350000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT08M52.00S,2023-03-02T01:16:57.3Z,1,REGULAR,2pt,Jump Shot,[],1628976,78.40013140604468,69.36274509803921,1610612753,12,5,2023-03-02T01:17:03Z,360000,False,97.0,151.0,1,right,MISS W. Carter Jr. 17' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,17.89,Missed,,,,,,,,,,,,,,,,,,
37,PT08M49.00S,2023-03-02T01:17:00.3Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,12,5,2023-03-02T01:17:03Z,370000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,16-24 Right Center,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M36.00S,2023-03-02T01:17:13.9Z,1,REGULAR,3pt,Jump Shot,[],201572,8.623521681997373,95.58823529411765,1610612749,15,5,2023-03-02T01:17:18Z,380000,False,-228.0,29.0,1,left,B. Lopez 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,22.97,Made,3.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,,,,
40,PT08M27.00S,2023-03-02T01:17:22.7Z,1,REGULAR,3pt,Jump Shot,[],203914,95.0886990801577,95.58823529411765,1610612753,15,8,2023-03-02T01:17:28Z,400000,False,228.0,-6.0,1,right,G. Harris 3PT step back (3 PTS) (M. Fultz 2 AST),"[203914, 1628365]",1610612753.0,ORL,step back,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,22.8,Made,3.0,M. Fultz,1628365.0,2.0,,,,,,,,,,,,,,
42,PT08M14.00S,2023-03-02T01:17:35.2Z,1,REGULAR,2pt,Jump Shot,[],201950,5.601182654402102,21.813725490196077,1610612749,17,8,2023-03-02T01:17:41Z,420000,False,141.0,0.0,1,left,J. Holiday 14' step back Jump Shot (4 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,14.09,Made,4.0,,,,,,,,,,,,,,,,,
43,PT08M04.00S,2023-03-02T01:17:45.2Z,1,REGULAR,2pt,Jump Shot,[],1631094,85.89027595269383,79.90196078431373,1610612753,17,8,2023-03-02T01:17:52Z,430000,False,150.0,80.0,1,right,MISS P. Banchero 16' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right,16.96,Missed,,,,,,,,,,,,,,,,,,
44,PT08M01.00S,2023-03-02T01:17:48.2Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,17,8,2023-03-02T01:17:52Z,440000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,
45,PT07M53.00S,2023-03-02T01:17:56.4Z,1,REGULAR,3pt,Jump Shot,[],1626192,5.469776609724048,96.56862745098039,1610612749,17,8,2023-03-02T01:19:41Z,450000,False,-233.0,-1.0,1,left,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
46,PT07M50.00S,2023-03-02T01:17:59.4Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,17,8,2023-03-02T01:18:02Z,460000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,
47,PT07M38.00S,2023-03-02T01:18:11.3Z,1,REGULAR,3pt,Jump Shot,[],1630532,89.30683311432325,95.58823529411765,1610612753,17,11,2023-03-02T01:18:16Z,470000,False,228.0,48.0,1,right,F. Wagner 3PT  (3 PTS) (P. Banchero 1 AST),"[1630532, 1631094]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,23.29,Made,3.0,P. Banchero,1631094.0,1.0,,,,,,,,,,,,,,
49,PT07M16.00S,2023-03-02T01:18:33.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,8.229303547963205,41.42156862745098,1610612749,17,11,2023-03-02T01:18:38Z,490000,False,43.0,25.0,1,left,MISS B. Lopez driving floating bank Shot,[201572],1610612749.0,MIL,driving floating bank,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
50,PT07M14.00S,2023-03-02T01:18:35.6Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,17,11,2023-03-02T01:18:38Z,500000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,49.0,2.0,2.0,0.0,,,,,,,,,,
51,PT07M02.00S,2023-03-02T01:18:47.3Z,1,REGULAR,3pt,Jump Shot,[],1631094,70.12155059132719,79.41176470588235,1610612753,17,11,2023-03-02T01:18:54Z,510000,False,147.0,228.0,1,right,MISS P. Banchero 27' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,27.17,Missed,,,,,,,,,,,,,,,,,,
52,PT06M59.00S,2023-03-02T01:18:50.3Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,17,11,2023-03-02T01:18:54Z,520000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,51.0,4.0,4.0,0.0,,,,,,,,,,
