actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M24.00S,2023-01-26T01:11:50.1Z,1,REGULAR,rebound,defensive,[],1628427,,,1610612743,3,5,2023-01-26T01:11:50Z,160000,False,,,0,,V. Cancar REBOUND (Off:0 Def:1),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Above the Break 3,24+ Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M15.00S,2023-01-26T01:11:58.6Z,1,REGULAR,3pt,Jump Shot,[],1630192,67.23061760840999,69.85294117647058,1610612743,3,5,2023-01-26T01:12:04Z,170000,False,99.0,256.0,1,right,MISS Z. Nnaji 27' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Right Center,27.41,Missed,,,,,,,,,,,,,,,,,,
18,PT10M11.00S,2023-01-26T01:12:02.6Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,3,5,2023-01-26T01:12:04Z,180000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M02.00S,2023-01-26T01:12:12.4Z,1,REGULAR,turnover,bad pass,[],203507,,,1610612749,3,5,2023-01-26T01:12:18Z,190000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (2 TO),"[203507, 1630192]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,Nnaji,1630192.0,,,,,,,
20,PT10M02.00S,2023-01-26T01:12:12.4Z,1,REGULAR,steal,,[],1630192,,,1610612743,3,5,2023-01-26T01:12:15Z,200000,False,,,0,,Z. Nnaji STEAL (1 STL),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
21,PT09M57.00S,2023-01-26T01:12:17.4Z,1,REGULAR,turnover,bad pass,[],1628971,,,1610612743,3,5,2023-01-26T01:12:21Z,210000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1626192]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,Connaughton,1626192.0,,,,,,,
22,PT09M57.00S,2023-01-26T01:12:17.4Z,1,REGULAR,steal,,[],1626192,,,1610612749,3,5,2023-01-26T01:12:19Z,220000,False,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
23,PT09M52.00S,2023-01-26T01:12:22.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,8.360709592641262,51.9607843137255,1610612749,3,5,2023-01-26T01:12:29Z,230000,False,-10.0,26.0,1,left,MISS G. Antetokounmpo running Layup,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
24,PT09M49.00S,2023-01-26T01:12:25.7Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,3,5,2023-01-26T01:12:25Z,240000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M46.00S,2023-01-26T01:12:28.9Z,1,REGULAR,3pt,Jump Shot,[],1628971,75.1149802890933,10.53921568627451,1610612743,3,5,2023-01-26T01:12:37Z,250000,False,-197.0,181.0,1,right,MISS B. Brown 26' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,26.8,Missed,,,,,,,,,,,,,,,,,,
26,PT09M42.00S,2023-01-26T01:12:32.9Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,3,5,2023-01-26T01:12:37Z,260000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,,
27,PT09M24.00S,2023-01-26T01:12:49.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201572,10.988830486202366,49.50980392156863,1610612749,3,5,2023-01-26T01:12:58Z,270000,False,2.0,51.0,1,left,MISS B. Lopez Hook - blocked,"[201572, 1628427]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,,,,,,,,Cancar,1628427.0,,,,,
28,PT09M24.00S,2023-01-26T01:12:49.9Z,1,REGULAR,block,,[],1628427,,,1610612749,3,5,2023-01-26T01:12:53Z,280000,False,,,0,,V. Cancar BLOCK (1 BLK),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M24.00S,2023-01-26T01:12:49.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,3,5,2023-01-26T01:34:35Z,290000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,27.0,,,,,,,,,,,,,,,,,
31,PT09M21.00S,2023-01-26T01:13:10.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,8.360709592641262,53.431372549019606,1610612749,5,5,2023-01-26T01:34:41Z,310000,False,-17.0,26.0,1,left,J. Holiday cutting Layup (5 PTS) (P. Connaughton 1 AST),"[201950, 1626192]",1610612749.0,MIL,cutting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,3.13,Made,,,,,5.0,P. Connaughton,1626192.0,1.0,,,,,,,,,,
33,PT09M06.00S,2023-01-26T01:13:25.1Z,1,REGULAR,3pt,Jump Shot,[],203932,67.62483574244416,70.83333333333334,1610612743,5,5,2023-01-26T01:13:30Z,330000,False,104.0,252.0,1,right,MISS A. Gordon 27' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,27.25,Missed,,,,,,,,,,,,,,,,,,
34,PT09M03.00S,2023-01-26T01:13:28.1Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,5,5,2023-01-26T01:13:30Z,340000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M58.00S,2023-01-26T01:13:36.8Z,1,REGULAR,foul,offensive,[],203507,,,1610612749,5,5,2023-01-26T01:13:54Z,350000,False,,,0,,G. Antetokounmpo offensive FOUL (1 PF),"[203507, 203932]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Gordon,203932.0
37,PT08M58.00S,2023-01-26T01:13:36.8Z,1,REGULAR,turnover,offensive foul,[],203507,,,1610612749,5,5,2023-01-26T01:13:36Z,370000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (3 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,3.0,,,,,204059.0,,,,
38,PT08M40.00S,2023-01-26T01:14:08.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630192,65.91655716162943,28.431372549019606,1610612743,5,5,2023-01-26T01:14:16Z,380000,False,-108.0,268.0,1,right,MISS Z. Nnaji 28' step back 3PT,[1630192],1610612743.0,DEN,step back,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Left Center,28.88,Missed,,,,,,,,,,,,,,,,,,
39,PT08M36.00S,2023-01-26T01:14:12.5Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,5,5,2023-01-26T01:14:16Z,390000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,38.0,3.0,3.0,0.0,,,,,,,,,,,,,,
40,PT08M27.00S,2023-01-26T01:14:19.8Z,1,REGULAR,turnover,lost ball,[],203507,,,1610612749,5,5,2023-01-26T01:14:27Z,400000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (4 TO),"[203507, 1628971]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,4.0,Brown,1628971.0,,,,,,,
41,PT08M27.00S,2023-01-26T01:14:19.8Z,1,REGULAR,steal,,[],1628971,,,1610612743,5,5,2023-01-26T01:14:22Z,410000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M23.00S,2023-01-26T01:14:26.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203932,91.93495400788436,43.872549019607845,1610612743,5,5,2023-01-26T01:18:21Z,420000,False,-31.0,23.0,1,right,MISS A. Gordon driving Layup - blocked,"[203932, 201572]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,Lopez,201572.0,,,,,
64,PT08M23.00S,2023-01-26T01:14:26.7Z,1,REGULAR,block,,[],201572,,,1610612743,5,5,2023-01-26T01:16:55Z,425000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M21.00S,2023-01-26T01:14:28.7Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,5,5,2023-01-26T01:18:21Z,430000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,42.0,1.0,0.0,1.0,,,,,,,,,,,,,,
44,PT08M18.00S,2023-01-26T01:14:40.1Z,1,REGULAR,turnover,lost ball,[],1628427,,,1610612743,5,5,2023-01-26T01:17:32Z,440000,False,,,0,,V. Cancar lost ball TURNOVER (1 TO),"[1628427, 203507]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,Antetokounmpo,203507.0,,,,,,,
45,PT08M18.00S,2023-01-26T01:14:40.1Z,1,REGULAR,steal,,[],203507,,,1610612749,5,5,2023-01-26T01:20:13Z,450000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
46,PT08M13.00S,2023-01-26T01:14:48.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203507,7.440867279894875,49.01960784313725,1610612749,5,5,2023-01-26T01:19:17Z,452500,False,5.0,17.0,1,left,MISS G. Antetokounmpo running Layup,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,,,,,,,,,,,,,,
47,PT08M12.00S,2023-01-26T01:14:49.8Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,5,5,2023-01-26T01:19:17Z,453750,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:0),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,,,
48,PT08M11.00S,2023-01-26T01:14:54.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203507,5.590000152587891,50.0,1610612749,7,5,2023-01-26T01:19:30Z,454375,False,0.0,0.0,1,left,G. Antetokounmpo tip Layup (2 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
54,PT08M09.00S,2023-01-26T01:15:00.2Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,7,5,2023-01-26T01:19:30Z,455000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,204059.0,,,,
49,PT07M49.00S,2023-01-26T01:15:06.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.85479632063075,59.068627450980394,1610612743,7,5,2023-01-26T01:21:25Z,490000,False,45.0,15.0,1,right,MISS B. Brown driving Layup,[1628971],1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.76,Missed,,,,,,,,,,,,,,,,,,
50,PT07M47.00S,2023-01-26T01:15:08.6Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,7,5,2023-01-26T01:15:08Z,500000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,
51,PT07M41.00S,2023-01-26T01:15:18.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,7.835085413929041,53.67647058823529,1610612749,9,5,2023-01-26T01:16:11Z,510000,False,-18.0,21.0,1,left,B. Lopez driving Layup (2 PTS) (P. Connaughton 2 AST),"[201572, 1626192]",1610612749.0,MIL,driving,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,2.0,P. Connaughton,1626192.0,2.0,,,,,,,,,,
52,PT07M41.00S,2023-01-26T01:15:20.8Z,1,REGULAR,foul,personal,['1freethrow'],1631128,,,1610612749,9,5,2023-01-26T01:15:29Z,520000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Lopez 1 FT),"[1631128, 201572]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Lopez,201572.0
55,PT07M41.00S,2023-01-26T01:15:34.4Z,1,REGULAR,substitution,out,[],203507,,,1610612749,9,5,2023-01-26T01:15:59Z,540000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M41.00S,2023-01-26T01:15:34.4Z,1,REGULAR,substitution,in,[],204060,,,1610612749,9,5,2023-01-26T01:15:59Z,550000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M41.00S,2023-01-26T01:16:03.4Z,1,REGULAR,freethrow,1 of 1,[],201572,,,1610612749,10,5,2023-01-26T01:16:03Z,560000,False,,,0,,B. Lopez Free Throw 1 of 1 (3 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
58,PT07M22.00S,2023-01-26T01:16:18.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,83.13074901445466,42.40196078431372,1610612743,10,5,2023-01-26T01:16:24Z,570000,False,-38.0,106.0,1,right,MISS C. Braun 11' pullup Shot,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,11.27,Missed,,,,,,,,,,,,,,,,,,
60,PT07M22.00S,2023-01-26T01:16:18.1Z,1,REGULAR,rebound,offensive,[],1628427,,,1610612743,10,5,2023-01-26T01:16:24Z,580000,False,,,0,,V. Cancar REBOUND (Off:1 Def:1),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),8-16 Center,,,58.0,2.0,1.0,1.0,,,,,,,,,,,,,,
61,PT07M10.00S,2023-01-26T01:16:31.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,93.9060446780552,50.98039215686274,1610612743,10,7,2023-01-26T01:16:36Z,590000,False,5.0,5.0,1,right,Z. Nnaji cutting Layup (2 PTS) (B. Brown 1 AST),"[1630192, 1628971]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,2.0,B. Brown,1628971.0,1.0,,,,,,,,,,
63,PT07M00.00S,2023-01-26T01:16:41.7Z,1,REGULAR,2pt,Jump Shot,[],201950,24.62631406044678,22.817095588235293,1610612749,12,7,2023-01-26T01:23:19Z,610000,False,136.0,179.0,1,left,J. Holiday 22' pullup Jump Shot (7 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,22.47,Made,,,,,7.0,,,,,,,,,,,,,
66,PT06M47.00S,2023-01-26T01:17:08.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,12,7,2023-01-26T01:17:08Z,630000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M47.00S,2023-01-26T01:19:27.6Z,1,REGULAR,substitution,out,[],201572,,,1610612743,12,7,2023-01-26T01:19:49Z,640000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M47.00S,2023-01-26T01:19:27.6Z,1,REGULAR,substitution,in,[],203507,,,1610612743,12,7,2023-01-26T01:19:49Z,650000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M41.00S,2023-01-26T01:20:02.5Z,1,REGULAR,turnover,bad pass,[],1628427,,,1610612743,12,7,2023-01-26T01:20:09Z,660000,False,,,0,,V. Cancar bad pass TURNOVER (2 TO),"[1628427, 204060]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,Ingles,204060.0,,,,,,,
70,PT06M41.00S,2023-01-26T01:20:02.5Z,1,REGULAR,steal,,[],204060,,,1610612749,12,7,2023-01-26T01:20:04Z,670000,False,,,0,,J. Ingles STEAL (1 STL),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
71,PT06M36.00S,2023-01-26T01:20:06.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",204060,7.046649145860711,52.69607843137255,1610612749,14,7,2023-01-26T01:20:14Z,680000,False,-13.0,14.0,1,left,J. Ingles running Layup (2 PTS),[204060],1610612749.0,MIL,running,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,2.0,,,,,,,,,,,,,
72,PT06M17.00S,2023-01-26T01:20:26.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,82.60512483574244,41.911764705882355,1610612743,14,7,2023-01-26T01:20:30Z,690000,False,-40.0,111.0,1,right,MISS A. Gordon 11' turnaround fadeaway Shot,[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,11.81,Missed,,,,,,,,,,,,,,,,,,
73,PT06M15.00S,2023-01-26T01:20:28.2Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,14,7,2023-01-26T01:20:30Z,700000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,72.0,3.0,2.0,1.0,,,,,,,,,,,,,,
74,PT06M00.00S,2023-01-26T01:20:42.7Z,1,REGULAR,3pt,Jump Shot,[],204060,33.327858081471746,31.127450980392158,1610612749,14,7,2023-01-26T01:20:48Z,710000,False,94.0,261.0,1,left,MISS J. Ingles 27' 3PT,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,27.74,Missed,,,,,,,,,,,,,,,,,,
75,PT05M58.00S,2023-01-26T01:20:44.7Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,14,7,2023-01-26T01:20:48Z,720000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT05M51.00S,2023-01-26T01:20:52.4Z,1,REGULAR,2pt,Jump Shot,[],1628971,79.45137976346912,66.91176470588235,1610612743,14,7,2023-01-26T01:24:51Z,730000,False,85.0,141.0,1,right,MISS B. Brown 16' floating Shot,[1628971],1610612743.0,DEN,floating,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right Center,16.42,Missed,,,,,,,,,,,,,,,,,,
77,PT05M47.00S,2023-01-26T01:20:56.4Z,1,REGULAR,rebound,defensive,[],204060,,,1610612749,14,7,2023-01-26T01:20:57Z,740000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Mid-Range,16-24 Right Center,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,,
78,PT05M32.00S,2023-01-26T01:21:11.1Z,1,REGULAR,turnover,bad pass,[],204060,,,1610612749,14,7,2023-01-26T01:21:19Z,750000,False,,,0,,J. Ingles bad pass TURNOVER (1 TO),"[204060, 1628971]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Brown,1628971.0,,,,,,,
