actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-07T01:11:11.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-07T01:11:11Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-01-07T01:11:16.1Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2023-01-07T01:11:16Z,40000,False,,,0,,Jump Ball B. Lopez vs. M. Plumlee: Tip to G. Antetokounmpo,"[203507, 201572, 203486]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Plumlee,203486.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-01-07T01:11:24.8Z,1,REGULAR,3pt,Jump Shot,[],201950,33.459264126149804,43.872549019607845,1610612749,3,0,2023-01-07T01:11:30Z,70000,False,31.0,262.0,1,left,J. Holiday 26' 3PT  (3 PTS) (P. Connaughton 1 AST),"[201950, 1626192]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,26.38,Made,3.0,P. Connaughton,1626192.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2023-01-07T01:11:40.9Z,1,REGULAR,3pt,Jump Shot,[],1626179,72.35545335085413,83.57843137254902,1610612766,3,0,2023-01-07T01:11:47Z,90000,False,168.0,207.0,1,right,MISS T. Rozier 26' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,,
10,PT11M27.00S,2023-01-07T01:11:42.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,3,0,2023-01-07T01:11:47Z,100000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M21.00S,2023-01-07T01:11:56.5Z,1,REGULAR,turnover,out-of-bounds,[],1626192,,,1610612749,3,0,2023-01-07T01:12:16Z,110000,False,,,0,,P. Connaughton step out-of-bounds TURNOVER (1 TO),[1626192],1610612749.0,MIL,step,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627526.0,1.0,,,,,,,,
12,PT11M08.00S,2023-01-07T01:12:13.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,94.03745072273325,95.83333333333334,1610612766,3,3,2023-01-07T01:12:18Z,120000,False,229.0,4.0,1,right,L. Ball 3PT  (3 PTS) (M. Plumlee 1 AST),"[1630163, 203486]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,22.92,Made,3.0,M. Plumlee,203486.0,1.0,,,,,,,,,,,,,,
14,PT10M58.00S,2023-01-07T01:12:23.9Z,1,REGULAR,3pt,Jump Shot,[],1628960,32.40801576872536,24.754901960784316,1610612749,6,3,2023-01-07T01:12:29Z,140000,False,126.0,252.0,1,left,G. Allen 28' 3PT pullup (3 PTS) (J. Holiday 1 AST),"[1628960, 201950]",1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,28.19,Made,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
17,PT10M38.00S,2023-01-07T01:12:58.9Z,1,REGULAR,3pt,Jump Shot,[],1629023,79.58278580814718,6.127450980392156,1610612766,6,3,2023-01-07T01:13:06Z,170000,False,-219.0,139.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
18,PT10M35.00S,2023-01-07T01:13:01.8Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,6,3,2023-01-07T01:13:01Z,180000,False,,,0,,L. Ball REBOUND (Off:1 Def:0),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,
