actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M29.00S,2023-02-03T03:22:58.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202331,23.078186596583443,47.549019607843135,1610612746,0,4,2023-02-03T03:23:03Z,170000,False,12.0,164.0,1,left,MISS P. George 16' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Center,16.49,Missed,,,,,,,,,,,,,,,,,,
18,PT10M26.00S,2023-02-03T03:23:01.1Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,0,4,2023-02-03T03:23:03Z,180000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,
19,PT10M20.00S,2023-02-03T03:23:07.3Z,1,REGULAR,2pt,Jump Shot,[],203507,78.40013140604468,66.66666666666666,1610612749,0,4,2023-02-03T03:23:11Z,190000,False,83.0,151.0,1,right,MISS G. Antetokounmpo 17' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,17.2,Missed,,,,,,,,,,,,,,,,,,
20,PT10M18.00S,2023-02-03T03:23:09.3Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,0,4,2023-02-03T03:23:11Z,200000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right Center,,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,
21,PT10M02.00S,2023-02-03T03:23:25.9Z,1,REGULAR,2pt,Jump Shot,[],202694,21.632720105124836,64.4607843137255,1610612746,0,4,2023-02-03T03:23:31Z,210000,False,-72.0,151.0,1,left,MISS M. Morris Sr. 16' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Left Center,16.72,Missed,,,,,,,,,,,,,,,,,,
22,PT09M59.00S,2023-02-03T03:23:28.9Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,0,4,2023-02-03T03:23:31Z,220000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Left Center,,,,21.0,3.0,2.0,1.0,,,,,,,,,,,,,
23,PT09M56.00S,2023-02-03T03:23:30.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202694,18.347568988173457,51.9607843137255,1610612746,0,6,2023-02-03T03:23:36Z,230000,False,-10.0,120.0,1,left,M. Morris Sr. 12' Jump Shot (2 PTS) (I. Zubac 1 AST),"[202694, 1627826]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,12.04,Made,2.0,,,,,,,,I. Zubac,1627826.0,1.0,,,,,,,
25,PT09M33.00S,2023-02-03T03:23:54.1Z,1,REGULAR,2pt,Jump Shot,[],201572,80.89684625492772,73.2843137254902,1610612749,2,6,2023-02-03T03:25:34Z,250000,False,116.0,127.0,1,right,B. Lopez 17' step back Jump Shot (2 PTS),[201572],1610612749.0,MIL,step back,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right Center,17.23,Made,2.0,,,,,,,,,,,,,,,,,
26,PT09M14.00S,2023-02-03T03:24:13.1Z,1,REGULAR,3pt,Jump Shot,[],202695,33.722076215505915,49.01960784313725,1610612746,2,6,2023-02-03T03:24:22Z,260000,False,5.0,264.0,1,left,MISS K. Leonard 26' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
27,PT09M11.00S,2023-02-03T03:24:16.1Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,2,6,2023-02-03T03:24:22Z,270000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,
38,PT09M09.00S,2023-02-03T03:24:25.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,90.75229960578186,45.588235294117645,1610612749,2,6,2023-02-03T03:26:17Z,295000,False,-22.0,34.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,4.09,Missed,,,,,,,,,,,,,,,,,,
39,PT09M07.00S,2023-02-03T03:24:27.4Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,2,6,2023-02-03T03:28:52Z,297500,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,
31,PT08M52.00S,2023-02-03T03:24:53.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,18.084756898817346,44.85294117647059,1610612746,2,8,2023-02-03T03:26:17Z,310000,False,26.0,117.0,1,left,K. Leonard 12' fadeaway Jump Shot (4 PTS),[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,12.03,Made,4.0,,,,,,,,,,,,,,,,,
32,PT08M41.00S,2023-02-03T03:25:06.9Z,1,REGULAR,foul,personal,['2freethrow'],202694,,,1610612749,2,8,2023-02-03T03:25:44Z,320000,False,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[202694, 203507]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Antetokounmpo,203507.0,,
34,PT08M41.00S,2023-02-03T03:25:45.9Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,2,8,2023-02-03T03:26:23Z,340000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
35,PT08M41.00S,2023-02-03T03:25:45.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,2,8,2023-02-03T03:26:23Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,
36,PT08M41.00S,2023-02-03T03:25:45.9Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,2,8,2023-02-03T03:26:23Z,360000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT08M36.00S,2023-02-03T03:25:50.9Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,2,8,2023-02-03T03:26:23Z,370000,False,,,0,,B. Lopez REBOUND (Off:1 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,36.0,2.0,1.0,1.0,,,,,,,,,,,,,
40,PT08M28.00S,2023-02-03T03:26:16.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201572,96.00854139290408,96.81372549019608,1610612749,2,8,2023-02-03T03:26:35Z,380000,False,234.0,-15.0,1,right,MISS B. Lopez 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
41,PT08M25.00S,2023-02-03T03:26:19.4Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,2,8,2023-02-03T03:26:35Z,390000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,
42,PT08M11.00S,2023-02-03T03:26:33.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,8.492115637319317,50.245098039215684,1610612746,2,10,2023-02-03T03:26:41Z,400000,False,-1.0,27.0,1,left,I. Zubac turnaround bank Hook (2 PTS) (M. Morris Sr. 1 AST),"[1627826, 202694]",1610612746.0,LAC,turnaround bank,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.73,Made,2.0,,,,,,,,M. Morris Sr.,202694.0,1.0,,,,,,,
44,PT08M04.00S,2023-02-03T03:26:40.2Z,1,REGULAR,3pt,Jump Shot,[],203507,73.53810775295663,12.990196078431374,1610612749,2,10,2023-02-03T03:39:46Z,420000,False,-185.0,196.0,1,right,MISS G. Antetokounmpo 26' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,26.97,Missed,,,,,,,,,,,,,,,,,,
45,PT08M00.00S,2023-02-03T03:26:44.2Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,2,10,2023-02-03T03:26:46Z,430000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,44.0,3.0,3.0,0.0,,,,,,,,,,,,,
46,PT07M45.00S,2023-02-03T03:26:59.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,10.33180026281209,65.44117647058823,1610612746,2,10,2023-02-03T03:40:49Z,440000,False,-77.0,45.0,1,left,MISS K. Leonard 8' floating Shot,[202695],1610612746.0,LAC,floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Left,8.92,Missed,,,,,,,,,,,,,,,,,,
47,PT07M42.00S,2023-02-03T03:27:02.6Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,2,10,2023-02-03T03:27:07Z,450000,False,,,0,,B. Lopez REBOUND (Off:1 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Left,,,,46.0,3.0,2.0,1.0,,,,,,,,,,,,,
48,PT07M34.00S,2023-02-03T03:27:10.0Z,1,REGULAR,2pt,Jump Shot,[],203507,82.86793692509855,68.38235294117648,1610612749,4,10,2023-02-03T03:27:14Z,460000,False,92.0,109.0,1,right,G. Antetokounmpo 14' pullup Jump Shot (2 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,14.22,Made,2.0,,,,,,,,,,,,,,,,,
49,PT07M13.00S,2023-02-03T03:27:31.7Z,1,REGULAR,2pt,Jump Shot,[],202695,22.28975032851511,58.57843137254902,1610612746,4,10,2023-02-03T03:41:49Z,470000,False,-43.0,157.0,1,left,MISS K. Leonard 16' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,16.28,Missed,,,,,,,,,,,,,,,,,,
50,PT07M10.00S,2023-02-03T03:27:34.7Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,4,10,2023-02-03T03:27:35Z,480000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,49.0,3.0,3.0,0.0,,,,,,,,,,,,,
51,PT06M57.00S,2023-02-03T03:27:48.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.32917214191852,60.78431372549019,1610612749,4,10,2023-02-03T03:42:31Z,490000,False,54.0,20.0,1,right,MISS J. Holiday driving finger roll Layup,[201950],1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.74,Missed,,,,,,,,,,,,,,,,,,
52,PT06M55.00S,2023-02-03T03:27:50.4Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,4,10,2023-02-03T03:42:31Z,500000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,51.0,4.0,3.0,1.0,,,,,,,,,,,,,
53,PT06M52.00S,2023-02-03T03:27:52.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203507,89.96386333771353,42.8921568627451,1610612749,4,10,2023-02-03T03:44:02Z,510000,False,-36.0,42.0,1,right,MISS G. Antetokounmpo turnaround Hook,[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
55,PT06M52.00S,2023-02-03T03:27:52.6Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,4,10,2023-02-03T03:27:57Z,530000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,
56,PT06M45.00S,2023-02-03T03:27:59.8Z,1,REGULAR,2pt,Jump Shot,[],202331,20.71287779237845,66.42156862745098,1610612746,4,10,2023-02-03T03:28:07Z,540000,False,-82.0,142.0,1,left,MISS P. George 16' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Left Center,16.42,Missed,,,,,,,,,,,,,,,,,,
57,PT06M42.00S,2023-02-03T03:28:02.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,4,10,2023-02-03T03:28:07Z,550000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,,,,56.0,5.0,4.0,1.0,,,,,,,,,,,,,
58,PT06M39.00S,2023-02-03T03:28:09.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,4,10,2023-02-03T03:28:09Z,560000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M39.00S,2023-02-03T03:30:59.1Z,1,REGULAR,substitution,out,[],1626192,,,1610612749,4,10,2023-02-03T03:31:34Z,570000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M39.00S,2023-02-03T03:30:59.1Z,1,REGULAR,substitution,out,[],201572,,,1610612749,4,10,2023-02-03T03:31:34Z,580000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M39.00S,2023-02-03T03:30:59.1Z,1,REGULAR,substitution,in,[],204060,,,1610612749,4,10,2023-02-03T03:31:34Z,590000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M39.00S,2023-02-03T03:30:59.1Z,1,REGULAR,substitution,in,[],202083,,,1610612749,4,10,2023-02-03T03:31:34Z,600000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M31.00S,2023-02-03T03:31:49.9Z,1,REGULAR,2pt,Jump Shot,[],201950,79.05716162943496,20.833333333333336,1610612749,4,10,2023-02-03T03:31:56Z,610000,False,-146.0,144.0,1,right,MISS J. Holiday 20' pullup Shot,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,20.52,Missed,,,,,,,,,,,,,,,,,,
64,PT06M27.00S,2023-02-03T03:31:53.9Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,4,10,2023-02-03T03:31:56Z,620000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Left Center,,,,63.0,4.0,3.0,1.0,,,,,,,,,,,,,
65,PT06M19.00S,2023-02-03T03:32:08.4Z,1,REGULAR,violation,kicked ball,[],202083,,,1610612746,4,10,2023-02-03T03:32:13Z,630000,False,,,0,,W. Matthews kicked ball VIOLATION,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,1626300.0,,,,,,
66,PT06M05.00S,2023-02-03T03:32:25.5Z,1,REGULAR,3pt,Jump Shot,[],202694,20.97568988173456,92.64705882352942,1610612746,4,13,2023-02-03T03:32:30Z,640000,False,-213.0,145.0,1,left,M. Morris Sr. 25' 3PT  (5 PTS) (K. Leonard 1 AST),"[202694, 202695]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,25.77,Made,5.0,,,,,,,,K. Leonard,202695.0,1.0,,,,,,,
68,PT05M47.00S,2023-02-03T03:32:46.5Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612749,4,13,2023-02-03T03:32:59Z,660000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Allen 2 FT),"[1627826, 1628960]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626300.0,1.0,0.0,Allen,1628960.0,,
70,PT05M47.00S,2023-02-03T03:33:13.0Z,1,REGULAR,freethrow,1 of 2,[],1628960,,,1610612749,5,13,2023-02-03T03:33:42Z,680000,False,,,0,,G. Allen Free Throw 1 of 2 (1 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
71,PT05M47.00S,2023-02-03T03:33:16.1Z,1,REGULAR,substitution,out,[],203507,,,1610612749,5,13,2023-02-03T03:33:25Z,690000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M47.00S,2023-02-03T03:33:16.1Z,1,REGULAR,substitution,out,[],1627826,,,1610612749,5,13,2023-02-03T03:33:25Z,700000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M47.00S,2023-02-03T03:33:16.1Z,1,REGULAR,substitution,in,[],201572,,,1610612749,5,13,2023-02-03T03:33:25Z,710000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M47.00S,2023-02-03T03:33:16.1Z,1,REGULAR,substitution,in,[],201587,,,1610612749,5,13,2023-02-03T03:33:25Z,720000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M47.00S,2023-02-03T03:33:13.0Z,1,REGULAR,freethrow,2 of 2,[],1628960,,,1610612749,5,13,2023-02-03T03:33:42Z,730000,False,,,0,,MISS G. Allen Free Throw 2 of 2,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
76,PT05M44.00S,2023-02-03T03:33:16.0Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,5,13,2023-02-03T03:33:42Z,740000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,
77,PT05M35.00S,2023-02-03T03:33:49.9Z,1,REGULAR,3pt,Jump Shot,[],202331,23.47240473061761,11.76470588235294,1610612746,5,16,2023-02-03T03:33:56Z,750000,False,191.0,168.0,1,left,P. George 25' 3PT pullup (5 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.46,Made,5.0,,,,,,,,,,,,,,,,,
78,PT05M14.00S,2023-02-03T03:34:10.8Z,1,REGULAR,turnover,bad pass,[],204060,,,1610612749,5,16,2023-02-03T03:34:17Z,760000,False,,,0,,J. Ingles bad pass TURNOVER (1 TO),"[204060, 202695]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,Leonard,202695.0,,,,,,,,,,
79,PT05M14.00S,2023-02-03T03:34:10.8Z,1,REGULAR,steal,,[],202695,,,1610612746,5,16,2023-02-03T03:34:13Z,770000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
80,PT05M14.00S,2023-02-03T03:34:18.8Z,1,REGULAR,foul,offensive,[],202695,,,1610612746,5,16,2023-02-03T03:34:32Z,780000,False,,,0,,K. Leonard offensive FOUL (1 PF),"[202695, 1628960]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Allen,1628960.0,,
