actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT09M57.00S,2023-04-03T00:12:18.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,82.86793692509855,48.529411764705884,1610612755,10,5,2023-04-03T00:12:45Z,170000,False,-7.0,109.0,1,right,MISS T. Maxey 10' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,10.88,Missed,,,,,,,,,,,,,,,,,,
18,PT09M57.00S,2023-04-03T00:12:18.7Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,10,5,2023-04-03T00:12:24Z,180000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,
19,PT09M43.00S,2023-04-03T00:12:32.2Z,1,REGULAR,turnover,bad pass,[],203114,,,1610612749,10,5,2023-04-03T00:12:46Z,190000,False,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 201935]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Center,,,,1.0,Harden,201935.0,,,,,,,,,,,,,,
20,PT09M43.00S,2023-04-03T00:12:32.2Z,1,REGULAR,steal,,[],201935,,,1610612755,10,5,2023-04-03T00:12:34Z,200000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
21,PT09M30.00S,2023-04-03T00:12:45.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203954,84.83902759526939,40.931372549019606,1610612755,10,5,2023-04-03T00:12:53Z,210000,False,-45.0,90.0,1,right,MISS J. Embiid 10' driving floating Shot,[203954],1610612755.0,PHI,driving floating,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,10.08,Missed,,,,,,,,,,,,,,,,,,
22,PT09M27.00S,2023-04-03T00:12:48.3Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,10,5,2023-04-03T00:12:53Z,220000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,
23,PT09M22.00S,2023-04-03T00:12:53.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,6.915243101182654,50.245098039215684,1610612749,12,5,2023-04-03T00:13:01Z,230000,False,-1.0,13.0,1,left,G. Antetokounmpo running finger roll Layup (2 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.26,Made,2.0,,,,,,,,,,,,,,,,,
24,PT09M05.00S,2023-04-03T00:13:10.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,79.97700394218134,61.029411764705884,1610612755,12,7,2023-04-03T00:13:14Z,240000,False,55.0,136.0,1,right,J. Embiid 14' Jump Shot (4 PTS) (J. Harden 2 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,14.65,Made,4.0,,,,J. Harden,201935.0,2.0,,,,,,,,,,,
26,PT08M55.00S,2023-04-03T00:13:21.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628960,7.046649145860711,49.50980392156863,1610612749,14,7,2023-04-03T00:13:25Z,260000,False,2.0,14.0,1,left,G. Allen driving DUNK (2 PTS),[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,1.39,Made,2.0,,,,,,,,,,,,,,,,,
27,PT08M28.00S,2023-04-03T00:13:48.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200782,89.56964520367937,54.41176470588235,1610612755,14,7,2023-04-03T00:13:53Z,270000,False,22.0,46.0,1,right,MISS P. Tucker driving reverse Layup,[200782],1610612755.0,PHI,driving reverse,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
28,PT08M26.00S,2023-04-03T00:13:50.7Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,14,7,2023-04-03T00:13:50Z,280000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,27.0,2.0,2.0,0.0,,,,,,,
29,PT08M19.00S,2023-04-03T00:13:56.7Z,1,REGULAR,2pt,Jump Shot,[],203507,19.66162943495401,66.42156862745098,1610612749,16,7,2023-04-03T00:14:01Z,290000,False,-82.0,132.0,1,left,G. Antetokounmpo 15' pullup Jump Shot (4 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,15.57,Made,4.0,,,,,,,,,,,,,,,,,
30,PT08M06.00S,2023-04-03T00:14:09.7Z,1,REGULAR,2pt,Jump Shot,[],203954,85.10183968462549,22.794117647058822,1610612755,16,9,2023-04-03T00:14:15Z,300000,False,-136.0,88.0,1,right,J. Embiid 16' Jump Shot (6 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left,16.17,Made,6.0,,,,T. Maxey,1630178.0,1.0,,,,,,,,,,,
32,PT07M54.00S,2023-04-03T00:14:26.3Z,1,REGULAR,foul,personal,['2freethrow'],200782,,,1610612749,16,9,2023-04-03T00:14:41Z,320000,False,,,0,,P. Tucker shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[200782, 203507]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,203591.0,1.0,0.0,Antetokounmpo,203507.0,,
34,PT07M54.00S,2023-04-03T00:14:57.9Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,17,9,2023-04-03T00:14:57Z,340000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
35,PT07M54.00S,2023-04-03T00:15:16.5Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,18,9,2023-04-03T00:15:16Z,350000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (6 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
36,PT07M37.00S,2023-04-03T00:15:33.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200782,91.5407358738502,49.26470588235294,1610612755,18,11,2023-04-03T00:15:39Z,360000,False,-4.0,27.0,1,right,P. Tucker reverse Layup (2 PTS) (J. Embiid 1 AST),"[200782, 203954]",1610612755.0,PHI,reverse,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,2.73,Made,2.0,,,,J. Embiid,203954.0,1.0,,,,,,,,,,,
38,PT07M25.00S,2023-04-03T00:15:46.4Z,1,REGULAR,3pt,Jump Shot,[],203114,32.53942181340342,39.950980392156865,1610612749,21,11,2023-04-03T00:15:52Z,380000,False,50.0,253.0,1,left,K. Middleton 25' 3PT pullup (8 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,25.83,Made,8.0,,,,,,,,,,,,,,,,,
39,PT07M08.00S,2023-04-03T00:16:06.2Z,1,REGULAR,foul,personal,['2freethrow'],201572,,,1610612755,21,11,2023-04-03T00:16:21Z,390000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Embiid 2 FT),"[201572, 203954]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203591.0,1.0,0.0,Embiid,203954.0,,
41,PT07M08.00S,2023-04-03T00:16:32.2Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,21,12,2023-04-03T00:16:32Z,410000,False,,,0,,J. Embiid Free Throw 1 of 2 (7 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
42,PT07M08.00S,2023-04-03T00:16:33.6Z,1,REGULAR,substitution,out,[],201950,,,1610612755,21,12,2023-04-03T00:16:41Z,420000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M08.00S,2023-04-03T00:16:33.6Z,1,REGULAR,substitution,in,[],204060,,,1610612755,21,12,2023-04-03T00:16:41Z,430000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M08.00S,2023-04-03T00:16:52.4Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,21,13,2023-04-03T00:16:52Z,440000,False,,,0,,J. Embiid Free Throw 2 of 2 (8 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
45,PT06M49.00S,2023-04-03T00:17:13.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203114,7.703679369250986,44.6078431372549,1610612749,21,13,2023-04-03T00:17:18Z,450000,False,27.0,20.0,1,left,MISS K. Middleton driving finger roll Layup,[203114],1610612749.0,MIL,driving finger roll,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
46,PT06M47.00S,2023-04-03T00:17:15.4Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,21,13,2023-04-03T00:17:15Z,460000,False,,,0,,B. Lopez REBOUND (Off:1 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,45.0,3.0,2.0,1.0,,,,,,,
47,PT06M46.00S,2023-04-03T00:17:16.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,5.732588699080158,50.73529411764706,1610612749,23,13,2023-04-03T00:17:24Z,470000,False,-4.0,1.0,1,left,B. Lopez putback Layup (4 PTS),[201572],1610612749.0,MIL,putback,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.4,Made,4.0,,,,,,,,,,,,,,,,,
48,PT06M36.00S,2023-04-03T00:17:26.0Z,1,REGULAR,3pt,Jump Shot,[],200782,91.14651773981603,2.450980392156863,1610612755,23,13,2023-04-03T00:17:37Z,480000,False,-238.0,31.0,1,right,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,23.97,Missed,,,,,,,,,,,,,,,,,,
49,PT06M32.00S,2023-04-03T00:17:30.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,23,13,2023-04-03T00:17:37Z,490000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,,,
50,PT06M25.00S,2023-04-03T00:17:38.3Z,1,REGULAR,3pt,Jump Shot,[],204060,17.0335085413929,4.411764705882353,1610612749,26,13,2023-04-03T00:17:42Z,500000,False,228.0,108.0,1,left,J. Ingles 25' 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[204060, 203507]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,25.2,Made,3.0,,,,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,
52,PT06M25.00S,2023-04-03T00:17:44.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,26,13,2023-04-03T00:17:44Z,520000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M25.00S,2023-04-03T00:20:11.4Z,1,REGULAR,substitution,out,[],203114,,,1610612755,26,13,2023-04-03T00:20:37Z,530000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M25.00S,2023-04-03T00:20:11.4Z,1,REGULAR,substitution,in,[],201950,,,1610612755,26,13,2023-04-03T00:20:37Z,540000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M09.00S,2023-04-03T00:21:07.3Z,1,REGULAR,foul,personal,[],201950,,,1610612755,26,13,2023-04-03T00:21:31Z,550000,False,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 201935]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Harden,201935.0,,
57,PT05M59.00S,2023-04-03T00:21:37.6Z,1,REGULAR,3pt,Jump Shot,[],203954,68.28186596583443,23.03921568627451,1610612755,26,13,2023-04-03T00:21:41Z,570000,False,-135.0,246.0,1,right,MISS J. Embiid 28' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,28.02,Missed,,,,,,,,,,,,,,,,,,
58,PT05M56.00S,2023-04-03T00:21:40.6Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,26,13,2023-04-03T00:21:41Z,580000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,57.0,1.0,1.0,0.0,,,,,,,
59,PT05M47.00S,2023-04-03T00:21:49.6Z,1,REGULAR,3pt,Jump Shot,[],201572,10.200394218134035,2.941176470588235,1610612749,29,13,2023-04-03T00:21:54Z,590000,False,235.0,43.0,1,left,B. Lopez 3PT  (7 PTS) (J. Holiday 1 AST),"[201572, 201950]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,23.93,Made,7.0,,,,J. Holiday,201950.0,1.0,,,,,,,,,,,
61,PT05M29.00S,2023-04-03T00:22:07.5Z,1,REGULAR,2pt,Jump Shot,[],203954,89.30683311432325,32.59803921568628,1610612755,29,13,2023-04-03T00:22:17Z,610000,False,-87.0,48.0,1,right,MISS J. Embiid 9' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,9.94,Missed,,,,,,,,,,,,,,,,,,
62,PT05M26.00S,2023-04-03T00:22:10.5Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,29,13,2023-04-03T00:22:17Z,620000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,,,,,,,,,,61.0,2.0,2.0,0.0,,,,,,,
63,PT05M22.00S,2023-04-03T00:22:14.2Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612749,29,13,2023-04-03T00:22:22Z,630000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 202699]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,,,,1.0,Harris,202699.0,,,,,,,,,,,,,,
64,PT05M22.00S,2023-04-03T00:22:14.2Z,1,REGULAR,steal,,[],202699,,,1610612755,29,13,2023-04-03T00:22:16Z,640000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
65,PT05M19.00S,2023-04-03T00:22:17.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202699,92.19776609724047,49.26470588235294,1610612755,29,15,2023-04-03T00:22:26Z,650000,False,-4.0,21.0,1,right,T. Harris running DUNK (2 PTS),[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.11,Made,2.0,,,,,,,,,,,,,,,,,
66,PT05M05.00S,2023-04-03T00:22:30.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203507,4.5499342969776615,55.392156862745104,1610612749,31,15,2023-04-03T00:23:27Z,660000,False,-27.0,-10.0,1,left,G. Antetokounmpo turnaround Hook (8 PTS) (J. Ingles 1 AST),"[203507, 204060]",1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.87,Made,8.0,,,,J. Ingles,204060.0,1.0,,,,,,,,,,,
68,PT04M55.00S,2023-04-03T00:22:41.8Z,1,REGULAR,3pt,Jump Shot,[],202699,65.91655716162943,67.40196078431373,1610612755,31,15,2023-04-03T00:23:48Z,680000,False,87.0,268.0,1,right,MISS T. Harris 28' pullup 3PT,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,28.17,Missed,,,,,,,,,,,,,,,,,,
69,PT04M52.00S,2023-04-03T00:22:44.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,31,15,2023-04-03T00:22:51Z,690000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,68.0,2.0,2.0,0.0,,,,,,,
70,PT04M46.00S,2023-04-03T00:22:52.9Z,1,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,31,15,2023-04-03T00:39:08Z,700000,False,,,0,,G. Antetokounmpo lost ball out-of-bounds TURNOVER (1 TO),[203507],1610612749.0,MIL,lost ball,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,1.0,,,,,,,,,,203591.0,,,,,,
71,PT04M46.00S,2023-04-03T00:22:59.9Z,1,REGULAR,substitution,out,[],201572,,,1610612755,31,15,2023-04-03T00:23:17Z,710000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT04M46.00S,2023-04-03T00:22:59.9Z,1,REGULAR,substitution,out,[],1628960,,,1610612755,31,15,2023-04-03T00:23:17Z,720000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT04M46.00S,2023-04-03T00:22:59.9Z,1,REGULAR,substitution,out,[],201935,,,1610612755,31,15,2023-04-03T00:23:17Z,730000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M46.00S,2023-04-03T00:22:59.9Z,1,REGULAR,substitution,out,[],200782,,,1610612755,31,15,2023-04-03T00:23:17Z,740000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M46.00S,2023-04-03T00:22:59.9Z,1,REGULAR,substitution,in,[],1626171,,,1610612755,31,15,2023-04-03T00:23:17Z,750000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M46.00S,2023-04-03T00:22:59.9Z,1,REGULAR,substitution,in,[],203114,,,1610612755,31,15,2023-04-03T00:23:17Z,760000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M46.00S,2023-04-03T00:22:59.9Z,1,REGULAR,substitution,in,[],1627777,,,1610612755,31,15,2023-04-03T00:23:17Z,770000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M46.00S,2023-04-03T00:22:59.9Z,1,REGULAR,substitution,in,[],1629001,,,1610612755,31,15,2023-04-03T00:23:17Z,780000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M26.00S,2023-04-03T00:23:30.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,92.85479632063075,94.6078431372549,1610612755,31,18,2023-04-03T00:23:36Z,790000,False,223.0,15.0,1,right,D. Melton 3PT  (3 PTS) (T. Harris 1 AST),"[1629001, 202699]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,22.35,Made,3.0,,,,T. Harris,202699.0,1.0,,,,,,,,,,,
81,PT04M00.00S,2023-04-03T00:23:56.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,10.85742444152431,64.4607843137255,1610612749,31,18,2023-04-03T00:24:47Z,810000,False,-72.0,50.0,1,left,MISS K. Middleton 8' fadeaway Shot - blocked,"[203114, 202699]",1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Left,8.77,Missed,,,,,,,,,,,,,,,,,Harris,202699.0
82,PT04M00.00S,2023-04-03T00:23:56.3Z,1,REGULAR,block,,[],202699,,,1610612749,31,18,2023-04-03T00:24:47Z,820000,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
83,PT03M55.00S,2023-04-03T00:24:01.3Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,31,18,2023-04-03T00:24:07Z,830000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,
