actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
90,PT05M35.00S,2023-02-26T18:24:48.4Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,14,12,2023-02-26T18:24:48Z,900000,False,,,0,,J. Okogie REBOUND (Off:2 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,89.0,3.0,1.0,2.0,,,,,,,,,,
91,PT05M35.00S,2023-02-26T18:24:52.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629006,16.113666228646515,43.627450980392155,1610612756,14,14,2023-02-26T18:25:01Z,910000,False,32.0,99.0,1,left,J. Okogie 10' Jump Shot (7 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,10.4,Made,7.0,,,,,,,,,,,,,,,,,
92,PT05M35.00S,2023-02-26T18:24:56.6Z,1,REGULAR,foul,personal,['1freethrow'],203109,,,1610612756,14,14,2023-02-26T18:25:05Z,920000,False,,,0,,J. Crowder shooting personal FOUL (1 PF) (Okogie 1 FT),"[203109, 1629006]",1610612749.0,MIL,shooting,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203591.0,,,,,,1.0,0.0,Okogie,1629006.0
94,PT05M35.00S,2023-02-26T18:25:12.4Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629006,,,1610612756,14,14,2023-02-26T18:25:19Z,940000,False,,,0,,MISS J. Okogie Free Throw 1 of 1,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
95,PT05M31.00S,2023-02-26T18:25:16.4Z,1,REGULAR,rebound,defensive,[],203109,,,1610612749,14,14,2023-02-26T18:25:19Z,950000,False,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,
97,PT05M21.00S,2023-02-26T18:25:39.2Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,14,14,2023-02-26T18:25:57Z,970000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M21.00S,2023-02-26T18:25:39.2Z,1,REGULAR,substitution,in,[],203114,,,1610612749,14,14,2023-02-26T18:25:57Z,980000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M16.00S,2023-02-26T18:26:05.7Z,1,REGULAR,3pt,Jump Shot,[],204060,86.5473061760841,4.411764705882353,1610612749,14,14,2023-02-26T18:26:10Z,990000,False,-228.0,74.0,1,right,MISS J. Ingles 3PT,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Left Corner 3,24+ Left,23.96,Missed,,,,,,,,,,,,,,,,,,
100,PT05M13.00S,2023-02-26T18:26:08.7Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,14,14,2023-02-26T18:26:10Z,1000000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,
101,PT05M07.00S,2023-02-26T18:26:17.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203109,,,1610612756,14,14,2023-02-26T18:30:02Z,1010000,False,,,0,,J. Crowder shooting personal FOUL (2 PF) (Booker 2 FT),"[203109, 1626164]",1610612749.0,MIL,shooting,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1626300.0,,,,,,2.0,0.0,Booker,1626164.0
103,PT05M07.00S,2023-02-26T18:26:43.0Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,14,14,2023-02-26T18:26:43Z,1030000,False,,,0,,MISS D. Booker Free Throw 1 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
104,PT05M07.00S,2023-02-26T18:26:43.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,14,14,2023-02-26T18:26:43Z,1040000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,103.0,,,,,,,,,,,,,
105,PT05M07.00S,2023-02-26T18:26:55.4Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,14,15,2023-02-26T18:26:55Z,1050000,False,,,0,,D. Booker Free Throw 2 of 2 (1 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
106,PT04M54.00S,2023-02-26T18:27:09.2Z,1,REGULAR,3pt,Jump Shot,[],203114,66.44218134034165,48.529411764705884,1610612749,14,15,2023-02-26T18:32:58Z,1060000,False,-7.0,263.0,1,right,MISS K. Middleton 26' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
107,PT04M51.00S,2023-02-26T18:27:12.2Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612756,14,15,2023-02-26T18:27:21Z,1070000,False,,,0,,J. Okogie REBOUND (Off:2 Def:2),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,,,,,,,106.0,4.0,2.0,2.0,,,,,,,,,,
108,PT04M47.00S,2023-02-26T18:27:20.3Z,1,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,14,15,2023-02-26T18:27:26Z,1080000,False,,,0,,D. Booker lost ball out-of-bounds TURNOVER (2 TO),[1626164],1610612756.0,PHX,lost ball,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,2.0,,,,,,,,
109,PT04M39.00S,2023-02-26T18:27:35.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201950,73.58738501971091,19.140625,1610612749,17,15,2023-02-26T18:37:16Z,1090000,False,-154.0,196.0,1,right,J. Holiday 24' 3PT pullup bank (5 PTS),[201950],1610612749.0,MIL,pullup bank,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,24.93,Made,5.0,,,,,,,,,,,,,,,,,
110,PT04M25.00S,2023-02-26T18:28:02.9Z,1,REGULAR,3pt,Jump Shot,[],101108,31.882391590013142,72.05882352941177,1610612756,17,18,2023-02-26T19:57:02Z,1100000,False,-110.0,247.0,1,left,C. Paul 27' 3PT  (3 PTS) (D. Booker 3 AST),"[101108, 1626164]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,27.07,Made,3.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,
112,PT04M03.00S,2023-02-26T18:28:05.5Z,1,REGULAR,3pt,Jump Shot,[],201950,70.25295663600527,78.43137254901961,1610612749,17,18,2023-02-26T18:28:11Z,1120000,False,142.0,227.0,1,right,MISS J. Holiday 26' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
113,PT03M58.00S,2023-02-26T18:28:09.9Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,17,18,2023-02-26T18:28:09Z,1130000,False,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,112.0,1.0,0.0,1.0,,,,,,,,,,
114,PT03M58.00S,2023-02-26T18:28:09.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,94.40999984741211,50.0,1610612749,19,18,2023-02-26T18:28:09Z,1140000,False,0.0,0.0,1,right,B. Lopez tip Layup (2 PTS),[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
115,PT03M49.00S,2023-02-26T18:28:20.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,20.318659658344284,63.725490196078425,1610612756,19,18,2023-02-26T18:28:24Z,1150000,False,-69.0,138.0,1,left,MISS D. Booker 15' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,15.46,Missed,,,,,,,,,,,,,,,,,,
116,PT03M46.00S,2023-02-26T18:28:23.1Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,19,18,2023-02-26T18:28:24Z,1160000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,
117,PT03M39.00S,2023-02-26T18:28:32.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203114,87.07293035479631,50.49019607843137,1610612749,19,18,2023-02-26T18:28:37Z,1170000,False,2.0,69.0,1,right,MISS K. Middleton 6' driving Layup - blocked,"[203114, 1629028]",1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,Ayton,1629028.0,,,,
118,PT03M39.00S,2023-02-26T18:28:32.1Z,1,REGULAR,block,,[],1629028,,,1610612749,19,18,2023-02-26T18:28:35Z,1180000,False,,,0,,D. Ayton BLOCK (2 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
119,PT03M39.00S,2023-02-26T18:28:32.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,19,18,2023-02-26T18:28:37Z,1190000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,117.0,,,,,,,,,,,,,
121,PT03M39.00S,2023-02-26T18:28:39.2Z,1,REGULAR,substitution,out,[],201572,,,1610612749,19,18,2023-02-26T18:28:53Z,1210000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M39.00S,2023-02-26T18:28:39.2Z,1,REGULAR,substitution,out,[],101108,,,1610612749,19,18,2023-02-26T18:28:53Z,1220000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M39.00S,2023-02-26T18:28:39.2Z,1,REGULAR,substitution,out,[],1629028,,,1610612749,19,18,2023-02-26T18:28:53Z,1230000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M39.00S,2023-02-26T18:28:39.2Z,1,REGULAR,substitution,in,[],203086,,,1610612749,19,18,2023-02-26T18:28:53Z,1240000,False,,,0,,SUB in: M. Leonard,[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M39.00S,2023-02-26T18:28:39.2Z,1,REGULAR,substitution,in,[],1626166,,,1610612749,19,18,2023-02-26T18:28:53Z,1250000,False,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M39.00S,2023-02-26T18:28:39.2Z,1,REGULAR,substitution,in,[],1629111,,,1610612749,19,18,2023-02-26T18:28:53Z,1260000,False,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M39.00S,2023-02-26T18:28:58.0Z,1,REGULAR,substitution,out,[],1629006,,,1610612749,19,18,2023-02-26T18:29:13Z,1270000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M39.00S,2023-02-26T18:28:58.0Z,1,REGULAR,substitution,in,[],1627814,,,1610612749,19,18,2023-02-26T18:29:13Z,1280000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M34.00S,2023-02-26T18:29:29.6Z,1,REGULAR,foul,personal,[],203082,,,1610612749,19,18,2023-02-26T18:29:37Z,1290000,False,,,0,,T. Ross personal FOUL (1 PF),"[203082, 203114]",1610612756.0,PHX,,,,Ross,T. Ross,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1626300.0,,,,,,1.0,0.0,Middleton,203114.0
131,PT03M28.00S,2023-02-26T18:29:51.9Z,1,REGULAR,foul,personal,['2freethrow'],1627814,,,1610612749,19,18,2023-02-26T18:30:10Z,1310000,False,,,0,,D. Lee shooting personal FOUL (1 PF) (Holiday 2 FT),"[1627814, 201950]",1610612756.0,PHX,shooting,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,,,,,,1.0,0.0,Holiday,201950.0
133,PT03M28.00S,2023-02-26T18:30:32.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],201950,,,1610612749,20,18,2023-02-26T18:30:32Z,1330000,False,,,0,,J. Holiday Free Throw 1 of 2 (6 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
134,PT03M28.00S,2023-02-26T18:30:47.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201950,,,1610612749,21,18,2023-02-26T18:30:47Z,1340000,False,,,0,,J. Holiday Free Throw 2 of 2 (7 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
135,PT03M13.00S,2023-02-26T18:31:02.9Z,1,REGULAR,2pt,Jump Shot,[],1629111,22.815374507227332,45.09803921568628,1610612756,21,20,2023-02-26T18:32:35Z,1350000,False,25.0,162.0,1,left,J. Landale 16' floating Jump Shot (2 PTS) (D. Booker 4 AST),"[1629111, 1626164]",1610612756.0,PHX,floating,,,Landale,J. Landale,,,,,Mid-Range,16-24 Center,16.38,Made,2.0,D. Booker,1626164.0,4.0,,,,,,,,,,,,,,
138,PT03M04.00S,2023-02-26T18:31:12.1Z,1,REGULAR,3pt,Jump Shot,[],203086,66.17936925098554,64.95098039215686,1610612749,24,20,2023-02-26T18:31:27Z,1370000,False,75.0,265.0,1,right,M. Leonard 27' 3PT  (3 PTS) (K. Middleton 1 AST),"[203086, 203114]",1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,Above the Break 3,24+ Center,27.57,Made,3.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,
140,PT02M45.00S,2023-02-26T18:31:31.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,19.398817345597898,38.970588235294116,1610612756,24,20,2023-02-26T18:31:36Z,1390000,False,55.0,130.0,1,left,MISS J. Landale 14' floating Shot,[1629111],1610612756.0,PHX,floating,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,14.1,Missed,,,,,,,,,,,,,,,,,,
141,PT02M42.00S,2023-02-26T18:31:34.0Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,24,20,2023-02-26T18:31:36Z,1400000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,140.0,2.0,2.0,0.0,,,,,,,,,,
142,PT02M35.00S,2023-02-26T18:31:41.7Z,1,REGULAR,2pt,Jump Shot,[],203114,79.188567674113,21.568627450980394,1610612749,26,20,2023-02-26T18:41:27Z,1410000,False,-142.0,143.0,1,right,K. Middleton 20' pullup Jump Shot (2 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,20.17,Made,2.0,,,,,,,,,,,,,,,,,
143,PT02M35.00S,2023-02-26T18:31:48.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,26,20,2023-02-26T18:31:48Z,1420000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M35.00S,2023-02-26T18:34:32.4Z,1,REGULAR,substitution,out,[],201950,,,1610612756,26,20,2023-02-26T18:34:51Z,1430000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M35.00S,2023-02-26T18:34:32.4Z,1,REGULAR,substitution,out,[],203109,,,1610612756,26,20,2023-02-26T18:34:51Z,1440000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M35.00S,2023-02-26T18:34:32.4Z,1,REGULAR,substitution,in,[],1628975,,,1610612756,26,20,2023-02-26T18:34:51Z,1450000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M35.00S,2023-02-26T18:34:32.4Z,1,REGULAR,substitution,in,[],1626192,,,1610612756,26,20,2023-02-26T18:34:51Z,1460000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M24.00S,2023-02-26T18:35:32.3Z,1,REGULAR,foul,offensive,[],1626166,,,1610612756,26,20,2023-02-26T18:35:51Z,1470000,False,,,0,,C. Payne offensive FOUL (1 PF),"[1626166, 203114]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202058.0,,,,,,1.0,0.0,Middleton,203114.0
150,PT02M24.00S,2023-02-26T18:35:32.3Z,1,REGULAR,turnover,offensive foul,[],1626166,,,1610612756,26,20,2023-02-26T18:35:32Z,1490000,False,,,0,,C. Payne offensive foul TURNOVER (1 TO),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202058.0,1.0,,,,,,,,
151,PT02M09.00S,2023-02-26T18:35:54.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,71.30420499342969,20.833333333333336,1610612749,26,20,2023-02-26T18:36:00Z,1500000,False,-146.0,217.0,1,right,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
152,PT02M06.00S,2023-02-26T18:35:57.7Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612756,26,20,2023-02-26T18:36:00Z,1510000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,
153,PT01M55.00S,2023-02-26T18:36:08.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,17.821944809461236,57.107843137254896,1610612756,26,22,2023-02-26T18:36:12Z,1520000,False,-36.0,115.0,1,left,C. Payne 12' floating Jump Shot (2 PTS),[1626166],1610612756.0,PHX,floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,12.04,Made,2.0,,,,,,,,,,,,,,,,,
154,PT01M45.00S,2023-02-26T18:36:18.6Z,1,REGULAR,3pt,Jump Shot,[],203086,67.62483574244416,32.35294117647059,1610612749,26,22,2023-02-26T18:36:24Z,1530000,False,-88.0,252.0,1,right,MISS M. Leonard 26' 3PT,[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,Above the Break 3,24+ Left Center,26.68,Missed,,,,,,,,,,,,,,,,,,
155,PT01M43.00S,2023-02-26T18:36:20.6Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612756,26,22,2023-02-26T18:36:24Z,1540000,False,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,,,154.0,2.0,2.0,0.0,,,,,,,,,,
156,PT01M32.00S,2023-02-26T18:36:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.1268068331143235,50.49019607843137,1610612756,26,24,2023-02-26T18:36:36Z,1550000,False,-2.0,5.0,1,left,D. Booker driving Layup (3 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,0.57,Made,3.0,,,,,,,,,,,,,,,,,
157,PT01M07.00S,2023-02-26T18:36:56.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,80.76544021024968,60.049019607843135,1610612749,28,24,2023-02-26T18:37:00Z,1560000,False,50.0,128.0,1,right,K. Middleton 13' turnaround fadeaway Jump Shot (4 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,13.78,Made,4.0,,,,,,,,,,,,,,,,,
158,PT01M01.00S,2023-02-26T18:37:05.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204060,,,1610612756,28,24,2023-02-26T18:37:27Z,1570000,False,,,0,,J. Ingles personal FOUL (2 PF) (Landale 2 FT),"[204060, 1629111]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,,,,,,2.0,0.0,Landale,1629111.0
160,PT01M01.00S,2023-02-26T18:37:30.7Z,1,REGULAR,freethrow,1 of 2,[],1629111,,,1610612756,28,25,2023-02-26T18:37:30Z,1590000,False,,,0,,J. Landale Free Throw 1 of 2 (3 PTS),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
161,PT01M01.00S,2023-02-26T18:37:31.8Z,1,REGULAR,substitution,out,[],204060,,,1610612756,28,25,2023-02-26T18:37:43Z,1600000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT01M01.00S,2023-02-26T18:37:31.8Z,1,REGULAR,substitution,out,[],1626164,,,1610612756,28,25,2023-02-26T18:37:43Z,1610000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT01M01.00S,2023-02-26T18:37:31.8Z,1,REGULAR,substitution,in,[],1626171,,,1610612756,28,25,2023-02-26T18:37:43Z,1620000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT01M01.00S,2023-02-26T18:37:31.8Z,1,REGULAR,substitution,in,[],1630688,,,1610612756,28,25,2023-02-26T18:37:43Z,1630000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT01M01.00S,2023-02-26T18:37:53.7Z,1,REGULAR,freethrow,2 of 2,[],1629111,,,1610612756,28,26,2023-02-26T18:37:53Z,1640000,False,,,0,,J. Landale Free Throw 2 of 2 (4 PTS),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
167,PT00M42.70S,2023-02-26T18:38:33.7Z,1,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612749,28,26,2023-02-26T18:38:56Z,1660000,False,,,0,,J. Landale shooting personal FOUL (1 PF) (Portis 2 FT),"[1629111, 1626171]",1610612756.0,PHX,shooting,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203591.0,,,,,,1.0,0.0,Portis,1626171.0
169,PT00M42.70S,2023-02-26T18:38:57.7Z,1,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,29,26,2023-02-26T18:38:57Z,1680000,False,,,0,,B. Portis Free Throw 1 of 2 (5 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
170,PT00M42.70S,2023-02-26T18:39:11.1Z,1,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,30,26,2023-02-26T18:39:11Z,1690000,False,,,0,,B. Portis Free Throw 2 of 2 (6 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
171,PT00M29.90S,2023-02-26T18:39:25.9Z,1,REGULAR,3pt,Jump Shot,[],1626166,32.53942181340342,65.93137254901961,1610612756,30,26,2023-02-26T18:39:31Z,1700000,False,-80.0,253.0,1,left,MISS C. Payne 26' pullup 3PT,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,26.56,Missed,,,,,,,,,,,,,,,,,,
172,PT00M26.80S,2023-02-26T18:39:29.0Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,30,26,2023-02-26T18:39:31Z,1710000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,
173,PT00M11.70S,2023-02-26T18:39:51.8Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203082,,,1610612749,30,26,2023-02-26T18:40:11Z,1720000,False,,,0,,T. Ross shooting personal FOUL (2 PF) (Middleton 3 FT),"[203082, 203114]",1610612756.0,PHX,shooting,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1626300.0,,,,,,2.0,0.0,Middleton,203114.0
175,PT00M11.70S,2023-02-26T18:40:13.2Z,1,REGULAR,freethrow,1 of 3,[],203114,,,1610612749,31,26,2023-02-26T18:40:13Z,1740000,False,,,0,,K. Middleton Free Throw 1 of 3 (5 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
176,PT00M11.70S,2023-02-26T18:40:23.5Z,1,REGULAR,freethrow,2 of 3,[],203114,,,1610612749,32,26,2023-02-26T18:40:23Z,1750000,False,,,0,,K. Middleton Free Throw 2 of 3 (6 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
