actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
23,PT10M19.00S,2022-11-24T01:15:20.8Z,1,REGULAR,3pt,Jump Shot,[],1628960,70.12155059132719,20.833333333333336,1610612749,11,5,2022-11-24T01:15:25Z,230000,False,-146.0,228.0,1,right,G. Allen 27' 3PT  (3 PTS) (J. Holiday 2 AST),"[1628960, 201950]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,27.1,Made,3.0,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,
25,PT10M06.00S,2022-11-24T01:15:33.8Z,1,REGULAR,3pt,Jump Shot,[],202696,15.325229960578188,2.941176470588235,1610612741,11,5,2022-11-24T01:15:38Z,250000,False,235.0,92.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right,25.25,Missed,,,,,,,,,,,,,,,,,,
26,PT10M03.00S,2022-11-24T01:15:36.8Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,11,5,2022-11-24T01:15:38Z,260000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,
27,PT09M46.00S,2022-11-24T01:15:55.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,87.59855453350855,58.82352941176471,1610612749,11,5,2022-11-24T01:16:00Z,270000,False,44.0,64.0,1,right,MISS G. Allen 7' driving floating Shot - blocked,"[1628960, 1630245]",1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.78,Missed,,,,,,,,,,,Dosunmu,1630245.0,,,,,,
28,PT09M46.00S,2022-11-24T01:15:55.3Z,1,REGULAR,block,,[],1630245,,,1610612749,11,5,2022-11-24T01:15:58Z,280000,False,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M46.00S,2022-11-24T01:15:55.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,11,5,2022-11-24T01:16:00Z,290000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,27.0,,,,,,,,,,,
31,PT09M43.00S,2022-11-24T01:16:14.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,80.3712220762155,6.127450980392156,1610612749,11,5,2022-11-24T01:29:11Z,310000,False,-219.0,132.0,1,right,MISS J. Carter 25' 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,25.6,Missed,,,,,,,,,,,,,,,,,,
32,PT09M41.00S,2022-11-24T01:16:16.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,11,5,2022-11-24T01:29:11Z,320000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,31.0,,,,,,,,,,,
33,PT09M41.00S,2022-11-24T01:16:20.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612749,11,5,2022-11-24T01:20:20Z,330000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,2004.0,,,,,,,,,,,,,
34,PT09M32.00S,2022-11-24T01:16:44.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630172,8.229303547963205,3.6764705882352944,1610612741,11,5,2022-11-24T01:16:49Z,340000,False,232.0,25.0,1,left,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
35,PT09M29.00S,2022-11-24T01:16:47.1Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612749,11,5,2022-11-24T01:16:49Z,350000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,
36,PT09M23.00S,2022-11-24T01:16:53.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201572,68.67608409986859,12.990196078431374,1610612749,14,5,2022-11-24T01:16:59Z,360000,False,-185.0,242.0,1,right,B. Lopez 30' 3PT running (9 PTS) (J. Carter 1 AST),"[201572, 1628975]",1610612749.0,MIL,running,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,30.45,Made,9.0,J. Carter,1628975.0,1.0,,,,,,,,,,,,,,
38,PT09M08.00S,2022-11-24T01:17:07.9Z,1,REGULAR,3pt,Jump Shot,[],202696,31.882391590013142,70.58823529411765,1610612741,14,5,2022-11-24T01:17:12Z,380000,False,-103.0,247.0,1,left,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,26.78,Missed,,,,,,,,,,,,,,,,,,
39,PT09M05.00S,2022-11-24T01:17:10.6Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,14,5,2022-11-24T01:17:10Z,390000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,
40,PT08M57.00S,2022-11-24T01:17:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,90.75229960578186,57.35294117647059,1610612749,14,5,2022-11-24T01:17:23Z,400000,False,37.0,34.0,1,right,MISS G. Antetokounmpo Layup - blocked,"[203507, 1630172]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,,,Williams,1630172.0,,,,,,
41,PT08M57.00S,2022-11-24T01:17:18.7Z,1,REGULAR,block,,[],1630172,,,1610612749,14,5,2022-11-24T01:17:21Z,410000,False,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M54.00S,2022-11-24T01:17:21.7Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,14,5,2022-11-24T01:17:23Z,420000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,
43,PT08M48.00S,2022-11-24T01:17:27.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201942,8.492115637319317,50.49019607843137,1610612741,14,7,2022-11-24T01:17:34Z,430000,False,-2.0,27.0,1,left,D. DeRozan driving DUNK (2 PTS) (A. Dosunmu 1 AST),"[201942, 1630245]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.74,Made,2.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,,,,
45,PT08M45.00S,2022-11-24T01:17:37.3Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612749,14,7,2022-11-24T01:18:41Z,450000,False,,,0,,N. Vucevic personal FOUL (1 PF) (Holiday 2 FT),"[202696, 201950]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,,,,,,,,1.0,0.0,Holiday,201950.0,,
47,PT08M45.00S,2022-11-24T01:18:00.4Z,1,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,15,7,2022-11-24T01:18:00Z,470000,False,,,0,,J. Holiday Free Throw 1 of 2 (1 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
48,PT08M45.00S,2022-11-24T01:18:16.9Z,1,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,16,7,2022-11-24T01:18:17Z,480000,False,,,0,,J. Holiday Free Throw 2 of 2 (2 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
49,PT08M26.00S,2022-11-24T01:18:36.3Z,1,REGULAR,3pt,Jump Shot,[],1630172,30.962549277266753,73.52941176470588,1610612741,16,7,2022-11-24T01:18:45Z,490000,False,-118.0,239.0,1,left,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,26.59,Missed,,,,,,,,,,,,,,,,,,
50,PT08M23.00S,2022-11-24T01:18:38.9Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,16,7,2022-11-24T01:18:38Z,500000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,
51,PT08M19.00S,2022-11-24T01:18:42.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.46057818659659,52.20588235294118,1610612749,16,7,2022-11-24T01:18:54Z,510000,False,11.0,18.0,1,right,MISS G. Antetokounmpo Layup - blocked,"[203507, 1630172]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,Williams,1630172.0,,,,,,
52,PT08M19.00S,2022-11-24T01:18:42.6Z,1,REGULAR,block,,[],1630172,,,1610612749,16,7,2022-11-24T01:18:45Z,520000,False,,,0,,P. Williams BLOCK (2 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT08M16.00S,2022-11-24T01:18:45.6Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,16,7,2022-11-24T01:32:58Z,530000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,51.0,2.0,1.0,1.0,,,,,,,,
54,PT08M13.00S,2022-11-24T01:18:48.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,94.56307490144546,53.92156862745098,1610612749,16,7,2022-11-24T01:30:05Z,540000,False,20.0,-1.0,1,right,MISS G. Antetokounmpo Layup,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
55,PT08M10.00S,2022-11-24T01:18:51.5Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,16,7,2022-11-24T01:36:57Z,550000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,54.0,2.0,2.0,0.0,,,,,,,,
56,PT08M10.00S,2022-11-24T01:18:57.9Z,1,REGULAR,foul,personal,[],203507,,,1610612741,16,7,2022-11-24T01:19:21Z,560000,False,,,0,,G. Antetokounmpo personal FOUL (1 PF),"[203507, 203897]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,203593.0,,,,,,,,1.0,0.0,LaVine,203897.0,,
58,PT08M01.00S,2022-11-24T01:19:20.3Z,1,REGULAR,3pt,Jump Shot,[],201942,30.831143232588698,75.98039215686273,1610612741,16,10,2022-11-24T01:19:25Z,580000,False,-130.0,237.0,1,left,D. DeRozan 27' 3PT  (5 PTS) (N. Vucevic 3 AST),"[201942, 202696]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,27.05,Made,5.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,,,,
60,PT07M46.00S,2022-11-24T01:19:34.6Z,1,REGULAR,turnover,bad pass,[],203507,,,1610612749,16,10,2022-11-24T01:19:39Z,600000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 203897]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,,,,,,1.0,,,,,,,,,,,LaVine,203897.0
61,PT07M46.00S,2022-11-24T01:19:34.6Z,1,REGULAR,steal,,[],203897,,,1610612741,16,10,2022-11-24T01:19:37Z,610000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
62,PT07M38.00S,2022-11-24T01:19:42.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630245,8.229303547963205,96.81372549019608,1610612741,16,13,2022-11-24T01:19:49Z,620000,False,-234.0,25.0,1,left,A. Dosunmu 3PT running (5 PTS) (Z. LaVine 1 AST),"[1630245, 203897]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,23.54,Made,5.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,
64,PT07M20.00S,2022-11-24T01:20:01.0Z,1,REGULAR,3pt,Jump Shot,[],201572,66.5735873850197,40.931372549019606,1610612749,16,13,2022-11-24T01:20:05Z,640000,False,-45.0,262.0,1,right,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,26.56,Missed,,,,,,,,,,,,,,,,,,
65,PT07M17.00S,2022-11-24T01:20:04.0Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,16,13,2022-11-24T01:20:05Z,650000,False,,,0,,P. Williams REBOUND (Off:0 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,64.0,3.0,3.0,0.0,,,,,,,,
66,PT07M12.00S,2022-11-24T01:20:09.3Z,1,REGULAR,turnover,lost ball,[],201942,,,1610612741,16,13,2022-11-24T01:20:23Z,660000,False,,,0,,D. DeRozan lost ball TURNOVER (1 TO),"[201942, 201950]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,,,Holiday,201950.0
67,PT07M12.00S,2022-11-24T01:20:09.3Z,1,REGULAR,steal,,[],201950,,,1610612749,16,13,2022-11-24T01:35:51Z,670000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
68,PT07M07.00S,2022-11-24T01:20:13.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628960,92.85479632063075,51.225490196078425,1610612749,16,13,2022-11-24T01:20:32Z,680000,False,6.0,15.0,1,right,MISS G. Allen running Layup - blocked,"[1628960, 1630245]",1610612749.0,MIL,running,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,Dosunmu,1630245.0,,,,,,
69,PT07M07.00S,2022-11-24T01:20:13.7Z,1,REGULAR,block,,[],1630245,,,1610612749,16,13,2022-11-24T01:20:16Z,690000,False,,,0,,A. Dosunmu BLOCK (2 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
70,PT07M07.00S,2022-11-24T01:20:13.7Z,1,REGULAR,rebound,offensive,[],1628960,,,1610612749,16,13,2022-11-24T01:20:32Z,700000,False,,,0,,G. Allen REBOUND (Off:1 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,68.0,2.0,1.0,1.0,,,,,,,,
71,PT07M07.00S,2022-11-24T01:20:30.4Z,1,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612749,16,13,2022-11-24T01:20:46Z,710000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Allen 2 FT),"[1630245, 1628960]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,,,,,,,,1.0,0.0,Allen,1628960.0,,
73,PT07M07.00S,2022-11-24T01:20:47.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628960,,,1610612749,17,13,2022-11-24T01:20:47Z,730000,False,,,0,,G. Allen Free Throw 1 of 2 (4 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
74,PT07M07.00S,2022-11-24T01:20:49.1Z,1,REGULAR,substitution,out,[],201950,,,1610612749,17,13,2022-11-24T01:20:58Z,740000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT07M07.00S,2022-11-24T01:20:49.1Z,1,REGULAR,substitution,out,[],201572,,,1610612749,17,13,2022-11-24T01:20:58Z,750000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT07M07.00S,2022-11-24T01:20:49.1Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,17,13,2022-11-24T01:20:58Z,760000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT07M07.00S,2022-11-24T01:20:49.1Z,1,REGULAR,substitution,in,[],202083,,,1610612749,17,13,2022-11-24T01:20:58Z,770000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT07M07.00S,2022-11-24T01:21:08.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628960,,,1610612749,18,13,2022-11-24T01:21:08Z,780000,False,,,0,,G. Allen Free Throw 2 of 2 (5 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
79,PT06M53.00S,2022-11-24T01:21:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,5.995400788436268,50.0,1610612741,18,15,2022-11-24T01:21:28Z,790000,False,0.0,4.0,1,left,Z. LaVine cutting Layup (5 PTS) (A. Dosunmu 2 AST),"[203897, 1630245]",1610612741.0,CHI,cutting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.39,Made,5.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,,
81,PT06M33.00S,2022-11-24T01:21:43.1Z,1,REGULAR,3pt,Jump Shot,[],1628960,95.6143232588699,2.2058823529411766,1610612749,18,15,2022-11-24T01:21:47Z,810000,False,-239.0,-11.0,1,right,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,23.93,Missed,,,,,,,,,,,,,,,,,,
82,PT06M30.00S,2022-11-24T01:21:46.1Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,18,15,2022-11-24T01:21:47Z,820000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,
83,PT06M26.00S,2022-11-24T01:21:54.6Z,1,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612741,18,15,2022-11-24T01:22:06Z,830000,False,,,0,,J. Carter shooting personal FOUL (1 PF) (LaVine 2 FT),"[1628975, 203897]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2004.0,,,,,,,,1.0,0.0,LaVine,203897.0,,
85,PT06M26.00S,2022-11-24T01:22:26.0Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,18,16,2022-11-24T01:22:26Z,850000,False,,,0,,Z. LaVine Free Throw 1 of 2 (6 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
86,PT06M26.00S,2022-11-24T01:22:27.0Z,1,REGULAR,substitution,out,[],1628960,,,1610612741,18,16,2022-11-24T01:22:40Z,860000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M26.00S,2022-11-24T01:22:27.0Z,1,REGULAR,substitution,out,[],203507,,,1610612741,18,16,2022-11-24T01:22:40Z,870000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
