actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
21,PT10M23.00S,2023-01-08T22:12:15.6Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,2,2,2023-01-08T22:12:16Z,200000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,
22,PT10M06.00S,2023-01-08T22:12:32.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,88.38699080157687,56.86274509803921,1610612754,2,2,2023-01-08T22:12:39Z,210000,False,34.0,57.0,1,right,MISS M. Turner 6' driving floating Shot,[1626167],1610612754.0,IND,driving floating,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,6.63,Missed,,,,,,,,,,,,,,,
23,PT10M04.00S,2023-01-08T22:12:34.5Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,2,2,2023-01-08T22:12:45Z,220000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,
24,PT09M54.00S,2023-01-08T22:12:44.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203486,8.360709592641262,44.11764705882353,1610612766,2,4,2023-01-08T22:12:48Z,230000,False,29.0,26.0,1,left,M. Plumlee driving Layup (2 PTS) (L. Ball 1 AST),"[203486, 1630163]",1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,3.93,Made,2.0,L. Ball,1630163.0,1.0,,,,,,,,,,,
26,PT09M42.00S,2023-01-08T22:12:59.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,92.59198423127464,54.65686274509803,1610612754,4,4,2023-01-08T22:13:03Z,250000,False,23.0,17.0,1,right,A. Nembhard driving Layup (2 PTS),[1629614],1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,2.89,Made,2.0,,,,,,,,,,,,,,
27,PT09M42.00S,2023-01-08T22:13:02.6Z,1,REGULAR,foul,personal,['1freethrow'],203486,,,1610612754,4,4,2023-01-08T22:13:18Z,260000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Nembhard 1 FT),"[203486, 1629614]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628171.0,,,,,1.0,0.0,Nembhard,1629614.0,,
29,PT09M42.00S,2023-01-08T22:13:19.9Z,1,REGULAR,freethrow,1 of 1,[],1629614,,,1610612754,5,4,2023-01-08T22:13:19Z,280000,False,,,0,,A. Nembhard Free Throw 1 of 1 (3 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
30,PT09M29.00S,2023-01-08T22:13:34.5Z,1,REGULAR,turnover,lost ball,[],1626179,,,1610612766,5,4,2023-01-08T22:13:37Z,290000,False,,,0,,T. Rozier lost ball TURNOVER (2 TO),"[1626179, 1630174]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,2.0,Nesmith,1630174.0,,,,,,,,,,,,,,,,,
31,PT09M29.00S,2023-01-08T22:13:34.5Z,1,REGULAR,steal,,[],1630174,,,1610612754,5,4,2023-01-08T22:13:36Z,300000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
32,PT09M26.00S,2023-01-08T22:13:36.7Z,1,REGULAR,turnover,bad pass,[],1630174,,,1610612754,5,4,2023-01-08T22:33:22Z,310000,False,,,0,,A. Nesmith bad pass TURNOVER (1 TO),"[1630174, 1629023]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,1.0,Washington,1629023.0,,,,,,,,,,,,,,,,,
33,PT09M26.00S,2023-01-08T22:13:36.7Z,1,REGULAR,steal,,[],1629023,,,1610612766,5,4,2023-01-08T22:13:39Z,320000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
34,PT09M26.00S,2023-01-08T22:13:41.7Z,1,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612766,5,4,2023-01-08T22:13:48Z,330000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Washington 2 FT),"[1630174, 1629023]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628171.0,,,,,1.0,0.0,Washington,1629023.0,,
36,PT09M26.00S,2023-01-08T22:14:04.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629023,,,1610612766,5,5,2023-01-08T22:14:04Z,350000,False,,,0,,P. Washington Free Throw 1 of 2 (3 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
37,PT09M26.00S,2023-01-08T22:14:20.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629023,,,1610612766,5,6,2023-01-08T22:14:20Z,360000,False,,,0,,P. Washington Free Throw 2 of 2 (4 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
38,PT09M17.00S,2023-01-08T22:14:31.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,80.6340341655716,50.73529411764706,1610612754,5,6,2023-01-08T22:14:35Z,370000,False,4.0,130.0,1,right,MISS M. Turner 12' Jump Shot,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,12.96,Missed,,,,,,,,,,,,,,,
39,PT09M13.00S,2023-01-08T22:14:35.3Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,5,6,2023-01-08T22:14:35Z,380000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,
40,PT09M04.00S,2023-01-08T22:14:42.8Z,1,REGULAR,2pt,Jump Shot,[],1626179,12.828515111695138,23.52941176470588,1610612766,5,8,2023-01-08T22:14:49Z,390000,False,132.0,68.0,1,left,T. Rozier 14' fadeaway bank Jump Shot (2 PTS),[1626179],1610612766.0,CHA,fadeaway bank,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,14.89,Made,2.0,,,,,,,,,,,,,,
41,PT08M51.00S,2023-01-08T22:14:55.5Z,1,REGULAR,2pt,Jump Shot,[],1627741,77.7431011826544,51.225490196078425,1610612754,5,8,2023-01-08T22:15:01Z,400000,False,6.0,157.0,1,right,MISS B. Hield 15' pullup Shot,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Mid-Range,8-16 Center,,,,15.68,Missed,,,,,,,,,,,,,,,
42,PT08M49.00S,2023-01-08T22:14:57.5Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,5,8,2023-01-08T22:15:01Z,410000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Center,,,,,,,,,,,41.0,2.0,2.0,0.0,,,,,,
43,PT08M46.00S,2023-01-08T22:15:01.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,28.07161629434954,24.264705882352942,1610612766,5,8,2023-01-08T22:28:19Z,420000,False,129.0,211.0,1,left,MISS T. Rozier 24' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,24.75,Missed,,,,,,,,,,,,,,,
44,PT08M41.00S,2023-01-08T22:15:06.9Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,5,8,2023-01-08T22:15:08Z,430000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,
45,PT08M34.00S,2023-01-08T22:15:13.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,92.59198423127464,48.77450980392157,1610612754,7,8,2023-01-08T22:15:18Z,440000,False,-6.0,17.0,1,right,M. Turner driving DUNK (2 PTS),[1626167],1610612754.0,IND,driving,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,1.82,Made,2.0,,,,,,,,,,,,,,
46,PT08M19.00S,2023-01-08T22:15:27.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,9.543363994743759,37.745098039215684,1610612766,7,10,2023-01-08T22:15:32Z,450000,False,61.0,37.0,1,left,L. Ball 7' driving floating bank Jump Shot (2 PTS),[1630163],1610612766.0,CHA,driving floating bank,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,7.17,Made,2.0,,,,,,,,,,,,,,
47,PT08M08.00S,2023-01-08T22:15:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,83.919185282523,49.26470588235294,1610612754,9,10,2023-01-08T22:15:43Z,460000,False,-4.0,99.0,1,right,T. Haliburton 9' pullup Jump Shot (2 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,9.88,Made,2.0,,,,,,,,,,,,,,
48,PT07M50.00S,2023-01-08T22:15:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,5.995400788436268,44.11764705882353,1610612766,9,12,2023-01-08T22:16:00Z,470000,False,29.0,4.0,1,left,L. Ball driving finger roll Layup (4 PTS),[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,2.97,Made,4.0,,,,,,,,,,,,,,
49,PT07M41.00S,2023-01-08T22:16:05.8Z,1,REGULAR,3pt,Jump Shot,[],1627741,80.6340341655716,91.91176470588235,1610612754,9,12,2023-01-08T22:16:09Z,480000,False,210.0,130.0,1,right,MISS B. Hield 24' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,24.64,Missed,,,,,,,,,,,,,,,
50,PT07M38.00S,2023-01-08T22:16:08.8Z,1,REGULAR,rebound,offensive,[],1630174,,,1610612754,9,12,2023-01-08T22:16:09Z,490000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,49.0,2.0,1.0,1.0,,,,,,
51,PT07M37.00S,2023-01-08T22:16:09.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630174,91.80354796320631,50.0,1610612754,11,12,2023-01-08T22:16:15Z,500000,False,0.0,25.0,1,right,A. Nesmith tip Layup (2 PTS),[1630174],1610612754.0,IND,tip,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,2.45,Made,2.0,,,,,,,,,,,,,,
52,PT07M30.00S,2023-01-08T22:16:19.0Z,1,REGULAR,foul,personal,[],1629614,,,1610612766,11,12,2023-01-08T22:16:52Z,510000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 1630163]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,1628171.0,,,,,1.0,0.0,Ball,1630163.0,,
54,PT07M20.00S,2023-01-08T22:16:47.4Z,1,REGULAR,3pt,Jump Shot,[],1629023,27.677398160315374,83.82352941176471,1610612766,11,12,2023-01-08T22:16:56Z,530000,False,-169.0,208.0,1,left,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,26.78,Missed,,,,,,,,,,,,,,,
55,PT07M16.00S,2023-01-08T22:16:51.4Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,11,12,2023-01-08T22:16:56Z,540000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,54.0,3.0,2.0,1.0,,,,,,
56,PT07M00.00S,2023-01-08T22:17:06.5Z,1,REGULAR,3pt,Jump Shot,[],1627741,70.77858081471747,77.45098039215686,1610612754,11,12,2023-01-08T22:17:12Z,550000,False,137.0,222.0,1,right,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,26.12,Missed,,,,,,,,,,,,,,,
57,PT06M56.00S,2023-01-08T22:17:10.5Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612766,11,12,2023-01-08T22:17:12Z,560000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,
58,PT06M51.00S,2023-01-08T22:17:15.5Z,1,REGULAR,turnover,bad pass,[],1629667,,,1610612766,11,12,2023-01-08T22:17:21Z,570000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1629667, 1626167]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,1.0,Turner,1626167.0,,,,,,,,,,,,,,,,,
59,PT06M51.00S,2023-01-08T22:17:15.5Z,1,REGULAR,steal,,[],1626167,,,1610612754,11,12,2023-01-08T22:18:10Z,580000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
60,PT06M44.00S,2023-01-08T22:17:22.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630174,90.48948751642575,39.21568627450981,1610612754,13,12,2023-01-08T22:35:11Z,590000,False,-54.0,37.0,1,right,A. Nesmith 6' turnaround bank Jump Shot (4 PTS) (B. Hield 1 AST),"[1630174, 1627741]",1610612754.0,IND,turnaround bank,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,6.53,Made,4.0,B. Hield,1627741.0,1.0,,,,,,,,,,,
62,PT06M22.00S,2023-01-08T22:17:44.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203486,6.783837056504599,50.98039215686274,1610612766,13,14,2023-01-08T22:17:50Z,610000,False,-5.0,11.0,1,left,M. Plumlee turnaround Hook (4 PTS) (P. Washington 1 AST),"[203486, 1629023]",1610612766.0,CHA,turnaround,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,1.23,Made,4.0,P. Washington,1629023.0,1.0,,,,,,,,,,,
64,PT06M22.00S,2023-01-08T22:17:51.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,13,14,2023-01-08T22:17:51Z,630000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M22.00S,2023-01-08T22:20:12.3Z,1,REGULAR,substitution,out,[],1629614,,,1610612754,13,14,2023-01-08T22:20:38Z,640000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M22.00S,2023-01-08T22:20:12.3Z,1,REGULAR,substitution,in,[],204456,,,1610612754,13,14,2023-01-08T22:20:38Z,650000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M10.00S,2023-01-08T22:20:57.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,92.06636005256242,51.470588235294116,1610612754,15,14,2023-01-08T22:21:00Z,660000,False,7.0,22.0,1,right,M. Turner cutting DUNK (4 PTS) (T. Haliburton 2 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,2.33,Made,4.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,
69,PT05M46.00S,2023-01-08T22:21:20.0Z,1,REGULAR,3pt,Jump Shot,[],1629023,6.915243101182654,95.83333333333334,1610612766,15,14,2023-01-08T22:21:24Z,680000,False,-229.0,13.0,1,left,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,22.95,Missed,,,,,,,,,,,,,,,
70,PT05M43.00S,2023-01-08T22:21:23.0Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,15,14,2023-01-08T22:21:24Z,690000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,,,,,,69.0,1.0,1.0,0.0,,,,,,
71,PT05M37.00S,2023-01-08T22:21:28.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,67.49342969776609,59.55882352941176,1610612754,15,14,2023-01-08T22:21:36Z,700000,False,48.0,253.0,1,right,MISS A. Nesmith 25' running 3PT,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,25.76,Missed,,,,,,,,,,,,,,,
72,PT05M36.00S,2023-01-08T22:21:29.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,15,14,2023-01-08T22:21:36Z,710000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,71.0,,,,,,,,,
73,PT05M36.00S,2023-01-08T22:21:33.9Z,1,REGULAR,foul,personal,[],1630163,,,1610612754,15,14,2023-01-08T22:21:41Z,720000,False,,,0,,L. Ball loose ball personal FOUL (1 PF),"[1630163, 1626167]",1610612766.0,CHA,loose ball,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1146.0,,,,,1.0,0.0,Turner,1626167.0,,
75,PT05M36.00S,2023-01-08T22:21:43.0Z,1,REGULAR,substitution,out,[],1630174,,,1610612754,15,14,2023-01-08T22:21:55Z,740000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M36.00S,2023-01-08T22:21:43.0Z,1,REGULAR,substitution,out,[],1629667,,,1610612754,15,14,2023-01-08T22:21:55Z,750000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M36.00S,2023-01-08T22:21:43.0Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,15,14,2023-01-08T22:21:55Z,760000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M36.00S,2023-01-08T22:21:43.0Z,1,REGULAR,substitution,in,[],1628372,,,1610612754,15,14,2023-01-08T22:21:55Z,770000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M32.00S,2023-01-08T22:22:08.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,70.51576872536137,74.01960784313727,1610612754,15,14,2023-01-08T22:22:14Z,780000,False,120.0,225.0,1,right,MISS T. Haliburton 25' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,25.48,Missed,,,,,,,,,,,,,,,
80,PT05M28.00S,2023-01-08T22:22:12.9Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,15,14,2023-01-08T22:22:14Z,790000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,79.0,2.0,2.0,0.0,,,,,,
