actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
16,PT11M17.00S,2023-03-29T23:12:27.2Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,0,0,2023-03-29T23:12:33Z,160000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT11M08.00S,2023-03-29T23:12:36.7Z,1,REGULAR,3pt,Jump Shot,[],1629614,33.722076215505915,55.14705882352941,1610612754,0,0,2023-03-29T23:12:41Z,170000,False,-26.0,264.0,1,left,MISS A. Nembhard 26' pullup 3PT,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,26.57,Missed,,,,,,,,,,,,,,,,,,
18,PT11M06.00S,2023-03-29T23:12:38.7Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,0,0,2023-03-29T23:12:41Z,180000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,17.0,3.0,2.0,1.0,,,,,,,,,,,,,,
19,PT11M00.00S,2023-03-29T23:12:46.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,91.93495400788436,45.588235294117645,1610612749,0,2,2023-03-29T23:13:00Z,190000,False,-22.0,23.0,1,right,G. Antetokounmpo running finger roll Layup (2 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,,,,2.0,,,,,,,,
20,PT11M00.00S,2023-03-29T23:12:49.0Z,1,REGULAR,foul,personal,['1freethrow'],1631097,,,1610612749,0,2,2023-03-29T23:12:55Z,200000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1631097, 203507]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
22,PT11M00.00S,2023-03-29T23:13:16.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],203507,,,1610612749,0,3,2023-03-29T23:13:16Z,220000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
24,PT10M42.00S,2023-03-29T23:13:48.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630543,11.645860709592641,39.950980392156865,1610612754,2,3,2023-03-29T23:13:54Z,240000,False,50.0,57.0,1,left,I. Jackson 7' Hook (2 PTS) (A. Nembhard 1 AST),"[1630543, 1629614]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,7.6,Made,,,,,,,,,,2.0,A. Nembhard,1629614.0,1.0,,,,,
26,PT10M27.00S,2023-03-29T23:14:04.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,91.01511169513797,39.705882352941174,1610612749,2,5,2023-03-29T23:14:08Z,260000,False,-51.0,32.0,1,right,B. Lopez 6' turnaround Jump Shot (2 PTS) (G. Antetokounmpo 1 AST),"[201572, 203507]",1610612749.0,MIL,turnaround,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,,,,,,,,,,2.0,G. Antetokounmpo,203507.0,1.0,,,,,
28,PT10M14.00S,2023-03-29T23:14:17.4Z,1,REGULAR,2pt,Jump Shot,[],1629670,14.4053876478318,26.225490196078432,1610612754,2,5,2023-03-29T23:14:21Z,280000,False,119.0,83.0,1,left,MISS J. Nwora 14' pullup Shot,[1629670],1610612754.0,IND,pullup,,,Nwora,J. Nwora,,,,,Mid-Range,8-16 Right,14.49,Missed,,,,,,,,,,,,,,,,,,
29,PT10M10.00S,2023-03-29T23:14:21.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,2,5,2023-03-29T23:18:30Z,290000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,28.0,4.0,3.0,1.0,,,,,,,,,,,,,,
30,PT10M03.00S,2023-03-29T23:14:30.4Z,1,REGULAR,turnover,traveling,[],203507,,,1610612749,2,5,2023-03-29T23:14:37Z,300000,False,,,0,,G. Antetokounmpo traveling TURNOVER (1 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,203592.0,,,,,,,,,1.0,,,,
31,PT09M52.00S,2023-03-29T23:14:53.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630543,9.937582128777924,45.588235294117645,1610612754,4,5,2023-03-29T23:14:58Z,310000,False,22.0,41.0,1,left,I. Jackson driving finger roll Layup (4 PTS) (A. Nembhard 2 AST),"[1630543, 1629614]",1610612754.0,IND,driving finger roll,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,4.65,Made,,,,,,,,,,4.0,A. Nembhard,1629614.0,2.0,,,,,
34,PT09M52.00S,2023-03-29T23:14:57.3Z,1,REGULAR,foul,personal,['1freethrow'],201572,,,1610612754,4,5,2023-03-29T23:15:02Z,340000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Jackson 1 FT),"[201572, 1630543]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,1.0,0.0,Jackson,1630543.0,,,,,,,,,
36,PT09M52.00S,2023-03-29T23:15:19.1Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630543,,,1610612754,5,5,2023-03-29T23:15:19Z,360000,False,,,0,,I. Jackson Free Throw 1 of 1 (5 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
37,PT09M38.00S,2023-03-29T23:15:34.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,92.32917214191852,48.529411764705884,1610612749,5,7,2023-03-29T23:15:42Z,370000,False,-7.0,20.0,1,right,G. Antetokounmpo cutting DUNK (5 PTS) (J. Holiday 1 AST),"[203507, 201950]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,,5.0,J. Holiday,201950.0,1.0,,,,,
39,PT09M23.00S,2023-03-29T23:15:48.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,13.61695137976347,63.48039215686274,1610612754,5,7,2023-03-29T23:15:53Z,390000,False,-67.0,75.0,1,left,MISS A. Nembhard 10' fadeaway Shot,[1629614],1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,10.12,Missed,,,,,,,,,,,,,,,,,,
40,PT09M21.00S,2023-03-29T23:15:50.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,5,7,2023-03-29T23:15:53Z,400000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Left,,,39.0,5.0,4.0,1.0,,,,,,,,,,,,,,
41,PT09M11.00S,2023-03-29T23:16:00.6Z,1,REGULAR,3pt,Jump Shot,[],201572,65.25952693823915,39.21568627450981,1610612749,5,7,2023-03-29T23:16:05Z,410000,False,-54.0,274.0,1,right,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,27.93,Missed,,,,,,,,,,,,,,,,,,
42,PT09M09.00S,2023-03-29T23:16:04.0Z,1,REGULAR,rebound,offensive,[],201950,,,1610612749,5,7,2023-03-29T23:16:04Z,420000,False,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,41.0,1.0,0.0,1.0,,,,,,,,,,,,,,
43,PT09M06.00S,2023-03-29T23:16:07.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,92.19776609724047,46.568627450980394,1610612749,5,7,2023-03-29T23:16:11Z,430000,False,-17.0,21.0,1,right,MISS B. Lopez Layup - blocked,"[201572, 1630543]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,Jackson,1630543.0,,
44,PT09M06.00S,2023-03-29T23:16:07.1Z,1,REGULAR,block,,[],1630543,,,1610612749,5,7,2023-03-29T23:16:10Z,440000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT09M05.00S,2023-03-29T23:16:08.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,5,7,2023-03-29T23:16:11Z,450000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,43.0,,,,,,,,,,,,,,,,,
47,PT09M00.00S,2023-03-29T23:16:27.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,87.72996057818659,40.19607843137255,1610612749,5,7,2023-03-29T23:16:31Z,470000,False,-49.0,63.0,1,right,MISS J. Holiday 7' driving finger roll Layup,[201950],1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.97,Missed,,,,,,,,,,,,,,,,,,
48,PT08M56.00S,2023-03-29T23:16:31.3Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,5,7,2023-03-29T23:16:31Z,480000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT08M53.00S,2023-03-29T23:16:33.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629670,6.521024967148489,45.83333333333333,1610612754,5,7,2023-03-29T23:16:39Z,490000,False,21.0,9.0,1,left,MISS J. Nwora running finger roll Layup,[1629670],1610612754.0,IND,running finger roll,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
50,PT08M49.00S,2023-03-29T23:16:37.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,5,7,2023-03-29T23:16:37Z,500000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,49.0,6.0,5.0,1.0,,,,,,,,,,,,,,
51,PT08M46.00S,2023-03-29T23:16:40.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201950,93.51182654402102,1.9607843137254901,1610612749,5,7,2023-03-29T23:16:48Z,510000,False,-240.0,8.0,1,right,MISS J. Holiday 24' running 3PT,[201950],1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,24.04,Missed,,,,,,,,,,,,,,,,,,
52,PT08M43.00S,2023-03-29T23:16:43.7Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,5,7,2023-03-29T23:16:48Z,520000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT08M37.00S,2023-03-29T23:16:50.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629614,29.6484888304862,87.25490196078431,1610612754,5,7,2023-03-29T23:16:54Z,530000,False,-186.0,226.0,1,left,MISS A. Nembhard 29' running pullup 3PT,[1629614],1610612754.0,IND,running pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,29.3,Missed,,,,,,,,,,,,,,,,,,
54,PT08M35.00S,2023-03-29T23:16:52.2Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,5,7,2023-03-29T23:16:54Z,540000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
55,PT08M29.00S,2023-03-29T23:16:58.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628960,91.27792378449409,53.67647058823529,1610612749,5,7,2023-03-29T23:17:10Z,550000,False,18.0,29.0,1,right,MISS G. Allen running finger roll Layup,[1628960],1610612749.0,MIL,running finger roll,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
56,PT08M26.00S,2023-03-29T23:17:01.3Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612754,5,7,2023-03-29T23:17:10Z,560000,False,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT08M22.00S,2023-03-29T23:17:05.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630174,6.915243101182654,45.83333333333333,1610612754,5,7,2023-03-29T23:17:18Z,570000,False,21.0,13.0,1,left,MISS A. Nesmith running Layup,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
58,PT08M22.00S,2023-03-29T23:17:05.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,5,7,2023-03-29T23:17:18Z,580000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,57.0,,,,,,,,,,,,,,,,,
59,PT08M10.00S,2023-03-29T23:17:27.8Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612749,5,7,2023-03-29T23:17:32Z,590000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1630174]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Nesmith,1630174.0
60,PT08M10.00S,2023-03-29T23:17:27.8Z,1,REGULAR,steal,,[],1630174,,,1610612754,5,7,2023-03-29T23:17:30Z,600000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT08M06.00S,2023-03-29T23:17:31.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631097,7.178055190538765,51.470588235294116,1610612754,7,7,2023-03-29T23:18:06Z,610000,False,-7.0,15.0,1,left,B. Mathurin running DUNK (2 PTS) (I. Jackson 1 AST),"[1631097, 1630543]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,,,,2.0,I. Jackson,1630543.0,1.0,,,,,
63,PT08M06.00S,2023-03-29T23:17:38.4Z,1,REGULAR,foul,technical,['1freethrow'],203507,,,1610612749,7,7,2023-03-29T23:17:44Z,630000,False,,,0,,G. Antetokounmpo technical FOUL (1 Tech),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,203592.0,0.0,1.0,,,,,,,,,,,
64,PT08M06.00S,2023-03-29T23:18:11.8Z,1,REGULAR,freethrow,1 of 1,[],1631097,,,1610612749,8,7,2023-03-29T23:18:11Z,640000,False,,,0,,B. Mathurin technical Free Throw 1 of 1 (3 PTS),[1631097],1610612754.0,IND,technical,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
66,PT07M54.00S,2023-03-29T23:18:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.9862023653088,53.18627450980392,1610612749,8,9,2023-03-29T23:18:47Z,660000,False,16.0,13.0,1,right,J. Holiday driving reverse Layup (2 PTS),[201950],1610612749.0,MIL,driving reverse,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,,,2.0,,,,,,,,
67,PT07M39.00S,2023-03-29T23:18:57.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,8.492115637319317,50.49019607843137,1610612754,8,9,2023-03-29T23:19:00Z,670000,False,-2.0,27.0,1,left,MISS I. Jackson driving finger roll Layup,[1630543],1610612754.0,IND,driving finger roll,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
68,PT07M36.00S,2023-03-29T23:18:59.2Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,8,9,2023-03-29T23:18:59Z,680000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,67.0,7.0,6.0,1.0,,,,,,,,,,,,,,
69,PT07M33.00S,2023-03-29T23:19:05.8Z,1,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612749,8,9,2023-03-29T23:23:14Z,690000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630174, 203507]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
71,PT07M33.00S,2023-03-29T23:19:41.5Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,8,10,2023-03-29T23:23:10Z,710000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (6 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
75,PT07M33.00S,2023-03-29T23:19:41.5Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,8,11,2023-03-29T23:23:10Z,715000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (7 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
72,PT07M33.00S,2023-03-29T23:19:42.0Z,1,REGULAR,substitution,out,[],201572,,,1610612754,8,11,2023-03-29T23:23:10Z,720000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT07M33.00S,2023-03-29T23:19:42.0Z,1,REGULAR,substitution,in,[],1626171,,,1610612754,8,11,2023-03-29T23:23:10Z,730000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT07M33.00S,2023-03-29T23:20:01.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,8,11,2023-03-29T23:23:10Z,740000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT07M15.00S,2023-03-29T23:23:16.7Z,1,REGULAR,2pt,Jump Shot,[],1629614,22.552562417871222,68.13725490196079,1610612754,8,11,2023-03-29T23:23:21Z,750000,False,-91.0,159.0,1,left,MISS A. Nembhard 18' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,18.35,Missed,,,,,,,,,,,,,,,,,,
77,PT07M13.00S,2023-03-29T23:23:19.2Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,8,11,2023-03-29T23:23:19Z,760000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,,
78,PT07M07.00S,2023-03-29T23:23:25.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,90.48948751642575,95.09803921568627,1610612749,8,11,2023-03-29T23:23:35Z,770000,False,225.0,37.0,1,right,MISS J. Carter running 3PT,[1628975],1610612749.0,MIL,running,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,22.85,Missed,,,,,,,,,,,,,,,,,,
79,PT07M05.00S,2023-03-29T23:23:27.9Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,8,11,2023-03-29T23:23:30Z,780000,False,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Right Corner 3,24+ Right,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT07M00.00S,2023-03-29T23:23:32.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629670,6.652431011826544,54.90196078431373,1610612754,10,11,2023-03-29T23:23:38Z,790000,False,-25.0,10.0,1,left,J. Nwora running Layup (2 PTS) (A. Nembhard 3 AST),"[1629670, 1629614]",1610612754.0,IND,running,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,,,,,2.0,A. Nembhard,1629614.0,3.0,,,,,
82,PT06M45.00S,2023-03-29T23:23:47.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.9862023653088,45.83333333333333,1610612749,10,11,2023-03-29T23:23:53Z,810000,False,-21.0,13.0,1,right,MISS G. Antetokounmpo reverse Layup,[203507],1610612749.0,MIL,reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
83,PT06M41.00S,2023-03-29T23:23:51.7Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,10,11,2023-03-29T23:23:53Z,820000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,
