actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-18T23:10:45.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-18T23:10:45Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-03-18T23:10:47.1Z,1,REGULAR,jumpball,recovered,[],1630178,,,1610612755,0,0,2023-03-18T23:10:47Z,40000,False,,,0,,Jump Ball J. Embiid vs. M. Turner: Tip to T. Maxey,"[1630178, 203954, 1626167]",1610612755.0,PHI,startperiod,T. Maxey,1630178.0,Maxey,T. Maxey,Embiid,203954.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2023-03-18T23:11:10.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,18.084756898817346,49.50980392156863,1610612755,0,0,2023-03-18T23:11:18Z,70000,False,2.0,117.0,1,left,MISS J. Embiid 11' turnaround Shot,[203954],1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,11.75,Missed,,,,,,,,,,,,,,,,,,
8,PT11M30.00S,2023-03-18T23:11:14.4Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612754,0,0,2023-03-18T23:11:18Z,80000,False,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M17.00S,2023-03-18T23:11:27.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,93.11760840998686,40.68627450980392,1610612754,2,0,2023-03-18T23:11:31Z,90000,False,-47.0,12.0,1,right,M. Turner turnaround Hook (2 PTS) (J. Nwora 1 AST),"[1626167, 1629670]",1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,4.82,Made,,,,,2.0,J. Nwora,1629670.0,1.0,,,,,,,,,,
11,PT10M59.00S,2023-03-18T23:11:45.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,15.850854139290407,50.0,1610612755,2,2,2023-03-18T23:11:50Z,110000,False,0.0,96.0,1,left,D. Melton 9' driving floating Jump Shot (2 PTS),[1629001],1610612755.0,PHI,driving floating,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,9.65,Made,,,,,2.0,,,,,,,,,,,,,
12,PT10M53.00S,2023-03-18T23:11:54.4Z,1,REGULAR,foul,personal,[],1630178,,,1610612754,2,2,2023-03-18T23:12:01Z,120000,False,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 1629614]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1151.0,1.0,0.0,Nembhard,1629614.0,,,,,
14,PT10M48.00S,2023-03-18T23:12:18.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,93.77463863337714,51.225490196078425,1610612754,4,2,2023-03-18T23:12:23Z,140000,False,6.0,6.0,1,right,M. Turner cutting Layup (4 PTS) (A. Nembhard 1 AST),"[1626167, 1629614]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,4.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,
16,PT10M34.00S,2023-03-18T23:12:32.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,18.2161629434954,40.931372549019606,1610612755,4,4,2023-03-18T23:12:37Z,160000,False,45.0,119.0,1,left,T. Maxey 12' driving floating Jump Shot (2 PTS) (J. Embiid 1 AST),"[1630178, 203954]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,12.71,Made,,,,,2.0,J. Embiid,203954.0,1.0,,,,,,,,,,
18,PT10M21.00S,2023-03-18T23:12:44.4Z,1,REGULAR,2pt,Jump Shot,[],1629614,77.21747700394218,65.19607843137256,1610612754,6,4,2023-03-18T23:12:48Z,180000,False,76.0,162.0,1,right,A. Nembhard 17' pullup Jump Shot (2 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,17.87,Made,,,,,2.0,,,,,,,,,,,,,
