shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
05:25,88,PT05M25.00S,2022-12-13T00:24:38.3Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,11,15,2022-12-13T00:25:04Z,870000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],23,1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,87.0,2.0,2.0,0.0,,,,,
05:02,89,PT05M02.00S,2022-12-13T00:25:25.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,85.10183968462549,56.372549019607845,1610612754,11,15,2022-12-13T00:25:31Z,880000,False,32.0,88.0,1,right,MISS T. Haliburton 9' turnaround fadeaway Shot,[1630169],0,1610612754.0,IND,turnaround fadeaway,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.31,,,,,,,,,,,,
05:01,90,PT05M01.00S,2022-12-13T00:25:26.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,11,15,2022-12-13T00:25:31Z,890000,False,,,0,,TEAM offensive REBOUND,[],,1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,89.0,,,,,,,,
05:01,91,PT05M01.00S,2022-12-13T00:25:30.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612754,11,15,2022-12-13T00:25:36Z,900000,False,,,0,,IND shot clock Team TURNOVER,[],,1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Center,1627534.0,,,,,,,,,,,,,,,,,,,
04:48,92,PT04M48.00S,2022-12-13T00:25:56.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628389,6.652431011826544,47.794117647058826,1610612748,11,17,2022-12-13T00:25:59Z,910000,False,11.0,10.0,1,left,B. Adebayo DUNK (6 PTS) (J. Butler 2 AST),"[1628389, 202710]",13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.49,J. Butler,202710.0,2.0,,,,,,,,,
04:30,94,PT04M30.00S,2022-12-13T00:26:14.3Z,1,REGULAR,3pt,Jump Shot,[],1630174,82.34231274638634,97.05882352941177,1610612754,11,17,2022-12-13T00:26:19Z,930000,False,235.0,113.0,1,right,MISS A. Nesmith 26' 3PT,[1630174],23,1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.12,,,,,,,,,,,,
04:27,95,PT04M27.00S,2022-12-13T00:26:17.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,11,17,2022-12-13T00:26:19Z,940000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,94.0,3.0,3.0,0.0,,,,,
04:18,96,PT04M18.00S,2022-12-13T00:26:29.5Z,1,REGULAR,foul,offensive,[],1628389,,,1610612748,11,17,2022-12-13T00:26:49Z,950000,False,,,0,,B. Adebayo offensive FOUL (1 PF),"[1628389, 1631097]",13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,1626300.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,,,,
04:18,98,PT04M18.00S,2022-12-13T00:26:29.5Z,1,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,11,17,2022-12-13T00:26:29Z,970000,False,,,0,,B. Adebayo offensive foul TURNOVER (2 TO),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,1626300.0,,,,,,,,,,,,,,,2.0,,,,
04:18,99,PT04M18.00S,2022-12-13T00:26:41.0Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,11,17,2022-12-13T00:26:50Z,980000,False,,,0,,SUB out: M. Turner,[1626167],33,1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
04:18,100,PT04M18.00S,2022-12-13T00:26:41.0Z,1,REGULAR,substitution,out,[],1628389,,,1610612754,11,17,2022-12-13T00:26:50Z,990000,False,,,0,,SUB out: B. Adebayo,[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
04:18,101,PT04M18.00S,2022-12-13T00:26:41.0Z,1,REGULAR,substitution,in,[],1630188,,,1610612754,11,17,2022-12-13T00:26:50Z,1000000,False,,,0,,SUB in: J. Smith,[1630188],25,1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
04:18,102,PT04M18.00S,2022-12-13T00:26:41.0Z,1,REGULAR,substitution,in,[],203473,,,1610612754,11,17,2022-12-13T00:26:50Z,1010000,False,,,0,,SUB in: D. Dedmon,[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
04:04,103,PT04M04.00S,2022-12-13T00:27:07.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631097,86.28449408672799,94.11764705882352,1610612754,11,17,2022-12-13T00:27:11Z,1020000,False,221.0,76.0,1,right,MISS B. Mathurin 3PT,[1631097],00,1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.35,,,,,,,,,,,,
04:00,104,PT04M00.00S,2022-12-13T00:27:11.2Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612754,11,17,2022-12-13T00:27:11Z,1030000,False,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],25,1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,103.0,1.0,0.0,1.0,,,,,
03:58,105,PT03M58.00S,2022-12-13T00:27:11.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630188,92.85479632063075,5.88235294117647,1610612754,11,17,2022-12-13T00:27:15Z,1040000,False,-221.0,15.0,1,right,MISS J. Smith 3PT,[1630188],25,1610612754.0,IND,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.11,,,,,,,,,,,,
03:55,106,PT03M55.00S,2022-12-13T00:27:14.8Z,1,REGULAR,rebound,offensive,[],1630174,,,1610612754,11,17,2022-12-13T00:27:15Z,1050000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],23,1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,105.0,3.0,2.0,1.0,,,,,
03:55,107,PT03M55.00S,2022-12-13T00:27:16.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630174,92.85479632063075,48.529411764705884,1610612754,13,17,2022-12-13T00:27:21Z,1060000,False,-7.0,15.0,1,right,A. Nesmith putback Layup (7 PTS),[1630174],23,1610612754.0,IND,putback,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,1.65,,,,,,,,,,,,
03:39,108,PT03M39.00S,2022-12-13T00:27:31.7Z,1,REGULAR,3pt,Jump Shot,[],200768,22.946780551905388,88.23529411764706,1610612748,13,17,2022-12-13T00:27:36Z,1070000,False,-191.0,163.0,1,left,MISS K. Lowry 25' 3PT,[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.14,,,,,,,,,,,,
03:36,109,PT03M36.00S,2022-12-13T00:27:34.7Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,13,17,2022-12-13T00:27:36Z,1080000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],2,1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,
03:25,110,PT03M25.00S,2022-12-13T00:27:48.2Z,1,REGULAR,foul,offensive,[],1630174,,,1610612754,13,17,2022-12-13T00:27:57Z,1090000,False,,,0,,A. Nesmith charge offensive FOUL (2 PF),"[1630174, 202710]",23,1610612754.0,IND,charge,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,2.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,
03:25,112,PT03M25.00S,2022-12-13T00:27:48.2Z,1,REGULAR,turnover,offensive foul,[],1630174,,,1610612754,13,17,2022-12-13T00:27:48Z,1110000,False,,,0,,A. Nesmith offensive foul TURNOVER (1 TO),[1630174],23,1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,,,,,,,,,,,,,,,1.0,,,,
03:25,113,PT03M25.00S,2022-12-13T00:28:17.1Z,1,REGULAR,substitution,out,[],1630169,,,1610612748,13,17,2022-12-13T00:28:24Z,1120000,False,,,0,,SUB out: T. Haliburton,[1630169],0,1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
03:25,114,PT03M25.00S,2022-12-13T00:28:17.1Z,1,REGULAR,substitution,out,[],1629614,,,1610612748,13,17,2022-12-13T00:28:24Z,1130000,False,,,0,,SUB out: A. Nembhard,[1629614],2,1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
03:25,115,PT03M25.00S,2022-12-13T00:28:17.1Z,1,REGULAR,substitution,out,[],1630174,,,1610612748,13,17,2022-12-13T00:28:24Z,1140000,False,,,0,,SUB out: A. Nesmith,[1630174],23,1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
03:25,116,PT03M25.00S,2022-12-13T00:28:17.1Z,1,REGULAR,substitution,in,[],204456,,,1610612748,13,17,2022-12-13T00:28:24Z,1150000,False,,,0,,SUB in: T. McConnell,[204456],9,1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
03:25,117,PT03M25.00S,2022-12-13T00:28:17.1Z,1,REGULAR,substitution,in,[],1629052,,,1610612748,13,17,2022-12-13T00:28:24Z,1160000,False,,,0,,SUB in: O. Brissett,[1629052],12,1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
03:25,118,PT03M25.00S,2022-12-13T00:28:17.1Z,1,REGULAR,substitution,in,[],1627741,,,1610612748,13,17,2022-12-13T00:28:24Z,1170000,False,,,0,,SUB in: B. Hield,[1627741],24,1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
03:07,119,PT03M07.00S,2022-12-13T00:28:42.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202710,8.623521681997373,37.00980392156863,1610612748,13,19,2022-12-13T00:28:49Z,1180000,False,65.0,29.0,1,left,J. Butler 7' fadeaway Jump Shot (7 PTS),[202710],22,1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,7.0,7.1,,,,,,,,,,,,
02:41,120,PT02M41.00S,2022-12-13T00:29:08.3Z,1,REGULAR,turnover,lost ball,[],1627741,,,1610612754,13,19,2022-12-13T00:29:12Z,1190000,False,,,0,,B. Hield lost ball TURNOVER (1 TO),"[1627741, 203506]",24,1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Oladipo,203506.0,,
02:41,121,PT02M41.00S,2022-12-13T00:29:08.3Z,1,REGULAR,steal,,[],203506,,,1610612748,13,19,2022-12-13T00:29:09Z,1200000,False,,,0,,V. Oladipo STEAL (1 STL),[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
02:38,122,PT02M38.00S,2022-12-13T00:29:11.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",200768,6.783837056504599,47.30392156862745,1610612748,13,21,2022-12-13T00:29:16Z,1210000,False,13.0,11.0,1,left,K. Lowry running finger roll Layup (5 PTS) (V. Oladipo 1 AST),"[200768, 203506]",7,1610612748.0,MIA,running finger roll,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.76,V. Oladipo,203506.0,1.0,,,,,,,,,
02:38,124,PT02M38.00S,2022-12-13T00:29:16.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,13,21,2022-12-13T00:29:16Z,1230000,False,,,0,,IND Timeout,[],,1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,125,PT02M38.00S,2022-12-13T00:31:27.0Z,1,REGULAR,substitution,out,[],200768,,,1610612754,13,21,2022-12-13T00:32:07Z,1240000,False,,,0,,SUB out: K. Lowry,[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,126,PT02M38.00S,2022-12-13T00:31:27.0Z,1,REGULAR,substitution,out,[],202710,,,1610612754,13,21,2022-12-13T00:32:07Z,1250000,False,,,0,,SUB out: J. Butler,[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,127,PT02M38.00S,2022-12-13T00:31:27.0Z,1,REGULAR,substitution,in,[],1629639,,,1610612754,13,21,2022-12-13T00:32:07Z,1260000,False,,,0,,SUB in: T. Herro,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
02:38,128,PT02M38.00S,2022-12-13T00:31:27.0Z,1,REGULAR,substitution,in,[],1628997,,,1610612754,13,21,2022-12-13T00:32:07Z,1270000,False,,,0,,SUB in: C. Martin,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
02:21,129,PT02M21.00S,2022-12-13T00:32:32.5Z,1,REGULAR,3pt,Jump Shot,[],1627741,84.83902759526939,94.36274509803921,1610612754,13,21,2022-12-13T00:32:36Z,1280000,False,222.0,90.0,1,right,MISS B. Hield pullup 3PT,[1627741],24,1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right,,,,,,Missed,,23.94,,,,,,,,,,,,
02:18,130,PT02M18.00S,2022-12-13T00:32:35.5Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,13,21,2022-12-13T00:32:36Z,1290000,False,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Right,,,,,,,,,,,,129.0,1.0,1.0,0.0,,,,,
02:00,131,PT02M00.00S,2022-12-13T00:32:53.0Z,1,REGULAR,turnover,bad pass,[],1629639,,,1610612748,13,21,2022-12-13T00:32:56Z,1300000,False,,,0,,T. Herro bad pass TURNOVER (2 TO),"[1629639, 1630188]",14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,Smith,1630188.0,,
02:00,132,PT02M00.00S,2022-12-13T00:32:53.0Z,1,REGULAR,steal,,[],1630188,,,1610612754,13,21,2022-12-13T00:32:54Z,1310000,False,,,0,,J. Smith STEAL (1 STL),[1630188],25,1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
01:55,133,PT01M55.00S,2022-12-13T00:32:58.7Z,1,REGULAR,turnover,bad pass,[],1627741,,,1610612754,13,21,2022-12-13T00:33:01Z,1320000,False,,,0,,B. Hield bad pass TURNOVER (2 TO),"[1627741, 1629639]",24,1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,2.0,Herro,1629639.0,,
01:55,134,PT01M55.00S,2022-12-13T00:32:58.7Z,1,REGULAR,steal,,[],1629639,,,1610612748,13,21,2022-12-13T00:33:00Z,1330000,False,,,0,,T. Herro STEAL (1 STL),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
01:42,135,PT01M42.00S,2022-12-13T00:33:11.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,27.414586070959263,81.86274509803921,1610612748,13,21,2022-12-13T00:33:16Z,1340000,False,-159.0,205.0,1,left,MISS T. Herro 25' 3PT,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.98,,,,,,,,,,,,
01:39,136,PT01M39.00S,2022-12-13T00:33:14.3Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,13,21,2022-12-13T00:33:16Z,1350000,False,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],24,1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,135.0,3.0,3.0,0.0,,,,,
01:22,137,PT01M22.00S,2022-12-13T00:33:31.9Z,1,REGULAR,3pt,Jump Shot,[],1631097,66.3107752956636,27.450980392156865,1610612754,13,21,2022-12-13T00:33:36Z,1360000,False,-113.0,264.0,1,right,MISS B. Mathurin 28' 3PT,[1631097],00,1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,28.72,,,,,,,,,,,,
01:18,138,PT01M18.00S,2022-12-13T00:33:35.9Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,13,21,2022-12-13T00:33:36Z,1370000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,137.0,2.0,2.0,0.0,,,,,
01:01,139,PT01M01.00S,2022-12-13T00:33:52.7Z,1,REGULAR,3pt,Jump Shot,[],1628997,10.5946123521682,4.166666666666666,1610612748,13,24,2022-12-13T00:33:56Z,1380000,False,229.0,47.0,1,left,C. Martin 3PT  (3 PTS) (V. Oladipo 2 AST),"[1628997, 203506]",16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,23.4,V. Oladipo,203506.0,2.0,,,,,,,,,
00:41,141,PT00M41.60S,2022-12-13T00:34:15.0Z,1,REGULAR,3pt,Jump Shot,[],1627741,77.61169513797634,87.00980392156863,1610612754,16,24,2022-12-13T00:35:26Z,1400000,False,185.0,158.0,1,right,B. Hield 24' 3PT step back (7 PTS) (T. McConnell 1 AST),"[1627741, 204456]",24,1610612754.0,IND,step back,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,Made,7.0,24.33,T. McConnell,204456.0,1.0,,,,,,,,,
00:23,143,PT00M23.90S,2022-12-13T00:34:35.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203473,6.1268068331143235,46.07843137254902,1610612748,16,26,2022-12-13T00:34:40Z,1420000,False,20.0,5.0,1,left,D. Dedmon cutting Layup (2 PTS) (M. Strus 1 AST),"[203473, 1629622]",21,1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.03,M. Strus,1629622.0,1.0,,,,,,,,,
00:01,145,PT00M01.40S,2022-12-13T00:35:02.1Z,1,REGULAR,3pt,Jump Shot,[],1627741,67.09921156373193,53.67647058823529,1610612754,19,26,2022-12-13T00:35:05Z,1440000,False,18.0,257.0,1,right,B. Hield 25' 3PT  (10 PTS) (T. McConnell 2 AST),"[1627741, 204456]",24,1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,Made,10.0,25.75,T. McConnell,204456.0,2.0,,,,,,,,,
00:00,147,PT00M00.00S,2022-12-13T00:35:10.5Z,1,REGULAR,period,end,[],0,,,1610612748,19,26,2022-12-13T00:35:10Z,1460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,148,PT12M00.00S,2022-12-13T00:37:58.9Z,2,REGULAR,period,start,[],0,,,1610612754,19,26,2022-12-13T00:37:58Z,1470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:47,149,PT11M47.00S,2022-12-13T00:38:11.3Z,2,REGULAR,3pt,Jump Shot,[],1631097,69.07030223390277,72.30392156862744,1610612754,22,26,2022-12-13T00:38:15Z,1480000,False,112.0,238.0,1,right,B. Mathurin 26' 3PT  (3 PTS) (T. McConnell 3 AST),"[1631097, 204456]",00,1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,26.3,T. McConnell,204456.0,3.0,,,,,,,,,
11:22,151,PT11M22.00S,2022-12-13T00:38:35.8Z,2,REGULAR,3pt,Jump Shot,[],203506,28.728646517739815,21.323529411764707,1610612748,22,26,2022-12-13T00:38:40Z,1500000,False,143.0,218.0,1,left,MISS V. Oladipo 26' 3PT,[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.05,,,,,,,,,,,,
11:19,152,PT11M19.00S,2022-12-13T00:38:38.8Z,2,REGULAR,rebound,offensive,[],203473,,,1610612748,22,26,2022-12-13T00:38:40Z,1510000,False,,,0,,D. Dedmon REBOUND (Off:1 Def:1),[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,151.0,2.0,1.0,1.0,,,,,
11:19,153,PT11M19.00S,2022-12-13T00:38:41.2Z,2,REGULAR,foul,personal,['2freethrow'],204456,,,1610612748,22,26,2022-12-13T00:38:56Z,1520000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Dedmon 2 FT),"[204456, 203473]",9,1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,1627534.0,1.0,0.0,Dedmon,203473.0,,,,,,,,,,,,,,,
11:19,155,PT11M19.00S,2022-12-13T00:39:08.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203473,,,1610612748,22,27,2022-12-13T00:39:08Z,1540000,False,,,0,,D. Dedmon Free Throw 1 of 2 (3 PTS),[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
11:19,156,PT11M19.00S,2022-12-13T00:39:26.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203473,,,1610612748,22,28,2022-12-13T00:39:26Z,1550000,False,,,0,,D. Dedmon Free Throw 2 of 2 (4 PTS),[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
10:57,157,PT10M57.00S,2022-12-13T00:39:50.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,91.93495400788436,46.07843137254902,1610612754,22,28,2022-12-13T00:39:54Z,1560000,False,-20.0,23.0,1,right,MISS O. Brissett driving Layup,[1629052],12,1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.04,,,,,,,,,,,,
10:54,158,PT10M54.00S,2022-12-13T00:39:53.3Z,2,REGULAR,rebound,defensive,[],203506,,,1610612748,22,28,2022-12-13T00:39:55Z,1570000,False,,,0,,V. Oladipo REBOUND (Off:0 Def:1),[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,157.0,1.0,1.0,0.0,,,,,
10:37,159,PT10M37.00S,2022-12-13T00:40:10.9Z,2,REGULAR,3pt,Jump Shot,[],1629639,36.87582128777924,56.86274509803921,1610612748,22,28,2022-12-13T00:40:27Z,1580000,False,-34.0,294.0,1,left,MISS T. Herro 29' 3PT,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,Missed,,29.61,,,,,,,,,,,,
10:36,160,PT10M36.00S,2022-12-13T00:40:11.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,22,28,2022-12-13T00:40:27Z,1590000,False,,,0,,TEAM defensive REBOUND,[],,1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,159.0,,,,,,,,
10:36,161,PT10M36.00S,2022-12-13T00:40:17.4Z,2,REGULAR,foul,personal,[],203473,,,1610612754,22,28,2022-12-13T00:40:21Z,1600000,False,,,0,,D. Dedmon loose ball personal FOUL (1 PF),"[203473, 1630188]",21,1610612748.0,MIA,loose ball,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),0-8 Center,2004.0,1.0,0.0,Smith,1630188.0,,,,,,,,,,,,,,,
10:27,163,PT10M27.00S,2022-12-13T00:40:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,92.9862023653088,53.92156862745098,1610612754,24,28,2022-12-13T00:40:42Z,1620000,False,20.0,13.0,1,right,T. McConnell driving Layup (2 PTS),[204456],9,1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.37,,,,,,,,,,,,
10:27,164,PT10M27.00S,2022-12-13T00:40:40.9Z,2,REGULAR,foul,personal,['1freethrow'],1629639,,,1610612754,24,28,2022-12-13T00:40:45Z,1630000,False,,,0,,T. Herro shooting personal FOUL (2 PF) (McConnell 1 FT),"[1629639, 204456]",14,1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1626300.0,2.0,0.0,McConnell,204456.0,,,,,,,,,,,,,,,
10:27,166,PT10M27.00S,2022-12-13T00:41:03.8Z,2,REGULAR,freethrow,1 of 1,[],204456,,,1610612754,24,28,2022-12-13T00:41:05Z,1650000,False,,,0,,MISS T. McConnell Free Throw 1 of 1,[204456],9,1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
10:26,167,PT10M26.00S,2022-12-13T00:41:04.8Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,24,28,2022-12-13T00:41:05Z,1660000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,166.0,1.0,1.0,0.0,,,,,
10:14,168,PT10M14.00S,2022-12-13T00:41:17.5Z,2,REGULAR,turnover,traveling,[],203506,,,1610612748,24,28,2022-12-13T00:41:23Z,1670000,False,,,0,,V. Oladipo traveling TURNOVER (1 TO),[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Left Corner 3,24+ Left,1627534.0,,,,,,,,,,,,,,,1.0,,,,
