actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-14T00:10:34.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-14T00:10:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-14T00:10:36.2Z,1,REGULAR,jumpball,recovered,[],203903,,,1610612762,0,0,2023-02-14T00:10:36Z,40000,False,,,0,,Jump Ball W. Kessler vs. D. Theis: Tip to J. Clarkson,"[203903, 1631117, 1628464]",1610612762.0,UTA,startperiod,J. Clarkson,203903.0,Clarkson,J. Clarkson,Kessler,1631117.0,Theis,1628464.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2023-02-14T00:10:46.4Z,1,REGULAR,turnover,lost ball,[],1629012,,,1610612762,0,0,2023-02-14T00:10:51Z,70000,False,,,0,,C. Sexton lost ball TURNOVER (1 TO),"[1629012, 1630169]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Right Center,1.0,Haliburton,1630169.0,,,,,,,,,,,,,,,,,
8,PT11M47.00S,2023-02-14T00:10:46.4Z,1,REGULAR,steal,,[],1630169,,,1610612754,0,0,2023-02-14T00:10:48Z,80000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
9,PT11M37.00S,2023-02-14T00:10:56.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,33.98488830486202,47.794117647058826,1610612754,3,0,2023-02-14T00:11:02Z,90000,False,11.0,267.0,1,left,T. Haliburton 26' 3PT step back (3 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,26.72,Made,3.0,,,,,,,,,,,,,,
10,PT11M09.00S,2023-02-14T00:11:23.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,91.93495400788436,54.90196078431373,1610612762,3,2,2023-02-14T00:11:27Z,100000,False,25.0,23.0,1,right,K. Olynyk alley-oop Layup (2 PTS) (J. Clarkson 1 AST),"[203482, 203903]",1610612762.0,UTA,alley-oop,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,3.38,Made,2.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,
12,PT10M54.00S,2023-02-14T00:11:38.8Z,1,REGULAR,3pt,Jump Shot,[],1628464,8.09789750328515,2.2058823529411766,1610612754,3,2,2023-02-14T00:11:44Z,120000,False,239.0,24.0,1,left,MISS D. Theis 24' 3PT,[1628464],1610612754.0,IND,,,,Theis,D. Theis,,,,,Right Corner 3,24+ Right,,,,24.02,Missed,,,,,,,,,,,,,,,
13,PT10M50.00S,2023-02-14T00:11:42.8Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,3,2,2023-02-14T00:11:44Z,130000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,,,,,,,,,,12.0,1.0,1.0,0.0,,,,,,,
14,PT10M34.00S,2023-02-14T00:12:01.9Z,1,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612762,3,2,2023-02-14T00:12:09Z,140000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Olynyk 2 FT),"[1630174, 203482]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202007.0,1.0,0.0,Olynyk,203482.0,,
16,PT10M34.00S,2023-02-14T00:12:26.4Z,1,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,3,3,2023-02-14T00:12:26Z,160000,False,,,0,,K. Olynyk Free Throw 1 of 2 (3 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
17,PT10M34.00S,2023-02-14T00:12:41.2Z,1,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,3,4,2023-02-14T00:12:41Z,170000,False,,,0,,K. Olynyk Free Throw 2 of 2 (4 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
18,PT10M20.00S,2023-02-14T00:13:00.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628464,6.521024967148489,39.21568627450981,1610612754,5,4,2023-02-14T01:17:09Z,180000,False,54.0,9.0,1,left,D. Theis Hook (2 PTS) (B. Hield 1 AST),"[1628464, 1627741]",1610612754.0,IND,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,5.46,Made,2.0,B. Hield,1627741.0,1.0,,,,,,,,,,,
