actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
29,PT09M19.00S,2023-01-28T00:13:54.2Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,4,8,2023-01-28T00:13:56Z,290000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),8-16 Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT09M12.00S,2023-01-28T00:14:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.64323258869908,54.166666666666664,1610612749,4,10,2023-01-28T00:14:05Z,300000,False,21.0,7.0,1,right,G. Antetokounmpo driving Layup (4 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,4.0,,,,,,,,,,,,,
31,PT09M01.00S,2023-01-28T00:14:11.2Z,1,REGULAR,3pt,Jump Shot,[],1630537,31.61957950065703,38.48039215686275,1610612754,7,10,2023-01-28T00:14:15Z,310000,False,58.0,245.0,1,left,C. Duarte 25' 3PT pullup (5 PTS) (T. McConnell 1 AST),"[1630537, 204456]",1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Center,25.14,Made,,,,,5.0,T. McConnell,204456.0,1.0,,,,,,,,,,
33,PT08M46.00S,2023-01-28T00:14:26.6Z,1,REGULAR,3pt,Jump Shot,[],203507,70.77858081471747,73.0392156862745,1610612749,7,13,2023-01-28T00:14:30Z,330000,False,115.0,222.0,1,right,G. Antetokounmpo 25' 3PT pullup (7 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,25.03,Made,,,,,7.0,,,,,,,,,,,,,
34,PT08M41.00S,2023-01-28T00:14:31.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,6.521024967148489,49.754901960784316,1610612754,9,13,2023-01-28T00:14:38Z,340000,False,1.0,9.0,1,left,M. Turner cutting DUNK (4 PTS) (T. McConnell 2 AST),"[1626167, 204456]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,4.0,T. McConnell,204456.0,2.0,,,,,,,,,,
36,PT08M31.00S,2023-01-28T00:14:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,93.64323258869908,45.09803921568628,1610612749,9,13,2023-01-28T00:14:47Z,360000,False,-25.0,7.0,1,right,MISS G. Allen driving reverse Layup,[1628960],1610612749.0,MIL,driving reverse,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
37,PT08M30.00S,2023-01-28T00:14:42.0Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,9,13,2023-01-28T00:14:47Z,370000,False,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M23.00S,2023-01-28T00:14:49.9Z,1,REGULAR,3pt,Jump Shot,[],1630537,32.276609724047304,63.48039215686274,1610612754,9,13,2023-01-28T00:14:53Z,380000,False,-67.0,251.0,1,left,MISS C. Duarte 25' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
39,PT08M20.00S,2023-01-28T00:14:52.9Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,9,13,2023-01-28T00:14:53Z,390000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,,,38.0,3.0,3.0,0.0,,,,,,,,,,,,,,
40,PT08M12.00S,2023-01-28T00:15:01.1Z,1,REGULAR,3pt,Jump Shot,[],203507,66.5735873850197,52.450980392156865,1610612749,9,13,2023-01-28T00:15:05Z,400000,False,12.0,262.0,1,right,MISS G. Antetokounmpo 26' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
41,PT08M08.00S,2023-01-28T00:15:05.1Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,9,13,2023-01-28T00:15:05Z,410000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT08M04.00S,2023-01-28T00:15:11.4Z,1,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612754,9,13,2023-01-28T00:15:23Z,420000,False,,,0,,G. Allen shooting personal FOUL (1 PF) (McConnell 2 FT),"[1628960, 204456]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,,1.0,0.0,McConnell,204456.0,,,,
44,PT08M04.00S,2023-01-28T00:15:36.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],204456,,,1610612754,10,13,2023-01-28T00:15:36Z,440000,False,,,0,,T. McConnell Free Throw 1 of 2 (1 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
45,PT08M04.00S,2023-01-28T00:15:37.8Z,1,REGULAR,substitution,out,[],201572,,,1610612754,10,13,2023-01-28T00:15:48Z,450000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M04.00S,2023-01-28T00:15:37.8Z,1,REGULAR,substitution,in,[],204060,,,1610612754,10,13,2023-01-28T00:15:48Z,460000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M04.00S,2023-01-28T00:16:02.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],204456,,,1610612754,11,13,2023-01-28T00:16:02Z,470000,False,,,0,,T. McConnell Free Throw 2 of 2 (2 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
48,PT07M47.00S,2023-01-28T00:16:23.2Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612749,11,13,2023-01-28T00:16:35Z,480000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Holiday 2 FT),"[1626167, 201950]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2003.0,,1.0,0.0,Holiday,201950.0,,,,
50,PT07M47.00S,2023-01-28T00:16:47.0Z,1,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,11,13,2023-01-28T00:16:47Z,500000,False,,,0,,MISS J. Holiday Free Throw 1 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
51,PT07M47.00S,2023-01-28T00:16:47.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,11,13,2023-01-28T00:16:47Z,510000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
52,PT07M47.00S,2023-01-28T00:17:04.8Z,1,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,11,14,2023-01-28T00:17:04Z,520000,False,,,0,,J. Holiday Free Throw 2 of 2 (1 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
53,PT07M36.00S,2023-01-28T00:17:16.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,8.09789750328515,47.549019607843135,1610612754,11,14,2023-01-28T00:17:20Z,530000,False,12.0,24.0,1,left,MISS M. Turner Layup,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.66,Missed,,,,,,,,,,,,,,,,,,
54,PT07M34.00S,2023-01-28T00:17:18.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,11,14,2023-01-28T00:17:20Z,540000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,53.0,2.0,1.0,1.0,,,,,,,,,,,,,,
55,PT07M27.00S,2023-01-28T00:17:25.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,94.1688567674113,46.81372549019608,1610612749,11,16,2023-01-28T00:17:30Z,550000,False,-16.0,2.0,1,right,J. Holiday reverse Layup (3 PTS) (J. Ingles 1 AST),"[201950, 204060]",1610612749.0,MIL,reverse,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,3.0,J. Ingles,204060.0,1.0,,,,,,,,,,
57,PT07M22.00S,2023-01-28T00:17:33.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,11,16,2023-01-28T00:17:33Z,570000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M07.00S,2023-01-28T00:20:44.0Z,1,REGULAR,3pt,Jump Shot,[],1630537,22.158344283837057,89.70588235294117,1610612754,11,16,2023-01-28T00:20:48Z,580000,False,-199.0,156.0,1,left,MISS C. Duarte 25' pullup 3PT,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
59,PT07M05.00S,2023-01-28T00:20:46.0Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,11,16,2023-01-28T00:20:48Z,590000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
60,PT06M52.00S,2023-01-28T00:20:59.4Z,1,REGULAR,2pt,Jump Shot,[],203507,92.9862023653088,23.03921568627451,1610612749,11,16,2023-01-28T00:21:04Z,600000,False,-135.0,13.0,1,right,MISS G. Antetokounmpo 13' turnaround Shot,[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,13.55,Missed,,,,,,,,,,,,,,,,,,
61,PT06M49.00S,2023-01-28T00:21:02.4Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,11,16,2023-01-28T00:21:04Z,610000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,,,
62,PT06M40.00S,2023-01-28T00:21:15.0Z,1,REGULAR,foul,technical,['1freethrow'],203507,,,1610612754,11,16,2023-01-28T00:21:23Z,620000,False,,,0,,G. Antetokounmpo defensive-3-second technical FOUL (1 Tech),[203507],1610612749.0,MIL,defensive-3-second,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2003.0,,0.0,1.0,,,,,,
63,PT06M40.00S,2023-01-28T00:21:38.3Z,1,REGULAR,freethrow,1 of 1,[],1627741,,,1610612754,11,16,2023-01-28T00:21:40Z,630000,False,,,0,,MISS B. Hield technical Free Throw 1 of 1,[1627741],1610612754.0,IND,technical,,,Hield,B. Hield,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
64,PT06M40.00S,2023-01-28T00:21:38.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,11,16,2023-01-28T00:21:40Z,640000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,
65,PT06M40.00S,2023-01-28T00:21:39.3Z,1,REGULAR,substitution,out,[],1630174,,,1610612754,11,16,2023-01-28T00:21:43Z,650000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M40.00S,2023-01-28T00:21:39.3Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,11,16,2023-01-28T00:21:43Z,660000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M33.00S,2023-01-28T00:22:00.4Z,1,REGULAR,3pt,Jump Shot,[],1626167,32.933639947437584,39.46078431372549,1610612754,14,16,2023-01-28T00:22:06Z,670000,False,53.0,257.0,1,left,M. Turner 26' 3PT  (7 PTS) (C. Duarte 1 AST),"[1626167, 1630537]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.24,Made,,,,,7.0,C. Duarte,1630537.0,1.0,,,,,,,,,,
69,PT06M17.00S,2023-01-28T00:22:16.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,92.32917214191852,55.14705882352941,1610612749,14,16,2023-01-28T00:22:29Z,690000,False,26.0,20.0,1,right,MISS P. Connaughton driving finger roll Layup,[1626192],1610612749.0,MIL,driving finger roll,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
70,PT06M17.00S,2023-01-28T00:22:16.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,14,16,2023-01-28T00:22:29Z,700000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,69.0,,,,,,,,,,,,,,,,,
73,PT06M10.00S,2023-01-28T00:22:39.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],204060,90.88370565045992,2.941176470588235,1610612749,14,19,2023-01-28T00:22:44Z,720000,False,-235.0,33.0,1,right,J. Ingles 3PT  (3 PTS) (G. Antetokounmpo 2 AST),"[204060, 203507]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Left Corner 3,24+ Left,23.76,Made,,,,,3.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,
75,PT05M50.00S,2023-01-28T00:22:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,10.85742444152431,37.99019607843137,1610612754,16,19,2023-01-28T00:23:03Z,740000,False,60.0,50.0,1,left,M. Turner 7' Layup (9 PTS) (C. Duarte 2 AST),"[1626167, 1630537]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,7.78,Made,,,,,9.0,C. Duarte,1630537.0,2.0,,,,,,,,,,
77,PT05M46.00S,2023-01-28T00:23:03.4Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612749,16,19,2023-01-28T00:23:09Z,760000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 204456]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,McConnell,204456.0,,
78,PT05M46.00S,2023-01-28T00:23:03.4Z,1,REGULAR,steal,,[],204456,,,1610612754,16,19,2023-01-28T00:23:05Z,770000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT05M43.00S,2023-01-28T00:23:06.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,26.757555847568987,15.441176470588236,1610612754,16,19,2023-01-28T00:23:11Z,780000,False,173.0,199.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.36,Missed,,,,,,,,,,,,,,,,,,
80,PT05M39.00S,2023-01-28T00:23:10.5Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,16,19,2023-01-28T00:23:11Z,790000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT05M29.00S,2023-01-28T00:23:20.2Z,1,REGULAR,3pt,Jump Shot,[],1628960,67.36202365308804,64.70588235294117,1610612749,16,22,2023-01-28T00:23:23Z,800000,False,74.0,254.0,1,right,G. Allen 26' 3PT  (3 PTS) (J. Holiday 1 AST),"[1628960, 201950]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,26.47,Made,,,,,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,
83,PT05M22.00S,2023-01-28T00:23:27.5Z,1,REGULAR,3pt,Jump Shot,[],1627741,36.08738501971091,36.029411764705884,1610612754,19,22,2023-01-28T00:23:33Z,820000,False,70.0,287.0,1,left,B. Hield 29' 3PT  (3 PTS) (T. McConnell 3 AST),"[1627741, 204456]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,29.51,Made,,,,,3.0,T. McConnell,204456.0,3.0,,,,,,,,,,
85,PT05M08.00S,2023-01-28T00:23:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,86.28449408672799,45.83333333333333,1610612749,19,22,2023-01-28T00:23:45Z,840000,False,-21.0,76.0,1,right,MISS G. Antetokounmpo 7' driving Layup - blocked,"[203507, 1626167]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
86,PT05M08.00S,2023-01-28T00:23:41.0Z,1,REGULAR,block,,[],1626167,,,1610612749,19,22,2023-01-28T00:23:42Z,850000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
