actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
44,PT08M39.00S,2023-01-03T00:16:21.3Z,1,REGULAR,turnover,traveling,[],1630174,,,1610612754,8,10,2023-01-03T00:16:26Z,440000,False,,,0,,A. Nesmith traveling TURNOVER (1 TO),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Left,,,,,,,202058.0,,,,,,,,,1.0,,,,
45,PT08M21.00S,2023-01-03T00:16:50.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,7.30946123521682,3.431372549019608,1610612761,8,10,2023-01-03T00:16:54Z,450000,False,233.0,16.0,1,left,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,23.34,Missed,,,,,,,,,,,,,,,,,,
46,PT08M17.00S,2023-01-03T00:16:54.5Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612761,8,10,2023-01-03T00:16:57Z,460000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:0),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,45.0,1.0,0.0,1.0,,,,,,,,,,,,,,
47,PT08M11.00S,2023-01-03T00:16:59.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628384,4.28712220762155,95.83333333333334,1610612761,8,13,2023-01-03T00:17:04Z,470000,False,-229.0,-12.0,1,left,O. Anunoby 3PT  (3 PTS) (P. Siakam 1 AST),"[1628384, 1627783]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,22.95,Made,,,,,,,,,,3.0,P. Siakam,1627783.0,1.0,,,,,
49,PT07M52.00S,2023-01-03T00:17:18.5Z,1,REGULAR,2pt,Jump Shot,[],1630169,78.13731931668858,59.55882352941176,1610612754,8,13,2023-01-03T00:17:23Z,490000,False,48.0,153.0,1,right,MISS T. Haliburton 16' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,16.03,Missed,,,,,,,,,,,,,,,,,,
50,PT07M49.00S,2023-01-03T00:17:21.5Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,8,13,2023-01-03T00:17:23Z,500000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Center,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,
51,PT07M44.00S,2023-01-03T00:17:28.4Z,1,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612761,8,13,2023-01-03T00:17:31Z,510000,False,,,0,,O. Anunoby lost ball out-of-bounds TURNOVER (1 TO),[1628384],1610612761.0,TOR,lost ball,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,202058.0,,,,,,,,,1.0,,,,
52,PT07M42.00S,2023-01-03T00:17:36.5Z,1,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,8,13,2023-01-03T00:17:57Z,520000,False,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (1 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,1629175.0,,,,,,,,,1.0,,,,
54,PT07M24.00S,2023-01-03T00:18:10.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,31.488173455978973,35.049019607843135,1610612761,8,16,2023-01-03T00:18:14Z,540000,False,75.0,243.0,1,left,P. Siakam 25' 3PT  (8 PTS) (G. Trent Jr. 1 AST),"[1627783, 1629018]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,25.47,Made,,,,,,,,,,8.0,G. Trent Jr.,1629018.0,1.0,,,,,
56,PT07M10.00S,2023-01-03T00:18:25.5Z,1,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,8,16,2023-01-03T00:18:31Z,560000,False,,,0,,T. Haliburton lost ball out-of-bounds TURNOVER (2 TO),[1630169],1610612754.0,IND,lost ball,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,201245.0,,,,,,,,,2.0,,,,
57,PT07M05.00S,2023-01-03T00:18:36.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,21.632720105124836,89.2156862745098,1610612761,8,19,2023-01-03T00:18:45Z,570000,False,-196.0,151.0,1,left,F. VanVleet 24' 3PT  (3 PTS) (S. Barnes 3 AST),"[1627832, 1630567]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,24.74,Made,,,,,,,,,,3.0,S. Barnes,1630567.0,3.0,,,,,
59,PT07M03.00S,2023-01-03T00:18:49.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,8,19,2023-01-03T00:18:49Z,590000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M47.00S,2023-01-03T00:21:54.9Z,1,REGULAR,foul,personal,[],1630567,,,1610612754,8,19,2023-01-03T00:22:06Z,600000,False,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 1626167]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,201245.0,1.0,0.0,Turner,1626167.0,,,,,,,,,
62,PT06M39.00S,2023-01-03T00:22:24.4Z,1,REGULAR,foul,personal,[],1629018,,,1610612754,8,19,2023-01-03T00:22:33Z,620000,False,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 1630174]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right,,,,,,,202058.0,1.0,0.0,Nesmith,1630174.0,,,,,,,,,
64,PT06M38.00S,2023-01-03T00:22:46.5Z,1,REGULAR,foul,offensive,[],1629614,,,1610612754,8,19,2023-01-03T00:22:53Z,640000,False,,,0,,A. Nembhard offensive FOUL (2 PF),"[1629614, 1629018]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left,,,,,,,201245.0,2.0,0.0,Trent Jr.,1629018.0,,,,,,,,,
66,PT06M38.00S,2023-01-03T00:22:46.5Z,1,REGULAR,turnover,offensive foul,[],1629614,,,1610612754,8,19,2023-01-03T00:22:46Z,660000,False,,,0,,A. Nembhard offensive foul TURNOVER (1 TO),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left,,,,,,,201245.0,,,,,,,,,1.0,,,,
67,PT06M38.00S,2023-01-03T00:22:55.9Z,1,REGULAR,substitution,out,[],1629614,,,1610612761,8,19,2023-01-03T00:23:01Z,670000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M38.00S,2023-01-03T00:22:55.9Z,1,REGULAR,substitution,in,[],204456,,,1610612761,8,19,2023-01-03T00:23:01Z,680000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M29.00S,2023-01-03T00:23:15.1Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612761,8,19,2023-01-03T00:23:24Z,690000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1630169]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0,,
70,PT06M29.00S,2023-01-03T00:23:15.1Z,1,REGULAR,steal,,[],1630169,,,1610612754,8,19,2023-01-03T00:23:16Z,700000,False,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
71,PT06M26.00S,2023-01-03T00:23:18.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,92.19776609724047,50.49019607843137,1610612754,10,19,2023-01-03T00:23:27Z,710000,False,2.0,21.0,1,right,T. Haliburton running DUNK (4 PTS),[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,,,,4.0,,,,,,,,
72,PT06M10.00S,2023-01-03T00:23:33.7Z,1,REGULAR,2pt,Jump Shot,[],1627783,9.543363994743759,23.774509803921568,1610612761,10,21,2023-01-03T00:23:38Z,720000,False,131.0,37.0,1,left,P. Siakam 13' step back Jump Shot (10 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,13.63,Made,,,,,,,,,,10.0,,,,,,,,
73,PT06M01.00S,2023-01-03T00:23:43.5Z,1,REGULAR,3pt,Jump Shot,[],204456,69.85873850197109,71.07843137254902,1610612754,10,21,2023-01-03T00:23:48Z,730000,False,105.0,231.0,1,right,MISS T. McConnell 25' pullup 3PT,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,,
74,PT05M57.00S,2023-01-03T00:23:47.5Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,10,21,2023-01-03T00:23:48Z,740000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
75,PT05M52.00S,2023-01-03T00:23:52.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629018,9.149145860709593,40.44117647058824,1610612761,10,21,2023-01-03T00:24:03Z,750000,False,48.0,34.0,1,left,MISS G. Trent Jr. running pullup Shot,[1629018],1610612761.0,TOR,running pullup,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
76,PT05M49.00S,2023-01-03T00:23:55.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,10,21,2023-01-03T00:24:03Z,760000,False,,,0,,M. Turner REBOUND (Off:2 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,75.0,3.0,1.0,2.0,,,,,,,,,,,,,,
77,PT05M46.00S,2023-01-03T00:23:59.7Z,1,REGULAR,violation,kicked ball,[],1627783,,,1610612754,10,21,2023-01-03T00:24:10Z,770000,False,,,0,,P. Siakam kicked ball VIOLATION,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,1629175.0,,,,,,,,,,,,,
78,PT05M41.00S,2023-01-03T00:24:22.0Z,1,REGULAR,3pt,Jump Shot,[],1627741,66.5735873850197,54.41176470588235,1610612754,10,21,2023-01-03T00:24:26Z,780000,False,22.0,262.0,1,right,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
79,PT05M39.00S,2023-01-03T00:24:24.0Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,10,21,2023-01-03T00:24:26Z,790000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,
80,PT05M21.00S,2023-01-03T00:24:42.5Z,1,REGULAR,2pt,Jump Shot,[],1629018,18.873193166885677,73.2843137254902,1610612761,10,23,2023-01-03T00:24:47Z,800000,False,-116.0,125.0,1,left,G. Trent Jr. 17' pullup Jump Shot (7 PTS) (S. Barnes 4 AST),"[1629018, 1630567]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,17.07,Made,,,,,,,,,,7.0,S. Barnes,1630567.0,4.0,,,,,
82,PT04M56.00S,2023-01-03T00:25:07.4Z,1,REGULAR,2pt,Jump Shot,[],1630174,91.40932982917214,72.54901960784314,1610612754,10,23,2023-01-03T00:25:11Z,820000,False,113.0,28.0,1,right,MISS A. Nesmith 11' pullup Shot,[1630174],1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Right,11.62,Missed,,,,,,,,,,,,,,,,,,
83,PT04M53.00S,2023-01-03T00:25:10.4Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,10,23,2023-01-03T00:25:11Z,830000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,
85,PT04M47.00S,2023-01-03T00:25:15.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628384,5.732588699080158,53.67647058823529,1610612761,10,23,2023-01-03T00:25:21Z,850000,False,-18.0,1.0,1,left,MISS O. Anunoby running reverse Layup,[1628384],1610612761.0,TOR,running reverse,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.85,Missed,,,,,,,,,,,,,,,,,,
86,PT04M44.00S,2023-01-03T00:25:18.5Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,10,23,2023-01-03T00:25:18Z,860000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,85.0,2.0,2.0,0.0,,,,,,,,,,,,,,
